Datetime,SRCL
2017-12-22 18:30:00,68.47570037841797
2017-12-22 19:30:00,68.55000305175781
2017-12-22 20:30:00,68.30000305175781
2017-12-26 14:30:00,68.43000030517578
2017-12-26 15:30:00,68.4281997680664
2017-12-26 16:30:00,68.1500015258789
2017-12-26 17:30:00,67.70999908447266
2017-12-26 18:30:00,67.81999969482422
2017-12-26 19:30:00,67.81999969482422
2017-12-26 20:30:00,67.83000183105469
2017-12-27 14:30:00,67.8499984741211
2017-12-27 15:30:00,67.84729766845703
2017-12-27 16:30:00,67.62000274658203
2017-12-27 17:30:00,67.4000015258789
2017-12-27 18:30:00,67.54000091552734
2017-12-27 19:30:00,67.69999694824219
2017-12-27 20:30:00,67.80999755859375
2017-12-28 14:30:00,67.04000091552734
2017-12-28 15:30:00,67.37000274658203
2017-12-28 16:30:00,67.45999908447266
2017-12-28 17:30:00,67.57869720458984
2017-12-28 18:30:00,67.42500305175781
2017-12-28 19:30:00,67.72000122070312
2017-12-28 20:30:00,67.9000015258789
2017-12-29 14:30:00,68.47000122070312
2017-12-29 15:30:00,68.55999755859375
2017-12-29 16:30:00,68.6500015258789
2017-12-29 17:30:00,68.73999786376953
2017-12-29 18:30:00,68.34159851074219
2017-12-29 19:30:00,68.33999633789062
2017-12-29 20:30:00,67.98999786376953
2018-01-02 14:30:00,67.66999816894531
2018-01-02 15:30:00,68.01000213623047
2018-01-02 16:30:00,67.9000015258789
2018-01-02 17:30:00,68.04000091552734
2018-01-02 18:30:00,68.05000305175781
2018-01-02 19:30:00,68.54519653320312
2018-01-02 20:30:00,68.55000305175781
2018-01-03 14:30:00,68.23999786376953
2018-01-03 15:30:00,68.29000091552734
2018-01-03 16:30:00,68.11000061035156
2018-01-03 17:30:00,68.0
2018-01-03 18:30:00,67.87000274658203
2018-01-03 19:30:00,67.66000366210938
2018-01-03 20:30:00,67.58999633789062
2018-01-04 14:30:00,69.48999786376953
2018-01-04 15:30:00,70.22000122070312
2018-01-04 16:30:00,70.2300033569336
2018-01-04 17:30:00,70.5
2018-01-04 18:30:00,70.5199966430664
2018-01-04 19:30:00,70.91999816894531
2018-01-04 20:30:00,70.87000274658203
2018-01-05 14:30:00,70.9000015258789
2018-01-05 15:30:00,70.72000122070312
2018-01-05 16:30:00,70.56999969482422
2018-01-05 17:30:00,70.68000030517578
2018-01-05 18:30:00,70.79000091552734
2018-01-05 19:30:00,71.08000183105469
2018-01-05 20:30:00,71.17500305175781
2018-01-08 14:30:00,70.8499984741211
2018-01-08 15:30:00,70.5199966430664
2018-01-08 16:30:00,70.1500015258789
2018-01-08 17:30:00,70.5999984741211
2018-01-08 18:30:00,70.83000183105469
2018-01-08 19:30:00,70.91000366210938
2018-01-08 20:30:00,70.76000213623047
