Datetime,LVNTA
2017-12-19 16:30:00,56.369998931884766
2017-12-19 17:30:00,56.27000045776367
2017-12-19 18:30:00,56.220001220703125
2017-12-19 19:30:00,55.869998931884766
2017-12-19 20:30:00,55.9900016784668
2017-12-20 14:30:00,55.099998474121094
2017-12-20 15:30:00,55.36000061035156
2017-12-20 16:30:00,55.40999984741211
2017-12-20 17:30:00,55.400001525878906
2017-12-20 18:30:00,55.46500015258789
2017-12-20 19:30:00,55.47999954223633
2017-12-20 20:30:00,55.599998474121094
2017-12-21 14:30:00,56.34000015258789
2017-12-21 15:30:00,56.790000915527344
2017-12-21 16:30:00,56.95000076293945
2017-12-21 17:30:00,57.27000045776367
2017-12-21 18:30:00,57.650001525878906
2017-12-21 19:30:00,57.59000015258789
2017-12-21 20:30:00,57.529998779296875
2017-12-22 14:30:00,57.560001373291016
2017-12-22 15:30:00,57.779998779296875
2017-12-22 16:30:00,57.900001525878906
2017-12-22 17:30:00,58.3224983215332
2017-12-22 18:30:00,58.08000183105469
2017-12-22 19:30:00,58.13999938964844
2017-12-22 20:30:00,58.0099983215332
2017-12-26 14:30:00,56.84000015258789
2017-12-26 15:30:00,55.779998779296875
2017-12-26 16:30:00,56.2400016784668
2017-12-26 17:30:00,56.3849983215332
2017-12-26 18:30:00,56.119998931884766
2017-12-26 19:30:00,56.02000045776367
2017-12-26 20:30:00,55.97999954223633
2017-12-27 14:30:00,55.470001220703125
2017-12-27 15:30:00,54.9900016784668
2017-12-27 16:30:00,54.63100051879883
2017-12-27 17:30:00,54.25
2017-12-27 18:30:00,54.61000061035156
2017-12-27 19:30:00,54.09000015258789
2017-12-27 20:30:00,54.09000015258789
2017-12-28 14:30:00,54.47999954223633
2017-12-28 15:30:00,54.45000076293945
2017-12-28 16:30:00,54.86000061035156
2017-12-28 17:30:00,54.68000030517578
2017-12-28 18:30:00,54.599998474121094
2017-12-28 19:30:00,54.790000915527344
2017-12-28 20:30:00,55.0099983215332
2017-12-29 14:30:00,54.470001220703125
2017-12-29 15:30:00,54.26499938964844
2017-12-29 16:30:00,54.4900016784668
2017-12-29 17:30:00,54.56999969482422
2017-12-29 18:30:00,54.31999969482422
2017-12-29 19:30:00,54.310001373291016
2017-12-29 20:30:00,54.22999954223633
2018-01-02 14:30:00,55.45000076293945
2018-01-02 15:30:00,55.33000183105469
2018-01-02 16:30:00,55.6349983215332
2018-01-02 17:30:00,55.7400016784668
2018-01-02 18:30:00,56.2400016784668
2018-01-02 19:30:00,56.130001068115234
2018-01-02 20:30:00,56.2599983215332
2018-01-03 14:30:00,56.849998474121094
2018-01-03 15:30:00,57.45000076293945
2018-01-03 16:30:00,57.25
2018-01-03 17:30:00,57.40999984741211
2018-01-03 18:30:00,57.70000076293945
2018-01-03 19:30:00,57.63999938964844
2018-01-03 20:30:00,57.7599983215332
2018-01-04 14:30:00,57.0
2018-01-04 15:30:00,56.68000030517578
2018-01-04 16:30:00,56.65999984741211
2018-01-04 17:30:00,56.47480010986328
2018-01-04 18:30:00,56.34000015258789
2018-01-04 19:30:00,56.29499816894531
2018-01-04 20:30:00,56.220001220703125
2018-01-05 14:30:00,56.61000061035156
2018-01-05 15:30:00,56.66999816894531
2018-01-05 16:30:00,56.849998474121094
2018-01-05 17:30:00,56.619998931884766
2018-01-05 18:30:00,56.72999954223633
2018-01-05 19:30:00,56.93000030517578
2018-01-05 20:30:00,57.0099983215332
2018-01-08 14:30:00,57.647499084472656
2018-01-08 15:30:00,57.439998626708984
2018-01-08 16:30:00,57.13999938964844
2018-01-08 17:30:00,57.18000030517578
2018-01-08 18:30:00,57.79999923706055
2018-01-08 19:30:00,58.08530044555664
2018-01-08 20:30:00,58.220001220703125
2018-01-09 14:30:00,58.060001373291016
2018-01-09 15:30:00,57.619998931884766
2018-01-09 16:30:00,57.459999084472656
2018-01-09 17:30:00,57.5099983215332
2018-01-09 18:30:00,57.880001068115234
2018-01-09 19:30:00,57.58000183105469
2018-01-09 20:30:00,57.369998931884766
2018-01-10 14:30:00,56.529998779296875
2018-01-10 15:30:00,56.29999923706055
2018-01-10 16:30:00,56.619998931884766
2018-01-10 17:30:00,56.41999816894531
2018-01-10 18:30:00,56.40999984741211
2018-01-10 19:30:00,56.779998779296875
2018-01-10 20:30:00,56.7400016784668
2018-01-11 14:30:00,57.0099983215332
2018-01-11 15:30:00,56.880001068115234
2018-01-11 16:30:00,57.119998931884766
2018-01-11 17:30:00,57.540000915527344
2018-01-11 18:30:00,57.4900016784668
2018-01-11 19:30:00,57.720001220703125
2018-01-11 20:30:00,57.70000076293945
2018-01-12 14:30:00,57.86000061035156
2018-01-12 15:30:00,58.0099983215332
2018-01-12 16:30:00,57.939998626708984
2018-01-12 17:30:00,57.95000076293945
2018-01-12 18:30:00,57.9900016784668
2018-01-12 19:30:00,58.0099983215332
2018-01-12 20:30:00,57.97999954223633
2018-01-16 14:30:00,58.349998474121094
2018-01-16 15:30:00,57.86000061035156
2018-01-16 16:30:00,57.68000030517578
2018-01-16 17:30:00,57.619998931884766
2018-01-16 18:30:00,57.52000045776367
2018-01-16 19:30:00,57.56999969482422
2018-01-16 20:30:00,57.59000015258789
2018-01-17 14:30:00,58.0
2018-01-17 15:30:00,58.099998474121094
2018-01-17 16:30:00,58.220001220703125
2018-01-17 17:30:00,58.4900016784668
2018-01-17 18:30:00,58.2599983215332
2018-01-17 19:30:00,57.970001220703125
2018-01-17 20:30:00,58.02000045776367
2018-01-18 14:30:00,58.619998931884766
2018-01-18 15:30:00,58.36000061035156
2018-01-18 16:30:00,58.584999084472656
2018-01-18 17:30:00,58.689998626708984
2018-01-18 18:30:00,59.0099983215332
2018-01-18 19:30:00,58.9900016784668
2018-01-18 20:30:00,58.88999938964844
2018-01-19 14:30:00,59.130001068115234
2018-01-19 15:30:00,59.08000183105469
2018-01-19 16:30:00,59.04999923706055
2018-01-19 17:30:00,59.2400016784668
2018-01-19 18:30:00,59.369998931884766
2018-01-19 19:30:00,59.2599983215332
2018-01-19 20:30:00,59.2400016784668
2018-01-22 14:30:00,59.349998474121094
2018-01-22 15:30:00,59.0
2018-01-22 16:30:00,59.029998779296875
2018-01-22 17:30:00,59.22999954223633
2018-01-22 18:30:00,59.08000183105469
2018-01-22 19:30:00,58.970001220703125
2018-01-22 20:30:00,59.220001220703125
2018-01-23 14:30:00,58.79499816894531
2018-01-23 15:30:00,59.20000076293945
2018-01-23 16:30:00,59.0099983215332
2018-01-23 17:30:00,59.05189895629883
2018-01-23 18:30:00,59.09000015258789
2018-01-23 19:30:00,58.91999816894531
2018-01-23 20:30:00,59.099998474121094
2018-01-24 14:30:00,59.65999984741211
2018-01-24 15:30:00,59.369998931884766
2018-01-24 16:30:00,58.80500030517578
2018-01-24 17:30:00,59.20000076293945
2018-01-24 18:30:00,59.709999084472656
2018-01-24 19:30:00,59.709999084472656
2018-01-24 20:30:00,59.90999984741211
2018-01-25 14:30:00,59.41999816894531
2018-01-25 15:30:00,59.70500183105469
2018-01-25 16:30:00,59.869998931884766
2018-01-25 17:30:00,59.83000183105469
2018-01-25 18:30:00,59.84000015258789
2018-01-25 19:30:00,59.83000183105469
2018-01-25 20:30:00,59.7599983215332
2018-01-26 14:30:00,59.709999084472656
2018-01-26 15:30:00,59.619998931884766
2018-01-26 16:30:00,59.779998779296875
2018-01-26 17:30:00,59.8650016784668
2018-01-26 18:30:00,59.720001220703125
2018-01-26 19:30:00,59.84000015258789
2018-01-26 20:30:00,59.88999938964844
2018-01-29 14:30:00,59.470001220703125
2018-01-29 15:30:00,59.209999084472656
2018-01-29 16:30:00,59.02000045776367
2018-01-29 17:30:00,59.33000183105469
2018-01-29 18:30:00,59.20000076293945
2018-01-29 19:30:00,58.959999084472656
2018-01-29 20:30:00,58.95000076293945
2018-01-30 14:30:00,58.935001373291016
2018-01-30 15:30:00,58.86000061035156
2018-01-30 16:30:00,58.84000015258789
2018-01-30 17:30:00,58.83000183105469
2018-01-30 18:30:00,58.88999938964844
2018-01-30 19:30:00,59.029998779296875
2018-01-30 20:30:00,59.119998931884766
2018-01-31 14:30:00,59.099998474121094
2018-01-31 15:30:00,58.75
2018-01-31 16:30:00,58.75
2018-01-31 17:30:00,58.79999923706055
2018-01-31 18:30:00,58.470001220703125
2018-01-31 19:30:00,58.849998474121094
2018-01-31 20:30:00,58.939998626708984
2018-02-01 14:30:00,59.27000045776367
2018-02-01 15:30:00,58.77000045776367
2018-02-01 16:30:00,59.27000045776367
2018-02-01 17:30:00,59.029998779296875
2018-02-01 18:30:00,58.970001220703125
2018-02-01 19:30:00,58.755001068115234
2018-02-01 20:30:00,58.66999816894531
2018-02-02 14:30:00,60.150001525878906
2018-02-02 15:30:00,61.18000030517578
2018-02-02 16:30:00,61.904998779296875
2018-02-02 17:30:00,61.83000183105469
2018-02-02 18:30:00,60.959999084472656
2018-02-02 19:30:00,60.5099983215332
2018-02-02 20:30:00,60.279998779296875
2018-02-05 14:30:00,59.68000030517578
2018-02-05 15:30:00,59.84000015258789
2018-02-05 16:30:00,59.79999923706055
2018-02-05 17:30:00,59.88999938964844
2018-02-05 18:30:00,59.720001220703125
2018-02-05 19:30:00,59.4900016784668
2018-02-05 20:30:00,58.52000045776367
2018-02-06 14:30:00,57.880001068115234
2018-02-06 15:30:00,57.22999954223633
2018-02-06 16:30:00,57.34000015258789
2018-02-06 17:30:00,57.400001525878906
2018-02-06 18:30:00,57.20000076293945
2018-02-06 19:30:00,57.72999954223633
2018-02-06 20:30:00,58.06999969482422
2018-02-07 14:30:00,57.81999969482422
2018-02-07 15:30:00,57.599998474121094
2018-02-07 16:30:00,57.59000015258789
2018-02-07 17:30:00,57.0
2018-02-07 18:30:00,57.09000015258789
2018-02-07 19:30:00,56.880001068115234
2018-02-07 20:30:00,56.529998779296875
2018-02-08 14:30:00,55.5
2018-02-08 15:30:00,54.79999923706055
2018-02-08 16:30:00,55.15999984741211
2018-02-08 17:30:00,55.09000015258789
2018-02-08 18:30:00,55.689998626708984
2018-02-08 19:30:00,55.5
2018-02-08 20:30:00,54.790000915527344
2018-02-09 14:30:00,55.11000061035156
2018-02-09 15:30:00,54.58000183105469
2018-02-09 16:30:00,53.97999954223633
2018-02-09 17:30:00,53.599998474121094
2018-02-09 18:30:00,54.33000183105469
2018-02-09 19:30:00,54.02000045776367
2018-02-09 20:30:00,54.439998626708984
2018-02-12 14:30:00,54.31999969482422
2018-02-12 15:30:00,54.08000183105469
2018-02-12 16:30:00,54.7327995300293
2018-02-12 17:30:00,55.31999969482422
2018-02-12 18:30:00,55.540000915527344
2018-02-12 19:30:00,55.810001373291016
2018-02-12 20:30:00,55.63999938964844
2018-02-13 14:30:00,55.04499816894531
2018-02-13 15:30:00,54.83000183105469
2018-02-13 16:30:00,54.810001373291016
2018-02-13 17:30:00,54.939998626708984
2018-02-13 18:30:00,55.08000183105469
2018-02-13 19:30:00,55.099998474121094
2018-02-13 20:30:00,55.16999816894531
2018-02-14 14:30:00,54.90999984741211
2018-02-14 15:30:00,55.15999984741211
2018-02-14 16:30:00,55.20000076293945
2018-02-14 17:30:00,55.38999938964844
2018-02-14 18:30:00,55.36000061035156
2018-02-14 19:30:00,55.41999816894531
2018-02-14 20:30:00,55.5
2018-02-15 14:30:00,55.56999969482422
2018-02-15 15:30:00,55.619998931884766
2018-02-15 16:30:00,55.45500183105469
2018-02-15 17:30:00,55.60499954223633
2018-02-15 18:30:00,55.746498107910156
2018-02-15 19:30:00,55.97999954223633
2018-02-15 20:30:00,56.0
2018-02-16 14:30:00,56.09000015258789
2018-02-16 15:30:00,56.209999084472656
2018-02-16 16:30:00,56.25
2018-02-16 17:30:00,55.95000076293945
2018-02-16 18:30:00,55.970001220703125
2018-02-16 19:30:00,56.28499984741211
2018-02-16 20:30:00,56.060001373291016
2018-02-20 14:30:00,55.349998474121094
2018-02-20 15:30:00,55.59000015258789
2018-02-20 16:30:00,55.709999084472656
2018-02-20 17:30:00,55.79520034790039
2018-02-20 18:30:00,55.86000061035156
2018-02-20 19:30:00,55.43000030517578
2018-02-20 20:30:00,55.4900016784668
2018-02-21 14:30:00,55.79999923706055
2018-02-21 15:30:00,55.970001220703125
2018-02-21 16:30:00,55.75
2018-02-21 17:30:00,55.77000045776367
2018-02-21 18:30:00,56.2599983215332
2018-02-21 19:30:00,55.70000076293945
2018-02-21 20:30:00,55.16999816894531
2018-02-22 14:30:00,54.81999969482422
2018-02-22 15:30:00,54.970001220703125
2018-02-22 16:30:00,54.54999923706055
2018-02-22 17:30:00,54.36000061035156
2018-02-22 18:30:00,54.439998626708984
2018-02-22 19:30:00,54.52000045776367
2018-02-22 20:30:00,54.66999816894531
2018-02-23 14:30:00,54.52000045776367
2018-02-23 15:30:00,54.73500061035156
2018-02-23 16:30:00,54.81999969482422
2018-02-23 17:30:00,55.09000015258789
2018-02-23 18:30:00,55.214900970458984
2018-02-23 19:30:00,55.7599983215332
2018-02-23 20:30:00,55.72999954223633
2018-02-26 14:30:00,55.290000915527344
2018-02-26 15:30:00,55.4900016784668
2018-02-26 16:30:00,55.33000183105469
2018-02-26 17:30:00,55.279998779296875
2018-02-26 18:30:00,54.95000076293945
2018-02-26 19:30:00,54.5
2018-02-26 20:30:00,54.5099983215332
2018-02-27 14:30:00,54.36000061035156
2018-02-27 15:30:00,53.970001220703125
2018-02-27 16:30:00,53.84000015258789
2018-02-27 17:30:00,54.11000061035156
2018-02-27 18:30:00,54.040000915527344
2018-02-27 19:30:00,53.97999954223633
2018-02-27 20:30:00,53.91999816894531
2018-02-28 14:30:00,54.029998779296875
2018-02-28 15:30:00,54.2400016784668
2018-02-28 16:30:00,54.09000015258789
2018-02-28 17:30:00,54.279998779296875
2018-02-28 18:30:00,54.34000015258789
2018-02-28 19:30:00,53.790000915527344
2018-02-28 20:30:00,53.560001373291016
2018-03-01 14:30:00,53.849998474121094
2018-03-01 15:30:00,53.95000076293945
2018-03-01 16:30:00,53.72249984741211
2018-03-01 17:30:00,53.20000076293945
2018-03-01 18:30:00,52.790000915527344
2018-03-01 19:30:00,53.189998626708984
2018-03-01 20:30:00,53.290000915527344
2018-03-02 14:30:00,51.97999954223633
2018-03-02 15:30:00,52.5099983215332
2018-03-02 16:30:00,52.20000076293945
2018-03-02 17:30:00,51.904998779296875
2018-03-02 18:30:00,52.2400016784668
2018-03-02 19:30:00,51.95000076293945
2018-03-02 20:30:00,52.310001373291016
2018-03-05 14:30:00,51.86000061035156
2018-03-05 15:30:00,51.79999923706055
2018-03-05 16:30:00,52.56999969482422
2018-03-05 17:30:00,52.92499923706055
2018-03-05 18:30:00,53.43000030517578
2018-03-05 19:30:00,53.459999084472656
2018-03-05 20:30:00,53.630001068115234
2018-03-06 14:30:00,52.709999084472656
2018-03-06 15:30:00,52.540000915527344
2018-03-06 16:30:00,52.68000030517578
2018-03-06 17:30:00,52.83000183105469
2018-03-06 18:30:00,52.66999816894531
2018-03-06 19:30:00,52.779998779296875
2018-03-06 20:30:00,52.90999984741211
2018-03-07 14:30:00,52.04999923706055
2018-03-07 15:30:00,53.380001068115234
2018-03-07 16:30:00,52.97999954223633
2018-03-07 17:30:00,52.689998626708984
2018-03-07 18:30:00,52.70000076293945
2018-03-07 19:30:00,53.43000030517578
2018-03-07 20:30:00,52.970001220703125
2018-03-08 14:30:00,52.83000183105469
2018-03-08 15:30:00,52.71500015258789
2018-03-08 16:30:00,52.58000183105469
2018-03-08 17:30:00,52.279998779296875
2018-03-08 18:30:00,52.2599983215332
2018-03-08 19:30:00,52.2599983215332
2018-03-08 20:30:00,52.0
2018-03-09 14:30:00,52.619998931884766
2018-03-09 15:30:00,53.099998474121094
2018-03-09 16:30:00,53.16999816894531
2018-03-09 17:30:00,53.29999923706055
2018-03-09 18:30:00,53.31999969482422
2018-03-09 19:30:00,53.505001068115234
2018-03-09 20:30:00,53.380001068115234
