Datetime,VIAB
2018-06-05 18:30:00,27.100000381469727
2018-06-05 19:30:00,27.06999969482422
2018-06-06 13:30:00,26.969999313354492
2018-06-06 14:30:00,27.270000457763672
2018-06-06 15:30:00,27.3799991607666
2018-06-06 16:30:00,27.600000381469727
2018-06-06 17:30:00,27.610000610351562
2018-06-06 18:30:00,27.665000915527344
2018-06-06 19:30:00,27.690000534057617
2018-06-07 13:30:00,27.65999984741211
2018-06-07 14:30:00,27.655000686645508
2018-06-07 15:30:00,27.674999237060547
2018-06-07 16:30:00,27.56999969482422
2018-06-07 17:30:00,27.6200008392334
2018-06-07 18:30:00,27.56999969482422
2018-06-07 19:30:00,27.780000686645508
2018-06-08 13:30:00,27.760000228881836
2018-06-08 14:30:00,27.774999618530273
2018-06-08 15:30:00,27.945199966430664
2018-06-08 16:30:00,27.93000030517578
2018-06-08 17:30:00,27.8799991607666
2018-06-08 18:30:00,27.8700008392334
2018-06-08 19:30:00,27.90999984741211
2018-06-11 13:30:00,28.559999465942383
2018-06-11 14:30:00,28.479999542236328
2018-06-11 15:30:00,28.549999237060547
2018-06-11 16:30:00,28.4950008392334
2018-06-11 17:30:00,28.459999084472656
2018-06-11 18:30:00,28.43000030517578
2018-06-11 19:30:00,28.290000915527344
2018-06-12 13:30:00,28.25
2018-06-12 14:30:00,28.170000076293945
2018-06-12 15:30:00,28.280000686645508
2018-06-12 16:30:00,28.2450008392334
2018-06-12 17:30:00,28.204999923706055
2018-06-12 18:30:00,28.18000030517578
2018-06-12 19:30:00,28.28499984741211
2018-06-13 13:30:00,29.15999984741211
2018-06-13 14:30:00,28.575000762939453
2018-06-13 15:30:00,28.729999542236328
2018-06-13 16:30:00,28.639999389648438
2018-06-13 17:30:00,28.399999618530273
2018-06-13 18:30:00,28.36989974975586
2018-06-13 19:30:00,28.149999618530273
2018-06-14 13:30:00,28.739999771118164
2018-06-14 14:30:00,28.729999542236328
2018-06-14 15:30:00,28.760000228881836
2018-06-14 16:30:00,28.7450008392334
