Datetime,BMRN
2018-01-12 14:30:00,89.77220153808594
2018-01-12 15:30:00,89.98999786376953
2018-01-12 16:30:00,90.05000305175781
2018-01-12 17:30:00,90.05500030517578
2018-01-12 18:30:00,90.1050033569336
2018-01-12 19:30:00,90.20999908447266
2018-01-12 20:30:00,90.2300033569336
2018-01-16 14:30:00,91.95999908447266
2018-01-16 15:30:00,91.1500015258789
2018-01-16 16:30:00,91.10479736328125
2018-01-16 17:30:00,90.84500122070312
2018-01-16 18:30:00,90.75
2018-01-16 19:30:00,90.66799926757812
2018-01-16 20:30:00,90.25
2018-01-17 14:30:00,88.95500183105469
2018-01-17 15:30:00,89.05000305175781
2018-01-17 16:30:00,88.81999969482422
2018-01-17 17:30:00,88.58999633789062
2018-01-17 18:30:00,89.38999938964844
2018-01-17 19:30:00,89.44999694824219
2018-01-17 20:30:00,89.6500015258789
2018-01-18 14:30:00,90.20999908447266
2018-01-18 15:30:00,90.4000015258789
2018-01-18 16:30:00,89.83999633789062
2018-01-18 17:30:00,89.83999633789062
2018-01-18 18:30:00,89.70999908447266
2018-01-18 19:30:00,89.83000183105469
2018-01-18 20:30:00,89.75
2018-01-19 14:30:00,89.72000122070312
2018-01-19 15:30:00,89.81999969482422
2018-01-19 16:30:00,89.55999755859375
2018-01-19 17:30:00,89.52999877929688
2018-01-19 18:30:00,89.52999877929688
2018-01-19 19:30:00,89.70999908447266
2018-01-19 20:30:00,89.12999725341797
2018-01-22 14:30:00,90.1500015258789
2018-01-22 15:30:00,90.2300033569336
2018-01-22 16:30:00,90.68000030517578
2018-01-22 17:30:00,91.08999633789062
2018-01-22 18:30:00,91.6500015258789
2018-01-22 19:30:00,91.5
2018-01-22 20:30:00,91.68000030517578
2018-01-23 14:30:00,92.80000305175781
2018-01-23 15:30:00,92.55979919433594
2018-01-23 16:30:00,93.16500091552734
2018-01-23 17:30:00,93.12000274658203
2018-01-23 18:30:00,92.91999816894531
2018-01-23 19:30:00,92.73999786376953
2018-01-23 20:30:00,92.38999938964844
2018-01-24 14:30:00,92.80999755859375
2018-01-24 15:30:00,91.58000183105469
2018-01-24 16:30:00,91.35449981689453
2018-01-24 17:30:00,91.57749938964844
2018-01-24 18:30:00,91.75
2018-01-24 19:30:00,91.1500015258789
2018-01-24 20:30:00,91.29000091552734
2018-01-25 14:30:00,90.87999725341797
2018-01-25 15:30:00,90.96499633789062
2018-01-25 16:30:00,90.55000305175781
2018-01-25 17:30:00,90.63999938964844
2018-01-25 18:30:00,90.51000213623047
2018-01-25 19:30:00,90.7699966430664
2018-01-25 20:30:00,90.55999755859375
2018-01-26 14:30:00,91.23999786376953
2018-01-26 15:30:00,90.91999816894531
2018-01-26 16:30:00,91.0
2018-01-26 17:30:00,91.06999969482422
2018-01-26 18:30:00,90.9000015258789
2018-01-26 19:30:00,91.22000122070312
2018-01-26 20:30:00,91.55999755859375
2018-01-29 14:30:00,92.0
2018-01-29 15:30:00,91.38999938964844
2018-01-29 16:30:00,91.87000274658203
2018-01-29 17:30:00,92.52999877929688
2018-01-29 18:30:00,92.41000366210938
2018-01-29 19:30:00,92.19999694824219
2018-01-29 20:30:00,92.2300033569336
2018-01-30 14:30:00,90.66000366210938
2018-01-30 15:30:00,90.625
2018-01-30 16:30:00,90.0
2018-01-30 17:30:00,90.05999755859375
2018-01-30 18:30:00,90.05000305175781
2018-01-30 19:30:00,89.98999786376953
2018-01-30 20:30:00,90.11000061035156
2018-01-31 14:30:00,89.94000244140625
2018-01-31 15:30:00,89.91999816894531
2018-01-31 16:30:00,90.04499816894531
2018-01-31 17:30:00,90.33000183105469
2018-01-31 18:30:00,90.19000244140625
2018-01-31 19:30:00,90.07260131835938
2018-01-31 20:30:00,90.22000122070312
2018-02-01 14:30:00,90.02999877929688
2018-02-01 15:30:00,90.0199966430664
2018-02-01 16:30:00,90.38999938964844
2018-02-01 17:30:00,90.97000122070312
2018-02-01 18:30:00,91.49500274658203
2018-02-01 19:30:00,92.55500030517578
2018-02-01 20:30:00,92.63999938964844
2018-02-02 14:30:00,90.75
2018-02-02 15:30:00,90.77429962158203
2018-02-02 16:30:00,90.7699966430664
2018-02-02 17:30:00,90.69999694824219
2018-02-02 18:30:00,90.83000183105469
2018-02-02 19:30:00,90.75
2018-02-02 20:30:00,90.83999633789062
2018-02-05 14:30:00,90.87000274658203
2018-02-05 15:30:00,90.08000183105469
2018-02-05 16:30:00,89.86000061035156
2018-02-05 17:30:00,89.22000122070312
2018-02-05 18:30:00,89.12999725341797
2018-02-05 19:30:00,88.75
2018-02-05 20:30:00,87.41000366210938
2018-02-06 14:30:00,86.29499816894531
2018-02-06 15:30:00,85.30609893798828
2018-02-06 16:30:00,85.80999755859375
2018-02-06 17:30:00,85.55000305175781
2018-02-06 18:30:00,84.98999786376953
2018-02-06 19:30:00,86.7699966430664
2018-02-06 20:30:00,86.94000244140625
2018-02-07 14:30:00,86.08000183105469
2018-02-07 15:30:00,86.02999877929688
2018-02-07 16:30:00,86.16999816894531
2018-02-07 17:30:00,85.66999816894531
2018-02-07 18:30:00,85.33000183105469
2018-02-07 19:30:00,85.6500015258789
2018-02-07 20:30:00,85.0
2018-02-08 14:30:00,85.4468994140625
2018-02-08 15:30:00,84.33999633789062
2018-02-08 16:30:00,84.23999786376953
2018-02-08 17:30:00,84.2699966430664
2018-02-08 18:30:00,84.16999816894531
2018-02-08 19:30:00,83.66000366210938
2018-02-08 20:30:00,82.1500015258789
2018-02-09 14:30:00,81.25
2018-02-09 15:30:00,80.41999816894531
2018-02-09 16:30:00,78.83000183105469
2018-02-09 17:30:00,78.83999633789062
2018-02-09 18:30:00,79.98999786376953
2018-02-09 19:30:00,79.7699966430664
2018-02-09 20:30:00,80.30000305175781
2018-02-12 14:30:00,81.91000366210938
2018-02-12 15:30:00,82.9800033569336
2018-02-12 16:30:00,83.36000061035156
2018-02-12 17:30:00,83.7699966430664
2018-02-12 18:30:00,83.7750015258789
2018-02-12 19:30:00,83.94999694824219
2018-02-12 20:30:00,83.2699966430664
2018-02-13 14:30:00,82.48999786376953
2018-02-13 15:30:00,81.68000030517578
2018-02-13 16:30:00,81.41000366210938
2018-02-13 17:30:00,81.3949966430664
2018-02-13 18:30:00,81.33499908447266
2018-02-13 19:30:00,81.7300033569336
2018-02-13 20:30:00,81.58000183105469
2018-02-14 14:30:00,82.55999755859375
2018-02-14 15:30:00,82.16999816894531
2018-02-14 16:30:00,82.33000183105469
2018-02-14 17:30:00,82.95999908447266
2018-02-14 18:30:00,83.69999694824219
2018-02-14 19:30:00,84.19000244140625
