Datetime,ADP
2018-05-17 15:30:00,128.35000610351562
2018-05-17 16:30:00,127.80000305175781
2018-05-17 17:30:00,127.5
2018-05-17 18:30:00,127.6500015258789
2018-05-17 19:30:00,127.9800033569336
2018-05-18 13:30:00,128.5
2018-05-18 14:30:00,128.8800048828125
2018-05-18 15:30:00,128.58999633789062
2018-05-18 16:30:00,128.6999969482422
2018-05-18 17:30:00,128.9600067138672
2018-05-18 18:30:00,128.86000061035156
2018-05-18 19:30:00,128.91000366210938
2018-05-21 13:30:00,129.11000061035156
2018-05-21 14:30:00,129.0800018310547
2018-05-21 15:30:00,129.25
2018-05-21 16:30:00,129.033203125
2018-05-21 17:30:00,128.85000610351562
2018-05-21 18:30:00,128.72999572753906
2018-05-21 19:30:00,128.8300018310547
2018-05-22 13:30:00,128.3000030517578
2018-05-22 14:30:00,128.30999755859375
2018-05-22 15:30:00,128.49000549316406
2018-05-22 16:30:00,128.49630737304688
2018-05-22 17:30:00,128.5399932861328
2018-05-22 18:30:00,128.47999572753906
2018-05-22 19:30:00,128.3699951171875
2018-05-23 13:30:00,127.6500015258789
2018-05-23 14:30:00,128.14999389648438
2018-05-23 15:30:00,128.10000610351562
2018-05-23 16:30:00,128.38999938964844
2018-05-23 17:30:00,128.94070434570312
2018-05-23 18:30:00,129.10000610351562
2018-05-23 19:30:00,129.3300018310547
2018-05-24 13:30:00,128.89999389648438
2018-05-24 14:30:00,129.2899932861328
2018-05-24 15:30:00,129.60000610351562
2018-05-24 16:30:00,129.89999389648438
2018-05-24 17:30:00,129.875
2018-05-24 18:30:00,130.27999877929688
2018-05-24 19:30:00,130.25999450683594
2018-05-25 13:30:00,130.57000732421875
2018-05-25 14:30:00,130.99000549316406
2018-05-25 15:30:00,130.80999755859375
2018-05-25 16:30:00,130.55999755859375
2018-05-25 17:30:00,130.73800659179688
2018-05-25 18:30:00,130.74000549316406
2018-05-25 19:30:00,130.6699981689453
2018-05-29 13:30:00,129.83999633789062
2018-05-29 14:30:00,130.17999267578125
2018-05-29 15:30:00,128.89999389648438
2018-05-29 16:30:00,129.1699981689453
2018-05-29 17:30:00,129.05999755859375
2018-05-29 18:30:00,128.97999572753906
2018-05-29 19:30:00,129.94000244140625
2018-05-30 13:30:00,131.72000122070312
2018-05-30 14:30:00,131.00999450683594
2018-05-30 15:30:00,131.0749053955078
2018-05-30 16:30:00,131.16000366210938
2018-05-30 17:30:00,130.6300048828125
2018-05-30 18:30:00,130.6699981689453
2018-05-30 19:30:00,130.6300048828125
2018-05-31 13:30:00,130.31170654296875
2018-05-31 14:30:00,130.4499969482422
2018-05-31 15:30:00,130.75999450683594
2018-05-31 16:30:00,130.64999389648438
2018-05-31 17:30:00,130.30999755859375
2018-05-31 18:30:00,130.41000366210938
2018-05-31 19:30:00,130.02000427246094
2018-06-01 13:30:00,132.22999572753906
2018-06-01 14:30:00,132.52000427246094
2018-06-01 15:30:00,132.27000427246094
2018-06-01 16:30:00,132.67999267578125
2018-06-01 17:30:00,132.68260192871094
2018-06-01 18:30:00,132.42999267578125
2018-06-01 19:30:00,132.72000122070312
2018-06-04 13:30:00,133.7899932861328
2018-06-04 14:30:00,133.67999267578125
2018-06-04 15:30:00,133.97000122070312
2018-06-04 16:30:00,134.66000366210938
2018-06-04 17:30:00,134.6999969482422
2018-06-04 18:30:00,134.39999389648438
2018-06-04 19:30:00,134.22999572753906
2018-06-05 13:30:00,134.9199981689453
2018-06-05 14:30:00,134.5449981689453
2018-06-05 15:30:00,134.47500610351562
2018-06-05 16:30:00,134.33999633789062
2018-06-05 17:30:00,134.3699951171875
2018-06-05 18:30:00,134.23500061035156
2018-06-05 19:30:00,134.0500030517578
2018-06-06 13:30:00,134.9199981689453
2018-06-06 14:30:00,135.42999267578125
2018-06-06 15:30:00,135.5500030517578
2018-06-06 16:30:00,135.5800018310547
2018-06-06 17:30:00,135.8699951171875
2018-06-06 18:30:00,136.0
2018-06-06 19:30:00,136.08999633789062
2018-06-07 13:30:00,135.0500030517578
2018-06-07 14:30:00,134.6999969482422
2018-06-07 15:30:00,134.49000549316406
2018-06-07 16:30:00,133.85000610351562
2018-06-07 17:30:00,134.02999877929688
2018-06-07 18:30:00,134.4499969482422
2018-06-07 19:30:00,134.5800018310547
2018-06-08 13:30:00,134.47000122070312
2018-06-08 14:30:00,134.61000061035156
2018-06-08 15:30:00,135.3000030517578
2018-06-08 16:30:00,134.9600067138672
2018-06-08 17:30:00,135.25
2018-06-08 18:30:00,135.05999755859375
2018-06-08 19:30:00,135.35000610351562
2018-06-11 13:30:00,134.8000030517578
2018-06-11 14:30:00,134.55999755859375
2018-06-11 15:30:00,134.58999633789062
2018-06-11 16:30:00,134.24000549316406
2018-06-11 17:30:00,134.02999877929688
2018-06-11 18:30:00,134.41000366210938
2018-06-11 19:30:00,134.1300048828125
2018-06-12 13:30:00,135.46499633789062
2018-06-12 14:30:00,136.1699981689453
2018-06-12 15:30:00,136.89999389648438
2018-06-12 16:30:00,138.4199981689453
2018-06-12 17:30:00,138.27000427246094
2018-06-12 18:30:00,138.74000549316406
2018-06-12 19:30:00,139.3000030517578
2018-06-13 13:30:00,139.5
2018-06-13 14:30:00,140.86500549316406
2018-06-13 15:30:00,140.33590698242188
2018-06-13 16:30:00,140.1999969482422
2018-06-13 17:30:00,139.4600067138672
2018-06-13 18:30:00,140.25
2018-06-13 19:30:00,140.33999633789062
2018-06-14 13:30:00,141.02999877929688
2018-06-14 14:30:00,140.5399932861328
2018-06-14 15:30:00,140.3699951171875
2018-06-14 16:30:00,140.22999572753906
2018-06-14 17:30:00,140.2100067138672
2018-06-14 18:30:00,139.83999633789062
