Datetime,REGN
2018-01-18 16:30:00,369.7250061035156
2018-01-18 17:30:00,370.1700134277344
2018-01-18 18:30:00,370.114990234375
2018-01-18 19:30:00,370.9800109863281
2018-01-18 20:30:00,371.2799987792969
2018-01-19 14:30:00,374.5899963378906
2018-01-19 15:30:00,374.5299987792969
2018-01-19 16:30:00,372.4599914550781
2018-01-19 17:30:00,372.78021240234375
2018-01-19 18:30:00,371.8699951171875
2018-01-19 19:30:00,372.45001220703125
2018-01-19 20:30:00,371.3500061035156
2018-01-22 14:30:00,373.1700134277344
2018-01-22 15:30:00,372.75
2018-01-22 16:30:00,373.5199890136719
2018-01-22 17:30:00,374.7222900390625
2018-01-22 18:30:00,374.05999755859375
2018-01-22 19:30:00,375.4200134277344
2018-01-22 20:30:00,375.6300048828125
2018-01-23 14:30:00,381.3800048828125
2018-01-23 15:30:00,382.1199951171875
2018-01-23 16:30:00,383.67999267578125
2018-01-23 17:30:00,382.70001220703125
2018-01-23 18:30:00,383.7900085449219
2018-01-23 19:30:00,381.868408203125
2018-01-23 20:30:00,381.760009765625
2018-01-24 14:30:00,387.7099914550781
2018-01-24 15:30:00,383.30999755859375
2018-01-24 16:30:00,381.6700134277344
2018-01-24 17:30:00,383.57000732421875
2018-01-24 18:30:00,385.4800109863281
2018-01-24 19:30:00,384.0199890136719
2018-01-24 20:30:00,383.2200012207031
2018-01-25 14:30:00,387.94000244140625
2018-01-25 15:30:00,394.3800048828125
2018-01-25 16:30:00,393.8299865722656
2018-01-25 17:30:00,393.82000732421875
2018-01-25 18:30:00,392.8800048828125
2018-01-25 19:30:00,392.7799987792969
2018-01-25 20:30:00,391.79998779296875
2018-01-26 14:30:00,378.7950134277344
2018-01-26 15:30:00,379.18499755859375
2018-01-26 16:30:00,377.0
2018-01-26 17:30:00,375.5400085449219
2018-01-26 18:30:00,375.4599914550781
2018-01-26 19:30:00,372.260009765625
2018-01-26 20:30:00,374.2900085449219
2018-01-29 14:30:00,379.4653015136719
2018-01-29 15:30:00,380.6099853515625
2018-01-29 16:30:00,380.6499938964844
2018-01-29 17:30:00,383.45001220703125
2018-01-29 18:30:00,383.1199951171875
2018-01-29 19:30:00,383.3399963378906
2018-01-29 20:30:00,382.8800048828125
2018-01-30 14:30:00,380.8999938964844
2018-01-30 15:30:00,382.55999755859375
2018-01-30 16:30:00,381.94000244140625
2018-01-30 17:30:00,381.2799987792969
2018-01-30 18:30:00,381.5400085449219
2018-01-30 19:30:00,380.3399963378906
2018-01-30 20:30:00,379.9200134277344
2018-01-31 14:30:00,377.2449951171875
2018-01-31 15:30:00,374.239990234375
2018-01-31 16:30:00,373.79998779296875
2018-01-31 17:30:00,374.3500061035156
2018-01-31 18:30:00,371.7699890136719
2018-01-31 19:30:00,367.6099853515625
2018-01-31 20:30:00,366.4200134277344
2018-02-01 14:30:00,358.2049865722656
2018-02-01 15:30:00,350.8599853515625
2018-02-01 16:30:00,352.8599853515625
2018-02-01 17:30:00,351.3299865722656
2018-02-01 18:30:00,346.7699890136719
2018-02-01 19:30:00,346.82000732421875
2018-02-01 20:30:00,345.4800109863281
2018-02-02 14:30:00,344.9100036621094
2018-02-02 15:30:00,342.0199890136719
2018-02-02 16:30:00,346.67999267578125
2018-02-02 17:30:00,346.1499938964844
