Datetime,DISH
2017-12-07 15:30:00,48.59000015258789
2017-12-07 16:30:00,48.58000183105469
2017-12-07 17:30:00,49.08000183105469
2017-12-07 18:30:00,49.130001068115234
2017-12-07 19:30:00,48.95000076293945
2017-12-07 20:30:00,48.939998626708984
2017-12-08 14:30:00,49.04499816894531
2017-12-08 15:30:00,48.92499923706055
2017-12-08 16:30:00,48.970001220703125
2017-12-08 17:30:00,48.779998779296875
2017-12-08 18:30:00,48.72999954223633
2017-12-08 19:30:00,48.709999084472656
2017-12-08 20:30:00,48.599998474121094
2017-12-11 14:30:00,49.06999969482422
2017-12-11 15:30:00,49.15999984741211
2017-12-11 16:30:00,49.13999938964844
2017-12-11 17:30:00,49.61859893798828
2017-12-11 18:30:00,49.54999923706055
2017-12-11 19:30:00,49.5
2017-12-11 20:30:00,49.43000030517578
2017-12-12 14:30:00,49.97999954223633
2017-12-12 15:30:00,49.63999938964844
2017-12-12 16:30:00,49.63999938964844
2017-12-12 17:30:00,49.61000061035156
2017-12-12 18:30:00,49.54999923706055
2017-12-12 19:30:00,49.7400016784668
2017-12-12 20:30:00,49.630001068115234
2017-12-13 14:30:00,49.65999984741211
2017-12-13 15:30:00,49.040000915527344
2017-12-13 16:30:00,49.2400016784668
2017-12-13 17:30:00,49.45000076293945
2017-12-13 18:30:00,49.20000076293945
2017-12-13 19:30:00,49.2400016784668
2017-12-13 20:30:00,49.0
2017-12-14 14:30:00,48.86000061035156
2017-12-14 15:30:00,48.790000915527344
2017-12-14 16:30:00,48.849998474121094
2017-12-14 17:30:00,48.54999923706055
2017-12-14 18:30:00,48.459999084472656
2017-12-14 19:30:00,48.63999938964844
2017-12-14 20:30:00,48.52000045776367
2017-12-15 14:30:00,48.7599983215332
2017-12-15 15:30:00,48.709999084472656
2017-12-15 16:30:00,48.540000915527344
2017-12-15 17:30:00,48.564998626708984
2017-12-15 18:30:00,48.66999816894531
2017-12-15 19:30:00,48.709999084472656
2017-12-15 20:30:00,48.540000915527344
2017-12-18 14:30:00,49.059600830078125
2017-12-18 15:30:00,49.41999816894531
2017-12-18 16:30:00,49.650001525878906
2017-12-18 17:30:00,49.83000183105469
2017-12-18 18:30:00,49.880001068115234
2017-12-18 19:30:00,50.0
2017-12-18 20:30:00,49.86000061035156
2017-12-19 14:30:00,49.41999816894531
2017-12-19 15:30:00,49.26499938964844
2017-12-19 16:30:00,49.0099983215332
2017-12-19 17:30:00,48.84000015258789
2017-12-19 18:30:00,48.45000076293945
2017-12-19 19:30:00,48.40999984741211
2017-12-19 20:30:00,48.47999954223633
2017-12-20 14:30:00,48.58000183105469
2017-12-20 15:30:00,48.779998779296875
2017-12-20 16:30:00,48.67499923706055
2017-12-20 17:30:00,48.70000076293945
2017-12-20 18:30:00,48.689998626708984
2017-12-20 19:30:00,48.70500183105469
2017-12-20 20:30:00,48.689998626708984
2017-12-21 14:30:00,49.36000061035156
2017-12-21 15:30:00,49.560001373291016
2017-12-21 16:30:00,49.7599983215332
2017-12-21 17:30:00,49.66999816894531
2017-12-21 18:30:00,49.58000183105469
2017-12-21 19:30:00,49.2599983215332
2017-12-21 20:30:00,49.125
2017-12-22 14:30:00,49.13999938964844
2017-12-22 15:30:00,48.89500045776367
2017-12-22 16:30:00,48.689998626708984
2017-12-22 17:30:00,48.869998931884766
2017-12-22 18:30:00,48.630001068115234
2017-12-22 19:30:00,48.59000015258789
2017-12-22 20:30:00,48.529998779296875
2017-12-26 14:30:00,48.349998474121094
2017-12-26 15:30:00,48.439998626708984
2017-12-26 16:30:00,48.41999816894531
2017-12-26 17:30:00,48.34000015258789
2017-12-26 18:30:00,48.34000015258789
2017-12-26 19:30:00,48.290000915527344
2017-12-26 20:30:00,48.334999084472656
2017-12-27 14:30:00,48.209999084472656
2017-12-27 15:30:00,47.900001525878906
2017-12-27 16:30:00,47.89500045776367
2017-12-27 17:30:00,47.63600158691406
2017-12-27 18:30:00,47.7599983215332
2017-12-27 19:30:00,47.77000045776367
2017-12-27 20:30:00,47.66999816894531
2017-12-28 14:30:00,47.68000030517578
2017-12-28 15:30:00,47.5
2017-12-28 16:30:00,47.7599983215332
2017-12-28 17:30:00,47.684898376464844
2017-12-28 18:30:00,47.709999084472656
2017-12-28 19:30:00,47.66999816894531
2017-12-28 20:30:00,47.83000183105469
2017-12-29 14:30:00,47.93470001220703
2017-12-29 15:30:00,47.71500015258789
2017-12-29 16:30:00,47.83000183105469
2017-12-29 17:30:00,47.86000061035156
2017-12-29 18:30:00,47.79999923706055
2017-12-29 19:30:00,47.869998931884766
2017-12-29 20:30:00,47.7599983215332
2018-01-02 14:30:00,49.13999938964844
2018-01-02 15:30:00,49.23500061035156
2018-01-02 16:30:00,49.650001525878906
2018-01-02 17:30:00,49.83000183105469
2018-01-02 18:30:00,50.099998474121094
2018-01-02 19:30:00,50.189998626708984
2018-01-02 20:30:00,50.209999084472656
2018-01-03 14:30:00,50.0
2018-01-03 15:30:00,49.720001220703125
2018-01-03 16:30:00,49.310001373291016
2018-01-03 17:30:00,49.52000045776367
2018-01-03 18:30:00,49.72999954223633
2018-01-03 19:30:00,49.529998779296875
2018-01-03 20:30:00,49.36000061035156
2018-01-04 14:30:00,49.380001068115234
2018-01-04 15:30:00,49.470001220703125
2018-01-04 16:30:00,49.4900016784668
2018-01-04 17:30:00,49.529998779296875
2018-01-04 18:30:00,49.4900016784668
2018-01-04 19:30:00,49.57500076293945
2018-01-04 20:30:00,49.380001068115234
2018-01-05 14:30:00,48.529998779296875
2018-01-05 15:30:00,48.75
2018-01-05 16:30:00,48.619998931884766
2018-01-05 17:30:00,49.0099983215332
2018-01-05 18:30:00,49.029998779296875
2018-01-05 19:30:00,49.150001525878906
2018-01-05 20:30:00,49.209999084472656
2018-01-08 14:30:00,48.880001068115234
2018-01-08 15:30:00,48.900001525878906
2018-01-08 16:30:00,48.779998779296875
2018-01-08 17:30:00,48.880001068115234
2018-01-08 18:30:00,48.88999938964844
2018-01-08 19:30:00,48.92499923706055
2018-01-08 20:30:00,48.880001068115234
2018-01-09 14:30:00,49.11000061035156
2018-01-09 15:30:00,48.84000015258789
2018-01-09 16:30:00,48.720001220703125
2018-01-09 17:30:00,48.790000915527344
2018-01-09 18:30:00,48.66999816894531
2018-01-09 19:30:00,48.599998474121094
2018-01-09 20:30:00,48.58000183105469
2018-01-10 14:30:00,48.29999923706055
2018-01-10 15:30:00,48.34000015258789
2018-01-10 16:30:00,48.150001525878906
2018-01-10 17:30:00,48.119998931884766
2018-01-10 18:30:00,48.189998626708984
2018-01-10 19:30:00,48.34000015258789
2018-01-10 20:30:00,48.404998779296875
2018-01-11 14:30:00,48.779998779296875
2018-01-11 15:30:00,48.959999084472656
2018-01-11 16:30:00,49.060001373291016
2018-01-11 17:30:00,49.220001220703125
2018-01-11 18:30:00,49.2599983215332
2018-01-11 19:30:00,49.25
2018-01-11 20:30:00,49.22999954223633
2018-01-12 14:30:00,49.279998779296875
2018-01-12 15:30:00,49.439998626708984
2018-01-12 16:30:00,49.32500076293945
2018-01-12 17:30:00,49.22999954223633
2018-01-12 18:30:00,49.27750015258789
2018-01-12 19:30:00,49.310001373291016
2018-01-12 20:30:00,49.459999084472656
2018-01-16 14:30:00,48.96500015258789
2018-01-16 15:30:00,48.59000015258789
2018-01-16 16:30:00,48.5
2018-01-16 17:30:00,48.470001220703125
2018-01-16 18:30:00,48.41999816894531
2018-01-16 19:30:00,48.310001373291016
2018-01-16 20:30:00,47.9900016784668
2018-01-17 14:30:00,45.5
2018-01-17 15:30:00,45.40999984741211
2018-01-17 16:30:00,45.369998931884766
2018-01-17 17:30:00,45.709999084472656
2018-01-17 18:30:00,45.81999969482422
2018-01-17 19:30:00,45.64500045776367
2018-01-17 20:30:00,45.45000076293945
2018-01-18 14:30:00,45.665000915527344
2018-01-18 15:30:00,45.685001373291016
2018-01-18 16:30:00,45.439998626708984
2018-01-18 17:30:00,45.560001373291016
2018-01-18 18:30:00,45.40999984741211
2018-01-18 19:30:00,45.13999938964844
2018-01-18 20:30:00,45.150001525878906
2018-01-19 14:30:00,45.5099983215332
2018-01-19 15:30:00,45.529998779296875
2018-01-19 16:30:00,45.52000045776367
2018-01-19 17:30:00,45.29999923706055
2018-01-19 18:30:00,45.349998474121094
2018-01-19 19:30:00,45.29999923706055
2018-01-19 20:30:00,45.25899887084961
2018-01-22 14:30:00,46.50450134277344
2018-01-22 15:30:00,46.131500244140625
2018-01-22 16:30:00,46.2400016784668
2018-01-22 17:30:00,46.2599983215332
2018-01-22 18:30:00,46.290000915527344
2018-01-22 19:30:00,46.25
2018-01-22 20:30:00,46.229000091552734
2018-01-23 14:30:00,46.22639846801758
2018-01-23 15:30:00,46.20000076293945
2018-01-23 16:30:00,46.310001373291016
2018-01-23 17:30:00,46.18000030517578
2018-01-23 18:30:00,46.290000915527344
2018-01-23 19:30:00,46.22999954223633
2018-01-23 20:30:00,46.31999969482422
2018-01-24 14:30:00,47.25
2018-01-24 15:30:00,46.95000076293945
2018-01-24 16:30:00,46.66999816894531
2018-01-24 17:30:00,47.0890007019043
2018-01-24 18:30:00,47.52000045776367
2018-01-24 19:30:00,47.61000061035156
2018-01-24 20:30:00,47.75
2018-01-25 14:30:00,47.459999084472656
2018-01-25 15:30:00,47.599998474121094
2018-01-25 16:30:00,47.345001220703125
2018-01-25 17:30:00,47.08000183105469
2018-01-25 18:30:00,47.06999969482422
2018-01-25 19:30:00,47.029998779296875
2018-01-25 20:30:00,47.04999923706055
2018-01-26 14:30:00,46.720001220703125
2018-01-26 15:30:00,47.029998779296875
2018-01-26 16:30:00,47.16999816894531
2018-01-26 17:30:00,47.2400016784668
2018-01-26 18:30:00,47.099998474121094
2018-01-26 19:30:00,47.150001525878906
2018-01-26 20:30:00,47.18000030517578
2018-01-29 14:30:00,47.11000061035156
2018-01-29 15:30:00,47.209999084472656
2018-01-29 16:30:00,47.310001373291016
2018-01-29 17:30:00,47.459999084472656
2018-01-29 18:30:00,47.47999954223633
2018-01-29 19:30:00,47.5
2018-01-29 20:30:00,47.290000915527344
2018-01-30 14:30:00,47.29999923706055
2018-01-30 15:30:00,47.39849853515625
2018-01-30 16:30:00,47.4900016784668
2018-01-30 17:30:00,47.2400016784668
2018-01-30 18:30:00,47.4900016784668
2018-01-30 19:30:00,47.220001220703125
2018-01-30 20:30:00,47.2400016784668
2018-01-31 14:30:00,47.34000015258789
2018-01-31 15:30:00,46.9900016784668
2018-01-31 16:30:00,47.2400016784668
2018-01-31 17:30:00,47.2599983215332
2018-01-31 18:30:00,47.040000915527344
2018-01-31 19:30:00,46.810001373291016
2018-01-31 20:30:00,46.900001525878906
2018-02-01 14:30:00,47.209999084472656
2018-02-01 15:30:00,47.154998779296875
2018-02-01 16:30:00,47.40999984741211
2018-02-01 17:30:00,47.439998626708984
2018-02-01 18:30:00,47.279998779296875
2018-02-01 19:30:00,47.099998474121094
2018-02-01 20:30:00,47.16999816894531
2018-02-02 14:30:00,46.89500045776367
2018-02-02 15:30:00,47.29999923706055
2018-02-02 16:30:00,47.20000076293945
2018-02-02 17:30:00,47.060001373291016
2018-02-02 18:30:00,46.872501373291016
2018-02-02 19:30:00,46.79499816894531
2018-02-02 20:30:00,46.810001373291016
2018-02-05 14:30:00,46.63999938964844
2018-02-05 15:30:00,46.66999816894531
2018-02-05 16:30:00,46.2599983215332
2018-02-05 17:30:00,46.11000061035156
2018-02-05 18:30:00,45.779998779296875
2018-02-05 19:30:00,45.63999938964844
2018-02-05 20:30:00,44.720001220703125
2018-02-06 14:30:00,44.959999084472656
2018-02-06 15:30:00,43.55500030517578
2018-02-06 16:30:00,43.29999923706055
2018-02-06 17:30:00,43.19990158081055
2018-02-06 18:30:00,42.709999084472656
2018-02-06 19:30:00,43.58000183105469
2018-02-06 20:30:00,43.34000015258789
2018-02-07 14:30:00,45.13999938964844
2018-02-07 15:30:00,45.459999084472656
2018-02-07 16:30:00,45.48630142211914
2018-02-07 17:30:00,44.91999816894531
2018-02-07 18:30:00,45.290000915527344
2018-02-07 19:30:00,45.29999923706055
2018-02-07 20:30:00,45.09000015258789
2018-02-08 14:30:00,45.0
2018-02-08 15:30:00,44.560001373291016
2018-02-08 16:30:00,44.380001068115234
2018-02-08 17:30:00,44.11000061035156
2018-02-08 18:30:00,44.43000030517578
2018-02-08 19:30:00,44.40999984741211
2018-02-08 20:30:00,43.77000045776367
2018-02-09 14:30:00,44.18000030517578
2018-02-09 15:30:00,43.08000183105469
2018-02-09 16:30:00,42.400001525878906
2018-02-09 17:30:00,42.65999984741211
2018-02-09 18:30:00,43.06999969482422
2018-02-09 19:30:00,42.939998626708984
2018-02-09 20:30:00,43.400001525878906
2018-02-12 14:30:00,43.599998474121094
2018-02-12 15:30:00,43.709999084472656
2018-02-12 16:30:00,44.119998931884766
2018-02-12 17:30:00,43.970001220703125
2018-02-12 18:30:00,44.04819869995117
2018-02-12 19:30:00,44.18000030517578
2018-02-12 20:30:00,44.0
2018-02-13 14:30:00,43.52000045776367
2018-02-13 15:30:00,43.709999084472656
2018-02-13 16:30:00,43.90999984741211
2018-02-13 17:30:00,43.9900016784668
2018-02-13 18:30:00,43.939998626708984
2018-02-13 19:30:00,44.25
2018-02-13 20:30:00,44.33000183105469
2018-02-14 14:30:00,44.130001068115234
2018-02-14 15:30:00,44.16999816894531
2018-02-14 16:30:00,44.45000076293945
2018-02-14 17:30:00,44.68000030517578
2018-02-14 18:30:00,44.650001525878906
2018-02-14 19:30:00,44.790000915527344
2018-02-14 20:30:00,44.939998626708984
2018-02-15 14:30:00,45.279998779296875
2018-02-15 15:30:00,45.29999923706055
2018-02-15 16:30:00,45.45500183105469
2018-02-15 17:30:00,45.68000030517578
2018-02-15 18:30:00,46.18000030517578
2018-02-15 19:30:00,45.65999984741211
2018-02-15 20:30:00,45.67499923706055
2018-02-16 14:30:00,45.540000915527344
2018-02-16 15:30:00,45.900001525878906
2018-02-16 16:30:00,45.880001068115234
2018-02-16 17:30:00,45.5099983215332
2018-02-16 18:30:00,45.599998474121094
2018-02-16 19:30:00,45.86000061035156
2018-02-16 20:30:00,45.689998626708984
2018-02-20 14:30:00,44.81999969482422
2018-02-20 15:30:00,45.220001220703125
2018-02-20 16:30:00,45.599998474121094
2018-02-20 17:30:00,45.028499603271484
2018-02-20 18:30:00,44.93000030517578
2018-02-20 19:30:00,44.650001525878906
2018-02-20 20:30:00,44.54999923706055
2018-02-21 14:30:00,44.040000915527344
2018-02-21 15:30:00,43.63999938964844
2018-02-21 16:30:00,43.439998626708984
2018-02-21 17:30:00,43.630001068115234
2018-02-21 18:30:00,43.95000076293945
2018-02-21 19:30:00,43.599998474121094
2018-02-21 20:30:00,43.150001525878906
2018-02-22 14:30:00,44.125
2018-02-22 15:30:00,44.64459991455078
2018-02-22 16:30:00,44.2599983215332
2018-02-22 17:30:00,43.900001525878906
2018-02-22 18:30:00,44.48500061035156
2018-02-22 19:30:00,44.11000061035156
2018-02-22 20:30:00,43.849998474121094
2018-02-23 14:30:00,43.63999938964844
2018-02-23 15:30:00,43.529998779296875
2018-02-23 16:30:00,43.744998931884766
2018-02-23 17:30:00,44.09000015258789
2018-02-23 18:30:00,44.400001525878906
2018-02-23 19:30:00,44.659400939941406
2018-02-23 20:30:00,44.470001220703125
2018-02-26 14:30:00,44.56999969482422
2018-02-26 15:30:00,44.84000015258789
2018-02-26 16:30:00,44.83000183105469
2018-02-26 17:30:00,44.849998474121094
2018-02-26 18:30:00,44.97999954223633
2018-02-26 19:30:00,44.970001220703125
2018-02-26 20:30:00,44.959999084472656
2018-02-27 14:30:00,44.13999938964844
2018-02-27 15:30:00,43.72999954223633
2018-02-27 16:30:00,43.810001373291016
2018-02-27 17:30:00,43.77000045776367
2018-02-27 18:30:00,44.029998779296875
2018-02-27 19:30:00,43.880001068115234
2018-02-27 20:30:00,43.65999984741211
2018-02-28 14:30:00,43.119998931884766
2018-02-28 15:30:00,42.939998626708984
2018-02-28 16:30:00,42.810001373291016
2018-02-28 17:30:00,42.7400016784668
2018-02-28 18:30:00,42.755001068115234
2018-02-28 19:30:00,42.06999969482422
2018-02-28 20:30:00,41.66999816894531
2018-03-01 14:30:00,41.18000030517578
2018-03-01 15:30:00,41.220001220703125
2018-03-01 16:30:00,41.31999969482422
2018-03-01 17:30:00,40.86000061035156
2018-03-01 18:30:00,40.63999938964844
2018-03-01 19:30:00,40.83000183105469
2018-03-01 20:30:00,40.720001220703125
2018-03-02 14:30:00,40.47999954223633
2018-03-02 15:30:00,40.93000030517578
2018-03-02 16:30:00,41.0
2018-03-02 17:30:00,40.880001068115234
2018-03-02 18:30:00,40.97999954223633
2018-03-02 19:30:00,40.7400016784668
2018-03-02 20:30:00,40.970001220703125
2018-03-05 14:30:00,40.88999938964844
2018-03-05 15:30:00,41.52000045776367
2018-03-05 16:30:00,41.77000045776367
2018-03-05 17:30:00,41.470001220703125
2018-03-05 18:30:00,41.540000915527344
2018-03-05 19:30:00,41.505001068115234
2018-03-05 20:30:00,41.439998626708984
2018-03-06 14:30:00,41.529998779296875
2018-03-06 15:30:00,41.099998474121094
2018-03-06 16:30:00,41.150001525878906
2018-03-06 17:30:00,41.290000915527344
2018-03-06 18:30:00,41.22999954223633
2018-03-06 19:30:00,41.25
2018-03-06 20:30:00,41.22999954223633
2018-03-07 14:30:00,41.40999984741211
2018-03-07 15:30:00,41.58000183105469
2018-03-07 16:30:00,41.130001068115234
2018-03-07 17:30:00,41.18000030517578
2018-03-07 18:30:00,41.16999816894531
2018-03-07 19:30:00,41.29999923706055
2018-03-07 20:30:00,41.42900085449219
2018-03-08 14:30:00,41.790000915527344
2018-03-08 15:30:00,41.689998626708984
2018-03-08 16:30:00,41.7599983215332
2018-03-08 17:30:00,41.779998779296875
2018-03-08 18:30:00,41.540000915527344
2018-03-08 19:30:00,41.56999969482422
2018-03-08 20:30:00,41.380001068115234
2018-03-09 14:30:00,41.40999984741211
2018-03-09 15:30:00,41.540000915527344
2018-03-09 16:30:00,41.2400016784668
2018-03-09 17:30:00,41.079898834228516
2018-03-09 18:30:00,40.93000030517578
2018-03-09 19:30:00,40.662498474121094
2018-03-09 20:30:00,40.7599983215332
2018-03-12 13:30:00,41.41999816894531
2018-03-12 14:30:00,41.189998626708984
2018-03-12 15:30:00,41.38999938964844
2018-03-12 16:30:00,41.36000061035156
2018-03-12 17:30:00,41.33000183105469
2018-03-12 18:30:00,41.349998474121094
2018-03-12 19:30:00,41.36000061035156
2018-03-13 13:30:00,41.47999954223633
2018-03-13 14:30:00,41.349998474121094
2018-03-13 15:30:00,40.93000030517578
2018-03-13 16:30:00,40.799800872802734
2018-03-13 17:30:00,41.0
2018-03-13 18:30:00,40.95000076293945
2018-03-13 19:30:00,40.9900016784668
2018-03-14 13:30:00,40.875
2018-03-14 14:30:00,40.7599983215332
2018-03-14 15:30:00,40.63999938964844
2018-03-14 16:30:00,40.70000076293945
2018-03-14 17:30:00,40.7599983215332
2018-03-14 18:30:00,40.51499938964844
2018-03-14 19:30:00,40.4900016784668
2018-03-15 13:30:00,40.619998931884766
2018-03-15 14:30:00,40.58000183105469
2018-03-15 15:30:00,40.119998931884766
2018-03-15 16:30:00,40.08000183105469
2018-03-15 17:30:00,40.029998779296875
2018-03-15 18:30:00,40.150001525878906
2018-03-15 19:30:00,40.08000183105469
2018-03-16 13:30:00,41.04999923706055
2018-03-16 14:30:00,40.849998474121094
2018-03-16 15:30:00,40.939998626708984
2018-03-16 16:30:00,40.939998626708984
2018-03-16 17:30:00,40.720001220703125
2018-03-16 18:30:00,40.650001525878906
2018-03-16 19:30:00,40.7400016784668
2018-03-19 13:30:00,40.130001068115234
2018-03-19 14:30:00,39.810001373291016
2018-03-19 15:30:00,39.220001220703125
2018-03-19 16:30:00,39.209999084472656
2018-03-19 17:30:00,39.380001068115234
2018-03-19 18:30:00,39.540000915527344
2018-03-19 19:30:00,39.66999816894531
2018-03-20 13:30:00,39.2599983215332
2018-03-20 14:30:00,39.2599983215332
2018-03-20 15:30:00,38.959999084472656
2018-03-20 16:30:00,38.970001220703125
2018-03-20 17:30:00,38.650001525878906
2018-03-20 18:30:00,38.880001068115234
2018-03-20 19:30:00,38.79999923706055
2018-03-21 13:30:00,39.119998931884766
2018-03-21 14:30:00,39.599998474121094
2018-03-21 15:30:00,39.310001373291016
2018-03-21 16:30:00,39.25
2018-03-21 17:30:00,39.119998931884766
2018-03-21 18:30:00,39.08000183105469
2018-03-21 19:30:00,39.060001373291016
2018-03-22 13:30:00,38.40999984741211
2018-03-22 14:30:00,38.125
2018-03-22 15:30:00,38.29999923706055
2018-03-22 16:30:00,38.279998779296875
2018-03-22 17:30:00,38.09000015258789
2018-03-22 18:30:00,38.06999969482422
2018-03-22 19:30:00,37.77000045776367
2018-03-23 13:30:00,38.15999984741211
2018-03-23 14:30:00,37.7599983215332
2018-03-23 15:30:00,37.709999084472656
2018-03-23 16:30:00,37.84000015258789
2018-03-23 17:30:00,37.35499954223633
2018-03-23 18:30:00,37.189998626708984
2018-03-23 19:30:00,36.63999938964844
2018-03-26 13:30:00,36.59000015258789
2018-03-26 14:30:00,36.755001068115234
2018-03-26 15:30:00,36.97999954223633
2018-03-26 16:30:00,37.09000015258789
2018-03-26 17:30:00,37.130001068115234
2018-03-26 18:30:00,37.060001373291016
2018-03-26 19:30:00,37.084999084472656
2018-03-27 13:30:00,37.529998779296875
