Datetime,QCOM
2018-01-18 20:30:00,68.04000091552734
2018-01-19 14:30:00,68.05180358886719
2018-01-19 15:30:00,68.18000030517578
2018-01-19 16:30:00,67.98999786376953
2018-01-19 17:30:00,67.95500183105469
2018-01-19 18:30:00,67.98619842529297
2018-01-19 19:30:00,68.08999633789062
2018-01-19 20:30:00,68.01000213623047
2018-01-22 14:30:00,68.36000061035156
2018-01-22 15:30:00,68.47000122070312
2018-01-22 16:30:00,68.4530029296875
2018-01-22 17:30:00,68.48500061035156
2018-01-22 18:30:00,68.63999938964844
2018-01-22 19:30:00,68.45500183105469
2018-01-22 20:30:00,68.66999816894531
2018-01-23 14:30:00,68.72000122070312
2018-01-23 15:30:00,68.73999786376953
2018-01-23 16:30:00,68.66000366210938
2018-01-23 17:30:00,68.47000122070312
2018-01-23 18:30:00,68.48999786376953
2018-01-23 19:30:00,68.48500061035156
2018-01-23 20:30:00,68.33000183105469
2018-01-24 14:30:00,68.08999633789062
2018-01-24 15:30:00,67.76000213623047
2018-01-24 16:30:00,67.51000213623047
2018-01-24 17:30:00,67.51000213623047
2018-01-24 18:30:00,67.68000030517578
2018-01-24 19:30:00,67.93000030517578
2018-01-24 20:30:00,68.0
2018-01-25 14:30:00,68.01000213623047
2018-01-25 15:30:00,67.9801025390625
2018-01-25 16:30:00,67.93000030517578
2018-01-25 17:30:00,68.0999984741211
2018-01-25 18:30:00,67.97000122070312
2018-01-25 19:30:00,67.52999877929688
2018-01-25 20:30:00,67.41999816894531
2018-01-26 14:30:00,67.88500213623047
2018-01-26 15:30:00,67.72000122070312
2018-01-26 16:30:00,67.84500122070312
2018-01-26 17:30:00,68.0
2018-01-26 18:30:00,68.0999984741211
2018-01-26 19:30:00,68.30000305175781
2018-01-26 20:30:00,68.44000244140625
2018-01-29 14:30:00,67.99330139160156
2018-01-29 15:30:00,67.7698974609375
2018-01-29 16:30:00,67.66000366210938
2018-01-29 17:30:00,67.79509735107422
2018-01-29 18:30:00,67.6500015258789
2018-01-29 19:30:00,67.41999816894531
2018-01-29 20:30:00,67.32009887695312
2018-01-30 14:30:00,67.08000183105469
2018-01-30 15:30:00,67.06999969482422
2018-01-30 16:30:00,67.01000213623047
2018-01-30 17:30:00,66.87000274658203
2018-01-30 18:30:00,66.86000061035156
2018-01-30 19:30:00,67.19000244140625
2018-01-30 20:30:00,66.97000122070312
2018-01-31 14:30:00,67.93499755859375
2018-01-31 15:30:00,68.25
2018-01-31 16:30:00,68.24669647216797
2018-01-31 17:30:00,67.94999694824219
2018-01-31 18:30:00,68.01000213623047
2018-01-31 19:30:00,68.19499969482422
2018-01-31 20:30:00,68.23999786376953
2018-02-01 14:30:00,67.30899810791016
2018-02-01 15:30:00,66.5250015258789
2018-02-01 16:30:00,66.83999633789062
2018-02-01 17:30:00,67.60189819335938
2018-02-01 18:30:00,67.04499816894531
2018-02-01 19:30:00,66.81320190429688
2018-02-01 20:30:00,66.80000305175781
2018-02-02 14:30:00,66.52999877929688
2018-02-02 15:30:00,66.25499725341797
2018-02-02 16:30:00,66.16000366210938
2018-02-02 17:30:00,66.23999786376953
2018-02-02 18:30:00,66.77999877929688
2018-02-02 19:30:00,66.5
2018-02-02 20:30:00,66.06999969482422
2018-02-05 14:30:00,64.94999694824219
2018-02-05 15:30:00,64.2333984375
2018-02-05 16:30:00,63.09479904174805
2018-02-05 17:30:00,63.599998474121094
2018-02-05 18:30:00,63.224998474121094
2018-02-05 19:30:00,62.650001525878906
2018-02-05 20:30:00,61.72999954223633
2018-02-06 14:30:00,63.04999923706055
2018-02-06 15:30:00,63.06999969482422
2018-02-06 16:30:00,63.84000015258789
2018-02-06 17:30:00,64.0
2018-02-06 18:30:00,63.20000076293945
2018-02-06 19:30:00,64.16999816894531
2018-02-06 20:30:00,64.41999816894531
2018-02-07 14:30:00,65.32499694824219
2018-02-07 15:30:00,65.68000030517578
2018-02-07 16:30:00,65.87999725341797
2018-02-07 17:30:00,65.51000213623047
2018-02-07 18:30:00,65.72000122070312
2018-02-07 19:30:00,65.5199966430664
2018-02-07 20:30:00,65.0199966430664
2018-02-08 14:30:00,64.54000091552734
2018-02-08 15:30:00,63.599998474121094
2018-02-08 16:30:00,62.75
2018-02-08 17:30:00,62.91999816894531
2018-02-08 18:30:00,63.13999938964844
2018-02-08 19:30:00,63.2400016784668
