Datetime,TRIP
2018-05-29 16:30:00,49.540000915527344
2018-05-29 17:30:00,49.59000015258789
2018-05-29 18:30:00,49.83000183105469
2018-05-29 19:30:00,49.900001525878906
2018-05-30 13:30:00,50.029998779296875
2018-05-30 14:30:00,50.7400016784668
2018-05-30 15:30:00,50.7400016784668
2018-05-30 16:30:00,50.630001068115234
2018-05-30 17:30:00,50.67499923706055
2018-05-30 18:30:00,50.595001220703125
2018-05-30 19:30:00,50.75
2018-05-31 13:30:00,51.189998626708984
2018-05-31 14:30:00,51.54999923706055
2018-05-31 15:30:00,51.58000183105469
2018-05-31 16:30:00,51.56999969482422
2018-05-31 17:30:00,51.6150016784668
2018-05-31 18:30:00,51.79999923706055
2018-05-31 19:30:00,52.13999938964844
2018-06-01 13:30:00,53.029998779296875
2018-06-01 14:30:00,54.060001373291016
2018-06-01 15:30:00,54.46049880981445
2018-06-01 16:30:00,54.58000183105469
2018-06-01 17:30:00,54.47999954223633
2018-06-01 18:30:00,54.61000061035156
2018-06-01 19:30:00,55.22999954223633
2018-06-04 13:30:00,55.68000030517578
2018-06-04 14:30:00,55.970001220703125
2018-06-04 15:30:00,55.880001068115234
2018-06-04 16:30:00,55.93000030517578
2018-06-04 17:30:00,55.93000030517578
2018-06-04 18:30:00,56.130001068115234
2018-06-04 19:30:00,56.15999984741211
2018-06-05 13:30:00,57.540000915527344
2018-06-05 14:30:00,57.27000045776367
2018-06-05 15:30:00,56.970001220703125
2018-06-05 16:30:00,57.494998931884766
2018-06-05 17:30:00,57.54999923706055
2018-06-05 18:30:00,57.29999923706055
2018-06-05 19:30:00,57.52000045776367
2018-06-06 13:30:00,57.60609817504883
2018-06-06 14:30:00,56.755001068115234
2018-06-06 15:30:00,56.33000183105469
2018-06-06 16:30:00,56.220001220703125
2018-06-06 17:30:00,56.08000183105469
2018-06-06 18:30:00,55.83000183105469
2018-06-06 19:30:00,56.2400016784668
2018-06-07 13:30:00,55.880001068115234
2018-06-07 14:30:00,55.91999816894531
2018-06-07 15:30:00,55.904998779296875
2018-06-07 16:30:00,55.720001220703125
2018-06-07 17:30:00,55.33000183105469
2018-06-07 18:30:00,55.63999938964844
2018-06-07 19:30:00,55.45000076293945
2018-06-08 13:30:00,56.36000061035156
2018-06-08 14:30:00,55.7400016784668
2018-06-08 15:30:00,55.439998626708984
2018-06-08 16:30:00,55.720001220703125
2018-06-08 17:30:00,55.84000015258789
2018-06-08 18:30:00,55.630001068115234
2018-06-08 19:30:00,55.83000183105469
2018-06-11 13:30:00,56.27000045776367
2018-06-11 14:30:00,56.470001220703125
2018-06-11 15:30:00,56.84000015258789
2018-06-11 16:30:00,56.88010025024414
2018-06-11 17:30:00,57.040000915527344
2018-06-11 18:30:00,56.930198669433594
2018-06-11 19:30:00,57.099998474121094
2018-06-12 13:30:00,57.77000045776367
2018-06-12 14:30:00,58.16999816894531
2018-06-12 15:30:00,58.5099983215332
2018-06-12 16:30:00,58.709999084472656
2018-06-12 17:30:00,58.56999969482422
2018-06-12 18:30:00,58.2400016784668
2018-06-12 19:30:00,58.279998779296875
2018-06-13 13:30:00,58.03499984741211
2018-06-13 14:30:00,57.650001525878906
2018-06-13 15:30:00,57.43000030517578
2018-06-13 16:30:00,57.17499923706055
2018-06-13 17:30:00,56.529998779296875
2018-06-13 18:30:00,56.84000015258789
2018-06-13 19:30:00,56.63999938964844
2018-06-14 13:30:00,57.11000061035156
2018-06-14 14:30:00,57.18000030517578
2018-06-14 15:30:00,57.5099983215332
2018-06-14 16:30:00,57.29999923706055
2018-06-14 17:30:00,57.79999923706055
2018-06-14 18:30:00,57.68000030517578
2018-06-14 19:30:00,57.7400016784668
2018-06-15 13:30:00,57.880401611328125
2018-06-15 14:30:00,57.65700149536133
2018-06-15 15:30:00,57.779998779296875
2018-06-15 16:30:00,57.83000183105469
2018-06-15 17:30:00,58.189998626708984
2018-06-15 18:30:00,58.220001220703125
2018-06-15 19:30:00,58.54999923706055
2018-06-18 13:30:00,58.380001068115234
2018-06-18 14:30:00,58.970001220703125
2018-06-18 15:30:00,58.599998474121094
2018-06-18 16:30:00,58.599998474121094
2018-06-18 17:30:00,58.86000061035156
2018-06-18 18:30:00,59.14970016479492
2018-06-18 19:30:00,59.31999969482422
2018-06-19 13:30:00,58.13999938964844
2018-06-19 14:30:00,58.7599983215332
2018-06-19 15:30:00,58.81999969482422
2018-06-19 16:30:00,58.7400016784668
2018-06-19 17:30:00,58.7400016784668
2018-06-19 18:30:00,59.310001373291016
2018-06-19 19:30:00,59.119998931884766
2018-06-20 13:30:00,58.629798889160156
2018-06-20 14:30:00,58.80500030517578
2018-06-20 15:30:00,59.380001068115234
2018-06-20 16:30:00,59.0099983215332
2018-06-20 17:30:00,59.0
2018-06-20 18:30:00,58.619998931884766
2018-06-20 19:30:00,58.560001373291016
2018-06-21 13:30:00,57.93000030517578
2018-06-21 14:30:00,57.959999084472656
2018-06-21 15:30:00,57.689998626708984
2018-06-21 16:30:00,57.54999923706055
2018-06-21 17:30:00,57.29999923706055
2018-06-21 18:30:00,57.27000045776367
2018-06-21 19:30:00,57.0
2018-06-22 13:30:00,57.40999984741211
2018-06-22 14:30:00,57.380001068115234
2018-06-22 15:30:00,57.349998474121094
2018-06-22 16:30:00,57.279998779296875
2018-06-22 17:30:00,56.90999984741211
2018-06-22 18:30:00,56.79999923706055
2018-06-22 19:30:00,56.63999938964844
2018-06-25 13:30:00,55.18000030517578
2018-06-25 14:30:00,55.11000061035156
2018-06-25 15:30:00,55.45000076293945
2018-06-25 16:30:00,55.59000015258789
2018-06-25 17:30:00,55.810001373291016
2018-06-25 18:30:00,55.310001373291016
2018-06-25 19:30:00,55.709999084472656
2018-06-26 13:30:00,55.23500061035156
2018-06-26 14:30:00,55.9900016784668
2018-06-26 15:30:00,56.31999969482422
2018-06-26 16:30:00,56.36000061035156
2018-06-26 17:30:00,56.650001525878906
2018-06-26 18:30:00,56.4900016784668
2018-06-26 19:30:00,56.529998779296875
2018-06-27 13:30:00,57.08000183105469
2018-06-27 14:30:00,56.900001525878906
2018-06-27 15:30:00,57.279998779296875
2018-06-27 16:30:00,56.84000015258789
2018-06-27 17:30:00,56.810001373291016
2018-06-27 18:30:00,56.54999923706055
2018-06-27 19:30:00,55.97999954223633
2018-06-28 13:30:00,56.22999954223633
2018-06-28 14:30:00,56.18000030517578
2018-06-28 15:30:00,55.83000183105469
2018-06-28 16:30:00,56.22999954223633
2018-06-28 17:30:00,56.150001525878906
2018-06-28 18:30:00,56.75
2018-06-28 19:30:00,56.66999816894531
2018-06-29 13:30:00,56.47999954223633
2018-06-29 14:30:00,56.51580047607422
2018-06-29 15:30:00,56.04999923706055
2018-06-29 16:30:00,56.31999969482422
2018-06-29 17:30:00,56.209999084472656
2018-06-29 18:30:00,56.2599983215332
2018-06-29 19:30:00,55.720001220703125
2018-07-02 13:30:00,55.77000045776367
2018-07-02 14:30:00,56.28499984741211
2018-07-02 15:30:00,56.040000915527344
2018-07-02 16:30:00,55.91999816894531
2018-07-02 17:30:00,56.29999923706055
2018-07-02 18:30:00,56.209999084472656
2018-07-02 19:30:00,56.119998931884766
2018-07-03 13:30:00,56.68000030517578
2018-07-03 14:30:00,56.75
2018-07-03 15:30:00,56.630001068115234
2018-07-03 17:00:00,56.2400016784668
2018-07-05 13:30:00,56.18000030517578
2018-07-05 14:30:00,56.58000183105469
2018-07-05 15:30:00,56.58000183105469
2018-07-05 16:30:00,56.63999938964844
2018-07-05 17:30:00,56.439998626708984
2018-07-05 18:30:00,56.86000061035156
2018-07-05 19:30:00,56.90999984741211
2018-07-06 13:30:00,57.18000030517578
2018-07-06 14:30:00,57.290000915527344
2018-07-06 15:30:00,57.5098991394043
2018-07-06 16:30:00,57.4900016784668
2018-07-06 17:30:00,57.58000183105469
2018-07-06 18:30:00,57.724998474121094
2018-07-06 19:30:00,57.560001373291016
2018-07-09 13:30:00,57.380001068115234
2018-07-09 14:30:00,57.68000030517578
2018-07-09 15:30:00,57.40999984741211
2018-07-09 16:30:00,57.650001525878906
2018-07-09 17:30:00,57.58000183105469
2018-07-09 18:30:00,57.5099983215332
2018-07-09 19:30:00,57.709999084472656
2018-07-10 13:30:00,57.81999969482422
2018-07-10 14:30:00,57.84000015258789
2018-07-10 15:30:00,57.81999969482422
2018-07-10 16:30:00,57.52000045776367
2018-07-10 17:30:00,57.63999938964844
2018-07-10 18:30:00,57.47999954223633
2018-07-10 19:30:00,57.58000183105469
2018-07-11 13:30:00,59.69499969482422
2018-07-11 14:30:00,58.599998474121094
2018-07-11 15:30:00,58.5
2018-07-11 16:30:00,58.655399322509766
2018-07-11 17:30:00,58.619998931884766
2018-07-11 18:30:00,58.52159881591797
2018-07-11 19:30:00,58.65999984741211
2018-07-12 13:30:00,59.380001068115234
2018-07-12 14:30:00,59.470001220703125
2018-07-12 15:30:00,59.6150016784668
2018-07-12 16:30:00,59.59000015258789
2018-07-12 17:30:00,59.54999923706055
2018-07-12 18:30:00,59.58000183105469
2018-07-12 19:30:00,59.599998474121094
2018-07-13 13:30:00,58.880001068115234
2018-07-13 14:30:00,59.095001220703125
2018-07-13 15:30:00,58.93000030517578
2018-07-13 16:30:00,58.81999969482422
2018-07-13 17:30:00,58.97999954223633
2018-07-13 18:30:00,59.04999923706055
2018-07-13 19:30:00,59.130001068115234
2018-07-16 13:30:00,59.08000183105469
2018-07-16 14:30:00,59.290000915527344
2018-07-16 15:30:00,59.459999084472656
2018-07-16 16:30:00,59.439998626708984
2018-07-16 17:30:00,59.279998779296875
2018-07-16 18:30:00,59.18000030517578
2018-07-16 19:30:00,59.380001068115234
2018-07-17 13:30:00,59.540000915527344
2018-07-17 14:30:00,59.459999084472656
2018-07-17 15:30:00,59.81999969482422
2018-07-17 16:30:00,60.654998779296875
2018-07-17 17:30:00,60.29999923706055
2018-07-17 18:30:00,60.380001068115234
2018-07-17 19:30:00,60.36000061035156
2018-07-18 13:30:00,60.40999984741211
2018-07-18 14:30:00,60.78499984741211
