Datetime,DLTR
2018-01-03 16:30:00,107.88999938964844
2018-01-03 17:30:00,108.0199966430664
2018-01-03 18:30:00,108.08000183105469
2018-01-03 19:30:00,107.68000030517578
2018-01-03 20:30:00,107.98999786376953
2018-01-04 14:30:00,107.20999908447266
2018-01-04 15:30:00,108.48999786376953
2018-01-04 16:30:00,108.5
2018-01-04 17:30:00,109.2699966430664
2018-01-04 18:30:00,109.06999969482422
2018-01-04 19:30:00,109.2699966430664
2018-01-04 20:30:00,108.87000274658203
2018-01-05 14:30:00,110.58000183105469
2018-01-05 15:30:00,110.7249984741211
2018-01-05 16:30:00,110.81999969482422
2018-01-05 17:30:00,110.19999694824219
2018-01-05 18:30:00,110.2300033569336
2018-01-05 19:30:00,110.7699966430664
2018-01-05 20:30:00,111.16000366210938
2018-01-08 14:30:00,109.27999877929688
2018-01-08 15:30:00,109.45999908447266
2018-01-08 16:30:00,109.70999908447266
2018-01-08 17:30:00,109.86000061035156
2018-01-08 18:30:00,109.40499877929688
2018-01-08 19:30:00,109.12999725341797
2018-01-08 20:30:00,109.08000183105469
2018-01-09 14:30:00,109.37000274658203
2018-01-09 15:30:00,109.27999877929688
2018-01-09 16:30:00,109.11000061035156
2018-01-09 17:30:00,109.32990264892578
2018-01-09 18:30:00,109.56999969482422
2018-01-09 19:30:00,109.55500030517578
2018-01-09 20:30:00,109.66999816894531
2018-01-10 14:30:00,109.55999755859375
2018-01-10 15:30:00,109.69000244140625
2018-01-10 16:30:00,109.66999816894531
2018-01-10 17:30:00,109.1852035522461
2018-01-10 18:30:00,109.08499908447266
2018-01-10 19:30:00,109.43000030517578
2018-01-10 20:30:00,109.62999725341797
2018-01-11 14:30:00,109.70999908447266
2018-01-11 15:30:00,110.31999969482422
2018-01-11 16:30:00,110.19999694824219
2018-01-11 17:30:00,110.87999725341797
2018-01-11 18:30:00,111.5
2018-01-11 19:30:00,111.2699966430664
2018-01-11 20:30:00,111.36000061035156
2018-01-12 14:30:00,113.95999908447266
2018-01-12 15:30:00,114.0199966430664
2018-01-12 16:30:00,114.66999816894531
2018-01-12 17:30:00,114.36000061035156
2018-01-12 18:30:00,114.38999938964844
2018-01-12 19:30:00,114.68609619140625
2018-01-12 20:30:00,114.8499984741211
2018-01-16 14:30:00,113.84500122070312
2018-01-16 15:30:00,114.0999984741211
2018-01-16 16:30:00,113.87999725341797
2018-01-16 17:30:00,113.81999969482422
2018-01-16 18:30:00,112.83999633789062
2018-01-16 19:30:00,113.11000061035156
2018-01-16 20:30:00,112.88999938964844
2018-01-17 14:30:00,113.48999786376953
2018-01-17 15:30:00,113.5999984741211
2018-01-17 16:30:00,113.63999938964844
2018-01-17 17:30:00,113.83999633789062
2018-01-17 18:30:00,113.72000122070312
2018-01-17 19:30:00,112.98999786376953
2018-01-17 20:30:00,112.77999877929688
2018-01-18 14:30:00,112.43240356445312
2018-01-18 15:30:00,111.88999938964844
2018-01-18 16:30:00,112.04499816894531
2018-01-18 17:30:00,112.23999786376953
2018-01-18 18:30:00,112.69999694824219
2018-01-18 19:30:00,112.6500015258789
2018-01-18 20:30:00,112.9000015258789
2018-01-19 14:30:00,114.27999877929688
2018-01-19 15:30:00,114.17500305175781
2018-01-19 16:30:00,113.86000061035156
2018-01-19 17:30:00,114.27999877929688
2018-01-19 18:30:00,114.13999938964844
2018-01-19 19:30:00,114.91999816894531
2018-01-19 20:30:00,114.72000122070312
2018-01-22 14:30:00,114.0999984741211
2018-01-22 15:30:00,114.2300033569336
2018-01-22 16:30:00,114.41000366210938
2018-01-22 17:30:00,114.41999816894531
2018-01-22 18:30:00,113.81999969482422
2018-01-22 19:30:00,114.12999725341797
2018-01-22 20:30:00,115.04000091552734
2018-01-23 14:30:00,115.55999755859375
2018-01-23 15:30:00,114.81500244140625
2018-01-23 16:30:00,114.61499786376953
2018-01-23 17:30:00,114.5
2018-01-23 18:30:00,114.30999755859375
2018-01-23 19:30:00,114.47000122070312
2018-01-23 20:30:00,114.7300033569336
2018-01-24 14:30:00,115.11000061035156
2018-01-24 15:30:00,114.87999725341797
2018-01-24 16:30:00,113.80000305175781
2018-01-24 17:30:00,113.66000366210938
2018-01-24 18:30:00,113.97000122070312
2018-01-24 19:30:00,113.94999694824219
2018-01-24 20:30:00,114.33999633789062
2018-01-25 14:30:00,113.69000244140625
2018-01-25 15:30:00,114.55000305175781
2018-01-25 16:30:00,114.6449966430664
2018-01-25 17:30:00,114.57499694824219
2018-01-25 18:30:00,114.70500183105469
2018-01-25 19:30:00,114.80999755859375
2018-01-25 20:30:00,115.06999969482422
2018-01-26 14:30:00,114.2300033569336
2018-01-26 15:30:00,114.41999816894531
2018-01-26 16:30:00,114.41000366210938
2018-01-26 17:30:00,114.44999694824219
2018-01-26 18:30:00,114.58000183105469
2018-01-26 19:30:00,114.94999694824219
2018-01-26 20:30:00,115.4000015258789
2018-01-29 14:30:00,115.0999984741211
2018-01-29 15:30:00,115.44999694824219
2018-01-29 16:30:00,115.91000366210938
2018-01-29 17:30:00,116.05000305175781
2018-01-29 18:30:00,116.11000061035156
2018-01-29 19:30:00,116.16000366210938
2018-01-29 20:30:00,116.3499984741211
2018-01-30 14:30:00,115.61000061035156
2018-01-30 15:30:00,115.47000122070312
2018-01-30 16:30:00,115.16000366210938
2018-01-30 17:30:00,115.12000274658203
2018-01-30 18:30:00,114.91999816894531
2018-01-30 19:30:00,114.83999633789062
2018-01-30 20:30:00,114.61000061035156
2018-01-31 14:30:00,115.83100128173828
2018-01-31 15:30:00,115.97000122070312
2018-01-31 16:30:00,115.4800033569336
2018-01-31 17:30:00,115.54000091552734
2018-01-31 18:30:00,115.08000183105469
2018-01-31 19:30:00,114.31999969482422
2018-01-31 20:30:00,115.0
2018-02-01 14:30:00,114.15499877929688
2018-02-01 15:30:00,113.88999938964844
2018-02-01 16:30:00,114.37000274658203
2018-02-01 17:30:00,114.81999969482422
2018-02-01 18:30:00,114.55000305175781
2018-02-01 19:30:00,113.94999694824219
2018-02-01 20:30:00,113.87999725341797
2018-02-02 14:30:00,111.88999938964844
2018-02-02 15:30:00,111.19000244140625
2018-02-02 16:30:00,110.58999633789062
2018-02-02 17:30:00,110.47000122070312
2018-02-02 18:30:00,109.5199966430664
2018-02-02 19:30:00,109.63999938964844
2018-02-02 20:30:00,108.83000183105469
2018-02-05 14:30:00,110.16000366210938
2018-02-05 15:30:00,109.7300033569336
2018-02-05 16:30:00,109.66000366210938
2018-02-05 17:30:00,109.12960052490234
2018-02-05 18:30:00,108.80000305175781
2018-02-05 19:30:00,107.73999786376953
2018-02-05 20:30:00,105.25
2018-02-06 14:30:00,105.58000183105469
2018-02-06 15:30:00,105.87000274658203
2018-02-06 16:30:00,107.31999969482422
2018-02-06 17:30:00,106.44000244140625
2018-02-06 18:30:00,105.26000213623047
2018-02-06 19:30:00,107.5999984741211
2018-02-06 20:30:00,107.86000061035156
2018-02-07 14:30:00,107.5
2018-02-07 15:30:00,108.06999969482422
2018-02-07 16:30:00,108.11000061035156
2018-02-07 17:30:00,106.95999908447266
2018-02-07 18:30:00,107.36000061035156
2018-02-07 19:30:00,107.18000030517578
2018-02-07 20:30:00,106.0999984741211
2018-02-08 14:30:00,105.93499755859375
2018-02-08 15:30:00,105.1500015258789
2018-02-08 16:30:00,105.04000091552734
2018-02-08 17:30:00,104.33000183105469
2018-02-08 18:30:00,104.43000030517578
2018-02-08 19:30:00,103.73999786376953
2018-02-08 20:30:00,101.5999984741211
2018-02-09 14:30:00,103.08999633789062
2018-02-09 15:30:00,103.87999725341797
2018-02-09 16:30:00,102.08999633789062
2018-02-09 17:30:00,102.86000061035156
2018-02-09 18:30:00,105.95999908447266
2018-02-09 19:30:00,106.88999938964844
2018-02-09 20:30:00,107.54000091552734
2018-02-12 14:30:00,105.95999908447266
2018-02-12 15:30:00,106.08000183105469
2018-02-12 16:30:00,107.23999786376953
2018-02-12 17:30:00,106.13999938964844
2018-02-12 18:30:00,104.1500015258789
2018-02-12 19:30:00,105.02999877929688
2018-02-12 20:30:00,104.72000122070312
2018-02-13 14:30:00,104.9800033569336
2018-02-13 15:30:00,105.78359985351562
2018-02-13 16:30:00,105.7300033569336
2018-02-13 17:30:00,106.30999755859375
2018-02-13 18:30:00,106.05339813232422
2018-02-13 19:30:00,105.44000244140625
2018-02-13 20:30:00,104.83999633789062
2018-02-14 14:30:00,105.55999755859375
2018-02-14 15:30:00,105.91000366210938
2018-02-14 16:30:00,106.76000213623047
2018-02-14 17:30:00,107.48999786376953
2018-02-14 18:30:00,107.0999984741211
2018-02-14 19:30:00,106.7699966430664
2018-02-14 20:30:00,105.87000274658203
2018-02-15 14:30:00,106.3949966430664
2018-02-15 15:30:00,106.08000183105469
2018-02-15 16:30:00,106.43000030517578
2018-02-15 17:30:00,107.01499938964844
2018-02-15 18:30:00,107.56999969482422
2018-02-15 19:30:00,108.43000030517578
2018-02-15 20:30:00,108.56999969482422
2018-02-16 14:30:00,109.04000091552734
2018-02-16 15:30:00,108.9800033569336
2018-02-16 16:30:00,109.08000183105469
2018-02-16 17:30:00,107.9800033569336
2018-02-16 18:30:00,108.12000274658203
2018-02-16 19:30:00,107.80999755859375
2018-02-16 20:30:00,107.9800033569336
2018-02-20 14:30:00,106.76000213623047
2018-02-20 15:30:00,107.87999725341797
2018-02-20 16:30:00,108.79000091552734
2018-02-20 17:30:00,108.19999694824219
2018-02-20 18:30:00,107.80999755859375
2018-02-20 19:30:00,106.76000213623047
