Datetime,WDC
2017-12-22 17:30:00,80.62000274658203
2017-12-22 18:30:00,80.68900299072266
2017-12-22 19:30:00,80.75
2017-12-22 20:30:00,80.66999816894531
2017-12-26 14:30:00,79.95500183105469
2017-12-26 15:30:00,79.61000061035156
2017-12-26 16:30:00,79.51969909667969
2017-12-26 17:30:00,79.68000030517578
2017-12-26 18:30:00,79.70999908447266
2017-12-26 19:30:00,79.87000274658203
2017-12-26 20:30:00,80.0
2017-12-27 14:30:00,80.87000274658203
2017-12-27 15:30:00,80.67500305175781
2017-12-27 16:30:00,80.62999725341797
2017-12-27 17:30:00,80.63009643554688
2017-12-27 18:30:00,80.80999755859375
2017-12-27 19:30:00,80.84500122070312
2017-12-27 20:30:00,80.9800033569336
2017-12-28 14:30:00,80.79000091552734
2017-12-28 15:30:00,80.88999938964844
2017-12-28 16:30:00,81.01000213623047
2017-12-28 17:30:00,80.67870330810547
2017-12-28 18:30:00,80.48970031738281
2017-12-28 19:30:00,80.55000305175781
2017-12-28 20:30:00,80.62000274658203
2017-12-29 14:30:00,79.86750030517578
2017-12-29 15:30:00,79.62999725341797
2017-12-29 16:30:00,79.81999969482422
2017-12-29 17:30:00,80.0
2017-12-29 18:30:00,79.7750015258789
2017-12-29 19:30:00,79.91999816894531
2017-12-29 20:30:00,79.52999877929688
2018-01-02 14:30:00,81.45999908447266
2018-01-02 15:30:00,81.43109893798828
2018-01-02 16:30:00,81.29499816894531
2018-01-02 17:30:00,81.16999816894531
2018-01-02 18:30:00,81.1698989868164
2018-01-02 19:30:00,81.43000030517578
2018-01-02 20:30:00,81.36000061035156
2018-01-03 14:30:00,82.4800033569336
2018-01-03 15:30:00,82.69000244140625
2018-01-03 16:30:00,82.2300033569336
2018-01-03 17:30:00,82.26000213623047
2018-01-03 18:30:00,82.54409790039062
2018-01-03 19:30:00,82.76000213623047
2018-01-03 20:30:00,82.6500015258789
2018-01-04 14:30:00,80.69999694824219
2018-01-04 15:30:00,81.51000213623047
2018-01-04 16:30:00,81.47000122070312
2018-01-04 17:30:00,81.9000015258789
2018-01-04 18:30:00,82.05999755859375
2018-01-04 19:30:00,82.08000183105469
2018-01-04 20:30:00,82.16000366210938
2018-01-05 14:30:00,82.2302017211914
2018-01-05 15:30:00,82.5
2018-01-05 16:30:00,82.83000183105469
2018-01-05 17:30:00,82.5999984741211
2018-01-05 18:30:00,82.66999816894531
2018-01-05 19:30:00,82.5999984741211
2018-01-05 20:30:00,82.68000030517578
2018-01-08 14:30:00,81.16999816894531
2018-01-08 15:30:00,81.20999908447266
2018-01-08 16:30:00,81.62999725341797
2018-01-08 17:30:00,81.4800033569336
2018-01-08 18:30:00,81.41000366210938
2018-01-08 19:30:00,81.5
2018-01-08 20:30:00,81.41999816894531
2018-01-09 14:30:00,80.98519897460938
2018-01-09 15:30:00,81.44999694824219
2018-01-09 16:30:00,81.63999938964844
2018-01-09 17:30:00,81.4800033569336
2018-01-09 18:30:00,81.33000183105469
2018-01-09 19:30:00,80.93000030517578
2018-01-09 20:30:00,80.5999984741211
2018-01-10 14:30:00,79.5
2018-01-10 15:30:00,79.19000244140625
2018-01-10 16:30:00,79.6500015258789
2018-01-10 17:30:00,80.61000061035156
2018-01-10 18:30:00,80.33000183105469
2018-01-10 19:30:00,80.54000091552734
2018-01-10 20:30:00,80.9000015258789
2018-01-11 14:30:00,82.41000366210938
2018-01-11 15:30:00,82.20999908447266
2018-01-11 16:30:00,82.16000366210938
2018-01-11 17:30:00,82.22000122070312
2018-01-11 18:30:00,82.19999694824219
2018-01-11 19:30:00,82.08999633789062
2018-01-11 20:30:00,82.25
2018-01-12 14:30:00,82.83000183105469
2018-01-12 15:30:00,82.8104019165039
2018-01-12 16:30:00,83.01000213623047
2018-01-12 17:30:00,82.9800033569336
2018-01-12 18:30:00,82.9198989868164
2018-01-12 19:30:00,83.0199966430664
