Datetime,CTXS
2018-02-06 19:30:00,89.31999969482422
2018-02-06 20:30:00,89.13999938964844
2018-02-07 14:30:00,88.61000061035156
2018-02-07 15:30:00,89.06999969482422
2018-02-07 16:30:00,88.55000305175781
2018-02-07 17:30:00,87.94999694824219
2018-02-07 18:30:00,88.1500015258789
2018-02-07 19:30:00,88.29000091552734
2018-02-07 20:30:00,87.5999984741211
2018-02-08 14:30:00,87.55999755859375
2018-02-08 15:30:00,86.80999755859375
2018-02-08 16:30:00,86.66999816894531
2018-02-08 17:30:00,86.27999877929688
2018-02-08 18:30:00,86.7699966430664
2018-02-08 19:30:00,85.93000030517578
2018-02-08 20:30:00,84.48999786376953
2018-02-09 14:30:00,86.36000061035156
2018-02-09 15:30:00,85.5999984741211
2018-02-09 16:30:00,84.11000061035156
2018-02-09 17:30:00,84.13999938964844
2018-02-09 18:30:00,85.4000015258789
2018-02-09 19:30:00,85.22000122070312
2018-02-09 20:30:00,85.73999786376953
2018-02-12 14:30:00,86.79000091552734
2018-02-12 15:30:00,86.7699966430664
2018-02-12 16:30:00,86.9000015258789
2018-02-12 17:30:00,86.80999755859375
2018-02-12 18:30:00,86.91000366210938
2018-02-12 19:30:00,87.04000091552734
2018-02-12 20:30:00,86.7699966430664
2018-02-13 14:30:00,86.36000061035156
2018-02-13 15:30:00,86.52999877929688
2018-02-13 16:30:00,86.72000122070312
2018-02-13 17:30:00,87.12000274658203
2018-02-13 18:30:00,87.12999725341797
2018-02-13 19:30:00,87.27999877929688
2018-02-13 20:30:00,86.86000061035156
2018-02-14 14:30:00,88.16000366210938
2018-02-14 15:30:00,88.20999908447266
2018-02-14 16:30:00,88.46499633789062
2018-02-14 17:30:00,88.91000366210938
2018-02-14 18:30:00,89.05999755859375
2018-02-14 19:30:00,89.33999633789062
2018-02-14 20:30:00,89.44000244140625
2018-02-15 14:30:00,90.30999755859375
2018-02-15 15:30:00,90.33999633789062
2018-02-15 16:30:00,90.51000213623047
2018-02-15 17:30:00,90.94999694824219
2018-02-15 18:30:00,91.05000305175781
2018-02-15 19:30:00,90.83000183105469
2018-02-15 20:30:00,91.0
2018-02-16 14:30:00,91.37000274658203
2018-02-16 15:30:00,92.05999755859375
2018-02-16 16:30:00,92.12999725341797
2018-02-16 17:30:00,91.4800033569336
2018-02-16 18:30:00,91.44999694824219
2018-02-16 19:30:00,91.41000366210938
2018-02-16 20:30:00,91.22000122070312
2018-02-20 14:30:00,91.94000244140625
2018-02-20 15:30:00,91.98999786376953
2018-02-20 16:30:00,92.19000244140625
2018-02-20 17:30:00,91.8499984741211
2018-02-20 18:30:00,91.5999984741211
2018-02-20 19:30:00,91.61000061035156
2018-02-20 20:30:00,91.80000305175781
2018-02-21 14:30:00,92.20999908447266
2018-02-21 15:30:00,92.4800033569336
2018-02-21 16:30:00,92.3499984741211
2018-02-21 17:30:00,92.47000122070312
2018-02-21 18:30:00,92.4800033569336
2018-02-21 19:30:00,92.22000122070312
2018-02-21 20:30:00,91.38999938964844
2018-02-22 14:30:00,91.91000366210938
2018-02-22 15:30:00,92.18000030517578
2018-02-22 16:30:00,92.27999877929688
2018-02-22 17:30:00,91.97000122070312
2018-02-22 18:30:00,92.2699966430664
2018-02-22 19:30:00,92.01000213623047
2018-02-22 20:30:00,91.62100219726562
2018-02-23 14:30:00,92.43000030517578
2018-02-23 15:30:00,92.62000274658203
2018-02-23 16:30:00,92.37000274658203
2018-02-23 17:30:00,92.27999877929688
2018-02-23 18:30:00,92.56999969482422
2018-02-23 19:30:00,92.83999633789062
2018-02-23 20:30:00,92.7699966430664
2018-02-26 14:30:00,92.76000213623047
2018-02-26 15:30:00,92.66000366210938
2018-02-26 16:30:00,92.77999877929688
2018-02-26 17:30:00,92.95999908447266
2018-02-26 18:30:00,92.8499984741211
2018-02-26 19:30:00,92.98999786376953
2018-02-26 20:30:00,92.94999694824219
2018-02-27 14:30:00,93.23999786376953
2018-02-27 15:30:00,92.79000091552734
2018-02-27 16:30:00,92.48999786376953
2018-02-27 17:30:00,92.97000122070312
2018-02-27 18:30:00,93.0199966430664
2018-02-27 19:30:00,92.80000305175781
2018-02-27 20:30:00,92.37999725341797
2018-02-28 14:30:00,92.98999786376953
2018-02-28 15:30:00,92.77999877929688
2018-02-28 16:30:00,92.70999908447266
2018-02-28 17:30:00,92.97000122070312
2018-02-28 18:30:00,92.94000244140625
2018-02-28 19:30:00,92.56999969482422
2018-02-28 20:30:00,92.0
2018-03-01 14:30:00,91.72000122070312
2018-03-01 15:30:00,91.80000305175781
2018-03-01 16:30:00,91.87000274658203
2018-03-01 17:30:00,91.7699966430664
