Datetime,ADI
2017-12-14 19:30:00,85.4800033569336
2017-12-14 20:30:00,85.44000244140625
2017-12-15 14:30:00,86.33999633789062
2017-12-15 15:30:00,86.77999877929688
2017-12-15 16:30:00,86.95950317382812
2017-12-15 17:30:00,86.88999938964844
2017-12-15 18:30:00,87.06500244140625
2017-12-15 19:30:00,86.79000091552734
2017-12-15 20:30:00,86.69999694824219
2017-12-18 14:30:00,87.86000061035156
2017-12-18 15:30:00,88.01000213623047
2017-12-18 16:30:00,88.19999694824219
2017-12-18 17:30:00,88.1500015258789
2017-12-18 18:30:00,88.13999938964844
2017-12-18 19:30:00,88.11000061035156
2017-12-18 20:30:00,88.12999725341797
2017-12-19 14:30:00,87.50140380859375
2017-12-19 15:30:00,87.51000213623047
2017-12-19 16:30:00,87.5
2017-12-19 17:30:00,87.58000183105469
2017-12-19 18:30:00,87.91999816894531
2017-12-19 19:30:00,87.88999938964844
2017-12-19 20:30:00,87.94999694824219
2017-12-20 14:30:00,87.94000244140625
2017-12-20 15:30:00,88.66000366210938
2017-12-20 16:30:00,88.81999969482422
2017-12-20 17:30:00,88.91999816894531
2017-12-20 18:30:00,88.68000030517578
2017-12-20 19:30:00,88.58000183105469
2017-12-20 20:30:00,88.68000030517578
2017-12-21 14:30:00,88.4800033569336
2017-12-21 15:30:00,88.72000122070312
2017-12-21 16:30:00,88.80000305175781
2017-12-21 17:30:00,88.83000183105469
2017-12-21 18:30:00,88.56749725341797
2017-12-21 19:30:00,88.63500213623047
2017-12-21 20:30:00,88.66999816894531
2017-12-22 14:30:00,88.51000213623047
2017-12-22 15:30:00,88.48999786376953
2017-12-22 16:30:00,88.51499938964844
2017-12-22 17:30:00,88.46199798583984
2017-12-22 18:30:00,88.48999786376953
2017-12-22 19:30:00,88.79969787597656
2017-12-22 20:30:00,88.83999633789062
2017-12-26 14:30:00,88.12000274658203
2017-12-26 15:30:00,88.11000061035156
2017-12-26 16:30:00,88.2300033569336
2017-12-26 17:30:00,88.29609680175781
2017-12-26 18:30:00,88.33999633789062
2017-12-26 19:30:00,88.38500213623047
2017-12-26 20:30:00,88.63999938964844
2017-12-27 14:30:00,89.18000030517578
2017-12-27 15:30:00,89.0999984741211
2017-12-27 16:30:00,88.87000274658203
2017-12-27 17:30:00,89.0
2017-12-27 18:30:00,89.04000091552734
2017-12-27 19:30:00,88.95999908447266
2017-12-27 20:30:00,89.0999984741211
2017-12-28 14:30:00,89.02999877929688
2017-12-28 15:30:00,89.56999969482422
2017-12-28 16:30:00,89.55999755859375
2017-12-28 17:30:00,89.45999908447266
2017-12-28 18:30:00,89.30000305175781
2017-12-28 19:30:00,89.19999694824219
2017-12-28 20:30:00,89.37999725341797
2017-12-29 14:30:00,89.05110168457031
2017-12-29 15:30:00,89.19999694824219
2017-12-29 16:30:00,89.37000274658203
2017-12-29 17:30:00,89.33999633789062
2017-12-29 18:30:00,89.3635025024414
2017-12-29 19:30:00,89.3949966430664
2017-12-29 20:30:00,89.06999969482422
2018-01-02 14:30:00,90.06999969482422
2018-01-02 15:30:00,90.48989868164062
2018-01-02 16:30:00,90.20999908447266
2018-01-02 17:30:00,90.11499786376953
2018-01-02 18:30:00,90.01000213623047
2018-01-02 19:30:00,90.12000274658203
2018-01-02 20:30:00,90.30999755859375
2018-01-03 14:30:00,90.76000213623047
2018-01-03 15:30:00,91.05000305175781
2018-01-03 16:30:00,90.87999725341797
2018-01-03 17:30:00,91.08000183105469
2018-01-03 18:30:00,91.20999908447266
2018-01-03 19:30:00,91.41999816894531
2018-01-03 20:30:00,91.38999938964844
2018-01-04 14:30:00,91.62999725341797
2018-01-04 15:30:00,91.61199951171875
2018-01-04 16:30:00,91.52999877929688
2018-01-04 17:30:00,91.52999877929688
2018-01-04 18:30:00,91.48049926757812
2018-01-04 19:30:00,91.45500183105469
2018-01-04 20:30:00,91.29000091552734
2018-01-05 14:30:00,91.61000061035156
2018-01-05 15:30:00,91.68000030517578
2018-01-05 16:30:00,91.93499755859375
2018-01-05 17:30:00,91.87000274658203
2018-01-05 18:30:00,92.19000244140625
2018-01-05 19:30:00,91.94999694824219
2018-01-05 20:30:00,91.63999938964844
2018-01-08 14:30:00,91.95999908447266
2018-01-08 15:30:00,91.7699966430664
2018-01-08 16:30:00,92.01000213623047
2018-01-08 17:30:00,92.02999877929688
2018-01-08 18:30:00,91.98999786376953
2018-01-08 19:30:00,91.8499984741211
2018-01-08 20:30:00,91.83999633789062
2018-01-09 14:30:00,92.08000183105469
2018-01-09 15:30:00,92.20999908447266
2018-01-09 16:30:00,91.45999908447266
2018-01-09 17:30:00,91.7759017944336
2018-01-09 18:30:00,92.12000274658203
2018-01-09 19:30:00,91.95999908447266
2018-01-09 20:30:00,91.6500015258789
2018-01-10 14:30:00,90.37000274658203
2018-01-10 15:30:00,89.87999725341797
2018-01-10 16:30:00,90.2300033569336
2018-01-10 17:30:00,90.4800033569336
2018-01-10 18:30:00,90.25
2018-01-10 19:30:00,90.15499877929688
2018-01-10 20:30:00,90.12000274658203
2018-01-11 14:30:00,90.48999786376953
2018-01-11 15:30:00,90.95999908447266
2018-01-11 16:30:00,90.98999786376953
2018-01-11 17:30:00,91.0
2018-01-11 18:30:00,90.91000366210938
2018-01-11 19:30:00,91.0250015258789
2018-01-11 20:30:00,91.18900299072266
2018-01-12 14:30:00,91.19999694824219
2018-01-12 15:30:00,91.47000122070312
2018-01-12 16:30:00,91.61000061035156
2018-01-12 17:30:00,91.91999816894531
2018-01-12 18:30:00,91.9749984741211
2018-01-12 19:30:00,92.27999877929688
2018-01-12 20:30:00,92.0
2018-01-16 14:30:00,93.36000061035156
2018-01-16 15:30:00,93.2300033569336
2018-01-16 16:30:00,93.14739990234375
2018-01-16 17:30:00,93.12999725341797
2018-01-16 18:30:00,92.94999694824219
2018-01-16 19:30:00,93.2699966430664
2018-01-16 20:30:00,93.12000274658203
2018-01-17 14:30:00,93.69499969482422
2018-01-17 15:30:00,94.30000305175781
2018-01-17 16:30:00,94.5
2018-01-17 17:30:00,95.05500030517578
2018-01-17 18:30:00,95.18000030517578
2018-01-17 19:30:00,95.48999786376953
2018-01-17 20:30:00,95.56999969482422
2018-01-18 14:30:00,97.22000122070312
2018-01-18 15:30:00,97.20999908447266
2018-01-18 16:30:00,97.30000305175781
2018-01-18 17:30:00,97.83999633789062
2018-01-18 18:30:00,97.77999877929688
2018-01-18 19:30:00,97.47000122070312
2018-01-18 20:30:00,97.25
2018-01-19 14:30:00,96.8499984741211
2018-01-19 15:30:00,96.91000366210938
2018-01-19 16:30:00,96.79000091552734
2018-01-19 17:30:00,96.8488998413086
2018-01-19 18:30:00,96.75499725341797
2018-01-19 19:30:00,96.72000122070312
2018-01-19 20:30:00,96.1500015258789
2018-01-22 14:30:00,96.18000030517578
2018-01-22 15:30:00,96.08999633789062
2018-01-22 16:30:00,96.68000030517578
2018-01-22 17:30:00,96.27999877929688
2018-01-22 18:30:00,96.63999938964844
2018-01-22 19:30:00,96.69499969482422
2018-01-22 20:30:00,96.63999938964844
2018-01-23 14:30:00,96.31999969482422
2018-01-23 15:30:00,96.37000274658203
2018-01-23 16:30:00,96.13999938964844
2018-01-23 17:30:00,95.97000122070312
2018-01-23 18:30:00,96.19999694824219
2018-01-23 19:30:00,96.25
2018-01-23 20:30:00,96.45999908447266
2018-01-24 14:30:00,96.27999877929688
2018-01-24 15:30:00,96.2300033569336
2018-01-24 16:30:00,95.37000274658203
2018-01-24 17:30:00,95.70999908447266
2018-01-24 18:30:00,95.4800033569336
2018-01-24 19:30:00,95.55249786376953
2018-01-24 20:30:00,95.3499984741211
2018-01-25 14:30:00,94.62999725341797
2018-01-25 15:30:00,94.54000091552734
2018-01-25 16:30:00,94.25
2018-01-25 17:30:00,93.47000122070312
2018-01-25 18:30:00,93.0
2018-01-25 19:30:00,92.47000122070312
2018-01-25 20:30:00,91.9800033569336
2018-01-26 14:30:00,93.3499984741211
2018-01-26 15:30:00,93.33000183105469
2018-01-26 16:30:00,93.01000213623047
2018-01-26 17:30:00,93.0199966430664
2018-01-26 18:30:00,93.30000305175781
2018-01-26 19:30:00,93.54000091552734
2018-01-26 20:30:00,93.77999877929688
2018-01-29 14:30:00,93.0199966430664
2018-01-29 15:30:00,92.77999877929688
2018-01-29 16:30:00,93.19000244140625
2018-01-29 17:30:00,93.33999633789062
2018-01-29 18:30:00,93.20999908447266
2018-01-29 19:30:00,92.9000015258789
2018-01-29 20:30:00,93.79000091552734
2018-01-30 14:30:00,91.91999816894531
2018-01-30 15:30:00,92.26000213623047
2018-01-30 16:30:00,91.95999908447266
2018-01-30 17:30:00,91.81999969482422
2018-01-30 18:30:00,91.69000244140625
2018-01-30 19:30:00,91.97000122070312
2018-01-30 20:30:00,91.54000091552734
2018-01-31 14:30:00,91.98999786376953
2018-01-31 15:30:00,91.87000274658203
2018-01-31 16:30:00,91.98999786376953
2018-01-31 17:30:00,91.78500366210938
2018-01-31 18:30:00,91.69000244140625
2018-01-31 19:30:00,91.9800033569336
2018-01-31 20:30:00,91.91999816894531
2018-02-01 14:30:00,92.01000213623047
2018-02-01 15:30:00,92.1500015258789
2018-02-01 16:30:00,92.05000305175781
2018-02-01 17:30:00,92.36250305175781
2018-02-01 18:30:00,92.05999755859375
2018-02-01 19:30:00,91.7300033569336
2018-02-01 20:30:00,91.61000061035156
2018-02-02 14:30:00,90.38999938964844
2018-02-02 15:30:00,90.36000061035156
2018-02-02 16:30:00,90.37999725341797
2018-02-02 17:30:00,89.94999694824219
2018-02-02 18:30:00,89.66999816894531
2018-02-02 19:30:00,89.43499755859375
2018-02-02 20:30:00,89.12000274658203
2018-02-05 14:30:00,89.12000274658203
2018-02-05 15:30:00,89.05000305175781
2018-02-05 16:30:00,88.79000091552734
2018-02-05 17:30:00,88.5
2018-02-05 18:30:00,88.04000091552734
2018-02-05 19:30:00,87.29000091552734
2018-02-05 20:30:00,85.41000366210938
2018-02-06 14:30:00,84.97000122070312
2018-02-06 15:30:00,85.625
2018-02-06 16:30:00,86.83000183105469
2018-02-06 17:30:00,86.91000366210938
2018-02-06 18:30:00,86.20999908447266
2018-02-06 19:30:00,88.23999786376953
2018-02-06 20:30:00,88.5199966430664
2018-02-07 14:30:00,87.37999725341797
2018-02-07 15:30:00,87.62999725341797
2018-02-07 16:30:00,87.5199966430664
2018-02-07 17:30:00,86.93000030517578
2018-02-07 18:30:00,86.63500213623047
2018-02-07 19:30:00,86.12999725341797
2018-02-07 20:30:00,85.3499984741211
2018-02-08 14:30:00,85.02999877929688
2018-02-08 15:30:00,83.68000030517578
2018-02-08 16:30:00,83.19999694824219
2018-02-08 17:30:00,83.54000091552734
2018-02-08 18:30:00,83.76000213623047
2018-02-08 19:30:00,83.5199966430664
2018-02-08 20:30:00,82.66000366210938
2018-02-09 14:30:00,83.4000015258789
2018-02-09 15:30:00,82.82499694824219
2018-02-09 16:30:00,82.13999938964844
2018-02-09 17:30:00,81.63999938964844
2018-02-09 18:30:00,82.87999725341797
2018-02-09 19:30:00,83.12999725341797
2018-02-09 20:30:00,83.88999938964844
2018-02-12 14:30:00,84.43000030517578
2018-02-12 15:30:00,84.19000244140625
2018-02-12 16:30:00,85.11000061035156
2018-02-12 17:30:00,84.80000305175781
2018-02-12 18:30:00,85.25
2018-02-12 19:30:00,85.3499984741211
2018-02-12 20:30:00,85.05000305175781
2018-02-13 14:30:00,84.58000183105469
2018-02-13 15:30:00,84.0999984741211
2018-02-13 16:30:00,84.05000305175781
2018-02-13 17:30:00,84.30999755859375
2018-02-13 18:30:00,84.23999786376953
2018-02-13 19:30:00,84.30000305175781
2018-02-13 20:30:00,84.33999633789062
2018-02-14 14:30:00,84.43000030517578
2018-02-14 15:30:00,84.61000061035156
2018-02-14 16:30:00,84.41999816894531
2018-02-14 17:30:00,84.61000061035156
2018-02-14 18:30:00,84.86000061035156
2018-02-14 19:30:00,85.37000274658203
2018-02-14 20:30:00,85.0999984741211
2018-02-15 14:30:00,85.0999984741211
2018-02-15 15:30:00,84.36000061035156
2018-02-15 16:30:00,84.89790344238281
2018-02-15 17:30:00,85.06999969482422
2018-02-15 18:30:00,85.2300033569336
2018-02-15 19:30:00,85.3499984741211
2018-02-15 20:30:00,85.43000030517578
2018-02-16 14:30:00,86.12000274658203
2018-02-16 15:30:00,86.16999816894531
