Datetime,CHTR
2018-03-05 17:30:00,340.8999938964844
2018-03-05 18:30:00,345.92999267578125
2018-03-05 19:30:00,345.56500244140625
2018-03-05 20:30:00,346.55999755859375
2018-03-06 14:30:00,339.6449890136719
2018-03-06 15:30:00,336.2900085449219
2018-03-06 16:30:00,338.70001220703125
2018-03-06 17:30:00,339.125
2018-03-06 18:30:00,337.7900085449219
2018-03-06 19:30:00,338.0899963378906
2018-03-06 20:30:00,337.8599853515625
2018-03-07 14:30:00,337.6700134277344
2018-03-07 15:30:00,339.5400085449219
2018-03-07 16:30:00,336.510009765625
2018-03-07 17:30:00,337.625
2018-03-07 18:30:00,338.8900146484375
2018-03-07 19:30:00,338.44000244140625
2018-03-07 20:30:00,338.67999267578125
2018-03-08 14:30:00,342.32000732421875
2018-03-08 15:30:00,341.3900146484375
2018-03-08 16:30:00,341.95001220703125
2018-03-08 17:30:00,341.5899963378906
2018-03-08 18:30:00,341.2699890136719
2018-03-08 19:30:00,341.1400146484375
2018-03-08 20:30:00,341.0899963378906
2018-03-09 14:30:00,344.5625
2018-03-09 15:30:00,347.7099914550781
2018-03-09 16:30:00,348.2200012207031
2018-03-09 17:30:00,347.3399963378906
2018-03-09 18:30:00,347.0450134277344
2018-03-09 19:30:00,345.69000244140625
2018-03-09 20:30:00,347.55999755859375
2018-03-12 13:30:00,361.25
2018-03-12 14:30:00,360.1199951171875
2018-03-12 15:30:00,360.57501220703125
2018-03-12 16:30:00,360.6099853515625
2018-03-12 17:30:00,360.6600036621094
2018-03-12 18:30:00,360.7900085449219
2018-03-12 19:30:00,359.32000732421875
2018-03-13 13:30:00,356.8349914550781
2018-03-13 14:30:00,356.489990234375
2018-03-13 15:30:00,355.6300048828125
2018-03-13 16:30:00,354.2200012207031
2018-03-13 17:30:00,351.92498779296875
2018-03-13 18:30:00,349.3699951171875
2018-03-13 19:30:00,350.0199890136719
2018-03-14 13:30:00,345.19500732421875
2018-03-14 14:30:00,344.3500061035156
2018-03-14 15:30:00,342.29998779296875
2018-03-14 16:30:00,343.8399963378906
2018-03-14 17:30:00,342.010009765625
2018-03-14 18:30:00,340.30999755859375
2018-03-14 19:30:00,340.95001220703125
2018-03-15 13:30:00,340.2799987792969
2018-03-15 14:30:00,343.6449890136719
2018-03-15 15:30:00,342.4798889160156
2018-03-15 16:30:00,340.2699890136719
2018-03-15 17:30:00,340.19000244140625
2018-03-15 18:30:00,340.6300048828125
2018-03-15 19:30:00,339.54998779296875
2018-03-16 13:30:00,342.4800109863281
2018-03-16 14:30:00,342.6700134277344
2018-03-16 15:30:00,342.1300048828125
2018-03-16 16:30:00,342.5400085449219
2018-03-16 17:30:00,341.70001220703125
2018-03-16 18:30:00,344.2799987792969
2018-03-16 19:30:00,342.1099853515625
2018-03-19 13:30:00,339.489990234375
2018-03-19 14:30:00,337.6700134277344
2018-03-19 15:30:00,335.55999755859375
2018-03-19 16:30:00,332.75
2018-03-19 17:30:00,332.5199890136719
2018-03-19 18:30:00,333.1700134277344
2018-03-19 19:30:00,332.8900146484375
2018-03-20 13:30:00,331.80999755859375
2018-03-20 14:30:00,333.6499938964844
2018-03-20 15:30:00,333.0199890136719
2018-03-20 16:30:00,331.19000244140625
2018-03-20 17:30:00,330.3949890136719
2018-03-20 18:30:00,328.1050109863281
2018-03-20 19:30:00,327.5
2018-03-21 13:30:00,327.6796875
2018-03-21 14:30:00,327.4200134277344
2018-03-21 15:30:00,327.3974914550781
2018-03-21 16:30:00,327.44500732421875
2018-03-21 17:30:00,326.5199890136719
2018-03-21 18:30:00,327.07000732421875
2018-03-21 19:30:00,325.4700012207031
2018-03-22 13:30:00,321.4200134277344
2018-03-22 14:30:00,320.0
2018-03-22 15:30:00,321.25
2018-03-22 16:30:00,322.94000244140625
2018-03-22 17:30:00,321.6099853515625
2018-03-22 18:30:00,322.010009765625
2018-03-22 19:30:00,322.95001220703125
2018-03-23 13:30:00,321.25
2018-03-23 14:30:00,320.45001220703125
2018-03-23 15:30:00,320.05499267578125
2018-03-23 16:30:00,319.2200012207031
2018-03-23 17:30:00,317.010009765625
2018-03-23 18:30:00,314.25
2018-03-23 19:30:00,312.3900146484375
2018-03-26 13:30:00,311.0
2018-03-26 14:30:00,308.55999755859375
2018-03-26 15:30:00,308.82000732421875
2018-03-26 16:30:00,310.5199890136719
2018-03-26 17:30:00,310.3900146484375
2018-03-26 18:30:00,311.30999755859375
2018-03-26 19:30:00,312.1499938964844
2018-03-27 13:30:00,309.8949890136719
2018-03-27 14:30:00,308.8500061035156
2018-03-27 15:30:00,314.05999755859375
2018-03-27 16:30:00,315.25
2018-03-27 17:30:00,312.19500732421875
2018-03-27 18:30:00,310.3399963378906
