Datetime,CELG
2018-05-03 18:30:00,85.37139892578125
2018-05-03 19:30:00,85.37999725341797
2018-05-04 13:30:00,85.83499908447266
2018-05-04 14:30:00,87.22309875488281
2018-05-04 15:30:00,86.37000274658203
2018-05-04 16:30:00,86.73999786376953
2018-05-04 17:30:00,86.70999908447266
2018-05-04 18:30:00,86.83999633789062
2018-05-04 19:30:00,86.87999725341797
2018-05-07 13:30:00,84.97000122070312
2018-05-07 14:30:00,84.3550033569336
2018-05-07 15:30:00,84.77999877929688
2018-05-07 16:30:00,84.59249877929688
2018-05-07 17:30:00,84.70999908447266
2018-05-07 18:30:00,84.61000061035156
2018-05-07 19:30:00,84.55999755859375
2018-05-08 13:30:00,83.30999755859375
2018-05-08 14:30:00,83.76000213623047
2018-05-08 15:30:00,83.41000366210938
2018-05-08 16:30:00,83.30000305175781
2018-05-08 17:30:00,83.06999969482422
2018-05-08 18:30:00,82.93990325927734
2018-05-08 19:30:00,83.11000061035156
2018-05-09 13:30:00,81.12000274658203
2018-05-09 14:30:00,81.7770004272461
2018-05-09 15:30:00,82.22000122070312
2018-05-09 16:30:00,82.79000091552734
2018-05-09 17:30:00,82.91000366210938
2018-05-09 18:30:00,82.81999969482422
2018-05-09 19:30:00,82.79000091552734
2018-05-10 13:30:00,81.82499694824219
2018-05-10 14:30:00,82.21990203857422
2018-05-10 15:30:00,82.12319946289062
2018-05-10 16:30:00,82.52999877929688
2018-05-10 17:30:00,82.41999816894531
2018-05-10 18:30:00,82.41999816894531
2018-05-10 19:30:00,82.37000274658203
2018-05-11 13:30:00,83.3499984741211
2018-05-11 14:30:00,83.0999984741211
2018-05-11 15:30:00,82.80000305175781
2018-05-11 16:30:00,83.0199966430664
2018-05-11 17:30:00,83.69000244140625
2018-05-11 18:30:00,85.06999969482422
2018-05-11 19:30:00,84.52999877929688
2018-05-14 13:30:00,85.93000030517578
2018-05-14 14:30:00,85.57250213623047
2018-05-14 15:30:00,86.18000030517578
2018-05-14 16:30:00,85.45999908447266
2018-05-14 17:30:00,85.12999725341797
2018-05-14 18:30:00,85.52999877929688
2018-05-14 19:30:00,85.30000305175781
2018-05-15 13:30:00,82.87999725341797
2018-05-15 14:30:00,82.80999755859375
2018-05-15 15:30:00,82.48999786376953
2018-05-15 16:30:00,82.0479965209961
2018-05-15 17:30:00,82.20259857177734
2018-05-15 18:30:00,81.74500274658203
2018-05-15 19:30:00,81.9800033569336
2018-05-16 13:30:00,81.98999786376953
2018-05-16 14:30:00,81.80999755859375
2018-05-16 15:30:00,81.83999633789062
2018-05-16 16:30:00,81.94000244140625
2018-05-16 17:30:00,81.75
2018-05-16 18:30:00,81.52999877929688
2018-05-16 19:30:00,81.3499984741211
2018-05-17 13:30:00,80.38999938964844
2018-05-17 14:30:00,80.08999633789062
2018-05-17 15:30:00,80.01000213623047
2018-05-17 16:30:00,79.6050033569336
2018-05-17 17:30:00,79.52989959716797
2018-05-17 18:30:00,79.80000305175781
2018-05-17 19:30:00,79.98999786376953
2018-05-18 13:30:00,79.36000061035156
2018-05-18 14:30:00,78.98999786376953
2018-05-18 15:30:00,78.9832992553711
2018-05-18 16:30:00,78.77999877929688
2018-05-18 17:30:00,78.85929870605469
2018-05-18 18:30:00,78.52999877929688
2018-05-18 19:30:00,78.37999725341797
2018-05-21 13:30:00,76.79000091552734
2018-05-21 14:30:00,75.66999816894531
2018-05-21 15:30:00,75.70999908447266
2018-05-21 16:30:00,74.94580078125
2018-05-21 17:30:00,75.02799987792969
2018-05-21 18:30:00,74.68000030517578
2018-05-21 19:30:00,74.68000030517578
2018-05-22 13:30:00,76.55999755859375
2018-05-22 14:30:00,76.2699966430664
2018-05-22 15:30:00,76.2300033569336
2018-05-22 16:30:00,76.72000122070312
2018-05-22 17:30:00,76.7300033569336
2018-05-22 18:30:00,76.76000213623047
2018-05-22 19:30:00,76.61000061035156
2018-05-23 13:30:00,77.26000213623047
2018-05-23 14:30:00,76.99549865722656
2018-05-23 15:30:00,77.08999633789062
2018-05-23 16:30:00,77.21499633789062
2018-05-23 17:30:00,77.52320098876953
2018-05-23 18:30:00,77.63999938964844
2018-05-23 19:30:00,77.62999725341797
2018-05-24 13:30:00,79.0999984741211
2018-05-24 14:30:00,79.4000015258789
