Datetime,INCY
2018-02-02 15:30:00,87.69000244140625
2018-02-02 16:30:00,88.11000061035156
2018-02-02 17:30:00,87.1050033569336
2018-02-02 18:30:00,86.69999694824219
2018-02-02 19:30:00,86.12989807128906
2018-02-02 20:30:00,85.88999938964844
2018-02-05 14:30:00,87.53500366210938
2018-02-05 15:30:00,86.48500061035156
2018-02-05 16:30:00,86.97000122070312
2018-02-05 17:30:00,87.0999984741211
2018-02-05 18:30:00,87.55000305175781
2018-02-05 19:30:00,87.06999969482422
2018-02-05 20:30:00,85.33000183105469
2018-02-06 14:30:00,86.52539825439453
2018-02-06 15:30:00,85.87000274658203
2018-02-06 16:30:00,86.3499984741211
2018-02-06 17:30:00,86.60399627685547
2018-02-06 18:30:00,85.94000244140625
2018-02-06 19:30:00,87.58000183105469
2018-02-06 20:30:00,88.12000274658203
2018-02-07 14:30:00,86.45899963378906
2018-02-07 15:30:00,87.6500015258789
2018-02-07 16:30:00,87.12999725341797
2018-02-07 17:30:00,86.58999633789062
2018-02-07 18:30:00,87.08999633789062
2018-02-07 19:30:00,87.4000015258789
2018-02-07 20:30:00,86.3499984741211
2018-02-08 14:30:00,86.29000091552734
2018-02-08 15:30:00,85.9000015258789
2018-02-08 16:30:00,85.23999786376953
2018-02-08 17:30:00,85.4800033569336
2018-02-08 18:30:00,86.0199966430664
2018-02-08 19:30:00,85.26000213623047
2018-02-08 20:30:00,83.93000030517578
2018-02-09 14:30:00,83.80999755859375
2018-02-09 15:30:00,82.88999938964844
2018-02-09 16:30:00,81.81999969482422
2018-02-09 17:30:00,81.51000213623047
2018-02-09 18:30:00,84.2300033569336
2018-02-09 19:30:00,84.22000122070312
2018-02-09 20:30:00,84.48999786376953
2018-02-12 14:30:00,86.95999908447266
2018-02-12 15:30:00,88.05999755859375
2018-02-12 16:30:00,87.9800033569336
2018-02-12 17:30:00,87.55000305175781
2018-02-12 18:30:00,88.16000366210938
2018-02-12 19:30:00,88.04000091552734
2018-02-12 20:30:00,87.54000091552734
2018-02-13 14:30:00,88.26000213623047
2018-02-13 15:30:00,87.3499984741211
2018-02-13 16:30:00,87.41000366210938
2018-02-13 17:30:00,87.7300033569336
2018-02-13 18:30:00,87.89360046386719
2018-02-13 19:30:00,88.54000091552734
2018-02-13 20:30:00,88.01000213623047
2018-02-14 14:30:00,87.4800033569336
2018-02-14 15:30:00,86.51000213623047
2018-02-14 16:30:00,86.61000061035156
2018-02-14 17:30:00,87.94999694824219
2018-02-14 18:30:00,88.18479919433594
2018-02-14 19:30:00,88.75
2018-02-14 20:30:00,88.06999969482422
2018-02-15 14:30:00,85.82759857177734
2018-02-15 15:30:00,85.87999725341797
2018-02-15 16:30:00,85.93000030517578
2018-02-15 17:30:00,85.72000122070312
2018-02-15 18:30:00,84.86000061035156
2018-02-15 19:30:00,85.04000091552734
2018-02-15 20:30:00,85.58999633789062
2018-02-16 14:30:00,87.08999633789062
2018-02-16 15:30:00,87.23999786376953
2018-02-16 16:30:00,87.88999938964844
2018-02-16 17:30:00,87.69999694824219
2018-02-16 18:30:00,86.7300033569336
2018-02-16 19:30:00,86.54000091552734
2018-02-16 20:30:00,86.0199966430664
2018-02-20 14:30:00,85.8552017211914
2018-02-20 15:30:00,86.8499984741211
2018-02-20 16:30:00,86.92500305175781
2018-02-20 17:30:00,86.75
2018-02-20 18:30:00,86.37999725341797
2018-02-20 19:30:00,85.62000274658203
2018-02-20 20:30:00,85.51000213623047
2018-02-21 14:30:00,86.63999938964844
2018-02-21 15:30:00,86.13999938964844
2018-02-21 16:30:00,85.58499908447266
2018-02-21 17:30:00,85.4800033569336
2018-02-21 18:30:00,86.41999816894531
2018-02-21 19:30:00,85.80000305175781
2018-02-21 20:30:00,84.70999908447266
2018-02-22 14:30:00,85.79499816894531
2018-02-22 15:30:00,87.16999816894531
2018-02-22 16:30:00,86.23999786376953
2018-02-22 17:30:00,85.87000274658203
2018-02-22 18:30:00,86.22000122070312
