Datetime,TSCO
2018-01-12 15:30:00,79.80989837646484
2018-01-12 16:30:00,79.37999725341797
2018-01-12 17:30:00,79.4800033569336
2018-01-12 18:30:00,79.4000015258789
2018-01-12 19:30:00,79.50499725341797
2018-01-12 20:30:00,79.57990264892578
2018-01-16 14:30:00,79.87000274658203
2018-01-16 15:30:00,80.40499877929688
2018-01-16 16:30:00,80.19640350341797
2018-01-16 17:30:00,79.66000366210938
2018-01-16 18:30:00,78.6427001953125
2018-01-16 19:30:00,79.18000030517578
2018-01-16 20:30:00,79.16999816894531
2018-01-17 14:30:00,80.29000091552734
2018-01-17 15:30:00,80.48999786376953
2018-01-17 16:30:00,80.80000305175781
2018-01-17 17:30:00,80.72000122070312
2018-01-17 18:30:00,80.87999725341797
2018-01-17 19:30:00,80.77999877929688
2018-01-17 20:30:00,80.55999755859375
2018-01-18 14:30:00,80.5999984741211
2018-01-18 15:30:00,80.62000274658203
2018-01-18 16:30:00,80.7300033569336
2018-01-18 17:30:00,80.80899810791016
2018-01-18 18:30:00,81.12010192871094
2018-01-18 19:30:00,80.9000015258789
2018-01-18 20:30:00,80.87999725341797
2018-01-19 14:30:00,81.88999938964844
2018-01-19 15:30:00,81.88999938964844
2018-01-19 16:30:00,82.11000061035156
2018-01-19 17:30:00,82.18000030517578
2018-01-19 18:30:00,82.30000305175781
2018-01-19 19:30:00,82.36000061035156
2018-01-19 20:30:00,82.38999938964844
2018-01-22 14:30:00,82.15019989013672
2018-01-22 15:30:00,81.68009948730469
2018-01-22 16:30:00,81.9800033569336
2018-01-22 17:30:00,81.67400360107422
2018-01-22 18:30:00,81.79000091552734
2018-01-22 19:30:00,81.61000061035156
2018-01-22 20:30:00,81.93000030517578
2018-01-23 14:30:00,81.80000305175781
2018-01-23 15:30:00,81.37999725341797
2018-01-23 16:30:00,81.00340270996094
2018-01-23 17:30:00,81.33999633789062
2018-01-23 18:30:00,80.93000030517578
2018-01-23 19:30:00,80.91999816894531
2018-01-23 20:30:00,81.04000091552734
2018-01-24 14:30:00,80.8010025024414
2018-01-24 15:30:00,80.36000061035156
2018-01-24 16:30:00,80.16000366210938
2018-01-24 17:30:00,80.05000305175781
2018-01-24 18:30:00,80.23999786376953
2018-01-24 19:30:00,80.69200134277344
2018-01-24 20:30:00,80.68000030517578
2018-01-25 14:30:00,77.73999786376953
2018-01-25 15:30:00,78.22000122070312
2018-01-25 16:30:00,78.37999725341797
2018-01-25 17:30:00,78.9800033569336
2018-01-25 18:30:00,78.83999633789062
2018-01-25 19:30:00,78.16999816894531
2018-01-25 20:30:00,78.13999938964844
2018-01-26 14:30:00,78.58999633789062
2018-01-26 15:30:00,78.66999816894531
2018-01-26 16:30:00,78.69999694824219
2018-01-26 17:30:00,78.97000122070312
2018-01-26 18:30:00,79.11000061035156
2018-01-26 19:30:00,79.08999633789062
2018-01-26 20:30:00,79.0999984741211
2018-01-29 14:30:00,78.5199966430664
2018-01-29 15:30:00,78.56999969482422
2018-01-29 16:30:00,78.74500274658203
2018-01-29 17:30:00,79.12000274658203
2018-01-29 18:30:00,79.0
2018-01-29 19:30:00,79.22000122070312
2018-01-29 20:30:00,79.13999938964844
2018-01-30 14:30:00,79.0
2018-01-30 15:30:00,78.7300033569336
2018-01-30 16:30:00,78.58000183105469
2018-01-30 17:30:00,78.55000305175781
2018-01-30 18:30:00,78.4000015258789
2018-01-30 19:30:00,78.16000366210938
2018-01-30 20:30:00,78.06999969482422
2018-01-31 14:30:00,78.30999755859375
2018-01-31 15:30:00,77.3499984741211
2018-01-31 16:30:00,77.63999938964844
2018-01-31 17:30:00,77.33999633789062
2018-01-31 18:30:00,76.7300033569336
2018-01-31 19:30:00,76.33999633789062
2018-01-31 20:30:00,76.20999908447266
2018-02-01 14:30:00,70.5999984741211
2018-02-01 15:30:00,69.83999633789062
2018-02-01 16:30:00,69.8499984741211
2018-02-01 17:30:00,69.80000305175781
2018-02-01 18:30:00,69.87999725341797
2018-02-01 19:30:00,70.0999984741211
2018-02-01 20:30:00,71.4800033569336
2018-02-02 14:30:00,69.52999877929688
2018-02-02 15:30:00,69.68000030517578
2018-02-02 16:30:00,68.48999786376953
2018-02-02 17:30:00,68.44999694824219
2018-02-02 18:30:00,67.91000366210938
2018-02-02 19:30:00,68.08999633789062
2018-02-02 20:30:00,67.86000061035156
2018-02-05 14:30:00,67.9800033569336
2018-02-05 15:30:00,67.9000015258789
2018-02-05 16:30:00,67.62000274658203
2018-02-05 17:30:00,67.22000122070312
2018-02-05 18:30:00,67.0
2018-02-05 19:30:00,66.81999969482422
2018-02-05 20:30:00,65.69000244140625
2018-02-06 14:30:00,66.5
2018-02-06 15:30:00,67.06999969482422
2018-02-06 16:30:00,68.0250015258789
2018-02-06 17:30:00,67.37999725341797
2018-02-06 18:30:00,66.88999938964844
2018-02-06 19:30:00,67.06999969482422
2018-02-06 20:30:00,67.2699966430664
2018-02-07 14:30:00,67.16999816894531
2018-02-07 15:30:00,67.79000091552734
2018-02-07 16:30:00,67.87000274658203
2018-02-07 17:30:00,67.30999755859375
2018-02-07 18:30:00,67.55999755859375
2018-02-07 19:30:00,67.68000030517578
2018-02-07 20:30:00,67.37000274658203
2018-02-08 14:30:00,67.33499908447266
2018-02-08 15:30:00,66.69999694824219
2018-02-08 16:30:00,66.27999877929688
2018-02-08 17:30:00,66.45999908447266
2018-02-08 18:30:00,67.06999969482422
2018-02-08 19:30:00,66.91000366210938
2018-02-08 20:30:00,65.94000244140625
2018-02-09 14:30:00,65.68000030517578
2018-02-09 15:30:00,65.22000122070312
2018-02-09 16:30:00,64.1500015258789
2018-02-09 17:30:00,64.30999755859375
2018-02-09 18:30:00,65.9000015258789
2018-02-09 19:30:00,66.37000274658203
2018-02-09 20:30:00,66.5
2018-02-12 14:30:00,65.93000030517578
2018-02-12 15:30:00,65.91999816894531
2018-02-12 16:30:00,66.27999877929688
2018-02-12 17:30:00,66.38999938964844
2018-02-12 18:30:00,66.62000274658203
2018-02-12 19:30:00,66.81999969482422
2018-02-12 20:30:00,66.68000030517578
2018-02-13 14:30:00,65.58999633789062
2018-02-13 15:30:00,65.16999816894531
2018-02-13 16:30:00,65.82499694824219
2018-02-13 17:30:00,66.06999969482422
2018-02-13 18:30:00,66.3499984741211
2018-02-13 19:30:00,66.26100158691406
2018-02-13 20:30:00,66.16999816894531
2018-02-14 14:30:00,66.30000305175781
2018-02-14 15:30:00,66.79000091552734
2018-02-14 16:30:00,67.2699966430664
2018-02-14 17:30:00,67.66000366210938
2018-02-14 18:30:00,67.70999908447266
2018-02-14 19:30:00,67.95999908447266
2018-02-14 20:30:00,67.98999786376953
2018-02-15 14:30:00,68.61000061035156
2018-02-15 15:30:00,68.2300033569336
2018-02-15 16:30:00,68.53520202636719
2018-02-15 17:30:00,68.58000183105469
2018-02-15 18:30:00,68.83999633789062
2018-02-15 19:30:00,68.87999725341797
2018-02-15 20:30:00,69.11000061035156
2018-02-16 14:30:00,67.62999725341797
2018-02-16 15:30:00,67.3499984741211
2018-02-16 16:30:00,67.11000061035156
2018-02-16 17:30:00,66.64199829101562
2018-02-16 18:30:00,66.75
2018-02-16 19:30:00,67.41999816894531
2018-02-16 20:30:00,67.31999969482422
2018-02-20 14:30:00,67.12999725341797
2018-02-20 15:30:00,67.16000366210938
2018-02-20 16:30:00,67.7300033569336
2018-02-20 17:30:00,67.37999725341797
2018-02-20 18:30:00,67.62999725341797
2018-02-20 19:30:00,67.41000366210938
2018-02-20 20:30:00,67.22000122070312
2018-02-21 14:30:00,67.27999877929688
2018-02-21 15:30:00,66.94999694824219
2018-02-21 16:30:00,66.94000244140625
2018-02-21 17:30:00,67.01000213623047
2018-02-21 18:30:00,67.04000091552734
2018-02-21 19:30:00,66.68499755859375
2018-02-21 20:30:00,66.2699966430664
2018-02-22 14:30:00,65.94000244140625
2018-02-22 15:30:00,66.05000305175781
2018-02-22 16:30:00,65.98999786376953
2018-02-22 17:30:00,65.69000244140625
2018-02-22 18:30:00,66.16999816894531
2018-02-22 19:30:00,65.80999755859375
2018-02-22 20:30:00,65.77999877929688
2018-02-23 14:30:00,65.30000305175781
2018-02-23 15:30:00,65.66000366210938
2018-02-23 16:30:00,65.62000274658203
2018-02-23 17:30:00,65.31999969482422
2018-02-23 18:30:00,65.76000213623047
2018-02-23 19:30:00,65.72129821777344
2018-02-23 20:30:00,65.86000061035156
2018-02-26 14:30:00,64.66000366210938
2018-02-26 15:30:00,64.86000061035156
2018-02-26 16:30:00,64.94999694824219
2018-02-26 17:30:00,65.12000274658203
2018-02-26 18:30:00,64.94000244140625
