Datetime,WBA
2018-01-22 16:30:00,76.62000274658203
2018-01-22 17:30:00,76.62000274658203
2018-01-22 18:30:00,76.94999694824219
2018-01-22 19:30:00,77.0999984741211
2018-01-22 20:30:00,77.38999938964844
2018-01-23 14:30:00,76.94000244140625
2018-01-23 15:30:00,76.75
2018-01-23 16:30:00,76.8478012084961
2018-01-23 17:30:00,76.86499786376953
2018-01-23 18:30:00,76.97000122070312
2018-01-23 19:30:00,77.00240325927734
2018-01-23 20:30:00,77.0199966430664
2018-01-24 14:30:00,77.58000183105469
2018-01-24 15:30:00,77.45999908447266
2018-01-24 16:30:00,77.12999725341797
2018-01-24 17:30:00,77.4000015258789
2018-01-24 18:30:00,77.56999969482422
2018-01-24 19:30:00,77.30000305175781
2018-01-24 20:30:00,77.37000274658203
2018-01-25 14:30:00,77.69000244140625
2018-01-25 15:30:00,78.08000183105469
2018-01-25 16:30:00,78.16999816894531
2018-01-25 17:30:00,77.9800033569336
2018-01-25 18:30:00,78.08499908447266
2018-01-25 19:30:00,78.20999908447266
2018-01-25 20:30:00,78.2699966430664
2018-01-26 14:30:00,78.25
2018-01-26 15:30:00,78.31999969482422
2018-01-26 16:30:00,78.44000244140625
2018-01-26 17:30:00,78.5999984741211
2018-01-26 18:30:00,78.51000213623047
2018-01-26 19:30:00,78.94599914550781
2018-01-26 20:30:00,79.12999725341797
2018-01-29 14:30:00,80.2300033569336
2018-01-29 15:30:00,80.37000274658203
2018-01-29 16:30:00,80.55999755859375
2018-01-29 17:30:00,80.33499908447266
2018-01-29 18:30:00,80.30000305175781
2018-01-29 19:30:00,80.30000305175781
2018-01-29 20:30:00,80.2699966430664
2018-01-30 14:30:00,76.05999755859375
2018-01-30 15:30:00,77.4000015258789
2018-01-30 16:30:00,76.37999725341797
2018-01-30 17:30:00,76.125
2018-01-30 18:30:00,76.33999633789062
2018-01-30 19:30:00,76.29000091552734
2018-01-30 20:30:00,76.12000274658203
2018-01-31 14:30:00,75.94000244140625
2018-01-31 15:30:00,75.94000244140625
2018-01-31 16:30:00,75.7300033569336
2018-01-31 17:30:00,75.5999984741211
2018-01-31 18:30:00,75.44999694824219
2018-01-31 19:30:00,75.35479736328125
2018-01-31 20:30:00,75.27999877929688
2018-02-01 14:30:00,74.9749984741211
2018-02-01 15:30:00,75.58999633789062
2018-02-01 16:30:00,76.11019897460938
2018-02-01 17:30:00,76.33000183105469
2018-02-01 18:30:00,76.13999938964844
2018-02-01 19:30:00,75.97000122070312
2018-02-01 20:30:00,76.06999969482422
2018-02-02 14:30:00,74.91999816894531
2018-02-02 15:30:00,73.93000030517578
2018-02-02 16:30:00,74.01000213623047
2018-02-02 17:30:00,73.62000274658203
2018-02-02 18:30:00,73.87000274658203
2018-02-02 19:30:00,73.45999908447266
2018-02-02 20:30:00,73.55999755859375
2018-02-05 14:30:00,73.66999816894531
2018-02-05 15:30:00,73.30000305175781
2018-02-05 16:30:00,72.69000244140625
2018-02-05 17:30:00,72.27999877929688
2018-02-05 18:30:00,72.16000366210938
2018-02-05 19:30:00,71.93000030517578
2018-02-05 20:30:00,70.41999816894531
2018-02-06 14:30:00,71.1094970703125
2018-02-06 15:30:00,70.45999908447266
2018-02-06 16:30:00,71.19999694824219
2018-02-06 17:30:00,70.7300033569336
2018-02-06 18:30:00,70.33999633789062
2018-02-06 19:30:00,71.70999908447266
2018-02-06 20:30:00,71.80000305175781
2018-02-07 14:30:00,72.55999755859375
2018-02-07 15:30:00,72.69000244140625
2018-02-07 16:30:00,72.80000305175781
2018-02-07 17:30:00,72.30000305175781
2018-02-07 18:30:00,72.31999969482422
2018-02-07 19:30:00,72.22000122070312
2018-02-07 20:30:00,71.55000305175781
2018-02-08 14:30:00,70.91000366210938
2018-02-08 15:30:00,70.06999969482422
2018-02-08 16:30:00,69.76000213623047
2018-02-08 17:30:00,69.69999694824219
2018-02-08 18:30:00,69.80000305175781
2018-02-08 19:30:00,69.43000030517578
2018-02-08 20:30:00,68.22000122070312
2018-02-09 14:30:00,68.30999755859375
2018-02-09 15:30:00,68.08000183105469
2018-02-09 16:30:00,67.1500015258789
2018-02-09 17:30:00,66.66000366210938
2018-02-09 18:30:00,67.70999908447266
2018-02-09 19:30:00,67.69000244140625
2018-02-09 20:30:00,68.41000366210938
2018-02-12 14:30:00,68.13999938964844
2018-02-12 15:30:00,68.36000061035156
2018-02-12 16:30:00,68.66500091552734
2018-02-12 17:30:00,68.47000122070312
2018-02-12 18:30:00,68.5999984741211
2018-02-12 19:30:00,68.61000061035156
2018-02-12 20:30:00,68.4800033569336
2018-02-13 14:30:00,69.05500030517578
2018-02-13 15:30:00,68.45500183105469
2018-02-13 16:30:00,68.87999725341797
2018-02-13 17:30:00,68.47000122070312
2018-02-13 18:30:00,68.38999938964844
2018-02-13 19:30:00,68.44999694824219
2018-02-13 20:30:00,68.27999877929688
2018-02-14 14:30:00,68.62000274658203
2018-02-14 15:30:00,68.91000366210938
2018-02-14 16:30:00,68.5999984741211
2018-02-14 17:30:00,69.11000061035156
2018-02-14 18:30:00,68.80999755859375
2018-02-14 19:30:00,68.73500061035156
2018-02-14 20:30:00,68.4800033569336
2018-02-15 14:30:00,69.20999908447266
2018-02-15 15:30:00,69.02999877929688
2018-02-15 16:30:00,69.31999969482422
2018-02-15 17:30:00,69.30000305175781
2018-02-15 18:30:00,69.51000213623047
2018-02-15 19:30:00,69.51000213623047
2018-02-15 20:30:00,69.7699966430664
2018-02-16 14:30:00,70.94000244140625
2018-02-16 15:30:00,71.0199966430664
2018-02-16 16:30:00,71.02999877929688
2018-02-16 17:30:00,70.81999969482422
2018-02-16 18:30:00,70.62000274658203
2018-02-16 19:30:00,71.04000091552734
2018-02-16 20:30:00,70.93000030517578
2018-02-20 14:30:00,70.54000091552734
2018-02-20 15:30:00,70.98999786376953
2018-02-20 16:30:00,71.20999908447266
2018-02-20 17:30:00,71.06999969482422
2018-02-20 18:30:00,70.8499984741211
2018-02-20 19:30:00,70.8949966430664
2018-02-20 20:30:00,70.9000015258789
2018-02-21 14:30:00,70.13999938964844
2018-02-21 15:30:00,69.5999984741211
2018-02-21 16:30:00,69.94000244140625
2018-02-21 17:30:00,69.80000305175781
2018-02-21 18:30:00,70.18000030517578
2018-02-21 19:30:00,69.91999816894531
2018-02-21 20:30:00,69.63999938964844
2018-02-22 14:30:00,70.0999984741211
2018-02-22 15:30:00,70.01000213623047
2018-02-22 16:30:00,69.97000122070312
2018-02-22 17:30:00,69.58000183105469
