Datetime,VRSK
2017-12-14 14:30:00,95.43000030517578
2017-12-14 15:30:00,95.49500274658203
2017-12-14 16:30:00,95.44999694824219
2017-12-14 17:30:00,95.08000183105469
2017-12-14 18:30:00,94.80999755859375
2017-12-14 19:30:00,94.76000213623047
2017-12-14 20:30:00,94.72000122070312
2017-12-15 14:30:00,94.91999816894531
2017-12-15 15:30:00,95.29000091552734
2017-12-15 16:30:00,95.1500015258789
2017-12-15 17:30:00,94.91500091552734
2017-12-15 18:30:00,95.29000091552734
2017-12-15 19:30:00,95.30000305175781
2017-12-15 20:30:00,95.06999969482422
2017-12-18 14:30:00,95.68000030517578
2017-12-18 15:30:00,95.9800033569336
2017-12-18 16:30:00,96.20999908447266
2017-12-18 17:30:00,96.1500015258789
2017-12-18 18:30:00,96.13999938964844
2017-12-18 19:30:00,95.86000061035156
2017-12-18 20:30:00,95.91999816894531
2017-12-19 14:30:00,96.19999694824219
2017-12-19 15:30:00,96.36000061035156
2017-12-19 16:30:00,96.22000122070312
2017-12-19 17:30:00,96.33999633789062
2017-12-19 18:30:00,96.44999694824219
2017-12-19 19:30:00,96.01000213623047
2017-12-19 20:30:00,96.0
2017-12-20 14:30:00,96.51000213623047
2017-12-20 15:30:00,96.80999755859375
2017-12-20 16:30:00,96.95999908447266
2017-12-20 17:30:00,97.0199966430664
2017-12-20 18:30:00,96.66000366210938
2017-12-20 19:30:00,96.58000183105469
2017-12-20 20:30:00,96.30999755859375
2017-12-21 14:30:00,96.35749816894531
2017-12-21 15:30:00,96.08999633789062
2017-12-21 16:30:00,95.8499984741211
2017-12-21 17:30:00,95.94000244140625
2017-12-21 18:30:00,95.79000091552734
2017-12-21 19:30:00,95.8499984741211
2017-12-21 20:30:00,95.5999984741211
2017-12-22 14:30:00,95.37999725341797
2017-12-22 15:30:00,95.30999755859375
2017-12-22 16:30:00,95.37000274658203
2017-12-22 17:30:00,95.4000015258789
2017-12-22 18:30:00,95.48999786376953
2017-12-22 19:30:00,95.37999725341797
2017-12-22 20:30:00,95.33999633789062
2017-12-26 14:30:00,95.81999969482422
2017-12-26 15:30:00,95.55999755859375
2017-12-26 16:30:00,95.69999694824219
2017-12-26 17:30:00,95.77999877929688
2017-12-26 18:30:00,95.7699966430664
2017-12-26 19:30:00,95.75
2017-12-26 20:30:00,95.66000366210938
2017-12-27 14:30:00,95.61000061035156
2017-12-27 15:30:00,95.66000366210938
2017-12-27 16:30:00,95.5999984741211
2017-12-27 17:30:00,95.5999984741211
2017-12-27 18:30:00,95.72000122070312
2017-12-27 19:30:00,95.7750015258789
2017-12-27 20:30:00,95.7699966430664
2017-12-28 14:30:00,95.83499908447266
2017-12-28 15:30:00,96.23999786376953
2017-12-28 16:30:00,96.26000213623047
2017-12-28 17:30:00,96.37999725341797
2017-12-28 18:30:00,96.3499984741211
2017-12-28 19:30:00,96.30000305175781
2017-12-28 20:30:00,96.44000244140625
2017-12-29 14:30:00,96.48500061035156
2017-12-29 15:30:00,96.22000122070312
2017-12-29 16:30:00,96.29000091552734
2017-12-29 17:30:00,96.27960205078125
2017-12-29 18:30:00,96.26439666748047
2017-12-29 19:30:00,96.43000030517578
2017-12-29 20:30:00,95.98999786376953
2018-01-02 14:30:00,95.6500015258789
2018-01-02 15:30:00,95.87999725341797
2018-01-02 16:30:00,95.88999938964844
2018-01-02 17:30:00,95.80000305175781
2018-01-02 18:30:00,95.91999816894531
2018-01-02 19:30:00,95.77999877929688
2018-01-02 20:30:00,95.80999755859375
2018-01-03 14:30:00,95.75
2018-01-03 15:30:00,95.38999938964844
2018-01-03 16:30:00,95.30999755859375
2018-01-03 17:30:00,95.4000015258789
2018-01-03 18:30:00,95.43000030517578
2018-01-03 19:30:00,95.51000213623047
2018-01-03 20:30:00,95.54000091552734
2018-01-04 14:30:00,95.9000015258789
2018-01-04 15:30:00,95.98999786376953
2018-01-04 16:30:00,96.04000091552734
2018-01-04 17:30:00,95.94000244140625
2018-01-04 18:30:00,95.87999725341797
2018-01-04 19:30:00,95.8499984741211
2018-01-04 20:30:00,96.02999877929688
2018-01-05 14:30:00,96.36000061035156
2018-01-05 15:30:00,96.66999816894531
2018-01-05 16:30:00,96.48500061035156
2018-01-05 17:30:00,96.44000244140625
2018-01-05 18:30:00,96.49500274658203
2018-01-05 19:30:00,96.66000366210938
2018-01-05 20:30:00,96.8499984741211
2018-01-08 14:30:00,97.43000030517578
2018-01-08 15:30:00,97.16999816894531
2018-01-08 16:30:00,96.91000366210938
2018-01-08 17:30:00,96.97000122070312
2018-01-08 18:30:00,97.08999633789062
2018-01-08 19:30:00,96.8499984741211
2018-01-08 20:30:00,96.94000244140625
2018-01-09 14:30:00,97.11000061035156
2018-01-09 15:30:00,97.05000305175781
