Datetime,MAT
2018-01-04 18:30:00,15.947500228881836
2018-01-04 19:30:00,15.925000190734863
2018-01-04 20:30:00,15.920000076293945
2018-01-05 14:30:00,15.989999771118164
2018-01-05 15:30:00,15.9399995803833
2018-01-05 16:30:00,15.925000190734863
2018-01-05 17:30:00,15.930000305175781
2018-01-05 18:30:00,15.9399995803833
2018-01-05 19:30:00,16.110000610351562
2018-01-05 20:30:00,16.25
2018-01-08 14:30:00,16.09000015258789
2018-01-08 15:30:00,15.8100004196167
2018-01-08 16:30:00,15.90999984741211
2018-01-08 17:30:00,15.859999656677246
2018-01-08 18:30:00,15.899999618530273
2018-01-08 19:30:00,15.770000457763672
2018-01-08 20:30:00,15.800000190734863
2018-01-09 14:30:00,15.760100364685059
2018-01-09 15:30:00,15.795000076293945
2018-01-09 16:30:00,16.059999465942383
2018-01-09 17:30:00,15.90999984741211
2018-01-09 18:30:00,15.84000015258789
2018-01-09 19:30:00,15.835000038146973
2018-01-09 20:30:00,15.829999923706055
2018-01-10 14:30:00,15.574999809265137
2018-01-10 15:30:00,15.760000228881836
2018-01-10 16:30:00,15.789999961853027
2018-01-10 17:30:00,15.770099639892578
2018-01-10 18:30:00,15.720000267028809
2018-01-10 19:30:00,15.609999656677246
2018-01-10 20:30:00,15.670000076293945
2018-01-11 14:30:00,15.1899995803833
2018-01-11 15:30:00,15.289999961853027
2018-01-11 16:30:00,15.380000114440918
2018-01-11 17:30:00,15.5
2018-01-11 18:30:00,15.5600004196167
2018-01-11 19:30:00,15.479999542236328
2018-01-11 20:30:00,15.479999542236328
2018-01-12 14:30:00,15.119999885559082
2018-01-12 15:30:00,15.300000190734863
2018-01-12 16:30:00,15.34000015258789
2018-01-12 17:30:00,15.289999961853027
2018-01-12 18:30:00,15.300000190734863
2018-01-12 19:30:00,15.270000457763672
2018-01-12 20:30:00,15.289999961853027
2018-01-16 14:30:00,15.140000343322754
2018-01-16 15:30:00,15.3100004196167
2018-01-16 16:30:00,15.34000015258789
2018-01-16 17:30:00,15.364999771118164
2018-01-16 18:30:00,15.149999618530273
2018-01-16 19:30:00,15.149999618530273
2018-01-16 20:30:00,15.119999885559082
2018-01-17 14:30:00,15.350000381469727
2018-01-17 15:30:00,15.244999885559082
2018-01-17 16:30:00,15.239999771118164
2018-01-17 17:30:00,15.380000114440918
2018-01-17 18:30:00,15.40999984741211
2018-01-17 19:30:00,15.125
2018-01-17 20:30:00,15.149999618530273
2018-01-18 14:30:00,14.9350004196167
2018-01-18 15:30:00,15.260000228881836
2018-01-18 16:30:00,15.5
2018-01-18 17:30:00,15.305000305175781
2018-01-18 18:30:00,15.15999984741211
2018-01-18 19:30:00,15.244999885559082
2018-01-18 20:30:00,15.229999542236328
2018-01-19 14:30:00,15.422499656677246
2018-01-19 15:30:00,15.380000114440918
2018-01-19 16:30:00,15.395000457763672
2018-01-19 17:30:00,15.649999618530273
2018-01-19 18:30:00,15.829999923706055
2018-01-19 19:30:00,16.15999984741211
2018-01-19 20:30:00,16.1299991607666
2018-01-22 14:30:00,16.010000228881836
2018-01-22 15:30:00,16.075000762939453
2018-01-22 16:30:00,16.139999389648438
2018-01-22 17:30:00,16.170000076293945
2018-01-22 18:30:00,16.135000228881836
2018-01-22 19:30:00,16.059999465942383
2018-01-22 20:30:00,16.09000015258789
2018-01-23 14:30:00,15.805000305175781
2018-01-23 15:30:00,15.899999618530273
2018-01-23 16:30:00,15.899999618530273
2018-01-23 17:30:00,15.890000343322754
2018-01-23 18:30:00,18.68899917602539
2018-01-23 19:30:00,17.8799991607666
2018-01-23 20:30:00,17.770000457763672
2018-01-24 14:30:00,17.530000686645508
2018-01-24 15:30:00,17.239999771118164
2018-01-24 16:30:00,17.270000457763672
2018-01-24 17:30:00,17.469999313354492
2018-01-24 18:30:00,17.489999771118164
2018-01-24 19:30:00,17.3799991607666
2018-01-24 20:30:00,17.280000686645508
2018-01-25 14:30:00,16.665000915527344
2018-01-25 15:30:00,16.649999618530273
2018-01-25 16:30:00,16.576000213623047
2018-01-25 17:30:00,16.520000457763672
2018-01-25 18:30:00,16.6200008392334
2018-01-25 19:30:00,16.670000076293945
2018-01-25 20:30:00,16.639999389648438
2018-01-26 14:30:00,16.790000915527344
