Datetime,XRAY
2017-12-22 16:30:00,65.62000274658203
2017-12-22 17:30:00,65.58999633789062
2017-12-22 18:30:00,65.69000244140625
2017-12-22 19:30:00,65.81999969482422
2017-12-22 20:30:00,65.83000183105469
2017-12-26 14:30:00,66.55999755859375
2017-12-26 15:30:00,66.30999755859375
2017-12-26 16:30:00,66.33000183105469
2017-12-26 17:30:00,66.41500091552734
2017-12-26 18:30:00,66.36000061035156
2017-12-26 19:30:00,66.23999786376953
2017-12-26 20:30:00,66.26000213623047
2017-12-27 14:30:00,66.16000366210938
2017-12-27 15:30:00,66.05999755859375
2017-12-27 16:30:00,66.19000244140625
2017-12-27 17:30:00,66.29000091552734
2017-12-27 18:30:00,66.19999694824219
2017-12-27 19:30:00,66.19999694824219
2017-12-27 20:30:00,66.01000213623047
2017-12-28 14:30:00,65.69999694824219
2017-12-28 15:30:00,65.73999786376953
2017-12-28 16:30:00,65.91999816894531
2017-12-28 17:30:00,65.94000244140625
2017-12-28 18:30:00,66.0999984741211
2017-12-28 19:30:00,66.15499877929688
2017-12-28 20:30:00,66.43000030517578
2017-12-29 14:30:00,66.58689880371094
2017-12-29 15:30:00,66.44000244140625
2017-12-29 16:30:00,66.5
2017-12-29 17:30:00,66.43000030517578
2017-12-29 18:30:00,66.47000122070312
2017-12-29 19:30:00,66.18000030517578
2017-12-29 20:30:00,65.83999633789062
2018-01-02 14:30:00,66.87000274658203
2018-01-02 15:30:00,67.11000061035156
2018-01-02 16:30:00,66.80000305175781
2018-01-02 17:30:00,66.52999877929688
2018-01-02 18:30:00,66.83000183105469
2018-01-02 19:30:00,66.97000122070312
2018-01-02 20:30:00,67.12999725341797
2018-01-03 14:30:00,67.0199966430664
2018-01-03 15:30:00,67.01000213623047
2018-01-03 16:30:00,66.94499969482422
2018-01-03 17:30:00,66.91000366210938
2018-01-03 18:30:00,66.98040008544922
2018-01-03 19:30:00,66.93000030517578
2018-01-03 20:30:00,66.88999938964844
2018-01-04 14:30:00,67.0199966430664
2018-01-04 15:30:00,66.86000061035156
2018-01-04 16:30:00,66.91999816894531
2018-01-04 17:30:00,67.04000091552734
2018-01-04 18:30:00,66.86000061035156
2018-01-04 19:30:00,66.97000122070312
2018-01-04 20:30:00,66.91000366210938
2018-01-05 14:30:00,66.9000015258789
2018-01-05 15:30:00,67.12310028076172
2018-01-05 16:30:00,67.0999984741211
2018-01-05 17:30:00,67.25
2018-01-05 18:30:00,67.51000213623047
2018-01-05 19:30:00,67.80000305175781
2018-01-05 20:30:00,67.83000183105469
2018-01-08 14:30:00,67.88999938964844
2018-01-08 15:30:00,68.04000091552734
