Datetime,FAST
2018-01-22 15:30:00,53.36000061035156
2018-01-22 16:30:00,53.75
2018-01-22 17:30:00,54.005001068115234
2018-01-22 18:30:00,54.119998931884766
2018-01-22 19:30:00,54.220001220703125
2018-01-22 20:30:00,54.33000183105469
2018-01-23 14:30:00,54.02000045776367
2018-01-23 15:30:00,54.36000061035156
2018-01-23 16:30:00,54.29999923706055
2018-01-23 17:30:00,54.560001373291016
2018-01-23 18:30:00,54.525001525878906
2018-01-23 19:30:00,54.459999084472656
2018-01-23 20:30:00,54.400001525878906
2018-01-24 14:30:00,56.06999969482422
2018-01-24 15:30:00,56.111000061035156
2018-01-24 16:30:00,56.09000015258789
2018-01-24 17:30:00,56.459999084472656
2018-01-24 18:30:00,56.779998779296875
2018-01-24 19:30:00,56.95000076293945
2018-01-24 20:30:00,56.869998931884766
2018-01-25 14:30:00,56.630001068115234
2018-01-25 15:30:00,57.06999969482422
2018-01-25 16:30:00,57.41999816894531
2018-01-25 17:30:00,57.474998474121094
2018-01-25 18:30:00,57.540000915527344
2018-01-25 19:30:00,56.95000076293945
2018-01-25 20:30:00,57.11000061035156
2018-01-26 14:30:00,57.209999084472656
2018-01-26 15:30:00,56.689998626708984
2018-01-26 16:30:00,56.7400016784668
2018-01-26 17:30:00,57.11000061035156
2018-01-26 18:30:00,57.13999938964844
2018-01-26 19:30:00,57.22999954223633
2018-01-26 20:30:00,57.689998626708984
2018-01-29 14:30:00,56.86000061035156
2018-01-29 15:30:00,56.52000045776367
2018-01-29 16:30:00,56.79999923706055
2018-01-29 17:30:00,56.849998474121094
2018-01-29 18:30:00,56.78499984741211
2018-01-29 19:30:00,56.540000915527344
2018-01-29 20:30:00,56.470001220703125
2018-01-30 14:30:00,55.61000061035156
2018-01-30 15:30:00,55.18000030517578
2018-01-30 16:30:00,55.21739959716797
2018-01-30 17:30:00,55.27000045776367
2018-01-30 18:30:00,55.52000045776367
2018-01-30 19:30:00,55.720001220703125
2018-01-30 20:30:00,55.81999969482422
2018-01-31 14:30:00,55.41109848022461
2018-01-31 15:30:00,54.9900016784668
2018-01-31 16:30:00,54.81999969482422
2018-01-31 17:30:00,55.0099983215332
2018-01-31 18:30:00,54.79240036010742
2018-01-31 19:30:00,54.619998931884766
2018-01-31 20:30:00,54.959999084472656
2018-02-01 14:30:00,54.88859939575195
2018-02-01 15:30:00,54.25
2018-02-01 16:30:00,54.83000183105469
2018-02-01 17:30:00,54.869998931884766
2018-02-01 18:30:00,54.44499969482422
2018-02-01 19:30:00,54.27000045776367
2018-02-01 20:30:00,54.5099983215332
2018-02-02 14:30:00,53.970001220703125
2018-02-02 15:30:00,54.130001068115234
2018-02-02 16:30:00,53.92499923706055
2018-02-02 17:30:00,53.7599983215332
2018-02-02 18:30:00,53.45000076293945
2018-02-02 19:30:00,53.65999984741211
2018-02-02 20:30:00,53.54999923706055
2018-02-05 14:30:00,53.90999984741211
2018-02-05 15:30:00,54.06999969482422
2018-02-05 16:30:00,53.459999084472656
2018-02-05 17:30:00,53.18000030517578
2018-02-05 18:30:00,52.91999816894531
2018-02-05 19:30:00,52.63999938964844
2018-02-05 20:30:00,52.06999969482422
2018-02-06 14:30:00,52.970001220703125
2018-02-06 15:30:00,52.2599983215332
2018-02-06 16:30:00,52.81999969482422
2018-02-06 17:30:00,52.310001373291016
2018-02-06 18:30:00,52.11000061035156
2018-02-06 19:30:00,52.93000030517578
2018-02-06 20:30:00,53.029998779296875
2018-02-07 14:30:00,53.36000061035156
2018-02-07 15:30:00,53.40999984741211
2018-02-07 16:30:00,53.529998779296875
2018-02-07 17:30:00,53.029998779296875
2018-02-07 18:30:00,53.68000030517578
2018-02-07 19:30:00,53.72999954223633
2018-02-07 20:30:00,53.22999954223633
2018-02-08 14:30:00,53.36000061035156
2018-02-08 15:30:00,52.779998779296875
2018-02-08 16:30:00,52.619998931884766
2018-02-08 17:30:00,52.58000183105469
2018-02-08 18:30:00,53.310001373291016
2018-02-08 19:30:00,52.939998626708984
2018-02-08 20:30:00,52.165000915527344
2018-02-09 14:30:00,52.65999984741211
2018-02-09 15:30:00,52.52000045776367
2018-02-09 16:30:00,51.689998626708984
2018-02-09 17:30:00,51.91999816894531
2018-02-09 18:30:00,53.130001068115234
2018-02-09 19:30:00,52.95000076293945
2018-02-09 20:30:00,53.470001220703125
2018-02-12 14:30:00,53.34000015258789
2018-02-12 15:30:00,53.400001525878906
2018-02-12 16:30:00,53.5099983215332
2018-02-12 17:30:00,53.20500183105469
2018-02-12 18:30:00,53.58000183105469
2018-02-12 19:30:00,53.16999816894531
2018-02-12 20:30:00,52.849998474121094
2018-02-13 14:30:00,52.650001525878906
2018-02-13 15:30:00,52.91999816894531
2018-02-13 16:30:00,53.20000076293945
2018-02-13 17:30:00,53.15999984741211
2018-02-13 18:30:00,53.439998626708984
2018-02-13 19:30:00,53.560001373291016
2018-02-13 20:30:00,53.56999969482422
2018-02-14 14:30:00,53.40999984741211
2018-02-14 15:30:00,53.849998474121094
2018-02-14 16:30:00,53.904998779296875
2018-02-14 17:30:00,54.25
2018-02-14 18:30:00,54.28499984741211
2018-02-14 19:30:00,54.56999969482422
