Datetime,XLNX
2018-01-10 14:30:00,74.05000305175781
2018-01-10 15:30:00,73.80000305175781
2018-01-10 16:30:00,74.25
2018-01-10 17:30:00,74.38999938964844
2018-01-10 18:30:00,74.16999816894531
2018-01-10 19:30:00,74.11499786376953
2018-01-10 20:30:00,74.08999633789062
2018-01-11 14:30:00,74.20999908447266
2018-01-11 15:30:00,74.30999755859375
2018-01-11 16:30:00,74.30999755859375
2018-01-11 17:30:00,74.12999725341797
2018-01-11 18:30:00,74.30000305175781
2018-01-11 19:30:00,74.33000183105469
2018-01-11 20:30:00,74.31999969482422
2018-01-12 14:30:00,74.72100067138672
2018-01-12 15:30:00,74.66999816894531
2018-01-12 16:30:00,74.5999984741211
2018-01-12 17:30:00,74.5790023803711
2018-01-12 18:30:00,74.70999908447266
2018-01-12 19:30:00,74.66000366210938
2018-01-12 20:30:00,74.63999938964844
2018-01-16 14:30:00,74.9000015258789
2018-01-16 15:30:00,74.47000122070312
2018-01-16 16:30:00,74.33999633789062
2018-01-16 17:30:00,74.23999786376953
2018-01-16 18:30:00,73.94000244140625
2018-01-16 19:30:00,73.88999938964844
2018-01-16 20:30:00,73.77999877929688
2018-01-17 14:30:00,74.73999786376953
2018-01-17 15:30:00,75.1500015258789
2018-01-17 16:30:00,75.19999694824219
2018-01-17 17:30:00,75.5199966430664
2018-01-17 18:30:00,75.7300033569336
2018-01-17 19:30:00,75.70999908447266
2018-01-17 20:30:00,75.83999633789062
2018-01-18 14:30:00,76.0999984741211
2018-01-18 15:30:00,76.05999755859375
2018-01-18 16:30:00,76.36000061035156
2018-01-18 17:30:00,76.2249984741211
2018-01-18 18:30:00,76.53500366210938
2018-01-18 19:30:00,76.30000305175781
2018-01-18 20:30:00,76.30999755859375
2018-01-19 14:30:00,76.41000366210938
2018-01-19 15:30:00,76.25
2018-01-19 16:30:00,75.9000015258789
2018-01-19 17:30:00,75.69999694824219
2018-01-19 18:30:00,75.76499938964844
2018-01-19 19:30:00,75.68000030517578
