Datetime,CERN
2017-12-28 20:30:00,67.93000030517578
2017-12-29 14:30:00,67.9000015258789
2017-12-29 15:30:00,67.66000366210938
2017-12-29 16:30:00,67.71009826660156
2017-12-29 17:30:00,67.80999755859375
2017-12-29 18:30:00,67.55999755859375
2017-12-29 19:30:00,67.59320068359375
2017-12-29 20:30:00,67.41000366210938
2018-01-02 14:30:00,68.8499984741211
2018-01-02 15:30:00,68.5
2018-01-02 16:30:00,68.72650146484375
2018-01-02 17:30:00,68.59500122070312
2018-01-02 18:30:00,68.79000091552734
2018-01-02 19:30:00,68.56099700927734
2018-01-02 20:30:00,68.55000305175781
2018-01-03 14:30:00,69.11900329589844
2018-01-03 15:30:00,68.95010375976562
2018-01-03 16:30:00,69.11000061035156
2018-01-03 17:30:00,69.0
2018-01-03 18:30:00,68.91000366210938
2018-01-03 19:30:00,69.03500366210938
2018-01-03 20:30:00,69.05999755859375
2018-01-04 14:30:00,68.4800033569336
2018-01-04 15:30:00,68.55999755859375
2018-01-04 16:30:00,68.55000305175781
2018-01-04 17:30:00,68.66999816894531
2018-01-04 18:30:00,69.0
2018-01-04 19:30:00,69.00630187988281
2018-01-04 20:30:00,69.01000213623047
2018-01-05 14:30:00,69.31999969482422
2018-01-05 15:30:00,69.3949966430664
2018-01-05 16:30:00,69.91999816894531
2018-01-05 17:30:00,69.91000366210938
2018-01-05 18:30:00,70.0999984741211
2018-01-05 19:30:00,70.20999908447266
2018-01-05 20:30:00,70.5
2018-01-08 14:30:00,70.56999969482422
2018-01-08 15:30:00,70.36000061035156
2018-01-08 16:30:00,70.54000091552734
2018-01-08 17:30:00,70.4000015258789
2018-01-08 18:30:00,70.51000213623047
2018-01-08 19:30:00,70.66500091552734
2018-01-08 20:30:00,70.56999969482422
2018-01-09 14:30:00,70.80999755859375
2018-01-09 15:30:00,70.91000366210938
2018-01-09 16:30:00,70.66999816894531
2018-01-09 17:30:00,71.45500183105469
2018-01-09 18:30:00,71.48999786376953
2018-01-09 19:30:00,71.5199966430664
2018-01-09 20:30:00,71.69000244140625
2018-01-10 14:30:00,72.05000305175781
2018-01-10 15:30:00,72.44999694824219
2018-01-10 16:30:00,72.47000122070312
2018-01-10 17:30:00,72.36499786376953
2018-01-10 18:30:00,72.29000091552734
2018-01-10 19:30:00,72.23999786376953
2018-01-10 20:30:00,72.3499984741211
2018-01-11 14:30:00,72.3489990234375
2018-01-11 15:30:00,72.52999877929688
2018-01-11 16:30:00,72.69999694824219
2018-01-11 17:30:00,72.87000274658203
2018-01-11 18:30:00,72.98999786376953
2018-01-11 19:30:00,72.76000213623047
2018-01-11 20:30:00,72.62999725341797
2018-01-12 14:30:00,72.1500015258789
2018-01-12 15:30:00,72.30000305175781
2018-01-12 16:30:00,72.45999908447266
2018-01-12 17:30:00,72.62000274658203
2018-01-12 18:30:00,73.13999938964844
2018-01-12 19:30:00,72.93000030517578
2018-01-12 20:30:00,72.88999938964844
2018-01-16 14:30:00,71.98999786376953
2018-01-16 15:30:00,71.71499633789062
2018-01-16 16:30:00,71.4175033569336
2018-01-16 17:30:00,71.46150207519531
2018-01-16 18:30:00,71.0999984741211
2018-01-16 19:30:00,70.69999694824219
2018-01-16 20:30:00,70.61000061035156
2018-01-17 14:30:00,70.55999755859375
2018-01-17 15:30:00,70.72000122070312
2018-01-17 16:30:00,70.77999877929688
2018-01-17 17:30:00,70.54000091552734
2018-01-17 18:30:00,70.41999816894531
2018-01-17 19:30:00,70.4800033569336
2018-01-17 20:30:00,70.2750015258789
2018-01-18 14:30:00,69.55999755859375
2018-01-18 15:30:00,69.26000213623047
2018-01-18 16:30:00,69.23999786376953
2018-01-18 17:30:00,69.33000183105469
2018-01-18 18:30:00,69.68499755859375
2018-01-18 19:30:00,69.34500122070312
2018-01-18 20:30:00,69.48999786376953
2018-01-19 14:30:00,68.80999755859375
2018-01-19 15:30:00,68.58000183105469
2018-01-19 16:30:00,68.37000274658203
2018-01-19 17:30:00,68.44020080566406
2018-01-19 18:30:00,68.5199966430664
2018-01-19 19:30:00,69.0
2018-01-19 20:30:00,68.88999938964844
2018-01-22 14:30:00,68.85990142822266
2018-01-22 15:30:00,68.7699966430664
2018-01-22 16:30:00,68.94000244140625
2018-01-22 17:30:00,69.13999938964844
2018-01-22 18:30:00,69.31999969482422
2018-01-22 19:30:00,69.09519958496094
2018-01-22 20:30:00,69.125
2018-01-23 14:30:00,69.51000213623047
2018-01-23 15:30:00,69.37999725341797
2018-01-23 16:30:00,69.47000122070312
2018-01-23 17:30:00,69.5
2018-01-23 18:30:00,69.37999725341797
2018-01-23 19:30:00,69.23999786376953
2018-01-23 20:30:00,69.19999694824219
2018-01-24 14:30:00,68.91999816894531
2018-01-24 15:30:00,68.83999633789062
2018-01-24 16:30:00,67.8499984741211
2018-01-24 17:30:00,67.9800033569336
2018-01-24 18:30:00,67.97000122070312
2018-01-24 19:30:00,67.83000183105469
2018-01-24 20:30:00,67.69999694824219
2018-01-25 14:30:00,68.43499755859375
2018-01-25 15:30:00,68.40499877929688
2018-01-25 16:30:00,68.52999877929688
2018-01-25 17:30:00,68.41000366210938
2018-01-25 18:30:00,68.29399871826172
2018-01-25 19:30:00,67.9800033569336
2018-01-25 20:30:00,68.06999969482422
2018-01-26 14:30:00,68.12999725341797
2018-01-26 15:30:00,68.51000213623047
2018-01-26 16:30:00,68.6500015258789
2018-01-26 17:30:00,68.61000061035156
2018-01-26 18:30:00,68.5199966430664
2018-01-26 19:30:00,68.58999633789062
2018-01-26 20:30:00,68.58999633789062
2018-01-29 14:30:00,68.63999938964844
2018-01-29 15:30:00,68.73999786376953
2018-01-29 16:30:00,68.80000305175781
2018-01-29 17:30:00,68.98999786376953
2018-01-29 18:30:00,68.8499984741211
2018-01-29 19:30:00,68.69999694824219
2018-01-29 20:30:00,68.70999908447266
2018-01-30 14:30:00,69.29000091552734
2018-01-30 15:30:00,69.58000183105469
2018-01-30 16:30:00,69.58000183105469
2018-01-30 17:30:00,69.58000183105469
2018-01-30 18:30:00,69.5999984741211
2018-01-30 19:30:00,69.48999786376953
2018-01-30 20:30:00,69.36000061035156
2018-01-31 14:30:00,69.45999908447266
2018-01-31 15:30:00,69.44999694824219
2018-01-31 16:30:00,69.5199966430664
