Datetime,CTRP
2018-02-07 19:30:00,46.5099983215332
2018-02-07 20:30:00,46.27000045776367
2018-02-08 14:30:00,45.36000061035156
2018-02-08 15:30:00,44.970001220703125
2018-02-08 16:30:00,44.81999969482422
2018-02-08 17:30:00,44.650001525878906
2018-02-08 18:30:00,44.7599983215332
2018-02-08 19:30:00,44.459999084472656
2018-02-08 20:30:00,44.470001220703125
2018-02-09 14:30:00,44.36000061035156
2018-02-09 15:30:00,43.529998779296875
2018-02-09 16:30:00,43.279998779296875
2018-02-09 17:30:00,43.220001220703125
2018-02-09 18:30:00,43.869998931884766
2018-02-09 19:30:00,43.869998931884766
2018-02-09 20:30:00,43.84000015258789
2018-02-12 14:30:00,43.20000076293945
2018-02-12 15:30:00,43.4900016784668
2018-02-12 16:30:00,43.40999984741211
2018-02-12 17:30:00,43.529998779296875
2018-02-12 18:30:00,43.58000183105469
2018-02-12 19:30:00,43.55500030517578
2018-02-12 20:30:00,43.650001525878906
2018-02-13 14:30:00,44.54999923706055
2018-02-13 15:30:00,44.54999923706055
2018-02-13 16:30:00,44.130001068115234
2018-02-13 17:30:00,44.18000030517578
2018-02-13 18:30:00,44.099998474121094
2018-02-13 19:30:00,44.18000030517578
2018-02-13 20:30:00,43.9900016784668
2018-02-14 14:30:00,45.060001373291016
2018-02-14 15:30:00,44.89500045776367
2018-02-14 16:30:00,44.619998931884766
2018-02-14 17:30:00,45.0
2018-02-14 18:30:00,45.03499984741211
2018-02-14 19:30:00,45.02000045776367
2018-02-14 20:30:00,44.970001220703125
2018-02-15 14:30:00,46.15999984741211
2018-02-15 15:30:00,46.150001525878906
2018-02-15 16:30:00,45.880001068115234
2018-02-15 17:30:00,46.150001525878906
2018-02-15 18:30:00,46.369998931884766
2018-02-15 19:30:00,46.349998474121094
2018-02-15 20:30:00,46.29999923706055
2018-02-16 14:30:00,46.939998626708984
2018-02-16 15:30:00,46.97999954223633
2018-02-16 16:30:00,47.0
2018-02-16 17:30:00,46.77080154418945
2018-02-16 18:30:00,46.54999923706055
2018-02-16 19:30:00,46.86000061035156
2018-02-16 20:30:00,46.63999938964844
2018-02-20 14:30:00,46.709999084472656
2018-02-20 15:30:00,46.939998626708984
2018-02-20 16:30:00,47.2400016784668
2018-02-20 17:30:00,46.83000183105469
2018-02-20 18:30:00,46.77000045776367
2018-02-20 19:30:00,46.40999984741211
2018-02-20 20:30:00,46.34000015258789
2018-02-21 14:30:00,47.029998779296875
2018-02-21 15:30:00,47.040000915527344
2018-02-21 16:30:00,46.86000061035156
2018-02-21 17:30:00,47.0099983215332
2018-02-21 18:30:00,47.189998626708984
2018-02-21 19:30:00,46.75
2018-02-21 20:30:00,46.459999084472656
2018-02-22 14:30:00,46.790000915527344
2018-02-22 15:30:00,47.0099983215332
2018-02-22 16:30:00,46.93000030517578
2018-02-22 17:30:00,46.79679870605469
2018-02-22 18:30:00,47.0
2018-02-22 19:30:00,46.869998931884766
2018-02-22 20:30:00,47.0099983215332
2018-02-23 14:30:00,46.65999984741211
2018-02-23 15:30:00,46.83000183105469
2018-02-23 16:30:00,46.939998626708984
2018-02-23 17:30:00,47.04999923706055
2018-02-23 18:30:00,47.11000061035156
2018-02-23 19:30:00,47.43000030517578
2018-02-23 20:30:00,47.45000076293945
2018-02-26 14:30:00,47.15999984741211
2018-02-26 15:30:00,47.0
2018-02-26 16:30:00,47.130001068115234
2018-02-26 17:30:00,47.06999969482422
2018-02-26 18:30:00,47.064998626708984
2018-02-26 19:30:00,47.060001373291016
2018-02-26 20:30:00,47.09000015258789
2018-02-27 14:30:00,47.029998779296875
2018-02-27 15:30:00,46.81999969482422
2018-02-27 16:30:00,46.43000030517578
2018-02-27 17:30:00,46.540000915527344
2018-02-27 18:30:00,46.5099983215332
2018-02-27 19:30:00,46.33000183105469
2018-02-27 20:30:00,46.47999954223633
2018-02-28 14:30:00,46.349998474121094
2018-02-28 15:30:00,45.92020034790039
2018-02-28 16:30:00,45.939998626708984
2018-02-28 17:30:00,46.02000045776367
2018-02-28 18:30:00,46.220001220703125
2018-02-28 19:30:00,45.9900016784668
2018-02-28 20:30:00,45.97999954223633
2018-03-01 14:30:00,45.68000030517578
2018-03-01 15:30:00,45.560001373291016
2018-03-01 16:30:00,45.525001525878906
2018-03-01 17:30:00,45.619998931884766
2018-03-01 18:30:00,45.130001068115234
2018-03-01 19:30:00,45.59000015258789
2018-03-01 20:30:00,45.4900016784668
2018-03-02 14:30:00,44.33000183105469
2018-03-02 15:30:00,44.94499969482422
2018-03-02 16:30:00,45.380001068115234
2018-03-02 17:30:00,45.05500030517578
2018-03-02 18:30:00,45.29999923706055
2018-03-02 19:30:00,45.40999984741211
2018-03-02 20:30:00,45.619998931884766
2018-03-05 14:30:00,46.0
2018-03-05 15:30:00,46.5099983215332
2018-03-05 16:30:00,46.709999084472656
2018-03-05 17:30:00,47.150001525878906
2018-03-05 18:30:00,47.0
2018-03-05 19:30:00,47.17499923706055
2018-03-05 20:30:00,47.06999969482422
2018-03-06 14:30:00,47.52220153808594
2018-03-06 15:30:00,47.2599983215332
2018-03-06 16:30:00,47.470001220703125
2018-03-06 17:30:00,47.59000015258789
2018-03-06 18:30:00,47.36000061035156
2018-03-06 19:30:00,47.56999969482422
2018-03-06 20:30:00,47.540000915527344
2018-03-07 14:30:00,47.380001068115234
2018-03-07 15:30:00,47.69990158081055
2018-03-07 16:30:00,47.46500015258789
2018-03-07 17:30:00,47.63999938964844
2018-03-07 18:30:00,47.744998931884766
2018-03-07 19:30:00,47.959999084472656
2018-03-07 20:30:00,47.939998626708984
2018-03-08 14:30:00,47.970001220703125
2018-03-08 15:30:00,48.0099983215332
2018-03-08 16:30:00,47.96009826660156
2018-03-08 17:30:00,47.790000915527344
2018-03-08 18:30:00,47.95000076293945
2018-03-08 19:30:00,47.95000076293945
2018-03-08 20:30:00,47.88999938964844
2018-03-09 14:30:00,48.470001220703125
2018-03-09 15:30:00,48.308998107910156
2018-03-09 16:30:00,48.36000061035156
2018-03-09 17:30:00,48.34000015258789
2018-03-09 18:30:00,48.3650016784668
2018-03-09 19:30:00,48.33000183105469
2018-03-09 20:30:00,48.349998474121094
2018-03-12 13:30:00,48.91299819946289
2018-03-12 14:30:00,49.0099983215332
2018-03-12 15:30:00,49.2599983215332
2018-03-12 16:30:00,49.060001373291016
2018-03-12 17:30:00,49.040000915527344
2018-03-12 18:30:00,49.25
2018-03-12 19:30:00,49.060001373291016
2018-03-13 13:30:00,49.08000183105469
2018-03-13 14:30:00,49.13999938964844
2018-03-13 15:30:00,48.83000183105469
2018-03-13 16:30:00,48.90999984741211
2018-03-13 17:30:00,48.689998626708984
2018-03-13 18:30:00,48.560001373291016
2018-03-13 19:30:00,48.779998779296875
2018-03-14 13:30:00,49.0
2018-03-14 14:30:00,48.70000076293945
2018-03-14 15:30:00,48.7599983215332
2018-03-14 16:30:00,48.880001068115234
2018-03-14 17:30:00,49.04999923706055
2018-03-14 18:30:00,48.52000045776367
2018-03-14 19:30:00,48.72999954223633
2018-03-15 13:30:00,47.58000183105469
2018-03-15 14:30:00,47.86000061035156
2018-03-15 15:30:00,47.72999954223633
2018-03-15 16:30:00,47.56999969482422
2018-03-15 17:30:00,47.58000183105469
2018-03-15 18:30:00,47.7400016784668
2018-03-15 19:30:00,47.77000045776367
2018-03-16 13:30:00,49.06999969482422
2018-03-16 14:30:00,49.119998931884766
2018-03-16 15:30:00,49.470001220703125
2018-03-16 16:30:00,49.470001220703125
2018-03-16 17:30:00,49.290000915527344
2018-03-16 18:30:00,49.0
2018-03-16 19:30:00,49.27000045776367
2018-03-19 13:30:00,48.78499984741211
2018-03-19 14:30:00,48.56999969482422
2018-03-19 15:30:00,48.59000015258789
2018-03-19 16:30:00,48.30500030517578
