Datetime,MSFT
2018-01-02 18:30:00,85.78500366210938
2018-01-02 19:30:00,85.81999969482422
2018-01-02 20:30:00,85.91000366210938
2018-01-03 14:30:00,86.32499694824219
2018-01-03 15:30:00,86.20999908447266
2018-01-03 16:30:00,86.29499816894531
2018-01-03 17:30:00,86.36499786376953
2018-01-03 18:30:00,86.33499908447266
2018-01-03 19:30:00,86.40499877929688
2018-01-03 20:30:00,86.33000183105469
2018-01-04 14:30:00,87.42500305175781
2018-01-04 15:30:00,87.4800033569336
2018-01-04 16:30:00,87.48999786376953
2018-01-04 17:30:00,87.30000305175781
2018-01-04 18:30:00,87.20999908447266
2018-01-04 19:30:00,87.2699966430664
2018-01-04 20:30:00,87.0999984741211
2018-01-05 14:30:00,88.05999755859375
2018-01-05 15:30:00,88.29000091552734
2018-01-05 16:30:00,88.125
2018-01-05 17:30:00,88.12999725341797
2018-01-05 18:30:00,88.08000183105469
2018-01-05 19:30:00,88.04000091552734
2018-01-05 20:30:00,88.125
2018-01-08 14:30:00,87.91000366210938
2018-01-08 15:30:00,88.52999877929688
2018-01-08 16:30:00,88.39990234375
2018-01-08 17:30:00,88.31999969482422
2018-01-08 18:30:00,88.25499725341797
2018-01-08 19:30:00,88.25499725341797
2018-01-08 20:30:00,88.25
2018-01-09 14:30:00,88.31999969482422
2018-01-09 15:30:00,88.6449966430664
2018-01-09 16:30:00,88.44999694824219
2018-01-09 17:30:00,88.72000122070312
2018-01-09 18:30:00,88.36499786376953
2018-01-09 19:30:00,88.21499633789062
2018-01-09 20:30:00,88.22000122070312
2018-01-10 14:30:00,87.72000122070312
2018-01-10 15:30:00,87.62000274658203
2018-01-10 16:30:00,87.6500015258789
2018-01-10 17:30:00,87.58999633789062
2018-01-10 18:30:00,87.48999786376953
2018-01-10 19:30:00,87.7699966430664
2018-01-10 20:30:00,87.80999755859375
2018-01-11 14:30:00,87.77999877929688
2018-01-11 15:30:00,87.76000213623047
2018-01-11 16:30:00,87.9800033569336
2018-01-11 17:30:00,87.94499969482422
2018-01-11 18:30:00,87.81500244140625
2018-01-11 19:30:00,87.7750015258789
2018-01-11 20:30:00,88.06999969482422
