Datetime,FOX
2017-12-26 20:30:00,34.15999984741211
2017-12-27 14:30:00,34.16999816894531
2017-12-27 15:30:00,34.11000061035156
2017-12-27 16:30:00,34.06999969482422
2017-12-27 17:30:00,34.130001068115234
2017-12-27 18:30:00,34.15999984741211
2017-12-27 19:30:00,34.095001220703125
2017-12-27 20:30:00,34.130001068115234
2017-12-28 14:30:00,34.220001220703125
2017-12-28 15:30:00,34.15999984741211
2017-12-28 16:30:00,34.18000030517578
2017-12-28 17:30:00,34.16999816894531
2017-12-28 18:30:00,34.03499984741211
2017-12-28 19:30:00,34.04999923706055
2017-12-28 20:30:00,34.06999969482422
2017-12-29 14:30:00,34.20000076293945
2017-12-29 15:30:00,34.13999938964844
2017-12-29 16:30:00,34.15999984741211
2017-12-29 17:30:00,34.15999984741211
2017-12-29 18:30:00,34.099998474121094
2017-12-29 19:30:00,34.16999816894531
2017-12-29 20:30:00,34.119998931884766
2018-01-02 14:30:00,34.869998931884766
2018-01-02 15:30:00,35.150001525878906
2018-01-02 16:30:00,35.18000030517578
2018-01-02 17:30:00,35.150001525878906
2018-01-02 18:30:00,35.099998474121094
2018-01-02 19:30:00,35.19499969482422
2018-01-02 20:30:00,35.349998474121094
2018-01-03 14:30:00,36.06999969482422
2018-01-03 15:30:00,36.15999984741211
2018-01-03 16:30:00,36.02000045776367
2018-01-03 17:30:00,35.900001525878906
2018-01-03 18:30:00,36.02000045776367
2018-01-03 19:30:00,36.099998474121094
2018-01-03 20:30:00,35.93000030517578
2018-01-04 14:30:00,35.90999984741211
2018-01-04 15:30:00,35.96500015258789
2018-01-04 16:30:00,36.02000045776367
2018-01-04 17:30:00,36.06999969482422
2018-01-04 18:30:00,36.09000015258789
2018-01-04 19:30:00,36.16999816894531
2018-01-04 20:30:00,36.20000076293945
2018-01-05 14:30:00,36.0
2018-01-05 15:30:00,36.209999084472656
2018-01-05 16:30:00,36.13999938964844
2018-01-05 17:30:00,36.26499938964844
2018-01-05 18:30:00,36.380001068115234
2018-01-05 19:30:00,36.38999938964844
2018-01-05 20:30:00,36.310001373291016
2018-01-08 14:30:00,35.77000045776367
2018-01-08 15:30:00,35.90999984741211
2018-01-08 16:30:00,35.96500015258789
2018-01-08 17:30:00,36.04999923706055
2018-01-08 18:30:00,36.02000045776367
2018-01-08 19:30:00,35.95000076293945
2018-01-08 20:30:00,35.849998474121094
2018-01-09 14:30:00,36.15999984741211
2018-01-09 15:30:00,36.22999954223633
2018-01-09 16:30:00,36.26499938964844
2018-01-09 17:30:00,36.2599983215332
2018-01-09 18:30:00,36.23500061035156
2018-01-09 19:30:00,36.21500015258789
2018-01-09 20:30:00,36.165000915527344
2018-01-10 14:30:00,36.18000030517578
2018-01-10 15:30:00,35.970001220703125
2018-01-10 16:30:00,35.709999084472656
2018-01-10 17:30:00,35.77000045776367
2018-01-10 18:30:00,35.5
2018-01-10 19:30:00,35.34000015258789
2018-01-10 20:30:00,35.31999969482422
2018-01-11 14:30:00,35.619998931884766
2018-01-11 15:30:00,35.5
2018-01-11 16:30:00,35.540000915527344
2018-01-11 17:30:00,35.564998626708984
2018-01-11 18:30:00,35.63999938964844
2018-01-11 19:30:00,35.775001525878906
2018-01-11 20:30:00,35.790000915527344
2018-01-12 14:30:00,35.810001373291016
2018-01-12 15:30:00,35.959999084472656
2018-01-12 16:30:00,36.040000915527344
2018-01-12 17:30:00,36.2599983215332
2018-01-12 18:30:00,36.130001068115234
2018-01-12 19:30:00,36.13999938964844
2018-01-12 20:30:00,36.349998474121094
2018-01-16 14:30:00,36.290000915527344
2018-01-16 15:30:00,36.189998626708984
2018-01-16 16:30:00,36.209999084472656
2018-01-16 17:30:00,36.11000061035156
2018-01-16 18:30:00,36.08000183105469
2018-01-16 19:30:00,36.11000061035156
2018-01-16 20:30:00,35.790000915527344
2018-01-17 14:30:00,36.02000045776367
2018-01-17 15:30:00,36.08000183105469
2018-01-17 16:30:00,36.08000183105469
2018-01-17 17:30:00,36.13999938964844
2018-01-17 18:30:00,36.349998474121094
2018-01-17 19:30:00,36.369998931884766
2018-01-17 20:30:00,36.4900016784668
2018-01-18 14:30:00,36.20000076293945
2018-01-18 15:30:00,36.099998474121094
2018-01-18 16:30:00,36.099998474121094
2018-01-18 17:30:00,36.02000045776367
2018-01-18 18:30:00,35.9900016784668
2018-01-18 19:30:00,35.845001220703125
2018-01-18 20:30:00,35.7400016784668
2018-01-19 14:30:00,35.744998931884766
2018-01-19 15:30:00,36.0099983215332
2018-01-19 16:30:00,35.790000915527344
2018-01-19 17:30:00,35.79999923706055
2018-01-19 18:30:00,35.790000915527344
2018-01-19 19:30:00,35.959999084472656
2018-01-19 20:30:00,36.2599983215332
2018-01-22 14:30:00,36.86000061035156
2018-01-22 15:30:00,36.93000030517578
2018-01-22 16:30:00,36.90999984741211
2018-01-22 17:30:00,36.90999984741211
2018-01-22 18:30:00,36.790000915527344
2018-01-22 19:30:00,36.88999938964844
2018-01-22 20:30:00,36.959999084472656
2018-01-23 14:30:00,36.88999938964844
2018-01-23 15:30:00,36.95000076293945
2018-01-23 16:30:00,37.25
2018-01-23 17:30:00,37.11000061035156
2018-01-23 18:30:00,37.150001525878906
2018-01-23 19:30:00,37.20000076293945
2018-01-23 20:30:00,37.18000030517578
2018-01-24 14:30:00,37.56999969482422
2018-01-24 15:30:00,37.68000030517578
2018-01-24 16:30:00,37.470001220703125
2018-01-24 17:30:00,37.47999954223633
2018-01-24 18:30:00,37.66999816894531
2018-01-24 19:30:00,37.59000015258789
2018-01-24 20:30:00,37.494998931884766
2018-01-25 14:30:00,37.529998779296875
2018-01-25 15:30:00,37.7400016784668
2018-01-25 16:30:00,37.619998931884766
2018-01-25 17:30:00,37.65380096435547
2018-01-25 18:30:00,37.689998626708984
2018-01-25 19:30:00,37.709999084472656
2018-01-25 20:30:00,37.72999954223633
2018-01-26 14:30:00,37.54999923706055
2018-01-26 15:30:00,37.650001525878906
2018-01-26 16:30:00,37.849998474121094
2018-01-26 17:30:00,38.029998779296875
2018-01-26 18:30:00,37.95000076293945
2018-01-26 19:30:00,38.11000061035156
2018-01-26 20:30:00,38.30500030517578
2018-01-29 14:30:00,38.349998474121094
2018-01-29 15:30:00,38.20000076293945
2018-01-29 16:30:00,38.18000030517578
2018-01-29 17:30:00,38.33000183105469
2018-01-29 18:30:00,38.29999923706055
2018-01-29 19:30:00,38.29499816894531
