Datetime,PYPL
2018-01-19 14:30:00,83.80000305175781
2018-01-19 15:30:00,83.66919708251953
2018-01-19 16:30:00,83.81999969482422
2018-01-19 17:30:00,83.58599853515625
2018-01-19 18:30:00,83.52999877929688
2018-01-19 19:30:00,83.82499694824219
2018-01-19 20:30:00,83.80999755859375
2018-01-22 14:30:00,83.86000061035156
2018-01-22 15:30:00,83.81999969482422
2018-01-22 16:30:00,83.98999786376953
2018-01-22 17:30:00,83.69000244140625
2018-01-22 18:30:00,83.72599792480469
2018-01-22 19:30:00,83.70500183105469
2018-01-22 20:30:00,83.94999694824219
2018-01-23 14:30:00,84.05999755859375
2018-01-23 15:30:00,84.13999938964844
2018-01-23 16:30:00,84.24099731445312
2018-01-23 17:30:00,84.19000244140625
2018-01-23 18:30:00,83.93190002441406
2018-01-23 19:30:00,84.18000030517578
2018-01-23 20:30:00,84.18000030517578
2018-01-24 14:30:00,85.16000366210938
2018-01-24 15:30:00,84.16999816894531
2018-01-24 16:30:00,83.58999633789062
2018-01-24 17:30:00,83.37999725341797
2018-01-24 18:30:00,83.85160064697266
2018-01-24 19:30:00,83.54000091552734
2018-01-24 20:30:00,83.69000244140625
2018-01-25 14:30:00,84.19999694824219
2018-01-25 15:30:00,84.66999816894531
2018-01-25 16:30:00,84.98999786376953
2018-01-25 17:30:00,84.73500061035156
2018-01-25 18:30:00,84.75
2018-01-25 19:30:00,84.37999725341797
2018-01-25 20:30:00,84.37000274658203
2018-01-26 14:30:00,84.41999816894531
2018-01-26 15:30:00,84.8499984741211
2018-01-26 16:30:00,84.77999877929688
2018-01-26 17:30:00,84.8499984741211
2018-01-26 18:30:00,84.79000091552734
2018-01-26 19:30:00,85.02999877929688
2018-01-26 20:30:00,85.45999908447266
2018-01-29 14:30:00,84.69999694824219
2018-01-29 15:30:00,84.08499908447266
2018-01-29 16:30:00,84.55500030517578
2018-01-29 17:30:00,84.625
2018-01-29 18:30:00,84.61000061035156
2018-01-29 19:30:00,84.33000183105469
2018-01-29 20:30:00,84.30000305175781
2018-01-30 14:30:00,83.45210266113281
2018-01-30 15:30:00,83.76000213623047
2018-01-30 16:30:00,83.62000274658203
2018-01-30 17:30:00,83.5801010131836
2018-01-30 18:30:00,83.80000305175781
2018-01-30 19:30:00,83.88999938964844
2018-01-30 20:30:00,83.77999877929688
2018-01-31 14:30:00,84.875
2018-01-31 15:30:00,84.80000305175781
2018-01-31 16:30:00,85.4800033569336
2018-01-31 17:30:00,85.94999694824219
2018-01-31 18:30:00,85.85089874267578
2018-01-31 19:30:00,85.59989929199219
2018-01-31 20:30:00,85.4800033569336
2018-02-01 14:30:00,78.25
2018-02-01 15:30:00,79.76000213623047
2018-02-01 16:30:00,80.12999725341797
2018-02-01 17:30:00,80.39029693603516
2018-02-01 18:30:00,79.55999755859375
2018-02-01 19:30:00,79.11000061035156
2018-02-01 20:30:00,78.37999725341797
2018-02-02 14:30:00,77.05999755859375
2018-02-02 15:30:00,76.83000183105469
2018-02-02 16:30:00,79.05999755859375
2018-02-02 17:30:00,78.29000091552734
2018-02-02 18:30:00,77.13999938964844
2018-02-02 19:30:00,76.8949966430664
2018-02-02 20:30:00,76.5199966430664
2018-02-05 14:30:00,78.46099853515625
2018-02-05 15:30:00,78.2249984741211
2018-02-05 16:30:00,78.25
2018-02-05 17:30:00,77.66999816894531
2018-02-05 18:30:00,77.28679656982422
2018-02-05 19:30:00,76.83999633789062
2018-02-05 20:30:00,74.70999908447266
2018-02-06 14:30:00,74.25990295410156
2018-02-06 15:30:00,75.19000244140625
2018-02-06 16:30:00,76.0
2018-02-06 17:30:00,75.94999694824219
2018-02-06 18:30:00,75.18000030517578
2018-02-06 19:30:00,76.04000091552734
2018-02-06 20:30:00,75.68000030517578
2018-02-07 14:30:00,76.0199966430664
2018-02-07 15:30:00,77.44249725341797
2018-02-07 16:30:00,76.70500183105469
2018-02-07 17:30:00,75.95999908447266
2018-02-07 18:30:00,76.26000213623047
2018-02-07 19:30:00,76.41000366210938
2018-02-07 20:30:00,75.58000183105469
2018-02-08 14:30:00,75.19000244140625
2018-02-08 15:30:00,74.55000305175781
2018-02-08 16:30:00,74.3499984741211
2018-02-08 17:30:00,73.9800033569336
2018-02-08 18:30:00,74.27999877929688
2018-02-08 19:30:00,74.11000061035156
2018-02-08 20:30:00,72.31999969482422
2018-02-09 14:30:00,74.54000091552734
2018-02-09 15:30:00,73.83000183105469
2018-02-09 16:30:00,72.5425033569336
2018-02-09 17:30:00,72.125
2018-02-09 18:30:00,73.66999816894531
2018-02-09 19:30:00,74.05999755859375
2018-02-09 20:30:00,74.73999786376953
2018-02-12 14:30:00,75.20999908447266
2018-02-12 15:30:00,75.58000183105469
2018-02-12 16:30:00,75.86000061035156
2018-02-12 17:30:00,75.56999969482422
2018-02-12 18:30:00,75.70999908447266
2018-02-12 19:30:00,75.6500015258789
2018-02-12 20:30:00,75.2699966430664
2018-02-13 14:30:00,75.11000061035156
2018-02-13 15:30:00,75.11100006103516
2018-02-13 16:30:00,74.87999725341797
2018-02-13 17:30:00,75.12999725341797
2018-02-13 18:30:00,75.12000274658203
2018-02-13 19:30:00,75.0999984741211
2018-02-13 20:30:00,74.95999908447266
2018-02-14 14:30:00,75.5199966430664
2018-02-14 15:30:00,75.25
2018-02-14 16:30:00,75.22000122070312
2018-02-14 17:30:00,76.0199966430664
2018-02-14 18:30:00,76.41999816894531
2018-02-14 19:30:00,77.01000213623047
2018-02-14 20:30:00,77.26000213623047
2018-02-15 14:30:00,77.2699966430664
2018-02-15 15:30:00,77.26000213623047
2018-02-15 16:30:00,77.55999755859375
2018-02-15 17:30:00,77.80999755859375
2018-02-15 18:30:00,77.87999725341797
2018-02-15 19:30:00,78.01000213623047
2018-02-15 20:30:00,78.28900146484375
2018-02-16 14:30:00,78.18000030517578
2018-02-16 15:30:00,77.9000015258789
