Datetime,COST
2018-03-27 14:30:00,186.6199951171875
2018-03-27 15:30:00,186.6999969482422
2018-03-27 16:30:00,186.8699951171875
2018-03-27 17:30:00,185.92999267578125
2018-03-27 18:30:00,183.36000061035156
2018-03-27 19:30:00,183.1699981689453
2018-03-28 13:30:00,182.66000366210938
2018-03-28 14:30:00,182.36000061035156
2018-03-28 15:30:00,183.57000732421875
2018-03-28 16:30:00,183.3699951171875
2018-03-28 17:30:00,183.6300048828125
2018-03-28 18:30:00,183.89999389648438
2018-03-28 19:30:00,183.61000061035156
2018-03-29 13:30:00,184.77999877929688
2018-03-29 14:30:00,185.4499969482422
2018-03-29 15:30:00,185.99000549316406
2018-03-29 16:30:00,186.63999938964844
2018-03-29 17:30:00,186.92999267578125
2018-03-29 18:30:00,187.24000549316406
2018-03-29 19:30:00,187.85000610351562
2018-04-02 13:30:00,185.91000366210938
2018-04-02 14:30:00,184.32000732421875
2018-04-02 15:30:00,182.67999267578125
2018-04-02 16:30:00,181.88999938964844
2018-04-02 17:30:00,181.91000366210938
2018-04-02 18:30:00,182.2100067138672
2018-04-02 19:30:00,182.75
2018-04-03 13:30:00,182.08999633789062
2018-04-03 14:30:00,182.33999633789062
2018-04-03 15:30:00,181.63999938964844
2018-04-03 16:30:00,182.58999633789062
2018-04-03 17:30:00,181.8699951171875
2018-04-03 18:30:00,183.0399932861328
2018-04-03 19:30:00,182.61000061035156
2018-04-04 13:30:00,182.63999938964844
2018-04-04 14:30:00,184.3000030517578
2018-04-04 15:30:00,184.6300048828125
2018-04-04 16:30:00,184.14999389648438
2018-04-04 17:30:00,185.42999267578125
2018-04-04 18:30:00,186.22999572753906
2018-04-04 19:30:00,185.49000549316406
2018-04-05 13:30:00,186.06170654296875
2018-04-05 14:30:00,186.49009704589844
2018-04-05 15:30:00,185.8249969482422
2018-04-05 16:30:00,185.27999877929688
2018-04-05 17:30:00,185.47000122070312
2018-04-05 18:30:00,186.24000549316406
2018-04-05 19:30:00,186.24000549316406
2018-04-06 13:30:00,186.85000610351562
2018-04-06 14:30:00,185.86509704589844
2018-04-06 15:30:00,185.9499969482422
2018-04-06 16:30:00,186.10000610351562
2018-04-06 17:30:00,184.00999450683594
2018-04-06 18:30:00,183.16000366210938
2018-04-06 19:30:00,183.86000061035156
2018-04-09 13:30:00,184.83999633789062
2018-04-09 14:30:00,185.9600067138672
2018-04-09 15:30:00,186.9199981689453
2018-04-09 16:30:00,186.74000549316406
2018-04-09 17:30:00,186.32000732421875
2018-04-09 18:30:00,185.4499969482422
2018-04-09 19:30:00,184.41000366210938
2018-04-10 13:30:00,184.13800048828125
2018-04-10 14:30:00,183.8300018310547
2018-04-10 15:30:00,182.60659790039062
2018-04-10 16:30:00,183.6199951171875
2018-04-10 17:30:00,183.32000732421875
2018-04-10 18:30:00,183.97999572753906
2018-04-10 19:30:00,183.52000427246094
2018-04-11 13:30:00,184.9199981689453
2018-04-11 14:30:00,185.02000427246094
2018-04-11 15:30:00,186.10000610351562
2018-04-11 16:30:00,185.49000549316406
2018-04-11 17:30:00,185.3300018310547
2018-04-11 18:30:00,184.5500030517578
2018-04-11 19:30:00,184.5800018310547
2018-04-12 13:30:00,189.25100708007812
2018-04-12 14:30:00,189.27999877929688
2018-04-12 15:30:00,189.5399932861328
2018-04-12 16:30:00,189.13999938964844
2018-04-12 17:30:00,189.5500030517578
2018-04-12 18:30:00,189.7100067138672
2018-04-12 19:30:00,188.8300018310547
2018-04-13 13:30:00,187.26100158691406
2018-04-13 14:30:00,189.1300048828125
2018-04-13 15:30:00,189.0800018310547
2018-04-13 16:30:00,189.35000610351562
2018-04-13 17:30:00,188.8800048828125
2018-04-13 18:30:00,188.49000549316406
2018-04-13 19:30:00,188.9199981689453
2018-04-16 13:30:00,194.41000366210938
2018-04-16 14:30:00,193.75100708007812
2018-04-16 15:30:00,194.4149932861328
2018-04-16 16:30:00,195.06039428710938
2018-04-16 17:30:00,195.4600067138672
2018-04-16 18:30:00,194.6199951171875
2018-04-16 19:30:00,194.58999633789062
2018-04-17 13:30:00,195.72000122070312
2018-04-17 14:30:00,196.50990295410156
2018-04-17 15:30:00,196.44119262695312
2018-04-17 16:30:00,196.74000549316406
2018-04-17 17:30:00,196.35000610351562
2018-04-17 18:30:00,196.7100067138672
2018-04-17 19:30:00,196.0
2018-04-18 13:30:00,197.07000732421875
2018-04-18 14:30:00,197.52999877929688
2018-04-18 15:30:00,196.97000122070312
2018-04-18 16:30:00,197.11000061035156
2018-04-18 17:30:00,197.2899932861328
2018-04-18 18:30:00,197.0500030517578
2018-04-18 19:30:00,196.52999877929688
2018-04-19 13:30:00,194.5800018310547
2018-04-19 14:30:00,194.1999969482422
2018-04-19 15:30:00,193.86000061035156
2018-04-19 16:30:00,193.6999969482422
2018-04-19 17:30:00,194.10000610351562
2018-04-19 18:30:00,194.55999755859375
2018-04-19 19:30:00,195.05999755859375
2018-04-20 13:30:00,194.10499572753906
2018-04-20 14:30:00,193.093994140625
2018-04-20 15:30:00,193.77999877929688
2018-04-20 16:30:00,193.63999938964844
2018-04-20 17:30:00,193.8000030517578
2018-04-20 18:30:00,192.89999389648438
2018-04-20 19:30:00,193.58999633789062
2018-04-23 13:30:00,192.8112030029297
2018-04-23 14:30:00,194.19000244140625
2018-04-23 15:30:00,193.39999389648438
2018-04-23 16:30:00,193.0399932861328
2018-04-23 17:30:00,192.6199951171875
2018-04-23 18:30:00,192.77999877929688
2018-04-23 19:30:00,193.3300018310547
2018-04-24 13:30:00,194.25999450683594
2018-04-24 14:30:00,194.6699981689453
2018-04-24 15:30:00,193.52000427246094
2018-04-24 16:30:00,192.9499969482422
2018-04-24 17:30:00,191.43080139160156
2018-04-24 18:30:00,192.1237030029297
2018-04-24 19:30:00,192.47000122070312
2018-04-25 13:30:00,193.22999572753906
2018-04-25 14:30:00,193.4250030517578
2018-04-25 15:30:00,193.33999633789062
2018-04-25 16:30:00,193.75999450683594
2018-04-25 17:30:00,193.58999633789062
2018-04-25 18:30:00,194.3800048828125
2018-04-25 19:30:00,194.0
2018-04-26 13:30:00,195.17999267578125
2018-04-26 14:30:00,195.4438934326172
2018-04-26 15:30:00,196.10000610351562
2018-04-26 16:30:00,196.21009826660156
2018-04-26 17:30:00,195.81100463867188
2018-04-26 18:30:00,195.47000122070312
2018-04-26 19:30:00,195.25999450683594
2018-04-27 13:30:00,196.02000427246094
2018-04-27 14:30:00,195.72500610351562
2018-04-27 15:30:00,195.63999938964844
2018-04-27 16:30:00,196.1280059814453
2018-04-27 17:30:00,196.4600067138672
2018-04-27 18:30:00,196.3800048828125
2018-04-27 19:30:00,196.5800018310547
2018-04-30 13:30:00,198.27999877929688
2018-04-30 14:30:00,198.77999877929688
2018-04-30 15:30:00,197.0469970703125
2018-04-30 16:30:00,196.9199981689453
2018-04-30 17:30:00,197.13999938964844
2018-04-30 18:30:00,196.89999389648438
2018-04-30 19:30:00,197.22000122070312
2018-05-01 13:30:00,196.35000610351562
2018-05-01 14:30:00,195.42999267578125
2018-05-01 15:30:00,194.69500732421875
2018-05-01 16:30:00,194.02000427246094
2018-05-01 17:30:00,195.88999938964844
2018-05-01 18:30:00,195.69000244140625
2018-05-01 19:30:00,196.6199951171875
2018-05-02 13:30:00,193.97500610351562
2018-05-02 14:30:00,194.52000427246094
2018-05-02 15:30:00,194.1199951171875
2018-05-02 16:30:00,194.60000610351562
2018-05-02 17:30:00,194.97000122070312
2018-05-02 18:30:00,194.92999267578125
2018-05-02 19:30:00,193.99000549316406
2018-05-03 13:30:00,191.70339965820312
2018-05-03 14:30:00,190.63999938964844
2018-05-03 15:30:00,191.2100067138672
2018-05-03 16:30:00,192.68080139160156
2018-05-03 17:30:00,193.5
2018-05-03 18:30:00,193.3000030517578
2018-05-03 19:30:00,193.0
2018-05-04 13:30:00,194.0
2018-05-04 14:30:00,195.25999450683594
2018-05-04 15:30:00,195.39999389648438
2018-05-04 16:30:00,195.39999389648438
2018-05-04 17:30:00,195.97000122070312
2018-05-04 18:30:00,196.14999389648438
2018-05-04 19:30:00,195.16000366210938
2018-05-07 13:30:00,193.86000061035156
2018-05-07 14:30:00,193.49000549316406
2018-05-07 15:30:00,192.98500061035156
2018-05-07 16:30:00,193.00999450683594
2018-05-07 17:30:00,193.11500549316406
2018-05-07 18:30:00,192.5
2018-05-07 19:30:00,193.0399932861328
2018-05-08 13:30:00,193.0050048828125
2018-05-08 14:30:00,194.83340454101562
2018-05-08 15:30:00,194.00999450683594
2018-05-08 16:30:00,194.22500610351562
2018-05-08 17:30:00,193.74099731445312
2018-05-08 18:30:00,193.81500244140625
2018-05-08 19:30:00,194.4499969482422
2018-05-09 13:30:00,193.66000366210938
2018-05-09 14:30:00,194.1999969482422
2018-05-09 15:30:00,194.47000122070312
2018-05-09 16:30:00,195.27000427246094
2018-05-09 17:30:00,195.2100067138672
2018-05-09 18:30:00,195.82000732421875
2018-05-09 19:30:00,196.0399932861328
2018-05-10 13:30:00,195.91749572753906
2018-05-10 14:30:00,195.89999389648438
2018-05-10 15:30:00,196.52999877929688
2018-05-10 16:30:00,196.375
2018-05-10 17:30:00,196.375
2018-05-10 18:30:00,195.47999572753906
2018-05-10 19:30:00,195.41000366210938
2018-05-11 13:30:00,195.1699981689453
2018-05-11 14:30:00,195.22000122070312
2018-05-11 15:30:00,194.93499755859375
2018-05-11 16:30:00,195.69000244140625
2018-05-11 17:30:00,195.7899932861328
2018-05-11 18:30:00,195.60000610351562
2018-05-11 19:30:00,195.75999450683594
2018-05-14 13:30:00,196.25999450683594
2018-05-14 14:30:00,195.88999938964844
2018-05-14 15:30:00,196.3800048828125
2018-05-14 16:30:00,195.8699951171875
2018-05-14 17:30:00,195.8699951171875
2018-05-14 18:30:00,196.02000427246094
2018-05-14 19:30:00,195.80999755859375
2018-05-15 13:30:00,194.80999755859375
2018-05-15 14:30:00,196.0500030517578
2018-05-15 15:30:00,196.1699981689453
2018-05-15 16:30:00,195.92999267578125
2018-05-15 17:30:00,195.43499755859375
2018-05-15 18:30:00,195.32020568847656
2018-05-15 19:30:00,195.47999572753906
2018-05-16 13:30:00,197.80999755859375
2018-05-16 14:30:00,198.69000244140625
2018-05-16 15:30:00,199.13999938964844
2018-05-16 16:30:00,198.66000366210938
2018-05-16 17:30:00,198.8509979248047
2018-05-16 18:30:00,198.1999969482422
2018-05-16 19:30:00,198.72000122070312
2018-05-17 13:30:00,200.50999450683594
2018-05-17 14:30:00,200.19000244140625
2018-05-17 15:30:00,199.92999267578125
2018-05-17 16:30:00,199.97000122070312
2018-05-17 17:30:00,199.72000122070312
2018-05-17 18:30:00,199.57000732421875
2018-05-17 19:30:00,199.5500030517578
2018-05-18 13:30:00,199.08999633789062
2018-05-18 14:30:00,198.88999938964844
2018-05-18 15:30:00,198.30979919433594
2018-05-18 16:30:00,198.05999755859375
2018-05-18 17:30:00,198.3699951171875
2018-05-18 18:30:00,198.72000122070312
2018-05-18 19:30:00,198.99000549316406
2018-05-21 13:30:00,199.72999572753906
2018-05-21 14:30:00,199.72999572753906
2018-05-21 15:30:00,199.6649932861328
2018-05-21 16:30:00,199.6999969482422
2018-05-21 17:30:00,199.47000122070312
2018-05-21 18:30:00,199.3300018310547
2018-05-21 19:30:00,199.58999633789062
2018-05-22 13:30:00,200.1699981689453
2018-05-22 14:30:00,199.55999755859375
2018-05-22 15:30:00,199.16000366210938
2018-05-22 16:30:00,199.60000610351562
2018-05-22 17:30:00,199.5399932861328
2018-05-22 18:30:00,199.47999572753906
2018-05-22 19:30:00,198.99000549316406
2018-05-23 13:30:00,197.5399932861328
2018-05-23 14:30:00,197.37600708007812
2018-05-23 15:30:00,196.8699951171875
2018-05-23 16:30:00,197.3699951171875
2018-05-23 17:30:00,198.4550018310547
2018-05-23 18:30:00,198.0399932861328
2018-05-23 19:30:00,198.11000061035156
2018-05-24 13:30:00,197.24000549316406
2018-05-24 14:30:00,197.75999450683594
2018-05-24 15:30:00,198.1699981689453
2018-05-24 16:30:00,198.49000549316406
2018-05-24 17:30:00,198.5800018310547
2018-05-24 18:30:00,198.80999755859375
2018-05-24 19:30:00,198.94000244140625
2018-05-25 13:30:00,199.6699981689453
2018-05-25 14:30:00,199.7899932861328
2018-05-25 15:30:00,199.22999572753906
2018-05-25 16:30:00,198.86000061035156
2018-05-25 17:30:00,198.36000061035156
2018-05-25 18:30:00,198.16000366210938
2018-05-25 19:30:00,198.3699951171875
2018-05-29 13:30:00,198.39999389648438
2018-05-29 14:30:00,198.1199951171875
2018-05-29 15:30:00,196.83999633789062
2018-05-29 16:30:00,196.50999450683594
2018-05-29 17:30:00,196.75
2018-05-29 18:30:00,196.08999633789062
2018-05-29 19:30:00,196.72999572753906
2018-05-30 13:30:00,198.25999450683594
2018-05-30 14:30:00,199.66000366210938
2018-05-30 15:30:00,199.91000366210938
2018-05-30 16:30:00,200.35000610351562
2018-05-30 17:30:00,200.10000610351562
2018-05-30 18:30:00,199.58999633789062
2018-05-30 19:30:00,199.61000061035156
2018-05-31 13:30:00,199.0814971923828
2018-05-31 14:30:00,199.25
2018-05-31 15:30:00,199.00999450683594
2018-05-31 16:30:00,198.25
2018-05-31 17:30:00,197.94000244140625
2018-05-31 18:30:00,198.49000549316406
2018-05-31 19:30:00,198.2100067138672
2018-06-01 13:30:00,196.77999877929688
2018-06-01 14:30:00,196.4600067138672
2018-06-01 15:30:00,196.7899932861328
2018-06-01 16:30:00,197.88999938964844
2018-06-01 17:30:00,197.67999267578125
2018-06-01 18:30:00,197.3000030517578
2018-06-01 19:30:00,197.1199951171875
2018-06-04 13:30:00,197.9199981689453
2018-06-04 14:30:00,198.32000732421875
2018-06-04 15:30:00,198.57000732421875
2018-06-04 16:30:00,198.41879272460938
2018-06-04 17:30:00,198.8000030517578
2018-06-04 18:30:00,198.6999969482422
2018-06-04 19:30:00,198.6199951171875
2018-06-05 13:30:00,197.66000366210938
2018-06-05 14:30:00,197.3300018310547
2018-06-05 15:30:00,197.74000549316406
2018-06-05 16:30:00,197.82000732421875
2018-06-05 17:30:00,198.0500030517578
2018-06-05 18:30:00,197.75
2018-06-05 19:30:00,197.82000732421875
2018-06-06 13:30:00,197.36000061035156
2018-06-06 14:30:00,197.61000061035156
2018-06-06 15:30:00,197.0399932861328
2018-06-06 16:30:00,197.13999938964844
2018-06-06 17:30:00,197.24000549316406
2018-06-06 18:30:00,197.41000366210938
2018-06-06 19:30:00,197.64999389648438
2018-06-07 13:30:00,201.91000366210938
2018-06-07 14:30:00,201.59500122070312
2018-06-07 15:30:00,201.7427978515625
2018-06-07 16:30:00,201.49339294433594
2018-06-07 17:30:00,202.25
2018-06-07 18:30:00,202.5399932861328
2018-06-07 19:30:00,202.57000732421875
2018-06-08 13:30:00,202.3800048828125
2018-06-08 14:30:00,203.00999450683594
2018-06-08 15:30:00,203.5977020263672
2018-06-08 16:30:00,203.63999938964844
2018-06-08 17:30:00,203.9510040283203
2018-06-08 18:30:00,203.6699981689453
2018-06-08 19:30:00,203.75
2018-06-11 13:30:00,203.89999389648438
2018-06-11 14:30:00,203.86000061035156
2018-06-11 15:30:00,204.22999572753906
2018-06-11 16:30:00,204.52999877929688
2018-06-11 17:30:00,204.44000244140625
2018-06-11 18:30:00,204.7899932861328
2018-06-11 19:30:00,204.5500030517578
2018-06-12 13:30:00,203.59500122070312
2018-06-12 14:30:00,204.10000610351562
2018-06-12 15:30:00,204.44000244140625
2018-06-12 16:30:00,204.47900390625
2018-06-12 17:30:00,204.4600067138672
2018-06-12 18:30:00,204.52999877929688
2018-06-12 19:30:00,204.89999389648438
2018-06-13 13:30:00,204.47000122070312
2018-06-13 14:30:00,205.22000122070312
2018-06-13 15:30:00,205.10000610351562
2018-06-13 16:30:00,204.38499450683594
2018-06-13 17:30:00,203.47999572753906
2018-06-13 18:30:00,204.5
2018-06-13 19:30:00,204.11000061035156
2018-06-14 13:30:00,205.1300048828125
2018-06-14 14:30:00,204.91000366210938
2018-06-14 15:30:00,205.23049926757812
2018-06-14 16:30:00,205.1999969482422
2018-06-14 17:30:00,205.1699981689453
2018-06-14 18:30:00,205.22000122070312
2018-06-14 19:30:00,205.14999389648438
2018-06-15 13:30:00,207.24020385742188
2018-06-15 14:30:00,206.9600067138672
2018-06-15 15:30:00,207.0
2018-06-15 16:30:00,207.1300048828125
2018-06-15 17:30:00,207.38999938964844
2018-06-15 18:30:00,207.11000061035156
2018-06-15 19:30:00,207.33999633789062
2018-06-18 13:30:00,207.0800018310547
2018-06-18 14:30:00,207.74000549316406
2018-06-18 15:30:00,206.6999969482422
2018-06-18 16:30:00,206.60000610351562
2018-06-18 17:30:00,206.52000427246094
2018-06-18 18:30:00,206.13999938964844
2018-06-18 19:30:00,206.1699981689453
2018-06-19 13:30:00,205.64999389648438
2018-06-19 14:30:00,206.98049926757812
2018-06-19 15:30:00,207.60000610351562
2018-06-19 16:30:00,207.22000122070312
2018-06-19 17:30:00,207.17999267578125
2018-06-19 18:30:00,206.97999572753906
2018-06-19 19:30:00,207.49899291992188
2018-06-20 13:30:00,207.27999877929688
2018-06-20 14:30:00,207.8699951171875
2018-06-20 15:30:00,208.22000122070312
2018-06-20 16:30:00,208.24000549316406
2018-06-20 17:30:00,207.77000427246094
2018-06-20 18:30:00,208.17999267578125
2018-06-20 19:30:00,207.9600067138672
2018-06-21 13:30:00,209.27999877929688
2018-06-21 14:30:00,210.38999938964844
2018-06-21 15:30:00,209.86000061035156
2018-06-21 16:30:00,209.44009399414062
2018-06-21 17:30:00,209.94000244140625
2018-06-21 18:30:00,209.9250030517578
2018-06-21 19:30:00,209.94000244140625
2018-06-22 13:30:00,210.19000244140625
2018-06-22 14:30:00,211.36000061035156
2018-06-22 15:30:00,211.44000244140625
2018-06-22 16:30:00,210.92999267578125
2018-06-22 17:30:00,211.00250244140625
2018-06-22 18:30:00,211.12989807128906
2018-06-22 19:30:00,211.10000610351562
2018-06-25 13:30:00,211.1199951171875
2018-06-25 14:30:00,211.1988067626953
2018-06-25 15:30:00,211.0800018310547
2018-06-25 16:30:00,210.7100067138672
2018-06-25 17:30:00,210.9499969482422
2018-06-25 18:30:00,211.08749389648438
2018-06-25 19:30:00,211.75
2018-06-26 13:30:00,211.14500427246094
2018-06-26 14:30:00,211.6999969482422
2018-06-26 15:30:00,211.10000610351562
2018-06-26 16:30:00,211.30499267578125
2018-06-26 17:30:00,210.5
2018-06-26 18:30:00,210.74000549316406
2018-06-26 19:30:00,210.22000122070312
2018-06-27 13:30:00,211.39999389648438
2018-06-27 14:30:00,211.19000244140625
2018-06-27 15:30:00,212.05999755859375
2018-06-27 16:30:00,210.60000610351562
2018-06-27 17:30:00,210.48199462890625
2018-06-27 18:30:00,210.36000061035156
2018-06-27 19:30:00,210.0
2018-06-28 13:30:00,209.25999450683594
2018-06-28 14:30:00,210.25
2018-06-28 15:30:00,208.48300170898438
2018-06-28 16:30:00,209.02999877929688
2018-06-28 17:30:00,208.8621063232422
2018-06-28 18:30:00,209.1999969482422
2018-06-28 19:30:00,208.7100067138672
2018-06-29 13:30:00,209.3699951171875
2018-06-29 14:30:00,209.0399932861328
2018-06-29 15:30:00,208.87010192871094
2018-06-29 16:30:00,209.27000427246094
2018-06-29 17:30:00,209.72500610351562
2018-06-29 18:30:00,209.80999755859375
2018-06-29 19:30:00,209.02999877929688
2018-07-02 13:30:00,207.3699951171875
2018-07-02 14:30:00,206.57000732421875
2018-07-02 15:30:00,206.83999633789062
2018-07-02 16:30:00,206.3300018310547
2018-07-02 17:30:00,207.66000366210938
2018-07-02 18:30:00,207.55099487304688
2018-07-02 19:30:00,208.02999877929688
2018-07-03 13:30:00,208.79100036621094
2018-07-03 14:30:00,208.0800018310547
2018-07-03 15:30:00,208.1999969482422
2018-07-03 17:00:00,207.0
2018-07-05 13:30:00,208.38999938964844
2018-07-05 14:30:00,208.0749969482422
2018-07-05 15:30:00,208.86000061035156
2018-07-05 16:30:00,208.6699981689453
2018-07-05 17:30:00,208.74000549316406
2018-07-05 18:30:00,208.92999267578125
2018-07-05 19:30:00,209.14999389648438
2018-07-06 13:30:00,208.2899932861328
2018-07-06 14:30:00,209.22999572753906
2018-07-06 15:30:00,209.97999572753906
2018-07-06 16:30:00,210.17999267578125
2018-07-06 17:30:00,209.75
2018-07-06 18:30:00,209.94000244140625
2018-07-06 19:30:00,209.6300048828125
2018-07-09 13:30:00,210.13999938964844
2018-07-09 14:30:00,210.5800018310547
2018-07-09 15:30:00,211.02999877929688
2018-07-09 16:30:00,210.5800018310547
2018-07-09 17:30:00,210.6199951171875
2018-07-09 18:30:00,210.66000366210938
2018-07-09 19:30:00,210.97000122070312
2018-07-10 13:30:00,211.94329833984375
2018-07-10 14:30:00,211.89999389648438
2018-07-10 15:30:00,211.67999267578125
2018-07-10 16:30:00,211.23500061035156
2018-07-10 17:30:00,211.38999938964844
2018-07-10 18:30:00,211.61000061035156
2018-07-10 19:30:00,211.6999969482422
2018-07-11 13:30:00,210.9600067138672
2018-07-11 14:30:00,211.16900634765625
2018-07-11 15:30:00,210.74000549316406
2018-07-11 16:30:00,211.25999450683594
2018-07-11 17:30:00,211.32000732421875
2018-07-11 18:30:00,211.19000244140625
2018-07-11 19:30:00,210.9600067138672
2018-07-12 13:30:00,213.3800048828125
2018-07-12 14:30:00,213.11000061035156
2018-07-12 15:30:00,213.44000244140625
2018-07-12 16:30:00,213.66000366210938
2018-07-12 17:30:00,213.5449981689453
2018-07-12 18:30:00,213.75999450683594
2018-07-12 19:30:00,214.0399932861328
2018-07-13 13:30:00,215.55999755859375
2018-07-13 14:30:00,216.02000427246094
2018-07-13 15:30:00,216.1300048828125
2018-07-13 16:30:00,216.16000366210938
2018-07-13 17:30:00,216.39999389648438
2018-07-13 18:30:00,216.1999969482422
2018-07-13 19:30:00,216.5500030517578
2018-07-16 13:30:00,215.64999389648438
2018-07-16 14:30:00,215.55999755859375
2018-07-16 15:30:00,214.6199951171875
2018-07-16 16:30:00,213.99209594726562
2018-07-16 17:30:00,214.2899932861328
2018-07-16 18:30:00,214.19500732421875
2018-07-16 19:30:00,214.8699951171875
2018-07-17 13:30:00,215.57000732421875
2018-07-17 14:30:00,215.05999755859375
2018-07-17 15:30:00,215.85000610351562
2018-07-17 16:30:00,215.5800018310547
2018-07-17 17:30:00,215.8800048828125
2018-07-17 18:30:00,215.6199951171875
2018-07-17 19:30:00,215.0
2018-07-18 13:30:00,214.89520263671875
2018-07-18 14:30:00,214.47999572753906
2018-07-18 15:30:00,214.02000427246094
2018-07-18 16:30:00,213.8800048828125
2018-07-18 17:30:00,214.95899963378906
2018-07-18 18:30:00,214.92999267578125
2018-07-18 19:30:00,214.97000122070312
2018-07-19 13:30:00,217.11000061035156
2018-07-19 14:30:00,217.6300048828125
2018-07-19 15:30:00,217.27999877929688
2018-07-19 16:30:00,218.0399932861328
2018-07-19 17:30:00,217.8800048828125
2018-07-19 18:30:00,217.49000549316406
2018-07-19 19:30:00,217.55999755859375
2018-07-20 13:30:00,217.50999450683594
2018-07-20 14:30:00,218.69500732421875
2018-07-20 15:30:00,218.5399932861328
2018-07-20 16:30:00,218.57000732421875
2018-07-20 17:30:00,218.75
2018-07-20 18:30:00,218.74000549316406
2018-07-20 19:30:00,218.67999267578125
2018-07-23 13:30:00,219.4199981689453
2018-07-23 14:30:00,218.6999969482422
2018-07-23 15:30:00,219.2971954345703
2018-07-23 16:30:00,218.86000061035156
2018-07-23 17:30:00,218.3300018310547
2018-07-23 18:30:00,218.5590057373047
2018-07-23 19:30:00,218.83999633789062
2018-07-24 13:30:00,219.58999633789062
2018-07-24 14:30:00,218.72000122070312
2018-07-24 15:30:00,219.0500030517578
2018-07-24 16:30:00,218.10000610351562
2018-07-24 17:30:00,217.88999938964844
2018-07-24 18:30:00,218.25999450683594
2018-07-24 19:30:00,218.61000061035156
2018-07-25 13:30:00,219.3800048828125
2018-07-25 14:30:00,219.04400634765625
2018-07-25 15:30:00,218.42880249023438
2018-07-25 16:30:00,218.85499572753906
2018-07-25 17:30:00,219.36000061035156
2018-07-25 18:30:00,220.0399932861328
2018-07-25 19:30:00,220.7100067138672
2018-07-26 13:30:00,223.1999969482422
2018-07-26 14:30:00,221.86000061035156
2018-07-26 15:30:00,221.3000030517578
2018-07-26 16:30:00,220.9499969482422
2018-07-26 17:30:00,221.7368927001953
2018-07-26 18:30:00,221.68299865722656
2018-07-26 19:30:00,221.7100067138672
2018-07-27 13:30:00,220.398193359375
2018-07-27 14:30:00,220.32000732421875
2018-07-27 15:30:00,219.85000610351562
2018-07-27 16:30:00,219.05999755859375
2018-07-27 17:30:00,219.17999267578125
2018-07-27 18:30:00,219.47000122070312
2018-07-27 19:30:00,219.67999267578125
2018-07-30 13:30:00,219.33999633789062
2018-07-30 14:30:00,219.39999389648438
2018-07-30 15:30:00,218.85000610351562
2018-07-30 16:30:00,219.0800018310547
2018-07-30 17:30:00,219.25
2018-07-30 18:30:00,218.8800048828125
2018-07-30 19:30:00,219.10000610351562
2018-07-31 13:30:00,219.64999389648438
2018-07-31 14:30:00,219.77000427246094
2018-07-31 15:30:00,219.5399932861328
2018-07-31 16:30:00,219.3699951171875
2018-07-31 17:30:00,219.44000244140625
2018-07-31 18:30:00,219.10000610351562
2018-07-31 19:30:00,218.7100067138672
2018-08-01 13:30:00,217.63999938964844
2018-08-01 14:30:00,217.77999877929688
2018-08-01 15:30:00,217.25
2018-08-01 16:30:00,216.91000366210938
2018-08-01 17:30:00,217.1199951171875
2018-08-01 18:30:00,217.3699951171875
2018-08-01 19:30:00,217.07000732421875
2018-08-02 13:30:00,218.41000366210938
2018-08-02 14:30:00,219.13999938964844
2018-08-02 15:30:00,219.92999267578125
2018-08-02 16:30:00,220.45260620117188
2018-08-02 17:30:00,220.77000427246094
2018-08-02 18:30:00,221.07000732421875
2018-08-02 19:30:00,221.1300048828125
2018-08-03 13:30:00,221.8800048828125
2018-08-03 14:30:00,221.5399932861328
2018-08-03 15:30:00,221.27000427246094
2018-08-03 16:30:00,221.3699951171875
2018-08-03 17:30:00,222.0500030517578
2018-08-03 18:30:00,221.9499969482422
2018-08-03 19:30:00,222.00999450683594
2018-08-06 13:30:00,222.0500030517578
2018-08-06 14:30:00,221.50999450683594
2018-08-06 15:30:00,222.68490600585938
2018-08-06 16:30:00,222.80999755859375
2018-08-06 17:30:00,222.63999938964844
2018-08-06 18:30:00,222.64999389648438
2018-08-06 19:30:00,222.72000122070312
2018-08-07 13:30:00,224.64999389648438
2018-08-07 14:30:00,223.64500427246094
2018-08-07 15:30:00,223.7100067138672
2018-08-07 16:30:00,223.67999267578125
2018-08-07 17:30:00,223.91029357910156
2018-08-07 18:30:00,223.94000244140625
2018-08-07 19:30:00,223.82000732421875
2018-08-08 13:30:00,222.83999633789062
2018-08-08 14:30:00,223.6300048828125
2018-08-08 15:30:00,224.24000549316406
2018-08-08 16:30:00,223.83999633789062
2018-08-08 17:30:00,224.35499572753906
2018-08-08 18:30:00,224.52000427246094
2018-08-08 19:30:00,224.58999633789062
2018-08-09 13:30:00,219.23989868164062
2018-08-09 14:30:00,218.67999267578125
2018-08-09 15:30:00,217.52000427246094
2018-08-09 16:30:00,218.08999633789062
2018-08-09 17:30:00,218.18499755859375
2018-08-09 18:30:00,219.07000732421875
2018-08-09 19:30:00,218.22999572753906
2018-08-10 13:30:00,220.32000732421875
2018-08-10 14:30:00,221.1199951171875
2018-08-10 15:30:00,221.0399932861328
2018-08-10 16:30:00,220.5
2018-08-10 17:30:00,219.8000030517578
2018-08-10 18:30:00,220.51519775390625
2018-08-10 19:30:00,220.3000030517578
2018-08-13 13:30:00,220.38999938964844
2018-08-13 14:30:00,219.72000122070312
2018-08-13 15:30:00,219.7490997314453
