Datetime,MAR
2018-03-12 15:30:00,142.0500030517578
2018-03-12 16:30:00,141.7899932861328
2018-03-12 17:30:00,141.6750030517578
2018-03-12 18:30:00,142.10000610351562
2018-03-12 19:30:00,141.83999633789062
2018-03-13 13:30:00,143.02999877929688
2018-03-13 14:30:00,142.61000061035156
2018-03-13 15:30:00,142.36000061035156
2018-03-13 16:30:00,142.33999633789062
2018-03-13 17:30:00,142.42999267578125
2018-03-13 18:30:00,141.72000122070312
2018-03-13 19:30:00,141.75
2018-03-14 13:30:00,142.23500061035156
2018-03-14 14:30:00,141.5399932861328
2018-03-14 15:30:00,141.11000061035156
2018-03-14 16:30:00,141.42999267578125
2018-03-14 17:30:00,141.66000366210938
2018-03-14 18:30:00,141.42999267578125
2018-03-14 19:30:00,141.4409942626953
2018-03-15 13:30:00,141.92999267578125
2018-03-15 14:30:00,142.88999938964844
2018-03-15 15:30:00,142.34500122070312
2018-03-15 16:30:00,142.55499267578125
2018-03-15 17:30:00,142.1743927001953
2018-03-15 18:30:00,142.07000732421875
2018-03-15 19:30:00,141.75
2018-03-16 13:30:00,141.75
2018-03-16 14:30:00,141.5800018310547
2018-03-16 15:30:00,141.36000061035156
2018-03-16 16:30:00,141.6300048828125
2018-03-16 17:30:00,141.4499969482422
2018-03-16 18:30:00,141.33999633789062
2018-03-16 19:30:00,141.0500030517578
2018-03-19 13:30:00,140.49000549316406
2018-03-19 14:30:00,139.72999572753906
2018-03-19 15:30:00,139.3000030517578
2018-03-19 16:30:00,138.6999969482422
2018-03-19 17:30:00,139.23800659179688
2018-03-19 18:30:00,139.29989624023438
2018-03-19 19:30:00,139.83999633789062
2018-03-20 13:30:00,141.02000427246094
2018-03-20 14:30:00,140.86500549316406
2018-03-20 15:30:00,140.55999755859375
2018-03-20 16:30:00,140.49000549316406
2018-03-20 17:30:00,140.47000122070312
2018-03-20 18:30:00,140.81500244140625
2018-03-20 19:30:00,140.52999877929688
2018-03-21 13:30:00,140.5312042236328
2018-03-21 14:30:00,140.47000122070312
2018-03-21 15:30:00,140.92999267578125
2018-03-21 16:30:00,140.92999267578125
2018-03-21 17:30:00,140.47999572753906
2018-03-21 18:30:00,140.75
2018-03-21 19:30:00,140.42999267578125
2018-03-22 13:30:00,139.92999267578125
2018-03-22 14:30:00,139.02999877929688
2018-03-22 15:30:00,139.99000549316406
2018-03-22 16:30:00,140.10000610351562
2018-03-22 17:30:00,138.9199981689453
2018-03-22 18:30:00,138.4499969482422
2018-03-22 19:30:00,137.22999572753906
2018-03-23 13:30:00,137.27000427246094
2018-03-23 14:30:00,137.21290588378906
2018-03-23 15:30:00,137.0399932861328
2018-03-23 16:30:00,137.1790008544922
2018-03-23 17:30:00,136.25
2018-03-23 18:30:00,134.75999450683594
2018-03-23 19:30:00,133.77000427246094
2018-03-26 13:30:00,135.49000549316406
2018-03-26 14:30:00,135.35000610351562
2018-03-26 15:30:00,136.76499938964844
2018-03-26 16:30:00,136.9499969482422
2018-03-26 17:30:00,137.89999389648438
2018-03-26 18:30:00,138.5800018310547
2018-03-26 19:30:00,138.9199981689453
2018-03-27 13:30:00,138.72000122070312
2018-03-27 14:30:00,138.8000030517578
2018-03-27 15:30:00,138.77999877929688
2018-03-27 16:30:00,139.0399932861328
2018-03-27 17:30:00,137.55999755859375
2018-03-27 18:30:00,136.27000427246094
2018-03-27 19:30:00,135.58999633789062
2018-03-28 13:30:00,134.24000549316406
2018-03-28 14:30:00,133.1300048828125
2018-03-28 15:30:00,134.64500427246094
2018-03-28 16:30:00,134.7899932861328
2018-03-28 17:30:00,134.22999572753906
2018-03-28 18:30:00,134.38999938964844
2018-03-28 19:30:00,133.8800048828125
2018-03-29 13:30:00,134.8800048828125
2018-03-29 14:30:00,135.6300048828125
2018-03-29 15:30:00,135.75999450683594
2018-03-29 16:30:00,136.0500030517578
2018-03-29 17:30:00,136.4149932861328
2018-03-29 18:30:00,136.80999755859375
2018-03-29 19:30:00,136.00999450683594
2018-04-02 13:30:00,134.1699981689453
2018-04-02 14:30:00,132.3800048828125
2018-04-02 15:30:00,131.5500030517578
2018-04-02 16:30:00,130.72999572753906
2018-04-02 17:30:00,131.02000427246094
2018-04-02 18:30:00,131.16000366210938
2018-04-02 19:30:00,132.0749969482422
2018-04-03 13:30:00,132.49000549316406
2018-04-03 14:30:00,132.88999938964844
2018-04-03 15:30:00,131.5
2018-04-03 16:30:00,132.3000030517578
2018-04-03 17:30:00,131.6999969482422
2018-04-03 18:30:00,132.86000061035156
2018-04-03 19:30:00,132.49000549316406
2018-04-04 13:30:00,131.49000549316406
2018-04-04 14:30:00,132.6750030517578
2018-04-04 15:30:00,132.80999755859375
2018-04-04 16:30:00,133.0399932861328
2018-04-04 17:30:00,134.94000244140625
2018-04-04 18:30:00,136.05999755859375
2018-04-04 19:30:00,135.82000732421875
2018-04-05 13:30:00,133.86000061035156
2018-04-05 14:30:00,134.99000549316406
2018-04-05 15:30:00,134.35000610351562
2018-04-05 16:30:00,134.3699951171875
2018-04-05 17:30:00,134.38999938964844
2018-04-05 18:30:00,134.8699951171875
2018-04-05 19:30:00,134.4600067138672
2018-04-06 13:30:00,133.0399932861328
2018-04-06 14:30:00,132.16000366210938
2018-04-06 15:30:00,132.05999755859375
2018-04-06 16:30:00,132.61000061035156
2018-04-06 17:30:00,130.7100067138672
2018-04-06 18:30:00,130.2899932861328
2018-04-06 19:30:00,130.9199981689453
2018-04-09 13:30:00,131.77999877929688
2018-04-09 14:30:00,132.83999633789062
2018-04-09 15:30:00,132.6699981689453
2018-04-09 16:30:00,132.66000366210938
2018-04-09 17:30:00,132.58999633789062
2018-04-09 18:30:00,131.8000030517578
2018-04-09 19:30:00,130.7100067138672
2018-04-10 13:30:00,131.88499450683594
2018-04-10 14:30:00,132.33999633789062
2018-04-10 15:30:00,130.77000427246094
2018-04-10 16:30:00,130.75
2018-04-10 17:30:00,130.3800048828125
2018-04-10 18:30:00,129.8800048828125
2018-04-10 19:30:00,129.85000610351562
2018-04-11 13:30:00,133.0
2018-04-11 14:30:00,132.63999938964844
2018-04-11 15:30:00,132.72000122070312
2018-04-11 16:30:00,132.42999267578125
2018-04-11 17:30:00,132.8000030517578
2018-04-11 18:30:00,131.88999938964844
2018-04-11 19:30:00,132.02999877929688
2018-04-12 13:30:00,133.36000061035156
2018-04-12 14:30:00,132.77999877929688
2018-04-12 15:30:00,132.85000610351562
2018-04-12 16:30:00,131.92999267578125
2018-04-12 17:30:00,132.7100067138672
2018-04-12 18:30:00,133.46499633789062
2018-04-12 19:30:00,133.0
2018-04-13 13:30:00,131.8249969482422
2018-04-13 14:30:00,131.40750122070312
2018-04-13 15:30:00,131.08999633789062
2018-04-13 16:30:00,131.1699981689453
2018-04-13 17:30:00,131.27999877929688
2018-04-13 18:30:00,130.75
2018-04-13 19:30:00,131.05999755859375
2018-04-16 13:30:00,133.16000366210938
2018-04-16 14:30:00,133.58999633789062
2018-04-16 15:30:00,133.4600067138672
2018-04-16 16:30:00,134.19000244140625
2018-04-16 17:30:00,133.77000427246094
2018-04-16 18:30:00,133.58999633789062
2018-04-16 19:30:00,133.47000122070312
2018-04-17 13:30:00,137.07000732421875
2018-04-17 14:30:00,137.17999267578125
2018-04-17 15:30:00,136.49000549316406
2018-04-17 16:30:00,136.11000061035156
2018-04-17 17:30:00,136.1999969482422
2018-04-17 18:30:00,136.64999389648438
2018-04-17 19:30:00,136.77999877929688
2018-04-18 13:30:00,137.33999633789062
2018-04-18 14:30:00,138.6999969482422
2018-04-18 15:30:00,138.22999572753906
2018-04-18 16:30:00,138.27000427246094
2018-04-18 17:30:00,138.35000610351562
2018-04-18 18:30:00,138.32000732421875
2018-04-18 19:30:00,138.32000732421875
2018-04-19 13:30:00,138.13999938964844
2018-04-19 14:30:00,138.38999938964844
2018-04-19 15:30:00,137.64999389648438
2018-04-19 16:30:00,137.27000427246094
2018-04-19 17:30:00,137.1300048828125
2018-04-19 18:30:00,137.39999389648438
2018-04-19 19:30:00,137.61000061035156
2018-04-20 13:30:00,138.14999389648438
2018-04-20 14:30:00,136.82000732421875
2018-04-20 15:30:00,137.5
2018-04-20 16:30:00,137.63999938964844
2018-04-20 17:30:00,137.52000427246094
2018-04-20 18:30:00,137.4250030517578
2018-04-20 19:30:00,137.4499969482422
2018-04-23 13:30:00,137.83999633789062
2018-04-23 14:30:00,138.5500030517578
2018-04-23 15:30:00,137.8800048828125
2018-04-23 16:30:00,137.83999633789062
2018-04-23 17:30:00,137.08999633789062
2018-04-23 18:30:00,137.6199951171875
2018-04-23 19:30:00,137.6300048828125
2018-04-24 13:30:00,138.77999877929688
2018-04-24 14:30:00,138.5
2018-04-24 15:30:00,137.3000030517578
2018-04-24 16:30:00,136.64999389648438
2018-04-24 17:30:00,135.6699981689453
2018-04-24 18:30:00,136.77000427246094
2018-04-24 19:30:00,136.8699951171875
2018-04-25 13:30:00,136.11000061035156
2018-04-25 14:30:00,136.86000061035156
2018-04-25 15:30:00,136.3800048828125
2018-04-25 16:30:00,136.99000549316406
2018-04-25 17:30:00,137.14999389648438
2018-04-25 18:30:00,137.55999755859375
2018-04-25 19:30:00,137.2100067138672
2018-04-26 13:30:00,137.6300048828125
2018-04-26 14:30:00,137.6300048828125
2018-04-26 15:30:00,137.1649932861328
2018-04-26 16:30:00,136.9499969482422
2018-04-26 17:30:00,137.7100067138672
2018-04-26 18:30:00,137.36000061035156
2018-04-26 19:30:00,137.7689971923828
2018-04-27 13:30:00,138.4499969482422
2018-04-27 14:30:00,137.59500122070312
2018-04-27 15:30:00,136.9600067138672
2018-04-27 16:30:00,136.9499969482422
2018-04-27 17:30:00,137.1199951171875
2018-04-27 18:30:00,137.0800018310547
2018-04-27 19:30:00,137.4199981689453
2018-04-30 13:30:00,138.1300048828125
2018-04-30 14:30:00,138.27000427246094
2018-04-30 15:30:00,137.30999755859375
2018-04-30 16:30:00,136.8000030517578
2018-04-30 17:30:00,137.35000610351562
2018-04-30 18:30:00,136.75999450683594
2018-04-30 19:30:00,136.6999969482422
2018-05-01 13:30:00,136.3800048828125
2018-05-01 14:30:00,136.27000427246094
2018-05-01 15:30:00,136.1699981689453
2018-05-01 16:30:00,136.13999938964844
2018-05-01 17:30:00,137.0800018310547
2018-05-01 18:30:00,136.94000244140625
2018-05-01 19:30:00,137.60000610351562
2018-05-02 13:30:00,137.07000732421875
2018-05-02 14:30:00,135.91000366210938
2018-05-02 15:30:00,135.4499969482422
2018-05-02 16:30:00,135.8699951171875
2018-05-02 17:30:00,135.38999938964844
2018-05-02 18:30:00,134.47999572753906
2018-05-02 19:30:00,134.16000366210938
2018-05-03 13:30:00,133.05999755859375
2018-05-03 14:30:00,132.47999572753906
2018-05-03 15:30:00,132.8000030517578
2018-05-03 16:30:00,134.4199981689453
2018-05-03 17:30:00,134.5399932861328
2018-05-03 18:30:00,134.74000549316406
2018-05-03 19:30:00,134.63999938964844
2018-05-04 13:30:00,135.2899932861328
2018-05-04 14:30:00,136.08999633789062
2018-05-04 15:30:00,136.02000427246094
2018-05-04 16:30:00,136.38499450683594
2018-05-04 17:30:00,136.92999267578125
2018-05-04 18:30:00,136.27000427246094
2018-05-04 19:30:00,135.85000610351562
2018-05-07 13:30:00,136.8000030517578
2018-05-07 14:30:00,137.13999938964844
2018-05-07 15:30:00,136.7100067138672
2018-05-07 16:30:00,136.3300018310547
2018-05-07 17:30:00,136.50999450683594
2018-05-07 18:30:00,136.36000061035156
2018-05-07 19:30:00,136.63999938964844
2018-05-08 13:30:00,137.32000732421875
2018-05-08 14:30:00,138.52999877929688
2018-05-08 15:30:00,138.27000427246094
2018-05-08 16:30:00,138.4199981689453
2018-05-08 17:30:00,138.9600067138672
2018-05-08 18:30:00,139.11000061035156
2018-05-08 19:30:00,139.2100067138672
2018-05-09 13:30:00,136.11000061035156
2018-05-09 14:30:00,136.19000244140625
2018-05-09 15:30:00,138.0
2018-05-09 16:30:00,138.47000122070312
2018-05-09 17:30:00,138.6999969482422
