Datetime,MCHP
2018-03-19 17:30:00,96.25
2018-03-19 18:30:00,96.6500015258789
2018-03-19 19:30:00,96.9800033569336
2018-03-20 13:30:00,98.13999938964844
2018-03-20 14:30:00,98.05999755859375
2018-03-20 15:30:00,98.23999786376953
2018-03-20 16:30:00,97.69999694824219
2018-03-20 17:30:00,98.1500015258789
2018-03-20 18:30:00,98.55999755859375
2018-03-20 19:30:00,98.5199966430664
2018-03-21 13:30:00,99.01000213623047
2018-03-21 14:30:00,99.4800033569336
2018-03-21 15:30:00,99.77999877929688
2018-03-21 16:30:00,99.66000366210938
2018-03-21 17:30:00,99.4800033569336
2018-03-21 18:30:00,99.35130310058594
2018-03-21 19:30:00,99.2300033569336
2018-03-22 13:30:00,98.51000213623047
2018-03-22 14:30:00,97.31999969482422
2018-03-22 15:30:00,98.02999877929688
2018-03-22 16:30:00,98.2249984741211
2018-03-22 17:30:00,97.70999908447266
2018-03-22 18:30:00,97.51000213623047
2018-03-22 19:30:00,96.55999755859375
2018-03-23 13:30:00,96.4000015258789
2018-03-23 14:30:00,95.9800033569336
2018-03-23 15:30:00,95.7300033569336
2018-03-23 16:30:00,96.00499725341797
2018-03-23 17:30:00,95.77999877929688
2018-03-23 18:30:00,94.87999725341797
2018-03-23 19:30:00,94.0199966430664
2018-03-26 13:30:00,95.91000366210938
2018-03-26 14:30:00,95.2750015258789
2018-03-26 15:30:00,96.12999725341797
2018-03-26 16:30:00,96.45999908447266
2018-03-26 17:30:00,96.91000366210938
2018-03-26 18:30:00,97.6500015258789
2018-03-26 19:30:00,97.98999786376953
2018-03-27 13:30:00,97.9000015258789
2018-03-27 14:30:00,98.16999816894531
