Datetime,EBAY
2018-03-20 15:30:00,41.98500061035156
2018-03-20 16:30:00,41.79999923706055
2018-03-20 17:30:00,41.9900016784668
2018-03-20 18:30:00,42.09000015258789
2018-03-20 19:30:00,41.959999084472656
2018-03-21 13:30:00,41.810001373291016
2018-03-21 14:30:00,41.91999816894531
2018-03-21 15:30:00,42.0099983215332
2018-03-21 16:30:00,41.970001220703125
2018-03-21 17:30:00,41.79999923706055
2018-03-21 18:30:00,41.7400016784668
2018-03-21 19:30:00,41.66999816894531
2018-03-22 13:30:00,41.5
2018-03-22 14:30:00,41.06999969482422
2018-03-22 15:30:00,41.060001373291016
2018-03-22 16:30:00,41.04999923706055
2018-03-22 17:30:00,41.040000915527344
2018-03-22 18:30:00,40.90999984741211
2018-03-22 19:30:00,40.58000183105469
2018-03-23 13:30:00,40.63999938964844
2018-03-23 14:30:00,40.599998474121094
2018-03-23 15:30:00,40.45000076293945
2018-03-23 16:30:00,40.43000030517578
2018-03-23 17:30:00,40.25
2018-03-23 18:30:00,40.0099983215332
2018-03-23 19:30:00,39.720001220703125
2018-03-26 13:30:00,40.02000045776367
2018-03-26 14:30:00,39.7400016784668
2018-03-26 15:30:00,40.08000183105469
2018-03-26 16:30:00,40.150001525878906
2018-03-26 17:30:00,40.47999954223633
2018-03-26 18:30:00,40.696998596191406
2018-03-26 19:30:00,41.0099983215332
2018-03-27 13:30:00,40.959999084472656
2018-03-27 14:30:00,40.83000183105469
2018-03-27 15:30:00,40.974998474121094
2018-03-27 16:30:00,41.0099983215332
2018-03-27 17:30:00,40.4900016784668
2018-03-27 18:30:00,40.33000183105469
2018-03-27 19:30:00,40.22999954223633
2018-03-28 13:30:00,40.11980056762695
2018-03-28 14:30:00,40.290000915527344
2018-03-28 15:30:00,40.650001525878906
2018-03-28 16:30:00,40.70000076293945
2018-03-28 17:30:00,40.31999969482422
2018-03-28 18:30:00,40.349998474121094
2018-03-28 19:30:00,40.119998931884766
2018-03-29 13:30:00,40.09000015258789
2018-03-29 14:30:00,40.33000183105469
2018-03-29 15:30:00,40.45000076293945
2018-03-29 16:30:00,40.44499969482422
2018-03-29 17:30:00,40.47999954223633
2018-03-29 18:30:00,40.540000915527344
2018-03-29 19:30:00,40.2400016784668
2018-04-02 13:30:00,39.630001068115234
2018-04-02 14:30:00,39.47999954223633
2018-04-02 15:30:00,39.400001525878906
2018-04-02 16:30:00,39.18000030517578
2018-04-02 17:30:00,39.119998931884766
2018-04-02 18:30:00,39.209999084472656
2018-04-02 19:30:00,39.36000061035156
2018-04-03 13:30:00,39.36000061035156
2018-04-03 14:30:00,39.689998626708984
2018-04-03 15:30:00,39.32500076293945
2018-04-03 16:30:00,39.540000915527344
2018-04-03 17:30:00,39.42499923706055
2018-04-03 18:30:00,39.80500030517578
2018-04-03 19:30:00,39.599998474121094
2018-04-04 13:30:00,39.16999816894531
2018-04-04 14:30:00,39.275001525878906
2018-04-04 15:30:00,39.599998474121094
2018-04-04 16:30:00,39.41999816894531
2018-04-04 17:30:00,39.689998626708984
2018-04-04 18:30:00,39.900001525878906
2018-04-04 19:30:00,39.79999923706055
2018-04-05 13:30:00,39.88999938964844
2018-04-05 14:30:00,39.9900016784668
2018-04-05 15:30:00,39.900001525878906
2018-04-05 16:30:00,39.790000915527344
2018-04-05 17:30:00,39.849998474121094
2018-04-05 18:30:00,40.060001373291016
2018-04-05 19:30:00,40.029998779296875
2018-04-06 13:30:00,39.599998474121094
2018-04-06 14:30:00,39.459999084472656
2018-04-06 15:30:00,39.474998474121094
2018-04-06 16:30:00,39.560001373291016
2018-04-06 17:30:00,39.130001068115234
2018-04-06 18:30:00,39.11000061035156
2018-04-06 19:30:00,39.08000183105469
2018-04-09 13:30:00,39.30500030517578
2018-04-09 14:30:00,39.400001525878906
2018-04-09 15:30:00,39.40999984741211
2018-04-09 16:30:00,39.43000030517578
2018-04-09 17:30:00,39.279998779296875
2018-04-09 18:30:00,39.029998779296875
2018-04-09 19:30:00,38.880001068115234
