Datetime,ADSK
2018-09-06 19:30:00,148.8800048828125
2018-09-07 13:30:00,148.94000244140625
2018-09-07 14:30:00,150.6999969482422
2018-09-07 15:30:00,149.41000366210938
2018-09-07 16:30:00,149.7899932861328
2018-09-07 17:30:00,149.85000610351562
2018-09-07 18:30:00,149.27000427246094
2018-09-07 19:30:00,149.25999450683594
2018-09-10 13:30:00,149.55999755859375
2018-09-10 14:30:00,149.64999389648438
2018-09-10 15:30:00,149.64999389648438
2018-09-10 16:30:00,150.41250610351562
2018-09-10 17:30:00,150.74000549316406
2018-09-10 18:30:00,150.83999633789062
2018-09-10 19:30:00,150.72999572753906
2018-09-11 13:30:00,150.39999389648438
2018-09-11 14:30:00,150.27000427246094
2018-09-11 15:30:00,151.10000610351562
2018-09-11 16:30:00,150.6999969482422
2018-09-11 17:30:00,151.08999633789062
2018-09-11 18:30:00,150.47999572753906
2018-09-11 19:30:00,150.89999389648438
2018-09-12 13:30:00,148.5800018310547
2018-09-12 14:30:00,150.0800018310547
2018-09-12 15:30:00,150.24000549316406
2018-09-12 16:30:00,150.66000366210938
2018-09-12 17:30:00,150.4199981689453
2018-09-12 18:30:00,150.47000122070312
2018-09-12 19:30:00,150.72000122070312
2018-09-13 13:30:00,151.94000244140625
2018-09-13 14:30:00,152.15499877929688
2018-09-13 15:30:00,152.33999633789062
2018-09-13 16:30:00,152.1300048828125
2018-09-13 17:30:00,151.47000122070312
2018-09-13 18:30:00,151.4149932861328
2018-09-13 19:30:00,151.3800048828125
