Datetime,ATVI
2018-05-18 17:30:00,71.80000305175781
2018-05-18 18:30:00,71.79000091552734
2018-05-18 19:30:00,71.9800033569336
2018-05-21 13:30:00,72.63999938964844
2018-05-21 14:30:00,71.4800033569336
2018-05-21 15:30:00,71.41999816894531
2018-05-21 16:30:00,71.44000244140625
2018-05-21 17:30:00,71.26499938964844
2018-05-21 18:30:00,71.30999755859375
2018-05-21 19:30:00,71.45999908447266
2018-05-22 13:30:00,71.72899627685547
2018-05-22 14:30:00,71.62999725341797
2018-05-22 15:30:00,71.47000122070312
2018-05-22 16:30:00,71.48500061035156
2018-05-22 17:30:00,71.48999786376953
2018-05-22 18:30:00,71.30000305175781
2018-05-22 19:30:00,71.37999725341797
2018-05-23 13:30:00,70.87000274658203
2018-05-23 14:30:00,71.06999969482422
2018-05-23 15:30:00,70.94499969482422
2018-05-23 16:30:00,71.0
2018-05-23 17:30:00,71.2699966430664
2018-05-23 18:30:00,71.58000183105469
2018-05-23 19:30:00,71.7300033569336
2018-05-24 13:30:00,70.5
2018-05-24 14:30:00,70.41000366210938
2018-05-24 15:30:00,70.86000061035156
2018-05-24 16:30:00,70.7699966430664
2018-05-24 17:30:00,71.08999633789062
2018-05-24 18:30:00,70.8499984741211
2018-05-24 19:30:00,70.80000305175781
2018-05-25 13:30:00,71.06999969482422
2018-05-25 14:30:00,71.02660369873047
2018-05-25 15:30:00,71.44999694824219
2018-05-25 16:30:00,71.69000244140625
2018-05-25 17:30:00,71.62000274658203
2018-05-25 18:30:00,71.66999816894531
2018-05-25 19:30:00,71.44999694824219
2018-05-29 13:30:00,70.56999969482422
2018-05-29 14:30:00,70.63999938964844
2018-05-29 15:30:00,70.22000122070312
2018-05-29 16:30:00,70.44999694824219
2018-05-29 17:30:00,70.4000015258789
2018-05-29 18:30:00,70.2699966430664
2018-05-29 19:30:00,70.62999725341797
2018-05-30 13:30:00,70.62999725341797
2018-05-30 14:30:00,70.83000183105469
2018-05-30 15:30:00,70.71499633789062
2018-05-30 16:30:00,70.66000366210938
2018-05-30 17:30:00,70.63999938964844
2018-05-30 18:30:00,70.70999908447266
2018-05-30 19:30:00,70.69000244140625
2018-05-31 13:30:00,71.91999816894531
2018-05-31 14:30:00,71.58000183105469
2018-05-31 15:30:00,71.97000122070312
2018-05-31 16:30:00,72.0
2018-05-31 17:30:00,71.33999633789062
2018-05-31 18:30:00,71.12999725341797
2018-05-31 19:30:00,70.91000366210938
2018-06-01 13:30:00,71.26000213623047
2018-06-01 14:30:00,71.95999908447266
2018-06-01 15:30:00,72.87000274658203
2018-06-01 16:30:00,72.83999633789062
2018-06-01 17:30:00,73.05000305175781
2018-06-01 18:30:00,72.88999938964844
2018-06-01 19:30:00,73.0199966430664
2018-06-04 13:30:00,72.87999725341797
2018-06-04 14:30:00,73.02999877929688
2018-06-04 15:30:00,73.01000213623047
2018-06-04 16:30:00,73.08000183105469
2018-06-04 17:30:00,72.83999633789062
2018-06-04 18:30:00,72.80989837646484
2018-06-04 19:30:00,72.80000305175781
2018-06-05 13:30:00,73.0
2018-06-05 14:30:00,72.58999633789062
2018-06-05 15:30:00,72.30500030517578
2018-06-05 16:30:00,72.5999984741211
2018-06-05 17:30:00,72.87999725341797
