Datetime,QVCA
2018-01-11 19:30:00,26.719999313354492
2018-01-11 20:30:00,26.645000457763672
2018-01-12 14:30:00,26.75
2018-01-12 15:30:00,26.78660011291504
2018-01-12 16:30:00,26.670000076293945
2018-01-12 17:30:00,26.770000457763672
2018-01-12 18:30:00,26.799999237060547
2018-01-12 19:30:00,26.790000915527344
2018-01-12 20:30:00,26.84000015258789
2018-01-16 14:30:00,26.959999084472656
2018-01-16 15:30:00,26.920000076293945
2018-01-16 16:30:00,26.889999389648438
2018-01-16 17:30:00,26.8700008392334
2018-01-16 18:30:00,26.65999984741211
2018-01-16 19:30:00,26.6299991607666
2018-01-16 20:30:00,26.459999084472656
2018-01-17 14:30:00,26.610000610351562
2018-01-17 15:30:00,26.770000457763672
2018-01-17 16:30:00,26.764999389648438
2018-01-17 17:30:00,26.81999969482422
2018-01-17 18:30:00,26.940000534057617
2018-01-17 19:30:00,26.735000610351562
2018-01-17 20:30:00,26.709999084472656
2018-01-18 14:30:00,26.665000915527344
2018-01-18 15:30:00,26.579999923706055
2018-01-18 16:30:00,26.729999542236328
2018-01-18 17:30:00,26.739999771118164
2018-01-18 18:30:00,26.729999542236328
2018-01-18 19:30:00,26.760000228881836
2018-01-18 20:30:00,26.780000686645508
2018-01-19 14:30:00,26.885000228881836
2018-01-19 15:30:00,26.760000228881836
2018-01-19 16:30:00,26.68000030517578
2018-01-19 17:30:00,26.7450008392334
2018-01-19 18:30:00,26.719999313354492
2018-01-19 19:30:00,26.850000381469727
2018-01-19 20:30:00,26.764999389648438
2018-01-22 14:30:00,26.940000534057617
2018-01-22 15:30:00,27.0049991607666
2018-01-22 16:30:00,27.34000015258789
2018-01-22 17:30:00,27.34000015258789
2018-01-22 18:30:00,27.385000228881836
2018-01-22 19:30:00,27.53499984741211
2018-01-22 20:30:00,27.469999313354492
2018-01-23 14:30:00,27.239999771118164
2018-01-23 15:30:00,27.479999542236328
2018-01-23 16:30:00,27.6299991607666
2018-01-23 17:30:00,27.510000228881836
2018-01-23 18:30:00,27.545000076293945
2018-01-23 19:30:00,27.514999389648438
2018-01-23 20:30:00,27.649999618530273
2018-01-24 14:30:00,27.8700008392334
2018-01-24 15:30:00,27.63010025024414
2018-01-24 16:30:00,27.59000015258789
2018-01-24 17:30:00,27.56999969482422
2018-01-24 18:30:00,27.6200008392334
2018-01-24 19:30:00,27.530000686645508
2018-01-24 20:30:00,27.479999542236328
2018-01-25 14:30:00,27.600000381469727
2018-01-25 15:30:00,27.559999465942383
2018-01-25 16:30:00,27.780000686645508
2018-01-25 17:30:00,27.770000457763672
2018-01-25 18:30:00,27.690000534057617
2018-01-25 19:30:00,27.655000686645508
2018-01-25 20:30:00,27.639999389648438
2018-01-26 14:30:00,27.93000030517578
2018-01-26 15:30:00,28.049999237060547
2018-01-26 16:30:00,28.200000762939453
2018-01-26 17:30:00,28.170000076293945
2018-01-26 18:30:00,28.049999237060547
2018-01-26 19:30:00,27.8799991607666
2018-01-26 20:30:00,28.079999923706055
2018-01-29 14:30:00,28.34000015258789
2018-01-29 15:30:00,28.25
2018-01-29 16:30:00,28.2450008392334
2018-01-29 17:30:00,28.280000686645508
2018-01-29 18:30:00,28.15999984741211
2018-01-29 19:30:00,28.25
2018-01-29 20:30:00,28.09000015258789
2018-01-30 14:30:00,28.225000381469727
2018-01-30 15:30:00,28.139999389648438
2018-01-30 16:30:00,28.18000030517578
2018-01-30 17:30:00,28.170000076293945
2018-01-30 18:30:00,28.18000030517578
2018-01-30 19:30:00,28.145000457763672
2018-01-30 20:30:00,28.110000610351562
2018-01-31 14:30:00,27.93000030517578
2018-01-31 15:30:00,27.940000534057617
2018-01-31 16:30:00,28.065000534057617
2018-01-31 17:30:00,28.1299991607666
2018-01-31 18:30:00,28.09000015258789
2018-01-31 19:30:00,27.979999542236328
2018-01-31 20:30:00,28.09000015258789
2018-02-01 14:30:00,28.3799991607666
2018-02-01 15:30:00,28.40999984741211
2018-02-01 16:30:00,28.375
2018-02-01 17:30:00,28.5
2018-02-01 18:30:00,28.350000381469727
2018-02-01 19:30:00,28.270000457763672
2018-02-01 20:30:00,28.139999389648438
2018-02-02 14:30:00,28.200000762939453
2018-02-02 15:30:00,28.31999969482422
2018-02-02 16:30:00,28.389999389648438
2018-02-02 17:30:00,28.360000610351562
2018-02-02 18:30:00,28.290000915527344
2018-02-02 19:30:00,28.170000076293945
2018-02-02 20:30:00,28.200000762939453
2018-02-05 14:30:00,28.290000915527344
2018-02-05 15:30:00,28.219999313354492
2018-02-05 16:30:00,28.100000381469727
2018-02-05 17:30:00,27.950000762939453
2018-02-05 18:30:00,27.889999389648438
2018-02-05 19:30:00,27.71500015258789
2018-02-05 20:30:00,27.170000076293945
2018-02-06 14:30:00,27.030000686645508
2018-02-06 15:30:00,27.200000762939453
2018-02-06 16:30:00,27.604999542236328
2018-02-06 17:30:00,27.489999771118164
2018-02-06 18:30:00,27.360000610351562
2018-02-06 19:30:00,27.559999465942383
2018-02-06 20:30:00,27.65999984741211
2018-02-07 14:30:00,27.90999984741211
2018-02-07 15:30:00,28.024999618530273
2018-02-07 16:30:00,27.8700008392334
2018-02-07 17:30:00,27.649999618530273
2018-02-07 18:30:00,27.824800491333008
2018-02-07 19:30:00,27.850000381469727
2018-02-07 20:30:00,27.600000381469727
2018-02-08 14:30:00,27.81999969482422
2018-02-08 15:30:00,27.3799991607666
2018-02-08 16:30:00,27.149999618530273
2018-02-08 17:30:00,26.959999084472656
2018-02-08 18:30:00,26.979999542236328
2018-02-08 19:30:00,26.8799991607666
2018-02-08 20:30:00,26.3799991607666
2018-02-09 14:30:00,26.375
2018-02-09 15:30:00,26.270000457763672
2018-02-09 16:30:00,25.770000457763672
2018-02-09 17:30:00,25.81999969482422
2018-02-09 18:30:00,26.219999313354492
2018-02-09 19:30:00,26.389999389648438
2018-02-09 20:30:00,26.56999969482422
2018-02-12 14:30:00,26.3700008392334
2018-02-12 15:30:00,26.420000076293945
2018-02-12 16:30:00,26.790000915527344
2018-02-12 17:30:00,26.93000030517578
2018-02-12 18:30:00,27.079999923706055
2018-02-12 19:30:00,27.1299991607666
2018-02-12 20:30:00,26.989999771118164
2018-02-13 14:30:00,27.280000686645508
2018-02-13 15:30:00,27.270000457763672
2018-02-13 16:30:00,27.389999389648438
2018-02-13 17:30:00,27.315000534057617
2018-02-13 18:30:00,27.3799991607666
2018-02-13 19:30:00,27.520000457763672
2018-02-13 20:30:00,27.450000762939453
2018-02-14 14:30:00,27.56999969482422
2018-02-14 15:30:00,27.790000915527344
2018-02-14 16:30:00,27.729999542236328
2018-02-14 17:30:00,27.93000030517578
2018-02-14 18:30:00,28.059999465942383
2018-02-14 19:30:00,28.0
2018-02-14 20:30:00,27.969999313354492
2018-02-15 14:30:00,27.860000610351562
2018-02-15 15:30:00,27.829999923706055
2018-02-15 16:30:00,27.84000015258789
2018-02-15 17:30:00,27.93000030517578
2018-02-15 18:30:00,27.915000915527344
2018-02-15 19:30:00,27.8700008392334
2018-02-15 20:30:00,27.809999465942383
2018-02-16 14:30:00,27.989999771118164
2018-02-16 15:30:00,28.020000457763672
2018-02-16 16:30:00,28.0
2018-02-16 17:30:00,27.71500015258789
2018-02-16 18:30:00,27.93000030517578
2018-02-16 19:30:00,27.989999771118164
2018-02-16 20:30:00,27.950000762939453
2018-02-20 14:30:00,27.969999313354492
2018-02-20 15:30:00,28.0
2018-02-20 16:30:00,28.010000228881836
2018-02-20 17:30:00,27.979999542236328
2018-02-20 18:30:00,27.981300354003906
2018-02-20 19:30:00,27.760000228881836
2018-02-20 20:30:00,27.829999923706055
2018-02-21 14:30:00,28.260000228881836
2018-02-21 15:30:00,28.31999969482422
2018-02-21 16:30:00,28.40999984741211
2018-02-21 17:30:00,28.40999984741211
2018-02-21 18:30:00,28.520000457763672
2018-02-21 19:30:00,28.415000915527344
2018-02-21 20:30:00,28.15999984741211
2018-02-22 14:30:00,28.59000015258789
2018-02-22 15:30:00,28.610000610351562
2018-02-22 16:30:00,28.549999237060547
2018-02-22 17:30:00,28.34000015258789
2018-02-22 18:30:00,28.479999542236328
2018-02-22 19:30:00,28.274999618530273
2018-02-22 20:30:00,28.229999542236328
2018-02-23 14:30:00,28.049999237060547
2018-02-23 15:30:00,28.019899368286133
2018-02-23 16:30:00,28.309999465942383
2018-02-23 17:30:00,28.239999771118164
2018-02-23 18:30:00,28.43000030517578
2018-02-23 19:30:00,28.56999969482422
2018-02-23 20:30:00,28.469999313354492
2018-02-26 14:30:00,28.440000534057617
2018-02-26 15:30:00,28.690000534057617
2018-02-26 16:30:00,28.6299991607666
2018-02-26 17:30:00,28.729999542236328
2018-02-26 18:30:00,28.719999313354492
2018-02-26 19:30:00,28.475000381469727
2018-02-26 20:30:00,28.579999923706055
2018-02-27 14:30:00,28.735000610351562
2018-02-27 15:30:00,28.549999237060547
2018-02-27 16:30:00,28.579999923706055
2018-02-27 17:30:00,28.700000762939453
2018-02-27 18:30:00,28.575000762939453
2018-02-27 19:30:00,28.405000686645508
2018-02-27 20:30:00,28.299999237060547
2018-02-28 14:30:00,28.40999984741211
2018-02-28 15:30:00,28.489999771118164
2018-02-28 16:30:00,28.770000457763672
2018-02-28 17:30:00,28.829999923706055
2018-02-28 18:30:00,28.899999618530273
2018-02-28 19:30:00,28.8799991607666
2018-02-28 20:30:00,28.8700008392334
2018-03-01 14:30:00,28.0
2018-03-01 15:30:00,28.299999237060547
2018-03-01 16:30:00,27.940000534057617
2018-03-01 17:30:00,27.579999923706055
2018-03-01 18:30:00,27.100000381469727
2018-03-01 19:30:00,27.40999984741211
2018-03-01 20:30:00,27.55500030517578
2018-03-02 14:30:00,26.739999771118164
2018-03-02 15:30:00,26.780000686645508
2018-03-02 16:30:00,26.760099411010742
2018-03-02 17:30:00,26.549999237060547
2018-03-02 18:30:00,26.780000686645508
2018-03-02 19:30:00,26.6299991607666
2018-03-02 20:30:00,26.700000762939453
2018-03-05 14:30:00,26.760000228881836
2018-03-05 15:30:00,27.100000381469727
2018-03-05 16:30:00,27.219999313354492
2018-03-05 17:30:00,27.239999771118164
2018-03-05 18:30:00,27.260000228881836
2018-03-05 19:30:00,27.415000915527344
2018-03-05 20:30:00,27.559999465942383
2018-03-06 14:30:00,27.65999984741211
2018-03-06 15:30:00,27.360000610351562
2018-03-06 16:30:00,27.479999542236328
2018-03-06 17:30:00,27.510000228881836
2018-03-06 18:30:00,27.604999542236328
2018-03-06 19:30:00,27.665000915527344
2018-03-06 20:30:00,27.65999984741211
2018-03-07 14:30:00,27.39310073852539
2018-03-07 15:30:00,27.18000030517578
2018-03-07 16:30:00,27.100000381469727
2018-03-07 17:30:00,27.200000762939453
2018-03-07 18:30:00,27.25
2018-03-07 19:30:00,27.34000015258789
2018-03-07 20:30:00,27.225000381469727
2018-03-08 14:30:00,27.239999771118164
2018-03-08 15:30:00,27.235000610351562
2018-03-08 16:30:00,27.030000686645508
2018-03-08 17:30:00,26.979999542236328
2018-03-08 18:30:00,27.084999084472656
2018-03-08 19:30:00,27.094999313354492
2018-03-08 20:30:00,27.170000076293945
2018-03-09 14:30:00,27.420000076293945
2018-03-09 15:30:00,27.540000915527344
2018-03-09 16:30:00,27.604900360107422
2018-03-09 17:30:00,27.6299991607666
2018-03-09 18:30:00,27.729999542236328
2018-03-09 19:30:00,27.8799991607666
2018-03-09 20:30:00,27.920000076293945
