Datetime,TSLA
2018-02-06 17:30:00,332.5
2018-02-06 18:30:00,327.5199890136719
2018-02-06 19:30:00,333.6000061035156
2018-02-06 20:30:00,333.9700012207031
2018-02-07 14:30:00,340.1000061035156
2018-02-07 15:30:00,344.7099914550781
2018-02-07 16:30:00,342.9700012207031
2018-02-07 17:30:00,338.1499938964844
2018-02-07 18:30:00,341.6499938964844
2018-02-07 19:30:00,341.95001220703125
2018-02-07 20:30:00,344.7699890136719
2018-02-08 14:30:00,338.4700012207031
2018-02-08 15:30:00,329.80999755859375
2018-02-08 16:30:00,325.57000732421875
2018-02-08 17:30:00,325.0
2018-02-08 18:30:00,322.2799987792969
2018-02-08 19:30:00,319.010009765625
2018-02-08 20:30:00,315.45001220703125
2018-02-09 14:30:00,309.1700134277344
2018-02-09 15:30:00,301.8599853515625
2018-02-09 16:30:00,297.0
2018-02-09 17:30:00,297.0101013183594
2018-02-09 18:30:00,310.0799865722656
2018-02-09 19:30:00,309.4200134277344
2018-02-09 20:30:00,310.30999755859375
2018-02-12 14:30:00,309.75
2018-02-12 15:30:00,308.55999755859375
2018-02-12 16:30:00,311.44000244140625
2018-02-12 17:30:00,312.04998779296875
2018-02-12 18:30:00,314.9049072265625
2018-02-12 19:30:00,316.5299987792969
2018-02-12 20:30:00,315.7099914550781
2018-02-13 14:30:00,319.0
2018-02-13 15:30:00,321.5899963378906
2018-02-13 16:30:00,319.42999267578125
2018-02-13 17:30:00,321.64739990234375
2018-02-13 18:30:00,321.9800109863281
2018-02-13 19:30:00,323.1650085449219
2018-02-13 20:30:00,323.6000061035156
2018-02-14 14:30:00,323.989990234375
2018-02-14 15:30:00,322.70001220703125
2018-02-14 16:30:00,323.9800109863281
2018-02-14 17:30:00,324.45001220703125
2018-02-14 18:30:00,325.0
2018-02-14 19:30:00,323.239990234375
2018-02-14 20:30:00,322.2699890136719
2018-02-15 14:30:00,328.5744934082031
2018-02-15 15:30:00,328.70001220703125
2018-02-15 16:30:00,330.00250244140625
2018-02-15 17:30:00,330.9599914550781
2018-02-15 18:30:00,331.5116882324219
2018-02-15 19:30:00,333.2900085449219
2018-02-15 20:30:00,334.07000732421875
