Datetime,BBBY
2018-03-15 18:30:00,21.81999969482422
2018-03-15 19:30:00,21.8700008392334
2018-03-16 13:30:00,22.3700008392334
2018-03-16 14:30:00,22.540000915527344
2018-03-16 15:30:00,22.440000534057617
2018-03-16 16:30:00,22.309999465942383
2018-03-16 17:30:00,22.34000015258789
2018-03-16 18:30:00,22.3700008392334
2018-03-16 19:30:00,22.2549991607666
2018-03-19 13:30:00,22.21500015258789
2018-03-19 14:30:00,22.360000610351562
2018-03-19 15:30:00,22.219999313354492
2018-03-19 16:30:00,22.0049991607666
2018-03-19 17:30:00,22.049999237060547
2018-03-19 18:30:00,22.18000030517578
2018-03-19 19:30:00,22.260000228881836
2018-03-20 13:30:00,21.959999084472656
2018-03-20 14:30:00,21.8700008392334
2018-03-20 15:30:00,21.829999923706055
2018-03-20 16:30:00,21.834999084472656
2018-03-20 17:30:00,21.725000381469727
2018-03-20 18:30:00,21.795000076293945
2018-03-20 19:30:00,21.760000228881836
2018-03-21 13:30:00,22.0
2018-03-21 14:30:00,22.040000915527344
2018-03-21 15:30:00,22.040000915527344
2018-03-21 16:30:00,22.059999465942383
2018-03-21 17:30:00,22.079999923706055
2018-03-21 18:30:00,21.979999542236328
2018-03-21 19:30:00,21.885000228881836
2018-03-22 13:30:00,21.709999084472656
2018-03-22 14:30:00,21.43000030517578
2018-03-22 15:30:00,21.579999923706055
2018-03-22 16:30:00,21.549999237060547
2018-03-22 17:30:00,21.540000915527344
2018-03-22 18:30:00,21.469999313354492
2018-03-22 19:30:00,21.31999969482422
2018-03-23 13:30:00,21.610000610351562
2018-03-23 14:30:00,21.8700008392334
2018-03-23 15:30:00,21.489999771118164
2018-03-23 16:30:00,21.520000457763672
2018-03-23 17:30:00,21.469999313354492
2018-03-23 18:30:00,21.450000762939453
2018-03-23 19:30:00,21.299999237060547
2018-03-26 13:30:00,21.030000686645508
2018-03-26 14:30:00,20.75
2018-03-26 15:30:00,20.799999237060547
2018-03-26 16:30:00,20.905000686645508
2018-03-26 17:30:00,20.989999771118164
2018-03-26 18:30:00,21.049999237060547
2018-03-26 19:30:00,21.075000762939453
2018-03-27 13:30:00,20.454999923706055
2018-03-27 14:30:00,20.440000534057617
2018-03-27 15:30:00,20.594999313354492
2018-03-27 16:30:00,20.614900588989258
2018-03-27 17:30:00,20.579999923706055
2018-03-27 18:30:00,20.329999923706055
2018-03-27 19:30:00,20.25
