Datetime,CTSH
2018-01-24 20:30:00,78.44999694824219
2018-01-25 14:30:00,78.29000091552734
2018-01-25 15:30:00,78.3499984741211
2018-01-25 16:30:00,78.38999938964844
2018-01-25 17:30:00,78.26000213623047
2018-01-25 18:30:00,78.12000274658203
2018-01-25 19:30:00,77.95999908447266
2018-01-25 20:30:00,77.94999694824219
2018-01-26 14:30:00,77.80999755859375
2018-01-26 15:30:00,78.0999984741211
2018-01-26 16:30:00,78.11000061035156
2018-01-26 17:30:00,78.09500122070312
2018-01-26 18:30:00,77.9800033569336
2018-01-26 19:30:00,78.22000122070312
2018-01-26 20:30:00,78.4000015258789
2018-01-29 14:30:00,78.16259765625
2018-01-29 15:30:00,78.08999633789062
2018-01-29 16:30:00,78.31999969482422
2018-01-29 17:30:00,78.30049896240234
2018-01-29 18:30:00,78.37000274658203
2018-01-29 19:30:00,78.16999816894531
2018-01-29 20:30:00,78.16000366210938
2018-01-30 14:30:00,77.91999816894531
2018-01-30 15:30:00,77.83999633789062
2018-01-30 16:30:00,77.91000366210938
2018-01-30 17:30:00,77.81999969482422
2018-01-30 18:30:00,77.95999908447266
2018-01-30 19:30:00,77.95999908447266
2018-01-30 20:30:00,77.76000213623047
2018-01-31 14:30:00,77.80999755859375
2018-01-31 15:30:00,77.48999786376953
2018-01-31 16:30:00,77.4800033569336
2018-01-31 17:30:00,77.63999938964844
2018-01-31 18:30:00,77.61000061035156
2018-01-31 19:30:00,77.55999755859375
2018-01-31 20:30:00,77.98999786376953
2018-02-01 14:30:00,77.2699966430664
2018-02-01 15:30:00,77.58000183105469
2018-02-01 16:30:00,77.87999725341797
2018-02-01 17:30:00,77.87999725341797
2018-02-01 18:30:00,77.30989837646484
2018-02-01 19:30:00,77.35990142822266
2018-02-01 20:30:00,77.51000213623047
2018-02-02 14:30:00,76.7239990234375
2018-02-02 15:30:00,76.33100128173828
2018-02-02 16:30:00,76.63999938964844
2018-02-02 17:30:00,76.36000061035156
2018-02-02 18:30:00,75.94000244140625
2018-02-02 19:30:00,75.93000030517578
2018-02-02 20:30:00,75.7300033569336
2018-02-05 14:30:00,76.41000366210938
2018-02-05 15:30:00,76.4800033569336
2018-02-05 16:30:00,76.08000183105469
2018-02-05 17:30:00,75.5199966430664
2018-02-05 18:30:00,75.33200073242188
2018-02-05 19:30:00,74.77999877929688
2018-02-05 20:30:00,73.27999877929688
2018-02-06 14:30:00,73.23999786376953
2018-02-06 15:30:00,72.70999908447266
2018-02-06 16:30:00,73.26000213623047
2018-02-06 17:30:00,73.25499725341797
2018-02-06 18:30:00,72.69000244140625
2018-02-06 19:30:00,73.95999908447266
2018-02-06 20:30:00,73.76499938964844
2018-02-07 14:30:00,77.44999694824219
2018-02-07 15:30:00,78.46499633789062
2018-02-07 16:30:00,78.70999908447266
2018-02-07 17:30:00,77.72000122070312
2018-02-07 18:30:00,77.59300231933594
2018-02-07 19:30:00,77.4000015258789
2018-02-07 20:30:00,76.54000091552734
2018-02-08 14:30:00,77.69000244140625
2018-02-08 15:30:00,77.0
2018-02-08 16:30:00,76.62000274658203
2018-02-08 17:30:00,76.44999694824219
2018-02-08 18:30:00,76.48999786376953
2018-02-08 19:30:00,76.36000061035156
2018-02-08 20:30:00,75.1500015258789
2018-02-09 14:30:00,76.16000366210938
2018-02-09 15:30:00,75.83999633789062
2018-02-09 16:30:00,74.91000366210938
2018-02-09 17:30:00,74.51000213623047
2018-02-09 18:30:00,75.68000030517578
2018-02-09 19:30:00,75.5
2018-02-09 20:30:00,76.27999877929688
2018-02-12 14:30:00,76.86000061035156
2018-02-12 15:30:00,77.375
2018-02-12 16:30:00,77.66000366210938
2018-02-12 17:30:00,77.2699966430664
2018-02-12 18:30:00,77.5199966430664
2018-02-12 19:30:00,77.69999694824219
2018-02-12 20:30:00,77.44000244140625
2018-02-13 14:30:00,77.18000030517578
2018-02-13 15:30:00,77.67990112304688
2018-02-13 16:30:00,77.56999969482422
2018-02-13 17:30:00,77.83000183105469
2018-02-13 18:30:00,78.02999877929688
2018-02-13 19:30:00,78.08000183105469
2018-02-13 20:30:00,78.08000183105469
2018-02-14 14:30:00,78.4000015258789
2018-02-14 15:30:00,78.62000274658203
2018-02-14 16:30:00,78.5
2018-02-14 17:30:00,78.98999786376953
2018-02-14 18:30:00,79.38899993896484
2018-02-14 19:30:00,79.94999694824219
2018-02-14 20:30:00,79.80999755859375
2018-02-15 14:30:00,80.2300033569336
2018-02-15 15:30:00,79.94000244140625
2018-02-15 16:30:00,79.94000244140625
2018-02-15 17:30:00,80.37999725341797
2018-02-15 18:30:00,80.875
2018-02-15 19:30:00,80.95500183105469
2018-02-15 20:30:00,81.37000274658203
2018-02-16 14:30:00,81.52999877929688
2018-02-16 15:30:00,81.43000030517578
2018-02-16 16:30:00,81.37000274658203
2018-02-16 17:30:00,81.04000091552734
2018-02-16 18:30:00,80.9800033569336
2018-02-16 19:30:00,81.19999694824219
2018-02-16 20:30:00,80.95999908447266
2018-02-20 14:30:00,80.91999816894531
2018-02-20 15:30:00,81.0
2018-02-20 16:30:00,81.37999725341797
2018-02-20 17:30:00,81.7300033569336
2018-02-20 18:30:00,81.9800033569336
2018-02-20 19:30:00,81.41999816894531
2018-02-20 20:30:00,81.54000091552734
2018-02-21 14:30:00,83.0
2018-02-21 15:30:00,82.97000122070312
2018-02-21 16:30:00,82.6500015258789
2018-02-21 17:30:00,82.93000030517578
2018-02-21 18:30:00,83.41000366210938
2018-02-21 19:30:00,82.58000183105469
2018-02-21 20:30:00,81.79000091552734
2018-02-22 14:30:00,82.0199966430664
2018-02-22 15:30:00,81.97000122070312
2018-02-22 16:30:00,82.33000183105469
2018-02-22 17:30:00,81.94499969482422
2018-02-22 18:30:00,82.09989929199219
2018-02-22 19:30:00,81.79010009765625
2018-02-22 20:30:00,81.62000274658203
2018-02-23 14:30:00,81.0999984741211
2018-02-23 15:30:00,81.27999877929688
2018-02-23 16:30:00,81.44000244140625
2018-02-23 17:30:00,81.46479797363281
2018-02-23 18:30:00,81.64749908447266
2018-02-23 19:30:00,82.2699966430664
2018-02-23 20:30:00,82.5199966430664
2018-02-26 14:30:00,82.91000366210938
2018-02-26 15:30:00,82.48999786376953
2018-02-26 16:30:00,82.55000305175781
2018-02-26 17:30:00,82.7699966430664
2018-02-26 18:30:00,82.68769836425781
2018-02-26 19:30:00,82.91000366210938
2018-02-26 20:30:00,82.9800033569336
2018-02-27 14:30:00,83.55999755859375
2018-02-27 15:30:00,82.63999938964844
2018-02-27 16:30:00,82.45999908447266
2018-02-27 17:30:00,82.9000015258789
2018-02-27 18:30:00,82.55000305175781
2018-02-27 19:30:00,82.6500015258789
2018-02-27 20:30:00,82.4800033569336
2018-02-28 14:30:00,83.38400268554688
2018-02-28 15:30:00,83.0
2018-02-28 16:30:00,82.86000061035156
2018-02-28 17:30:00,83.04000091552734
2018-02-28 18:30:00,83.19000244140625
2018-02-28 19:30:00,82.55999755859375
2018-02-28 20:30:00,82.0199966430664
2018-03-01 14:30:00,81.83000183105469
2018-03-01 15:30:00,81.6500015258789
2018-03-01 16:30:00,81.55000305175781
2018-03-01 17:30:00,80.94000244140625
2018-03-01 18:30:00,80.55999755859375
2018-03-01 19:30:00,80.8499984741211
2018-03-01 20:30:00,80.6500015258789
2018-03-02 14:30:00,80.0
2018-03-02 15:30:00,80.80999755859375
2018-03-02 16:30:00,80.76000213623047
2018-03-02 17:30:00,80.44000244140625
