Datetime,FISV
2017-12-14 14:30:00,65.3550033569336
2017-12-14 15:30:00,65.34500122070312
2017-12-14 16:30:00,65.30750274658203
2017-12-14 17:30:00,65.29000091552734
2017-12-14 18:30:00,65.04499816894531
2017-12-14 19:30:00,65.02749633789062
2017-12-14 20:30:00,64.95999908447266
2017-12-15 14:30:00,65.30750274658203
2017-12-15 15:30:00,65.55500030517578
2017-12-15 16:30:00,65.49500274658203
2017-12-15 17:30:00,65.65499877929688
2017-12-15 18:30:00,65.88249969482422
2017-12-15 19:30:00,66.11499786376953
2017-12-15 20:30:00,65.95500183105469
2017-12-18 14:30:00,66.16500091552734
2017-12-18 15:30:00,66.19999694824219
2017-12-18 16:30:00,66.25499725341797
2017-12-18 17:30:00,66.23999786376953
2017-12-18 18:30:00,66.2300033569336
2017-12-18 19:30:00,66.1050033569336
2017-12-18 20:30:00,66.16500091552734
2017-12-19 14:30:00,66.13500213623047
2017-12-19 15:30:00,65.79499816894531
2017-12-19 16:30:00,65.87999725341797
2017-12-19 17:30:00,65.96499633789062
2017-12-19 18:30:00,66.13500213623047
2017-12-19 19:30:00,66.13099670410156
2017-12-19 20:30:00,66.08999633789062
2017-12-20 14:30:00,66.21749877929688
2017-12-20 15:30:00,66.08999633789062
2017-12-20 16:30:00,66.13999938964844
2017-12-20 17:30:00,66.22000122070312
2017-12-20 18:30:00,66.01000213623047
2017-12-20 19:30:00,65.91500091552734
2017-12-20 20:30:00,65.80000305175781
2017-12-21 14:30:00,65.7699966430664
2017-12-21 15:30:00,65.70980072021484
2017-12-21 16:30:00,65.6449966430664
2017-12-21 17:30:00,65.7759017944336
2017-12-21 18:30:00,65.51000213623047
2017-12-21 19:30:00,65.30999755859375
2017-12-21 20:30:00,65.33000183105469
2017-12-22 14:30:00,65.26499938964844
2017-12-22 15:30:00,65.31999969482422
2017-12-22 16:30:00,65.38999938964844
2017-12-22 17:30:00,65.40605163574219
2017-12-22 18:30:00,65.23500061035156
2017-12-22 19:30:00,65.19499969482422
2017-12-22 20:30:00,65.18000030517578
2017-12-26 14:30:00,65.57499694824219
2017-12-26 15:30:00,65.5199966430664
2017-12-26 16:30:00,65.54499816894531
2017-12-26 17:30:00,65.68499755859375
2017-12-26 18:30:00,65.66000366210938
2017-12-26 19:30:00,65.71499633789062
2017-12-26 20:30:00,65.69000244140625
2017-12-27 14:30:00,65.6449966430664
2017-12-27 15:30:00,65.66999816894531
2017-12-27 16:30:00,65.52999877929688
2017-12-27 17:30:00,65.68499755859375
2017-12-27 18:30:00,65.69000244140625
2017-12-27 19:30:00,65.66999816894531
2017-12-27 20:30:00,65.74500274658203
2017-12-28 14:30:00,65.71499633789062
2017-12-28 15:30:00,65.63500213623047
2017-12-28 16:30:00,65.66500091552734
2017-12-28 17:30:00,65.6449966430664
2017-12-28 18:30:00,65.64649963378906
2017-12-28 19:30:00,65.77999877929688
2017-12-28 20:30:00,65.98500061035156
2017-12-29 14:30:00,66.0250015258789
2017-12-29 15:30:00,65.79000091552734
2017-12-29 16:30:00,65.72000122070312
2017-12-29 17:30:00,65.76000213623047
2017-12-29 18:30:00,65.76000213623047
2017-12-29 19:30:00,65.9000015258789
2017-12-29 20:30:00,65.58000183105469
2018-01-02 14:30:00,65.76499938964844
2018-01-02 15:30:00,65.55000305175781
2018-01-02 16:30:00,65.0999984741211
2018-01-02 17:30:00,65.00499725341797
2018-01-02 18:30:00,65.11499786376953
2018-01-02 19:30:00,65.12999725341797
2018-01-02 20:30:00,65.17500305175781
2018-01-03 14:30:00,65.73999786376953
2018-01-03 15:30:00,65.65499877929688
2018-01-03 16:30:00,65.59249877929688
2018-01-03 17:30:00,65.7750015258789
2018-01-03 18:30:00,65.84500122070312
2018-01-03 19:30:00,65.6500015258789
2018-01-03 20:30:00,65.70500183105469
2018-01-04 14:30:00,66.3499984741211
2018-01-04 15:30:00,66.43499755859375
2018-01-04 16:30:00,66.49500274658203
2018-01-04 17:30:00,66.5
2018-01-04 18:30:00,66.54499816894531
2018-01-04 19:30:00,66.46749877929688
2018-01-04 20:30:00,66.63500213623047
2018-01-05 14:30:00,66.88500213623047
2018-01-05 15:30:00,67.27999877929688
2018-01-05 16:30:00,67.26000213623047
2018-01-05 17:30:00,67.30000305175781
2018-01-05 18:30:00,67.21499633789062
2018-01-05 19:30:00,67.2300033569336
2018-01-05 20:30:00,67.2699966430664
2018-01-08 14:30:00,67.37000274658203
2018-01-08 15:30:00,67.53375244140625
2018-01-08 16:30:00,67.33999633789062
2018-01-08 17:30:00,67.41089630126953
2018-01-08 18:30:00,67.38999938964844
2018-01-08 19:30:00,67.36499786376953
2018-01-08 20:30:00,67.41999816894531
2018-01-09 14:30:00,67.86499786376953
2018-01-09 15:30:00,67.96499633789062
2018-01-09 16:30:00,68.06999969482422
2018-01-09 17:30:00,68.2750015258789
2018-01-09 18:30:00,68.1050033569336
2018-01-09 19:30:00,68.19499969482422
2018-01-09 20:30:00,68.13500213623047
2018-01-10 14:30:00,68.2750015258789
2018-01-10 15:30:00,68.41999816894531
2018-01-10 16:30:00,68.45999908447266
2018-01-10 17:30:00,68.29750061035156
2018-01-10 18:30:00,68.34500122070312
