Datetime,NDX
2018-01-12 20:30:00,6755.13720703125
2018-01-16 14:30:00,6818.5849609375
2018-01-16 15:30:00,6799.12890625
2018-01-16 16:30:00,6784.84765625
2018-01-16 17:30:00,6773.33837890625
2018-01-16 18:30:00,6737.25732421875
2018-01-16 19:30:00,6752.47998046875
2018-01-16 20:30:00,6737.462890625
2018-01-17 14:30:00,6745.54638671875
2018-01-17 15:30:00,6769.3359375
2018-01-17 16:30:00,6773.15771484375
2018-01-17 17:30:00,6796.75634765625
2018-01-17 18:30:00,6801.70458984375
2018-01-17 19:30:00,6806.36962890625
2018-01-17 20:30:00,6809.7451171875
2018-01-18 14:30:00,6795.42626953125
2018-01-18 15:30:00,6805.63134765625
2018-01-18 16:30:00,6815.744140625
2018-01-18 17:30:00,6813.14404296875
2018-01-18 18:30:00,6824.63330078125
2018-01-18 19:30:00,6814.23046875
2018-01-18 20:30:00,6812.64794921875
2018-01-19 14:30:00,6821.28271484375
2018-01-19 15:30:00,6820.69677734375
2018-01-19 16:30:00,6820.1142578125
2018-01-19 17:30:00,6821.845703125
2018-01-19 18:30:00,6828.1630859375
2018-01-19 19:30:00,6833.845703125
2018-01-19 20:30:00,6830.65185546875
2018-01-22 14:30:00,6867.2333984375
2018-01-22 15:30:00,6870.02490234375
2018-01-22 16:30:00,6887.21728515625
2018-01-22 17:30:00,6885.751953125
2018-01-22 18:30:00,6881.16650390625
2018-01-22 19:30:00,6887.28759765625
2018-01-22 20:30:00,6904.68505859375
2018-01-23 14:30:00,6951.67822265625
2018-01-23 15:30:00,6960.52880859375
2018-01-23 16:30:00,6957.6796875
2018-01-23 17:30:00,6955.20947265625
2018-01-23 18:30:00,6952.09326171875
2018-01-23 19:30:00,6961.3369140625
2018-01-23 20:30:00,6965.10400390625
2018-01-24 14:30:00,6985.41552734375
2018-01-24 15:30:00,6941.61328125
2018-01-24 16:30:00,6917.9521484375
2018-01-24 17:30:00,6906.20654296875
2018-01-24 18:30:00,6939.32666015625
2018-01-24 19:30:00,6922.39599609375
2018-01-24 20:30:00,6918.8095703125
2018-01-25 14:30:00,6918.72119140625
2018-01-25 15:30:00,6941.90234375
2018-01-25 16:30:00,6948.08740234375
2018-01-25 17:30:00,6938.39208984375
2018-01-25 18:30:00,6931.78271484375
2018-01-25 19:30:00,6911.431640625
2018-01-25 20:30:00,6917.67529296875
2018-01-26 14:30:00,6958.61962890625
2018-01-26 15:30:00,6974.27734375
2018-01-26 16:30:00,6970.79541015625
2018-01-26 17:30:00,6980.75537109375
2018-01-26 18:30:00,6985.35791015625
2018-01-26 19:30:00,7000.9677734375
2018-01-26 20:30:00,7018.72119140625
2018-01-29 14:30:00,7003.048828125
2018-01-29 15:30:00,6994.4990234375
2018-01-29 16:30:00,7004.720703125
2018-01-29 17:30:00,7015.73779296875
2018-01-29 18:30:00,7004.041015625
2018-01-29 19:30:00,6992.28076171875
2018-01-29 20:30:00,6986.857421875
2018-01-30 14:30:00,6924.490234375
2018-01-30 15:30:00,6942.92431640625
2018-01-30 16:30:00,6930.29638671875
2018-01-30 17:30:00,6913.98828125
2018-01-30 18:30:00,6934.677734375
2018-01-30 19:30:00,6937.3212890625
2018-01-30 20:30:00,6933.447265625
2018-01-31 14:30:00,6971.6484375
2018-01-31 15:30:00,6946.400390625
2018-01-31 16:30:00,6957.19189453125
2018-01-31 17:30:00,6967.63037109375
2018-01-31 18:30:00,6945.96923828125
2018-01-31 19:30:00,6938.60009765625
2018-01-31 20:30:00,6952.6201171875
2018-02-01 14:30:00,6936.32568359375
2018-02-01 15:30:00,6942.5888671875
2018-02-01 16:30:00,6956.3076171875
2018-02-01 17:30:00,6966.85693359375
2018-02-01 18:30:00,6921.12353515625
2018-02-01 19:30:00,6909.58935546875
2018-02-01 20:30:00,6900.8271484375
2018-02-02 14:30:00,6840.79052734375
2018-02-02 15:30:00,6836.65673828125
2018-02-02 16:30:00,6852.42138671875
2018-02-02 17:30:00,6821.64794921875
2018-02-02 18:30:00,6794.4150390625
2018-02-02 19:30:00,6786.265625
2018-02-02 20:30:00,6763.62060546875
2018-02-05 14:30:00,6798.89111328125
2018-02-05 15:30:00,6764.1298828125
2018-02-05 16:30:00,6729.70263671875
2018-02-05 17:30:00,6697.81591796875
2018-02-05 18:30:00,6683.61865234375
2018-02-05 19:30:00,6639.44091796875
2018-02-05 20:30:00,6502.63818359375
2018-02-06 14:30:00,6545.1025390625
2018-02-06 16:30:00,6560.5029296875
2018-02-06 17:30:00,6569.7685546875
2018-02-06 18:30:00,6498.5009765625
2018-02-06 19:30:00,6633.72509765625
2018-02-06 20:30:00,6657.939453125
2018-02-07 14:30:00,6659.89501953125
2018-02-07 15:30:00,6698.033203125
2018-02-07 16:30:00,6678.576171875
2018-02-07 17:30:00,6612.78515625
2018-02-07 18:30:00,6645.55908203125
2018-02-07 19:30:00,6640.46533203125
2018-02-07 20:30:00,6582.630859375
2018-02-08 14:30:00,6544.64794921875
2018-02-08 15:30:00,6473.0322265625
2018-02-08 16:30:00,6452.67041015625
2018-02-08 17:30:00,6429.48974609375
2018-02-08 18:30:00,6442.31005859375
2018-02-08 19:30:00,6418.36572265625
2018-02-08 20:30:00,6307.533203125
2018-02-09 14:30:00,6381.4755859375
2018-02-09 15:30:00,6313.60302734375
2018-02-09 16:30:00,6218.7802734375
2018-02-09 17:30:00,6194.33935546875
2018-02-09 18:30:00,6331.7451171875
2018-02-09 19:30:00,6354.24658203125
2018-02-09 20:30:00,6404.51513671875
2018-02-12 14:30:00,6445.2587890625
2018-02-12 15:30:00,6490.60498046875
2018-02-12 16:30:00,6526.00244140625
2018-02-12 17:30:00,6511.052734375
2018-02-12 18:30:00,6541.2978515625
2018-02-12 19:30:00,6552.783203125
2018-02-12 20:30:00,6518.73583984375
2018-02-13 14:30:00,6523.65185546875
2018-02-13 15:30:00,6516.19482421875
2018-02-13 16:30:00,6515.48486328125
2018-02-13 17:30:00,6542.25048828125
2018-02-13 18:30:00,6553.80859375
2018-02-13 19:30:00,6560.08544921875
2018-02-13 20:30:00,6555.3046875
2018-02-14 14:30:00,6603.40087890625
2018-02-14 15:30:00,6615.3359375
2018-02-14 16:30:00,6615.20947265625
2018-02-14 17:30:00,6642.625
2018-02-14 18:30:00,6651.6328125
2018-02-14 19:30:00,6673.021484375
2018-02-14 20:30:00,6673.63037109375
2018-02-15 14:30:00,6744.06005859375
2018-02-15 15:30:00,6726.9638671875
2018-02-15 16:30:00,6735.6416015625
2018-02-15 17:30:00,6758.26611328125
2018-02-15 18:30:00,6775.42919921875
2018-02-15 19:30:00,6783.72119140625
2018-02-15 20:30:00,6795.505859375
2018-02-16 14:30:00,6815.513671875
2018-02-16 15:30:00,6817.2880859375
2018-02-16 16:30:00,6829.65087890625
2018-02-16 17:30:00,6786.283203125
2018-02-16 18:30:00,6777.3515625
2018-02-16 19:30:00,6791.36865234375
2018-02-16 20:30:00,6770.29052734375
