Datetime,NCLH
2017-12-18 16:30:00,55.209999084472656
2017-12-18 17:30:00,55.08000183105469
2017-12-18 18:30:00,54.970001220703125
2017-12-18 19:30:00,55.029998779296875
2017-12-18 20:30:00,54.97999954223633
2017-12-19 14:30:00,55.63999938964844
2017-12-19 15:30:00,55.1349983215332
2017-12-19 16:30:00,55.16999816894531
2017-12-19 17:30:00,55.209999084472656
2017-12-19 18:30:00,55.34000015258789
2017-12-19 19:30:00,55.564998626708984
2017-12-19 20:30:00,55.59000015258789
2017-12-20 14:30:00,55.560001373291016
2017-12-20 15:30:00,55.31999969482422
2017-12-20 16:30:00,55.40999984741211
2017-12-20 17:30:00,55.349998474121094
2017-12-20 18:30:00,55.04999923706055
2017-12-20 19:30:00,55.029998779296875
2017-12-20 20:30:00,54.810001373291016
2017-12-21 14:30:00,54.79999923706055
2017-12-21 15:30:00,54.439998626708984
2017-12-21 16:30:00,54.290000915527344
2017-12-21 17:30:00,54.404998779296875
2017-12-21 18:30:00,54.25
2017-12-21 19:30:00,54.349998474121094
2017-12-21 20:30:00,54.150001525878906
2017-12-22 14:30:00,54.2400016784668
2017-12-22 15:30:00,53.880001068115234
2017-12-22 16:30:00,54.04999923706055
2017-12-22 17:30:00,54.06999969482422
2017-12-22 18:30:00,54.150001525878906
2017-12-22 19:30:00,54.040000915527344
2017-12-22 20:30:00,54.02000045776367
2017-12-26 14:30:00,53.880001068115234
2017-12-26 15:30:00,53.93000030517578
2017-12-26 16:30:00,53.959999084472656
2017-12-26 17:30:00,53.880001068115234
2017-12-26 18:30:00,53.7599983215332
2017-12-26 19:30:00,53.72999954223633
2017-12-26 20:30:00,53.709999084472656
2017-12-27 14:30:00,53.95000076293945
2017-12-27 15:30:00,53.84000015258789
2017-12-27 16:30:00,53.88999938964844
2017-12-27 17:30:00,53.79499816894531
2017-12-27 18:30:00,53.810001373291016
2017-12-27 19:30:00,53.79999923706055
2017-12-27 20:30:00,53.98500061035156
2017-12-28 14:30:00,53.650001525878906
2017-12-28 15:30:00,53.709999084472656
2017-12-28 16:30:00,53.4900016784668
2017-12-28 17:30:00,53.369998931884766
2017-12-28 18:30:00,53.375
2017-12-28 19:30:00,53.43000030517578
2017-12-28 20:30:00,53.619998931884766
2017-12-29 14:30:00,53.75
2017-12-29 15:30:00,53.70000076293945
2017-12-29 16:30:00,53.63010025024414
2017-12-29 17:30:00,53.66999816894531
2017-12-29 18:30:00,53.577598571777344
2017-12-29 19:30:00,53.564998626708984
2017-12-29 20:30:00,53.25
2018-01-02 14:30:00,54.20500183105469
2018-01-02 15:30:00,54.29999923706055
2018-01-02 16:30:00,54.290000915527344
2018-01-02 17:30:00,54.380001068115234
2018-01-02 18:30:00,54.525001525878906
2018-01-02 19:30:00,54.69499969482422
2018-01-02 20:30:00,54.959999084472656
2018-01-03 14:30:00,55.2599983215332
2018-01-03 15:30:00,55.220001220703125
2018-01-03 16:30:00,54.95000076293945
2018-01-03 17:30:00,54.915000915527344
2018-01-03 18:30:00,54.9900016784668
2018-01-03 19:30:00,55.220001220703125
2018-01-03 20:30:00,55.380001068115234
2018-01-04 14:30:00,55.189998626708984
2018-01-04 15:30:00,55.09000015258789
2018-01-04 16:30:00,54.95000076293945
2018-01-04 17:30:00,54.8650016784668
2018-01-04 18:30:00,54.810001373291016
2018-01-04 19:30:00,54.720001220703125
2018-01-04 20:30:00,54.70000076293945
2018-01-05 14:30:00,54.36000061035156
2018-01-05 15:30:00,54.689998626708984
2018-01-05 16:30:00,54.650001525878906
2018-01-05 17:30:00,54.84000015258789
2018-01-05 18:30:00,54.79999923706055
2018-01-05 19:30:00,54.7599983215332
2018-01-05 20:30:00,54.880001068115234
2018-01-08 14:30:00,54.830501556396484
2018-01-08 15:30:00,54.70000076293945
2018-01-08 16:30:00,54.779998779296875
2018-01-08 17:30:00,54.78499984741211
2018-01-08 18:30:00,54.790000915527344
2018-01-08 19:30:00,54.79999923706055
2018-01-08 20:30:00,54.65999984741211
2018-01-09 14:30:00,55.25
2018-01-09 15:30:00,54.959999084472656
2018-01-09 16:30:00,55.060001373291016
2018-01-09 17:30:00,55.08000183105469
2018-01-09 18:30:00,54.86000061035156
2018-01-09 19:30:00,54.86000061035156
2018-01-09 20:30:00,54.93000030517578
2018-01-10 14:30:00,55.6260986328125
2018-01-10 15:30:00,55.58000183105469
2018-01-10 16:30:00,55.619998931884766
2018-01-10 17:30:00,55.630001068115234
2018-01-10 18:30:00,55.66999816894531
2018-01-10 19:30:00,55.6150016784668
2018-01-10 20:30:00,55.59000015258789
2018-01-11 14:30:00,56.060001373291016
2018-01-11 15:30:00,56.05500030517578
2018-01-11 16:30:00,56.03499984741211
2018-01-11 17:30:00,56.09000015258789
2018-01-11 18:30:00,56.040000915527344
2018-01-11 19:30:00,56.0989990234375
2018-01-11 20:30:00,56.130001068115234
2018-01-12 14:30:00,57.11000061035156
2018-01-12 15:30:00,57.10689926147461
2018-01-12 16:30:00,57.40999984741211
2018-01-12 17:30:00,57.36000061035156
2018-01-12 18:30:00,57.459999084472656
2018-01-12 19:30:00,57.939998626708984
2018-01-12 20:30:00,57.84000015258789
2018-01-16 14:30:00,57.939998626708984
2018-01-16 15:30:00,58.20000076293945
2018-01-16 16:30:00,58.0
2018-01-16 17:30:00,57.849998474121094
2018-01-16 18:30:00,57.52000045776367
2018-01-16 19:30:00,57.560001373291016
2018-01-16 20:30:00,57.40999984741211
2018-01-17 14:30:00,57.904998779296875
2018-01-17 15:30:00,58.86000061035156
2018-01-17 16:30:00,58.59000015258789
2018-01-17 17:30:00,58.650001525878906
2018-01-17 18:30:00,58.7400016784668
2018-01-17 19:30:00,59.060001373291016
2018-01-17 20:30:00,59.27000045776367
2018-01-18 14:30:00,58.68000030517578
2018-01-18 15:30:00,58.53499984741211
2018-01-18 16:30:00,58.63999938964844
2018-01-18 17:30:00,58.66999816894531
2018-01-18 18:30:00,58.790000915527344
2018-01-18 19:30:00,58.712501525878906
2018-01-18 20:30:00,58.89500045776367
2018-01-19 14:30:00,59.630001068115234
2018-01-19 15:30:00,59.540000915527344
2018-01-19 16:30:00,59.369998931884766
2018-01-19 17:30:00,59.47999954223633
2018-01-19 18:30:00,59.34000015258789
2018-01-19 19:30:00,59.3849983215332
2018-01-19 20:30:00,59.46500015258789
2018-01-22 14:30:00,59.16749954223633
2018-01-22 15:30:00,58.45000076293945
2018-01-22 16:30:00,59.029998779296875
2018-01-22 17:30:00,59.06999969482422
2018-01-22 18:30:00,58.709999084472656
2018-01-22 19:30:00,59.189998626708984
2018-01-22 20:30:00,59.369998931884766
2018-01-23 14:30:00,58.779998779296875
2018-01-23 15:30:00,58.95000076293945
2018-01-23 16:30:00,58.790000915527344
2018-01-23 17:30:00,58.45000076293945
2018-01-23 18:30:00,58.41999816894531
2018-01-23 19:30:00,58.43000030517578
2018-01-23 20:30:00,58.33000183105469
2018-01-24 14:30:00,60.40999984741211
2018-01-24 15:30:00,59.86000061035156
2018-01-24 16:30:00,59.29999923706055
2018-01-24 17:30:00,58.994998931884766
2018-01-24 18:30:00,59.41999816894531
2018-01-24 19:30:00,59.834999084472656
2018-01-24 20:30:00,59.79499816894531
2018-01-25 14:30:00,59.540000915527344
2018-01-25 15:30:00,59.4900016784668
2018-01-25 16:30:00,59.5
2018-01-25 17:30:00,59.439998626708984
2018-01-25 18:30:00,59.470001220703125
2018-01-25 19:30:00,59.5
2018-01-25 20:30:00,59.61000061035156
2018-01-26 14:30:00,60.16999816894531
2018-01-26 15:30:00,60.27000045776367
2018-01-26 16:30:00,60.29999923706055
2018-01-26 17:30:00,60.38999938964844
2018-01-26 18:30:00,60.529998779296875
2018-01-26 19:30:00,60.810001373291016
2018-01-26 20:30:00,60.91999816894531
2018-01-29 14:30:00,60.779998779296875
2018-01-29 15:30:00,60.5099983215332
2018-01-29 16:30:00,60.599998474121094
2018-01-29 17:30:00,60.790000915527344
2018-01-29 18:30:00,60.59000015258789
2018-01-29 19:30:00,60.65999984741211
2018-01-29 20:30:00,60.57500076293945
2018-01-30 14:30:00,60.529998779296875
2018-01-30 15:30:00,60.5
2018-01-30 16:30:00,60.060001373291016
2018-01-30 17:30:00,60.08000183105469
2018-01-30 18:30:00,60.224998474121094
2018-01-30 19:30:00,60.060001373291016
2018-01-30 20:30:00,59.959999084472656
2018-01-31 14:30:00,60.56999969482422
2018-01-31 15:30:00,60.95000076293945
2018-01-31 16:30:00,60.810001373291016
2018-01-31 17:30:00,60.81999969482422
2018-01-31 18:30:00,60.63999938964844
2018-01-31 19:30:00,60.61000061035156
2018-01-31 20:30:00,60.755001068115234
2018-02-01 14:30:00,60.52000045776367
2018-02-01 15:30:00,60.529998779296875
2018-02-01 16:30:00,60.150001525878906
2018-02-01 17:30:00,60.439998626708984
2018-02-01 18:30:00,60.290000915527344
2018-02-01 19:30:00,60.31999969482422
2018-02-01 20:30:00,60.59000015258789
2018-02-02 14:30:00,60.29999923706055
2018-02-02 15:30:00,59.630001068115234
2018-02-02 16:30:00,59.779998779296875
2018-02-02 17:30:00,59.81999969482422
2018-02-02 18:30:00,59.2400016784668
2018-02-02 19:30:00,59.310001373291016
2018-02-02 20:30:00,59.02000045776367
2018-02-05 14:30:00,59.86000061035156
2018-02-05 15:30:00,59.459999084472656
2018-02-05 16:30:00,59.060001373291016
2018-02-05 17:30:00,58.75
2018-02-05 18:30:00,58.59629821777344
2018-02-05 19:30:00,57.939998626708984
2018-02-05 20:30:00,56.959999084472656
2018-02-06 14:30:00,56.880001068115234
2018-02-06 15:30:00,56.81999969482422
2018-02-06 16:30:00,57.43000030517578
2018-02-06 17:30:00,57.119998931884766
2018-02-06 18:30:00,57.04999923706055
2018-02-06 19:30:00,57.91999816894531
2018-02-06 20:30:00,58.20000076293945
2018-02-07 14:30:00,58.2400016784668
2018-02-07 15:30:00,58.77000045776367
2018-02-07 16:30:00,58.41999816894531
2018-02-07 17:30:00,57.93000030517578
2018-02-07 18:30:00,58.09000015258789
2018-02-07 19:30:00,58.470001220703125
2018-02-07 20:30:00,57.7400016784668
2018-02-08 14:30:00,57.5099983215332
2018-02-08 15:30:00,57.14500045776367
2018-02-08 16:30:00,56.900001525878906
2018-02-08 17:30:00,56.95000076293945
2018-02-08 18:30:00,56.900001525878906
2018-02-08 19:30:00,56.84000015258789
2018-02-08 20:30:00,56.0099983215332
2018-02-09 14:30:00,56.209999084472656
2018-02-09 15:30:00,56.040000915527344
2018-02-09 16:30:00,54.869998931884766
2018-02-09 17:30:00,54.58000183105469
2018-02-09 18:30:00,55.91999816894531
2018-02-09 19:30:00,55.970001220703125
2018-02-09 20:30:00,56.20000076293945
2018-02-12 14:30:00,56.849998474121094
2018-02-12 15:30:00,57.29999923706055
2018-02-12 16:30:00,57.65999984741211
2018-02-12 17:30:00,57.314998626708984
2018-02-12 18:30:00,57.59000015258789
2018-02-12 19:30:00,57.70000076293945
2018-02-12 20:30:00,57.459999084472656
2018-02-13 14:30:00,57.119998931884766
2018-02-13 15:30:00,57.16999816894531
2018-02-13 16:30:00,56.939998626708984
2018-02-13 17:30:00,57.33000183105469
2018-02-13 18:30:00,57.46500015258789
2018-02-13 19:30:00,57.4900016784668
2018-02-13 20:30:00,57.4900016784668
2018-02-14 14:30:00,57.5099983215332
2018-02-14 15:30:00,58.060001373291016
2018-02-14 16:30:00,58.22999954223633
2018-02-14 17:30:00,58.369998931884766
2018-02-14 18:30:00,58.290000915527344
2018-02-14 19:30:00,58.68000030517578
2018-02-14 20:30:00,58.880001068115234
2018-02-15 14:30:00,59.04999923706055
2018-02-15 15:30:00,59.20000076293945
2018-02-15 16:30:00,59.150001525878906
2018-02-15 17:30:00,58.96500015258789
2018-02-15 18:30:00,59.0099983215332
2018-02-15 19:30:00,59.16999816894531
2018-02-15 20:30:00,59.349998474121094
2018-02-16 14:30:00,59.369998931884766
2018-02-16 15:30:00,59.22999954223633
2018-02-16 16:30:00,59.369998931884766
2018-02-16 17:30:00,59.122100830078125
2018-02-16 18:30:00,59.189998626708984
2018-02-16 19:30:00,59.27000045776367
2018-02-16 20:30:00,59.099998474121094
2018-02-20 14:30:00,58.95000076293945
2018-02-20 15:30:00,59.244998931884766
2018-02-20 16:30:00,59.4900016784668
2018-02-20 17:30:00,59.43000030517578
2018-02-20 18:30:00,59.209999084472656
2018-02-20 19:30:00,58.90999984741211
2018-02-20 20:30:00,58.93000030517578
2018-02-21 14:30:00,58.939998626708984
2018-02-21 15:30:00,58.79999923706055
2018-02-21 16:30:00,58.994998931884766
2018-02-21 17:30:00,59.06999969482422
2018-02-21 18:30:00,59.33000183105469
2018-02-21 19:30:00,59.0099983215332
2018-02-21 20:30:00,58.75
2018-02-22 14:30:00,58.810001373291016
2018-02-22 15:30:00,59.560001373291016
2018-02-22 16:30:00,58.77000045776367
2018-02-22 17:30:00,58.20000076293945
2018-02-22 18:30:00,58.25
2018-02-22 19:30:00,57.29499816894531
2018-02-22 20:30:00,57.279998779296875
2018-02-23 14:30:00,57.5099983215332
2018-02-23 15:30:00,57.38999938964844
2018-02-23 16:30:00,57.33000183105469
2018-02-23 17:30:00,57.43000030517578
2018-02-23 18:30:00,57.41999816894531
2018-02-23 19:30:00,57.599998474121094
2018-02-23 20:30:00,57.88999938964844
2018-02-26 14:30:00,57.63999938964844
2018-02-26 15:30:00,57.56999969482422
2018-02-26 16:30:00,57.790000915527344
2018-02-26 17:30:00,57.7400016784668
2018-02-26 18:30:00,57.70000076293945
2018-02-26 19:30:00,57.959999084472656
2018-02-26 20:30:00,57.95000076293945
2018-02-27 14:30:00,58.16999816894531
2018-02-27 15:30:00,57.97999954223633
2018-02-27 16:30:00,57.08000183105469
2018-02-27 17:30:00,56.7400016784668
2018-02-27 18:30:00,56.33000183105469
2018-02-27 19:30:00,56.39500045776367
2018-02-27 20:30:00,56.2599983215332
2018-02-28 14:30:00,56.84000015258789
2018-02-28 15:30:00,57.41999816894531
2018-02-28 16:30:00,57.439998626708984
2018-02-28 17:30:00,57.814998626708984
2018-02-28 18:30:00,57.650001525878906
2018-02-28 19:30:00,57.61000061035156
2018-02-28 20:30:00,56.83000183105469
2018-03-01 14:30:00,57.150001525878906
2018-03-01 15:30:00,56.790000915527344
2018-03-01 16:30:00,57.0099983215332
2018-03-01 17:30:00,56.63999938964844
2018-03-01 18:30:00,56.540000915527344
2018-03-01 19:30:00,56.90999984741211
2018-03-01 20:30:00,56.75
2018-03-02 14:30:00,56.0099983215332
2018-03-02 15:30:00,56.11000061035156
2018-03-02 16:30:00,56.369998931884766
2018-03-02 17:30:00,56.30500030517578
2018-03-02 18:30:00,56.279998779296875
2018-03-02 19:30:00,56.5
2018-03-02 20:30:00,56.400001525878906
2018-03-05 14:30:00,54.97999954223633
2018-03-05 15:30:00,55.6786003112793
2018-03-05 16:30:00,55.614898681640625
2018-03-05 17:30:00,55.52000045776367
2018-03-05 18:30:00,55.58000183105469
2018-03-05 19:30:00,55.599998474121094
2018-03-05 20:30:00,55.58000183105469
2018-03-06 14:30:00,55.66999816894531
2018-03-06 15:30:00,55.54999923706055
2018-03-06 16:30:00,55.68000030517578
2018-03-06 17:30:00,55.849998474121094
2018-03-06 18:30:00,55.75
2018-03-06 19:30:00,55.91999816894531
2018-03-06 20:30:00,56.0
2018-03-07 14:30:00,55.59000015258789
2018-03-07 15:30:00,55.65999984741211
2018-03-07 16:30:00,55.279998779296875
