Datetime,BIIB
2018-01-16 16:30:00,339.94000244140625
2018-01-16 17:30:00,338.4800109863281
2018-01-16 18:30:00,339.3399963378906
2018-01-16 19:30:00,339.0799865722656
2018-01-16 20:30:00,338.8500061035156
2018-01-17 14:30:00,341.4200134277344
2018-01-17 15:30:00,344.3999938964844
2018-01-17 16:30:00,343.4200134277344
2018-01-17 17:30:00,345.2850036621094
2018-01-17 18:30:00,345.9200134277344
2018-01-17 19:30:00,346.4100036621094
2018-01-17 20:30:00,344.8999938964844
2018-01-18 14:30:00,338.7300109863281
2018-01-18 15:30:00,339.17999267578125
2018-01-18 16:30:00,339.1799011230469
2018-01-18 17:30:00,343.6499938964844
2018-01-18 18:30:00,342.8900146484375
2018-01-18 19:30:00,343.7550048828125
2018-01-18 20:30:00,344.44000244140625
2018-01-19 14:30:00,344.3349914550781
2018-01-19 15:30:00,343.7099914550781
2018-01-19 16:30:00,342.4100036621094
2018-01-19 17:30:00,342.1575012207031
2018-01-19 18:30:00,343.5
2018-01-19 19:30:00,343.5899963378906
2018-01-19 20:30:00,342.3500061035156
2018-01-22 14:30:00,345.0199890136719
2018-01-22 15:30:00,343.5
2018-01-22 16:30:00,344.3550109863281
2018-01-22 17:30:00,344.6700134277344
2018-01-22 18:30:00,344.26019287109375
2018-01-22 19:30:00,345.6300048828125
2018-01-22 20:30:00,347.6300048828125
2018-01-23 14:30:00,352.8782958984375
2018-01-23 15:30:00,351.8800048828125
2018-01-23 16:30:00,348.8399963378906
2018-01-23 17:30:00,348.0
2018-01-23 18:30:00,347.2900085449219
2018-01-23 19:30:00,346.2085876464844
2018-01-23 20:30:00,346.760009765625
2018-01-24 14:30:00,348.0400085449219
2018-01-24 15:30:00,345.0199890136719
2018-01-24 16:30:00,343.0350036621094
2018-01-24 17:30:00,344.8550109863281
2018-01-24 18:30:00,348.44000244140625
2018-01-24 19:30:00,347.4849853515625
2018-01-24 20:30:00,346.5
2018-01-25 14:30:00,348.0400085449219
2018-01-25 15:30:00,355.9100036621094
2018-01-25 16:30:00,353.1600036621094
2018-01-25 17:30:00,355.8599853515625
2018-01-25 18:30:00,353.2699890136719
2018-01-25 19:30:00,351.6099853515625
2018-01-25 20:30:00,353.6499938964844
2018-01-26 14:30:00,363.6000061035156
2018-01-26 15:30:00,365.0899963378906
2018-01-26 16:30:00,367.9100036621094
2018-01-26 17:30:00,369.8299865722656
2018-01-26 18:30:00,368.1600036621094
2018-01-26 19:30:00,367.67999267578125
2018-01-26 20:30:00,367.8699951171875
2018-01-29 14:30:00,366.5299987792969
2018-01-29 15:30:00,358.760009765625
2018-01-29 16:30:00,360.3800048828125
2018-01-29 17:30:00,358.4200134277344
2018-01-29 18:30:00,358.989990234375
2018-01-29 19:30:00,358.9100036621094
2018-01-29 20:30:00,358.32000732421875
2018-01-30 14:30:00,356.45001220703125
2018-01-30 15:30:00,356.6000061035156
2018-01-30 16:30:00,354.7099914550781
2018-01-30 17:30:00,354.510009765625
2018-01-30 18:30:00,356.1199951171875
2018-01-30 19:30:00,353.6400146484375
2018-01-30 20:30:00,352.5899963378906
2018-01-31 14:30:00,354.6400146484375
2018-01-31 15:30:00,349.1300048828125
2018-01-31 16:30:00,349.9750061035156
2018-01-31 17:30:00,351.45001220703125
2018-01-31 18:30:00,348.8900146484375
2018-01-31 19:30:00,347.2300109863281
2018-01-31 20:30:00,347.8500061035156
2018-02-01 14:30:00,348.55999755859375
2018-02-01 15:30:00,346.1000061035156
2018-02-01 16:30:00,345.81781005859375
2018-02-01 17:30:00,347.04998779296875
2018-02-01 18:30:00,345.489990234375
2018-02-01 19:30:00,345.239990234375
2018-02-01 20:30:00,346.1499938964844
2018-02-02 14:30:00,343.6199951171875
2018-02-02 15:30:00,344.44000244140625
2018-02-02 16:30:00,347.760009765625
2018-02-02 17:30:00,345.489990234375
2018-02-02 18:30:00,345.1099853515625
2018-02-02 19:30:00,345.54998779296875
2018-02-02 20:30:00,343.8299865722656
2018-02-05 14:30:00,344.54998779296875
2018-02-05 15:30:00,342.1393127441406
2018-02-05 16:30:00,340.0899963378906
2018-02-05 17:30:00,338.1199951171875
2018-02-05 18:30:00,338.2699890136719
2018-02-05 19:30:00,337.32000732421875
2018-02-05 20:30:00,328.30999755859375
2018-02-06 14:30:00,325.6099853515625
2018-02-06 15:30:00,324.3599853515625
2018-02-06 16:30:00,326.7300109863281
2018-02-06 17:30:00,326.6700134277344
2018-02-06 18:30:00,323.260009765625
2018-02-06 19:30:00,331.4800109863281
2018-02-06 20:30:00,332.92999267578125
2018-02-07 14:30:00,327.7799987792969
2018-02-07 15:30:00,332.0899963378906
2018-02-07 16:30:00,332.6300048828125
2018-02-07 17:30:00,327.989990234375
2018-02-07 18:30:00,330.30999755859375
2018-02-07 19:30:00,330.30999755859375
2018-02-07 20:30:00,326.8999938964844
2018-02-08 14:30:00,325.94000244140625
2018-02-08 15:30:00,321.67999267578125
2018-02-08 16:30:00,320.57000732421875
2018-02-08 17:30:00,319.95001220703125
2018-02-08 18:30:00,320.0899963378906
2018-02-08 19:30:00,317.4800109863281
2018-02-08 20:30:00,312.010009765625
2018-02-09 14:30:00,309.9700012207031
2018-02-09 15:30:00,305.510009765625
2018-02-09 16:30:00,303.04998779296875
2018-02-09 17:30:00,305.3900146484375
2018-02-09 18:30:00,312.79998779296875
2018-02-09 19:30:00,313.4599914550781
2018-02-09 20:30:00,316.57000732421875
2018-02-12 14:30:00,318.4100036621094
2018-02-12 15:30:00,319.4800109863281
2018-02-12 16:30:00,320.1000061035156
2018-02-12 17:30:00,318.8299865722656
2018-02-12 18:30:00,319.75
2018-02-12 19:30:00,319.30999755859375
2018-02-12 20:30:00,316.5400085449219
2018-02-13 14:30:00,316.0199890136719
2018-02-13 15:30:00,315.4049987792969
2018-02-13 16:30:00,315.0
2018-02-13 17:30:00,316.5
2018-02-13 18:30:00,317.4800109863281
2018-02-13 19:30:00,318.8399963378906
2018-02-13 20:30:00,317.0
2018-02-14 14:30:00,313.8949890136719
2018-02-14 15:30:00,313.864990234375
2018-02-14 16:30:00,314.8399963378906
2018-02-14 17:30:00,315.489990234375
2018-02-14 18:30:00,309.3699951171875
2018-02-14 19:30:00,293.1099853515625
