Datetime,EXPE
2018-02-12 16:30:00,102.73999786376953
2018-02-12 17:30:00,102.7699966430664
2018-02-12 18:30:00,103.11000061035156
2018-02-12 19:30:00,101.96499633789062
2018-02-12 20:30:00,102.81999969482422
2018-02-13 14:30:00,100.25
2018-02-13 15:30:00,101.69999694824219
2018-02-13 16:30:00,101.66999816894531
2018-02-13 17:30:00,101.58499908447266
2018-02-13 18:30:00,102.14920043945312
2018-02-13 19:30:00,101.62999725341797
2018-02-13 20:30:00,101.75
2018-02-14 14:30:00,99.45999908447266
2018-02-14 15:30:00,99.9000015258789
2018-02-14 16:30:00,100.0199966430664
2018-02-14 17:30:00,100.19999694824219
2018-02-14 18:30:00,100.13999938964844
2018-02-14 19:30:00,99.98999786376953
2018-02-14 20:30:00,100.08999633789062
2018-02-15 14:30:00,102.02999877929688
2018-02-15 15:30:00,102.75
2018-02-15 16:30:00,101.88999938964844
2018-02-15 17:30:00,101.93499755859375
2018-02-15 18:30:00,101.91999816894531
2018-02-15 19:30:00,102.0
2018-02-15 20:30:00,102.20999908447266
2018-02-16 14:30:00,101.83999633789062
2018-02-16 15:30:00,102.91000366210938
2018-02-16 16:30:00,103.18499755859375
2018-02-16 17:30:00,102.88999938964844
2018-02-16 18:30:00,102.94499969482422
2018-02-16 19:30:00,104.16000366210938
2018-02-16 20:30:00,103.86000061035156
2018-02-20 14:30:00,104.41999816894531
2018-02-20 15:30:00,104.20999908447266
2018-02-20 16:30:00,105.5
2018-02-20 17:30:00,105.69000244140625
2018-02-20 18:30:00,105.26000213623047
2018-02-20 19:30:00,104.0999984741211
2018-02-20 20:30:00,104.11000061035156
2018-02-21 14:30:00,104.30500030517578
2018-02-21 15:30:00,104.20059967041016
2018-02-21 16:30:00,104.19000244140625
2018-02-21 17:30:00,103.75
2018-02-21 18:30:00,104.44000244140625
2018-02-21 19:30:00,103.87000274658203
2018-02-21 20:30:00,103.05000305175781
2018-02-22 14:30:00,103.9800033569336
2018-02-22 15:30:00,104.13999938964844
2018-02-22 16:30:00,104.37999725341797
2018-02-22 17:30:00,104.08999633789062
2018-02-22 18:30:00,104.625
2018-02-22 19:30:00,104.52999877929688
2018-02-22 20:30:00,104.52999877929688
2018-02-23 14:30:00,105.5199966430664
2018-02-23 15:30:00,104.75
2018-02-23 16:30:00,104.55999755859375
2018-02-23 17:30:00,105.16999816894531
2018-02-23 18:30:00,105.68000030517578
2018-02-23 19:30:00,106.72250366210938
2018-02-23 20:30:00,106.3499984741211
2018-02-26 14:30:00,106.05999755859375
2018-02-26 15:30:00,105.62999725341797
2018-02-26 16:30:00,105.9749984741211
2018-02-26 17:30:00,106.30000305175781
2018-02-26 18:30:00,106.47720336914062
2018-02-26 19:30:00,106.68990325927734
