Datetime,ROST
2018-01-09 18:30:00,80.19000244140625
2018-01-09 19:30:00,80.4000015258789
2018-01-09 20:30:00,80.48999786376953
2018-01-10 14:30:00,80.31999969482422
2018-01-10 15:30:00,80.94999694824219
2018-01-10 16:30:00,80.76000213623047
2018-01-10 17:30:00,80.58000183105469
2018-01-10 18:30:00,80.48999786376953
2018-01-10 19:30:00,80.76249694824219
2018-01-10 20:30:00,80.68000030517578
2018-01-11 14:30:00,80.97000122070312
2018-01-11 15:30:00,81.06999969482422
2018-01-11 16:30:00,81.23999786376953
2018-01-11 17:30:00,81.72000122070312
2018-01-11 18:30:00,81.87999725341797
2018-01-11 19:30:00,82.12999725341797
2018-01-11 20:30:00,82.56999969482422
2018-01-12 14:30:00,83.34829711914062
2018-01-12 15:30:00,83.7874984741211
2018-01-12 16:30:00,83.6050033569336
2018-01-12 17:30:00,83.2699966430664
2018-01-12 18:30:00,83.54000091552734
2018-01-12 19:30:00,83.5199966430664
2018-01-12 20:30:00,83.51000213623047
2018-01-16 14:30:00,82.93000030517578
2018-01-16 15:30:00,82.58599853515625
2018-01-16 16:30:00,82.20999908447266
2018-01-16 17:30:00,82.09130096435547
2018-01-16 18:30:00,81.11000061035156
2018-01-16 19:30:00,81.12999725341797
2018-01-16 20:30:00,80.88999938964844
2018-01-17 14:30:00,81.79000091552734
2018-01-17 15:30:00,81.4800033569336
2018-01-17 16:30:00,81.63999938964844
2018-01-17 17:30:00,81.58000183105469
2018-01-17 18:30:00,81.68000030517578
2018-01-17 19:30:00,81.25
2018-01-17 20:30:00,81.29000091552734
2018-01-18 14:30:00,81.81999969482422
2018-01-18 15:30:00,81.5999984741211
2018-01-18 16:30:00,81.7750015258789
2018-01-18 17:30:00,82.0199966430664
2018-01-18 18:30:00,81.91999816894531
2018-01-18 19:30:00,81.76000213623047
2018-01-18 20:30:00,81.6500015258789
2018-01-19 14:30:00,82.66999816894531
2018-01-19 15:30:00,83.01499938964844
2018-01-19 16:30:00,83.04000091552734
2018-01-19 17:30:00,83.375
2018-01-19 18:30:00,83.45999908447266
2018-01-19 19:30:00,83.4800033569336
2018-01-19 20:30:00,83.75
2018-01-22 14:30:00,84.08999633789062
2018-01-22 15:30:00,83.55000305175781
2018-01-22 16:30:00,83.94999694824219
2018-01-22 17:30:00,83.87999725341797
2018-01-22 18:30:00,84.02999877929688
2018-01-22 19:30:00,84.12999725341797
2018-01-22 20:30:00,84.47000122070312
2018-01-23 14:30:00,84.37000274658203
2018-01-23 15:30:00,84.31999969482422
2018-01-23 16:30:00,84.40699768066406
2018-01-23 17:30:00,84.37979888916016
2018-01-23 18:30:00,84.41999816894531
2018-01-23 19:30:00,84.38999938964844
2018-01-23 20:30:00,84.56999969482422
2018-01-24 14:30:00,84.94999694824219
2018-01-24 15:30:00,84.61000061035156
2018-01-24 16:30:00,83.73999786376953
2018-01-24 17:30:00,84.05000305175781
2018-01-24 18:30:00,84.61000061035156
2018-01-24 19:30:00,84.61000061035156
2018-01-24 20:30:00,84.5999984741211
2018-01-25 14:30:00,84.05999755859375
2018-01-25 15:30:00,84.20559692382812
2018-01-25 16:30:00,84.48999786376953
2018-01-25 17:30:00,83.98999786376953
2018-01-25 18:30:00,84.16000366210938
2018-01-25 19:30:00,84.36000061035156
2018-01-25 20:30:00,84.4000015258789
2018-01-26 14:30:00,84.83999633789062
2018-01-26 15:30:00,84.81999969482422
2018-01-26 16:30:00,84.7300033569336
2018-01-26 17:30:00,84.7300033569336
2018-01-26 18:30:00,84.7300033569336
2018-01-26 19:30:00,85.15799713134766
2018-01-26 20:30:00,85.44999694824219
2018-01-29 14:30:00,85.0999984741211
2018-01-29 15:30:00,84.95999908447266
2018-01-29 16:30:00,85.16000366210938
2018-01-29 17:30:00,85.05000305175781
2018-01-29 18:30:00,84.8499984741211
2018-01-29 19:30:00,84.7699966430664
2018-01-29 20:30:00,84.58000183105469
2018-01-30 14:30:00,84.4800033569336
2018-01-30 15:30:00,84.30000305175781
2018-01-30 16:30:00,83.73999786376953
2018-01-30 17:30:00,83.4000015258789
2018-01-30 18:30:00,83.61000061035156
2018-01-30 19:30:00,83.47000122070312
2018-01-30 20:30:00,83.38999938964844
2018-01-31 14:30:00,83.05000305175781
2018-01-31 15:30:00,82.8499984741211
2018-01-31 16:30:00,82.69999694824219
2018-01-31 17:30:00,82.62000274658203
2018-01-31 18:30:00,82.2300033569336
2018-01-31 19:30:00,82.33000183105469
2018-01-31 20:30:00,82.37999725341797
2018-02-01 14:30:00,82.7300033569336
2018-02-01 15:30:00,82.37000274658203
2018-02-01 16:30:00,82.79000091552734
2018-02-01 17:30:00,82.91000366210938
2018-02-01 18:30:00,82.70999908447266
2018-02-01 19:30:00,82.19000244140625
2018-02-01 20:30:00,82.01000213623047
2018-02-02 14:30:00,80.9000015258789
2018-02-02 15:30:00,80.66000366210938
2018-02-02 16:30:00,80.56999969482422
2018-02-02 17:30:00,80.47000122070312
2018-02-02 18:30:00,79.54000091552734
2018-02-02 19:30:00,79.66000366210938
2018-02-02 20:30:00,79.05999755859375
2018-02-05 14:30:00,80.19000244140625
2018-02-05 15:30:00,79.76000213623047
2018-02-05 16:30:00,79.80000305175781
2018-02-05 17:30:00,79.61000061035156
2018-02-05 18:30:00,79.3499984741211
2018-02-05 19:30:00,78.81999969482422
2018-02-05 20:30:00,76.95999908447266
2018-02-06 14:30:00,76.73999786376953
2018-02-06 15:30:00,76.5
2018-02-06 16:30:00,77.61000061035156
2018-02-06 17:30:00,77.20999908447266
2018-02-06 18:30:00,76.79000091552734
2018-02-06 19:30:00,78.30500030517578
2018-02-06 20:30:00,78.29000091552734
2018-02-07 14:30:00,78.19000244140625
2018-02-07 15:30:00,78.91000366210938
2018-02-07 16:30:00,79.08999633789062
2018-02-07 17:30:00,78.2300033569336
2018-02-07 18:30:00,78.5509033203125
2018-02-07 19:30:00,78.80999755859375
2018-02-07 20:30:00,77.9800033569336
2018-02-08 14:30:00,77.97000122070312
2018-02-08 15:30:00,76.94999694824219
2018-02-08 16:30:00,76.27999877929688
2018-02-08 17:30:00,76.19999694824219
2018-02-08 18:30:00,76.8499984741211
2018-02-08 19:30:00,76.37000274658203
2018-02-08 20:30:00,75.06999969482422
2018-02-09 14:30:00,75.54000091552734
2018-02-09 15:30:00,75.41999816894531
2018-02-09 16:30:00,74.30000305175781
2018-02-09 17:30:00,74.2300033569336
2018-02-09 18:30:00,76.1500015258789
2018-02-09 19:30:00,76.62310028076172
2018-02-09 20:30:00,77.30000305175781
2018-02-12 14:30:00,76.59600067138672
2018-02-12 15:30:00,77.25
2018-02-12 16:30:00,77.6500015258789
2018-02-12 17:30:00,77.6500015258789
2018-02-12 18:30:00,78.09500122070312
2018-02-12 19:30:00,77.80999755859375
2018-02-12 20:30:00,77.3499984741211
2018-02-13 14:30:00,77.01000213623047
2018-02-13 15:30:00,77.08000183105469
2018-02-13 16:30:00,77.11000061035156
2018-02-13 17:30:00,77.55999755859375
2018-02-13 18:30:00,77.62999725341797
2018-02-13 19:30:00,77.77999877929688
2018-02-13 20:30:00,77.83000183105469
2018-02-14 14:30:00,77.86000061035156
2018-02-14 15:30:00,78.3499984741211
2018-02-14 16:30:00,78.36000061035156
2018-02-14 17:30:00,78.94000244140625
2018-02-14 18:30:00,78.72000122070312
2018-02-14 19:30:00,78.7300033569336
2018-02-14 20:30:00,78.91000366210938
2018-02-15 14:30:00,79.4800033569336
2018-02-15 15:30:00,79.55999755859375
2018-02-15 16:30:00,79.66999816894531
2018-02-15 17:30:00,79.87999725341797
2018-02-15 18:30:00,79.95999908447266
2018-02-15 19:30:00,80.12000274658203
2018-02-15 20:30:00,80.61000061035156
2018-02-16 14:30:00,80.62999725341797
2018-02-16 15:30:00,80.5199966430664
2018-02-16 16:30:00,80.22000122070312
2018-02-16 17:30:00,79.94000244140625
