Datetime,LBTYK
2018-06-07 14:30:00,28.549999237060547
2018-06-07 15:30:00,28.350000381469727
2018-06-07 16:30:00,28.1200008392334
2018-06-07 17:30:00,28.270000457763672
2018-06-07 18:30:00,28.43000030517578
2018-06-07 19:30:00,28.510000228881836
2018-06-08 13:30:00,28.239999771118164
2018-06-08 14:30:00,28.459999084472656
2018-06-08 15:30:00,28.56999969482422
2018-06-08 16:30:00,28.479999542236328
2018-06-08 17:30:00,28.420000076293945
2018-06-08 18:30:00,28.454999923706055
2018-06-08 19:30:00,28.360000610351562
2018-06-11 13:30:00,28.8799991607666
2018-06-11 14:30:00,28.950000762939453
2018-06-11 15:30:00,29.0
2018-06-11 16:30:00,28.924999237060547
2018-06-11 17:30:00,28.7450008392334
2018-06-11 18:30:00,28.844999313354492
2018-06-11 19:30:00,28.760000228881836
2018-06-12 13:30:00,29.059999465942383
2018-06-12 14:30:00,29.1299991607666
2018-06-12 15:30:00,29.209999084472656
2018-06-12 16:30:00,29.09000015258789
2018-06-12 17:30:00,29.010099411010742
2018-06-12 18:30:00,29.059999465942383
2018-06-12 19:30:00,29.06999969482422
2018-06-13 13:30:00,28.700000762939453
2018-06-13 14:30:00,28.530000686645508
2018-06-13 15:30:00,28.549999237060547
2018-06-13 16:30:00,28.204999923706055
2018-06-13 17:30:00,28.135000228881836
2018-06-13 18:30:00,28.219999313354492
2018-06-13 19:30:00,28.3799991607666
2018-06-14 13:30:00,28.3799991607666
2018-06-14 14:30:00,28.25
2018-06-14 15:30:00,28.540000915527344
2018-06-14 16:30:00,28.600000381469727
2018-06-14 17:30:00,28.604999542236328
2018-06-14 18:30:00,28.690000534057617
2018-06-14 19:30:00,28.770000457763672
2018-06-15 13:30:00,28.729999542236328
2018-06-15 14:30:00,28.709999084472656
2018-06-15 15:30:00,28.690000534057617
2018-06-15 16:30:00,28.770000457763672
2018-06-15 17:30:00,28.655000686645508
2018-06-15 18:30:00,28.690000534057617
2018-06-15 19:30:00,28.700000762939453
2018-06-18 13:30:00,28.719999313354492
2018-06-18 14:30:00,28.737499237060547
2018-06-18 15:30:00,28.40999984741211
2018-06-18 16:30:00,28.469999313354492
2018-06-18 17:30:00,28.290000915527344
2018-06-18 18:30:00,28.325000762939453
2018-06-18 19:30:00,28.235000610351562
2018-06-19 13:30:00,28.0
2018-06-19 14:30:00,27.90999984741211
2018-06-19 15:30:00,27.969999313354492
2018-06-19 16:30:00,27.950000762939453
2018-06-19 17:30:00,27.989999771118164
2018-06-19 18:30:00,27.985000610351562
2018-06-19 19:30:00,27.90999984741211
2018-06-20 13:30:00,28.204999923706055
2018-06-20 14:30:00,28.190000534057617
2018-06-20 15:30:00,28.364999771118164
2018-06-20 16:30:00,28.44499969482422
2018-06-20 17:30:00,28.59000015258789
2018-06-20 18:30:00,28.489999771118164
2018-06-20 19:30:00,28.489999771118164
