Datetime,SIRI
2018-01-16 20:30:00,5.380000114440918
2018-01-17 14:30:00,5.420000076293945
2018-01-17 15:30:00,5.485000133514404
2018-01-17 16:30:00,5.489999771118164
2018-01-17 17:30:00,5.485000133514404
2018-01-17 18:30:00,5.485000133514404
2018-01-17 19:30:00,5.440000057220459
2018-01-17 20:30:00,5.449999809265137
2018-01-18 14:30:00,5.460000038146973
2018-01-18 15:30:00,5.5
2018-01-18 16:30:00,5.465000152587891
2018-01-18 17:30:00,5.494999885559082
2018-01-18 18:30:00,5.494999885559082
2018-01-18 19:30:00,5.46999979019165
2018-01-18 20:30:00,5.46999979019165
2018-01-19 14:30:00,5.579999923706055
2018-01-19 15:30:00,5.599999904632568
2018-01-19 16:30:00,5.590000152587891
2018-01-19 17:30:00,5.59499979019165
2018-01-19 18:30:00,5.625
2018-01-19 19:30:00,5.599999904632568
2018-01-19 20:30:00,5.599999904632568
2018-01-22 14:30:00,5.684999942779541
2018-01-22 15:30:00,5.710000038146973
2018-01-22 16:30:00,5.679999828338623
2018-01-22 17:30:00,5.675000190734863
2018-01-22 18:30:00,5.659999847412109
2018-01-22 19:30:00,5.654799938201904
2018-01-22 20:30:00,5.644999980926514
2018-01-23 14:30:00,5.619999885559082
2018-01-23 15:30:00,5.599999904632568
2018-01-23 16:30:00,5.625
2018-01-23 17:30:00,5.630000114440918
2018-01-23 18:30:00,5.638999938964844
2018-01-23 19:30:00,5.684999942779541
2018-01-23 20:30:00,5.684999942779541
2018-01-24 14:30:00,5.755000114440918
2018-01-24 15:30:00,5.715000152587891
2018-01-24 16:30:00,5.704999923706055
2018-01-24 17:30:00,5.704999923706055
2018-01-24 18:30:00,5.739999771118164
2018-01-24 19:30:00,5.715000152587891
2018-01-24 20:30:00,5.71999979019165
2018-01-25 14:30:00,5.764999866485596
2018-01-25 15:30:00,5.75
2018-01-25 16:30:00,5.775000095367432
2018-01-25 17:30:00,5.789999961853027
2018-01-25 18:30:00,5.795000076293945
2018-01-25 19:30:00,5.769000053405762
2018-01-25 20:30:00,5.775000095367432
2018-01-26 14:30:00,5.815000057220459
2018-01-26 15:30:00,5.824999809265137
2018-01-26 16:30:00,5.869999885559082
2018-01-26 17:30:00,6.2133002281188965
2018-01-26 18:30:00,5.940000057220459
2018-01-26 19:30:00,5.945000171661377
2018-01-26 20:30:00,5.960000038146973
2018-01-29 14:30:00,5.980000019073486
2018-01-29 15:30:00,5.960000038146973
2018-01-29 16:30:00,5.96999979019165
2018-01-29 17:30:00,6.0
2018-01-29 18:30:00,5.989999771118164
2018-01-29 19:30:00,5.994999885559082
2018-01-29 20:30:00,5.985000133514404
2018-01-30 14:30:00,5.989999771118164
2018-01-30 15:30:00,5.965000152587891
2018-01-30 16:30:00,5.934999942779541
2018-01-30 17:30:00,5.934999942779541
2018-01-30 18:30:00,5.914999961853027
2018-01-30 19:30:00,5.925000190734863
2018-01-30 20:30:00,5.96999979019165
2018-01-31 14:30:00,5.929900169372559
2018-01-31 15:30:00,5.954999923706055
2018-01-31 16:30:00,5.965000152587891
2018-01-31 17:30:00,6.0
2018-01-31 18:30:00,6.090000152587891
2018-01-31 19:30:00,6.09499979019165
2018-01-31 20:30:00,6.110000133514404
2018-02-01 14:30:00,6.105000019073486
2018-02-01 15:30:00,6.079999923706055
2018-02-01 16:30:00,6.079999923706055
2018-02-01 17:30:00,6.079999923706055
2018-02-01 18:30:00,6.09499979019165
2018-02-01 19:30:00,6.114999771118164
2018-02-01 20:30:00,6.114999771118164
2018-02-02 14:30:00,6.15500020980835
2018-02-02 15:30:00,6.159999847412109
2018-02-02 16:30:00,6.164999961853027
2018-02-02 17:30:00,6.15500020980835
2018-02-02 18:30:00,6.130000114440918
2018-02-02 19:30:00,6.143400192260742
2018-02-02 20:30:00,6.119999885559082
2018-02-05 14:30:00,6.179999828338623
2018-02-05 15:30:00,6.235000133514404
2018-02-05 16:30:00,6.195000171661377
2018-02-05 17:30:00,6.099999904632568
2018-02-05 18:30:00,6.144999980926514
2018-02-05 19:30:00,6.085000038146973
2018-02-05 20:30:00,6.019999980926514
2018-02-06 14:30:00,6.045000076293945
2018-02-06 15:30:00,5.914999961853027
2018-02-06 16:30:00,5.974999904632568
2018-02-06 17:30:00,6.010000228881836
2018-02-06 18:30:00,6.005000114440918
