Datetime,LBTYA
2018-07-23 15:30:00,27.899999618530273
2018-07-23 16:30:00,27.950000762939453
2018-07-23 17:30:00,28.059999465942383
2018-07-23 18:30:00,28.15999984741211
2018-07-23 19:30:00,28.219999313354492
2018-07-24 13:30:00,28.2450008392334
2018-07-24 14:30:00,28.06999969482422
2018-07-24 15:30:00,28.059999465942383
2018-07-24 16:30:00,28.065000534057617
2018-07-24 17:30:00,28.09000015258789
2018-07-24 18:30:00,28.040000915527344
2018-07-24 19:30:00,28.065000534057617
2018-07-25 13:30:00,27.850000381469727
2018-07-25 14:30:00,27.649999618530273
2018-07-25 15:30:00,27.5
2018-07-25 16:30:00,27.399999618530273
2018-07-25 17:30:00,27.559999465942383
2018-07-25 18:30:00,27.399999618530273
2018-07-25 19:30:00,27.420000076293945
2018-07-26 13:30:00,27.65999984741211
2018-07-26 14:30:00,27.389999389648438
2018-07-26 15:30:00,27.15999984741211
2018-07-26 16:30:00,27.2450008392334
2018-07-26 17:30:00,27.229999542236328
2018-07-26 18:30:00,27.21500015258789
2018-07-26 19:30:00,27.31999969482422
2018-07-27 13:30:00,27.540000915527344
2018-07-27 14:30:00,27.5
2018-07-27 15:30:00,27.350000381469727
2018-07-27 16:30:00,27.149999618530273
2018-07-27 17:30:00,27.239999771118164
2018-07-27 18:30:00,27.360000610351562
2018-07-27 19:30:00,27.459999084472656
2018-07-30 13:30:00,27.56999969482422
2018-07-30 14:30:00,27.43000030517578
2018-07-30 15:30:00,27.270000457763672
2018-07-30 16:30:00,27.290000915527344
2018-07-30 17:30:00,27.3700008392334
2018-07-30 18:30:00,27.360000610351562
2018-07-30 19:30:00,27.299999237060547
2018-07-31 13:30:00,27.81999969482422
2018-07-31 14:30:00,27.875
2018-07-31 15:30:00,28.05500030517578
2018-07-31 16:30:00,28.049999237060547
2018-07-31 17:30:00,28.200000762939453
2018-07-31 18:30:00,28.190000534057617
2018-07-31 19:30:00,28.239999771118164
2018-08-01 13:30:00,28.260000228881836
2018-08-01 14:30:00,28.436800003051758
2018-08-01 15:30:00,28.3799991607666
2018-08-01 16:30:00,28.645000457763672
2018-08-01 17:30:00,28.850000381469727
2018-08-01 18:30:00,28.989999771118164
2018-08-01 19:30:00,28.969999313354492
2018-08-02 13:30:00,28.6299991607666
2018-08-02 14:30:00,28.43000030517578
2018-08-02 15:30:00,28.739999771118164
2018-08-02 16:30:00,28.829999923706055
2018-08-02 17:30:00,28.760000228881836
2018-08-02 18:30:00,28.600000381469727
2018-08-02 19:30:00,28.579999923706055
2018-08-03 13:30:00,28.760000228881836
2018-08-03 14:30:00,28.59000015258789
2018-08-03 15:30:00,28.559999465942383
2018-08-03 16:30:00,28.610000610351562
2018-08-03 17:30:00,28.610000610351562
2018-08-03 18:30:00,28.684999465942383
2018-08-03 19:30:00,28.579999923706055
2018-08-06 13:30:00,28.270000457763672
2018-08-06 14:30:00,28.450000762939453
2018-08-06 15:30:00,28.479999542236328
2018-08-06 16:30:00,28.56999969482422
2018-08-06 17:30:00,28.479999542236328
2018-08-06 18:30:00,28.440000534057617
2018-08-06 19:30:00,28.309999465942383
2018-08-07 13:30:00,28.440000534057617
2018-08-07 14:30:00,28.450000762939453
2018-08-07 15:30:00,28.3799991607666
2018-08-07 16:30:00,28.43000030517578
2018-08-07 17:30:00,28.440000534057617
2018-08-07 18:30:00,28.344999313354492
2018-08-07 19:30:00,28.209999084472656
2018-08-08 13:30:00,28.139999389648438
2018-08-08 14:30:00,28.139999389648438
2018-08-08 15:30:00,28.0
2018-08-08 16:30:00,28.100000381469727
2018-08-08 17:30:00,28.1200008392334
2018-08-08 18:30:00,28.049999237060547
2018-08-08 19:30:00,27.920000076293945
2018-08-09 13:30:00,27.8700008392334
2018-08-09 14:30:00,27.8799991607666
2018-08-09 15:30:00,27.889999389648438
2018-08-09 16:30:00,27.329999923706055
2018-08-09 17:30:00,27.719999313354492
2018-08-09 18:30:00,27.760000228881836
2018-08-09 19:30:00,27.81999969482422
2018-08-10 13:30:00,27.190000534057617
2018-08-10 14:30:00,27.56999969482422
2018-08-10 15:30:00,27.389999389648438
2018-08-10 16:30:00,27.440000534057617
2018-08-10 17:30:00,27.540000915527344
2018-08-10 18:30:00,27.7549991607666
2018-08-10 19:30:00,27.81999969482422
2018-08-13 13:30:00,27.81999969482422
2018-08-13 14:30:00,27.6299991607666
2018-08-13 15:30:00,27.45400047302246
2018-08-13 16:30:00,27.479999542236328
2018-08-13 17:30:00,27.600000381469727
2018-08-13 18:30:00,27.68000030517578
2018-08-13 19:30:00,27.549999237060547
2018-08-14 13:30:00,27.68000030517578
2018-08-14 14:30:00,27.469999313354492
2018-08-14 15:30:00,27.600000381469727
2018-08-14 16:30:00,27.399999618530273
2018-08-14 17:30:00,27.440000534057617
2018-08-14 18:30:00,27.399999618530273
2018-08-14 19:30:00,27.389999389648438
2018-08-15 13:30:00,26.739999771118164
2018-08-15 14:30:00,26.600000381469727
2018-08-15 15:30:00,26.65999984741211
2018-08-15 16:30:00,26.795000076293945
2018-08-15 17:30:00,26.635400772094727
2018-08-15 18:30:00,26.700000762939453
2018-08-15 19:30:00,26.790000915527344
2018-08-16 13:30:00,26.860000610351562
2018-08-16 14:30:00,27.040000915527344
2018-08-16 15:30:00,26.899999618530273
2018-08-16 16:30:00,26.959999084472656
2018-08-16 17:30:00,26.969999313354492
2018-08-16 18:30:00,26.860000610351562
2018-08-16 19:30:00,26.670000076293945
2018-08-17 13:30:00,26.420000076293945
2018-08-17 14:30:00,26.360000610351562
2018-08-17 15:30:00,26.469999313354492
2018-08-17 16:30:00,26.3700008392334
2018-08-17 17:30:00,26.485000610351562
2018-08-17 18:30:00,26.459999084472656
2018-08-17 19:30:00,26.540000915527344
2018-08-20 13:30:00,26.93000030517578
2018-08-20 14:30:00,26.959999084472656
2018-08-20 15:30:00,26.899999618530273
2018-08-20 16:30:00,26.854999542236328
2018-08-20 17:30:00,26.860000610351562
2018-08-20 18:30:00,26.760000228881836
2018-08-20 19:30:00,26.65999984741211
2018-08-21 13:30:00,27.229999542236328
2018-08-21 14:30:00,27.31999969482422
2018-08-21 15:30:00,27.40999984741211
2018-08-21 16:30:00,27.510000228881836
2018-08-21 17:30:00,27.600000381469727
2018-08-21 18:30:00,27.489999771118164
2018-08-21 19:30:00,27.399999618530273
2018-08-22 13:30:00,27.100000381469727
2018-08-22 14:30:00,26.950000762939453
2018-08-22 15:30:00,27.014999389648438
2018-08-22 16:30:00,27.15999984741211
2018-08-22 17:30:00,27.209999084472656
2018-08-22 18:30:00,27.260000228881836
2018-08-22 19:30:00,27.15999984741211
2018-08-23 13:30:00,26.519899368286133
2018-08-23 14:30:00,26.520000457763672
2018-08-23 15:30:00,26.375
2018-08-23 16:30:00,26.3799991607666
2018-08-23 17:30:00,26.260000228881836
2018-08-23 18:30:00,25.959999084472656
2018-08-23 19:30:00,25.889999389648438
2018-08-24 13:30:00,26.670000076293945
