Datetime,SBUX
2018-02-26 17:30:00,57.27000045776367
2018-02-26 18:30:00,57.10900115966797
2018-02-26 19:30:00,57.310001373291016
2018-02-26 20:30:00,57.16999816894531
2018-02-27 14:30:00,57.279998779296875
2018-02-27 15:30:00,56.77000045776367
2018-02-27 16:30:00,56.82440185546875
2018-02-27 17:30:00,56.88999938964844
2018-02-27 18:30:00,56.869998931884766
2018-02-27 19:30:00,56.79499816894531
2018-02-27 20:30:00,56.56999969482422
2018-02-28 14:30:00,57.67499923706055
2018-02-28 15:30:00,57.619998931884766
2018-02-28 16:30:00,57.650001525878906
2018-02-28 17:30:00,57.849998474121094
2018-02-28 18:30:00,57.79560089111328
2018-02-28 19:30:00,57.53630065917969
2018-02-28 20:30:00,57.099998474121094
2018-03-01 14:30:00,57.226600646972656
2018-03-01 15:30:00,56.95000076293945
2018-03-01 16:30:00,56.880001068115234
2018-03-01 17:30:00,56.439998626708984
2018-03-01 18:30:00,56.02000045776367
2018-03-01 19:30:00,56.0099983215332
2018-03-01 20:30:00,56.15999984741211
2018-03-02 14:30:00,56.59000015258789
2018-03-02 15:30:00,56.959999084472656
2018-03-02 16:30:00,57.06999969482422
2018-03-02 17:30:00,56.84000015258789
2018-03-02 18:30:00,56.83000183105469
2018-03-02 19:30:00,56.81999969482422
2018-03-02 20:30:00,56.93000030517578
2018-03-05 14:30:00,57.0265007019043
2018-03-05 15:30:00,57.34000015258789
2018-03-05 16:30:00,57.27000045776367
2018-03-05 17:30:00,57.290000915527344
2018-03-05 18:30:00,57.20000076293945
2018-03-05 19:30:00,57.119998931884766
2018-03-05 20:30:00,56.97999954223633
2018-03-06 14:30:00,56.93000030517578
2018-03-06 15:30:00,56.625
2018-03-06 16:30:00,56.75
2018-03-06 17:30:00,56.86309814453125
2018-03-06 18:30:00,56.880001068115234
2018-03-06 19:30:00,57.0
2018-03-06 20:30:00,57.029998779296875
2018-03-07 14:30:00,56.959999084472656
2018-03-07 15:30:00,56.9900016784668
2018-03-07 16:30:00,56.83000183105469
2018-03-07 17:30:00,57.09000015258789
2018-03-07 18:30:00,57.0099983215332
2018-03-07 19:30:00,57.04999923706055
2018-03-07 20:30:00,57.029998779296875
2018-03-08 14:30:00,57.540000915527344
2018-03-08 15:30:00,57.77000045776367
2018-03-08 16:30:00,57.529998779296875
