Datetime,MXIM
2018-01-31 17:30:00,61.779998779296875
2018-01-31 18:30:00,61.29999923706055
2018-01-31 19:30:00,61.029998779296875
2018-01-31 20:30:00,61.02000045776367
2018-02-01 14:30:00,61.59000015258789
2018-02-01 15:30:00,61.47999954223633
2018-02-01 16:30:00,61.4900016784668
2018-02-01 17:30:00,61.525001525878906
2018-02-01 18:30:00,61.5
2018-02-01 19:30:00,61.189998626708984
2018-02-01 20:30:00,61.150001525878906
2018-02-02 14:30:00,60.81999969482422
2018-02-02 15:30:00,61.439998626708984
2018-02-02 16:30:00,61.11000061035156
2018-02-02 17:30:00,60.95000076293945
2018-02-02 18:30:00,60.849998474121094
2018-02-02 19:30:00,60.81999969482422
2018-02-02 20:30:00,60.56999969482422
2018-02-05 14:30:00,61.15999984741211
2018-02-05 15:30:00,61.06999969482422
2018-02-05 16:30:00,60.58000183105469
2018-02-05 17:30:00,60.529998779296875
2018-02-05 18:30:00,60.27000045776367
2018-02-05 19:30:00,59.75
2018-02-05 20:30:00,58.52000045776367
2018-02-06 14:30:00,59.02000045776367
2018-02-06 15:30:00,58.415000915527344
2018-02-06 16:30:00,58.790000915527344
2018-02-06 17:30:00,58.61000061035156
2018-02-06 18:30:00,58.25
2018-02-06 19:30:00,59.38999938964844
2018-02-06 20:30:00,59.5
2018-02-07 14:30:00,58.459999084472656
2018-02-07 15:30:00,58.540000915527344
2018-02-07 16:30:00,57.7400016784668
2018-02-07 17:30:00,56.880001068115234
2018-02-07 18:30:00,57.369998931884766
2018-02-07 19:30:00,57.244998931884766
2018-02-07 20:30:00,56.83000183105469
2018-02-08 14:30:00,57.27000045776367
2018-02-08 15:30:00,56.470001220703125
2018-02-08 16:30:00,56.209999084472656
2018-02-08 17:30:00,55.970001220703125
2018-02-08 18:30:00,55.84000015258789
2018-02-08 19:30:00,55.77000045776367
2018-02-08 20:30:00,55.599998474121094
2018-02-09 14:30:00,56.540000915527344
2018-02-09 15:30:00,56.5099983215332
2018-02-09 16:30:00,56.20000076293945
2018-02-09 17:30:00,55.86000061035156
2018-02-09 18:30:00,56.88999938964844
2018-02-09 19:30:00,57.470001220703125
2018-02-09 20:30:00,57.939998626708984
2018-02-12 14:30:00,58.720001220703125
2018-02-12 15:30:00,58.5
2018-02-12 16:30:00,58.970001220703125
2018-02-12 17:30:00,58.40999984741211
2018-02-12 18:30:00,58.790000915527344
2018-02-12 19:30:00,59.0
2018-02-12 20:30:00,58.7599983215332
2018-02-13 14:30:00,58.470001220703125
2018-02-13 15:30:00,58.18000030517578
2018-02-13 16:30:00,58.08000183105469
2018-02-13 17:30:00,58.095001220703125
2018-02-13 18:30:00,58.2599983215332
2018-02-13 19:30:00,58.36000061035156
2018-02-13 20:30:00,58.349998474121094
2018-02-14 14:30:00,58.65999984741211
2018-02-14 15:30:00,58.43000030517578
2018-02-14 16:30:00,58.45000076293945
2018-02-14 17:30:00,58.66999816894531
2018-02-14 18:30:00,58.849998474121094
2018-02-14 19:30:00,59.27000045776367
2018-02-14 20:30:00,59.111000061035156
2018-02-15 14:30:00,59.2400016784668
2018-02-15 15:30:00,60.9900016784668
2018-02-15 16:30:00,60.459999084472656
2018-02-15 17:30:00,60.689998626708984
2018-02-15 18:30:00,60.91999816894531
2018-02-15 19:30:00,60.98500061035156
2018-02-15 20:30:00,61.209999084472656
2018-02-16 14:30:00,61.31999969482422
2018-02-16 15:30:00,61.060001373291016
2018-02-16 16:30:00,61.290000915527344
2018-02-16 17:30:00,61.34000015258789
2018-02-16 18:30:00,61.40999984741211
2018-02-16 19:30:00,61.459999084472656
2018-02-16 20:30:00,61.275001525878906
2018-02-20 14:30:00,62.349998474121094
2018-02-20 15:30:00,62.630001068115234
2018-02-20 16:30:00,62.63999938964844
2018-02-20 17:30:00,62.255001068115234
2018-02-20 18:30:00,62.0099983215332
2018-02-20 19:30:00,61.95000076293945
2018-02-20 20:30:00,62.119998931884766
2018-02-21 14:30:00,62.33000183105469
2018-02-21 15:30:00,62.279998779296875
2018-02-21 16:30:00,62.1150016784668
2018-02-21 17:30:00,62.290000915527344
2018-02-21 18:30:00,62.7400016784668
2018-02-21 19:30:00,62.18960189819336
2018-02-21 20:30:00,61.7400016784668
2018-02-22 14:30:00,61.459999084472656
2018-02-22 15:30:00,61.41999816894531
2018-02-22 16:30:00,61.29499816894531
2018-02-22 17:30:00,61.43000030517578
2018-02-22 18:30:00,61.349998474121094
2018-02-22 19:30:00,61.16999816894531
2018-02-22 20:30:00,61.04999923706055
2018-02-23 14:30:00,61.209999084472656
2018-02-23 15:30:00,61.58000183105469
2018-02-23 16:30:00,61.029998779296875
2018-02-23 17:30:00,61.08000183105469
2018-02-23 18:30:00,61.33000183105469
