TSLA
282.8
282.6
281.98
281.06
280.4
281.145
280.04
281.0
280.57
280.38
280.24
280.11
280.23
280.47
279.79
280.165
279.81
280.0
280.0
280.085
280.16
280.39
280.39
280.1
280.185
280.52
280.43
280.56
280.92
280.97
280.86
280.83
280.88
281.01
281.06
281.03
280.995
281.62
281.82
281.87
273.175
273.78
272.28
272.26
271.45
271.975
272.63
272.9
272.57
273.12
272.31
272.675
272.77
271.48
271.8
272.2
271.695
270.63
270.14
268.99
268.02
268.37
269.0
269.25
269.2
269.345
269.07
269.08
268.46
268.15
268.26
267.95
268.22
268.1
267.38
268.19
267.58
268.185
267.93
268.09
268.085
267.82
267.585
268.18
268.385
268.57
268.635
269.21
269.03
269.25
268.935
268.6
269.565
269.475
270.05
270.25
270.16
270.15
269.9
270.135
269.26
269.22
269.085
268.39
268.665
268.39
268.5
268.37
268.51
268.56
267.79
267.87
267.75
267.99
267.75
267.83
267.53
267.67
267.19
267.19
267.2
267.19
267.07
267.44
267.46
267.31
267.0
267.07
266.75
266.75
266.74
266.655
266.96
267.915
268.26
268.51
268.545
268.32
268.105
268.15
267.49
267.77
267.77
267.58
267.58
267.88
267.81
267.81
267.87
267.34
266.92
266.96
267.15
267.88
268.1
267.79
267.94
267.68
267.76
267.47
267.28
267.13
267.13
266.58
266.27
266.5
266.32
266.36
266.09
266.27
266.2
266.04
265.97
265.8
266.02
265.64
266.02
265.74
265.8
265.61
265.5
265.64
265.305
265.1
265.13
265.41
265.42
265.19
265.06
265.19
265.05
265.075
264.29
264.67
264.22
264.26
264.26
264.805
264.02
263.8
264.2
263.47
263.77
263.49
263.0
263.12
262.92
262.88
263.025
262.95
263.23
264.44
264.1
265.3
264.94
265.1
265.14
265.35
265.675
266.86
266.49
265.5
265.61
266.08
265.19
264.55
264.55
264.55
264.58
265.29
263.98
263.77
263.48
263.89
263.795
263.89
263.885
263.815
263.865
263.81
263.52
263.725
263.625
263.74
263.78
263.775
263.0
262.95
262.74
262.72
262.65
262.65
262.49
262.29
262.58
262.41
262.27
262.25
262.03
262.02
262.61
262.08
261.99
261.78
261.84
262.0
261.995
261.925
261.83
261.405
261.405
261.33
261.25
261.335
261.105
261.2
261.19
261.025
260.32
260.5
261.51
260.8
260.76
260.49
260.31
260.255
260.29
260.46
260.55
261.18
260.97
262.115
261.885
261.455
261.56
261.6
261.41
261.38
261.38
261.29
261.57
261.355
261.51
262.34
262.43
262.8
262.34
261.71
262.125
262.1
262.3
262.44
262.015
262.21
262.355
262.06
262.12
261.34
261.46
261.34
262.03
263.0
262.805
262.78
262.64
262.6
262.66
262.66
263.39
264.15
264.08
264.46
264.24
264.08
264.61
264.2
264.105
264.08
264.29
264.065
263.91
264.09
264.085
264.28
263.5
263.76
263.77
263.56
263.7
263.89
263.115
263.36
263.12
263.25
263.24
263.17
263.025
262.6
262.85
262.53
262.24
262.29
262.185
262.185
262.025
261.93
261.91
261.8
261.945
262.01
261.72
262.17
261.76
262.0
262.33
262.71
262.2
262.39
262.19
262.175
261.77
262.3
261.95
262.28
262.365
261.99
262.03
262.08
261.92
261.79
261.25
261.8
262.27
262.415
261.83
261.715
261.62
260.94
260.88
261.045
260.645
260.98
260.97
260.66
260.64
260.665
260.63
260.665
260.54
260.56
260.38
260.43
260.55
260.79
261.33
261.71
261.21
261.335
261.38
261.595
261.96
262.01
261.96
262.0
262.13
262.8
262.555
262.24
262.05
261.99
263.435
261.73
261.84
262.2
261.0
260.31
261.25
260.62
260.61
261.07
262.18
262.31
263.75
264.62
264.37
264.915
264.28
265.765
266.455
265.48
265.6
265.81
266.69
266.69
267.44
266.475
266.42
266.43
266.235
265.925
266.165
266.56
266.12
266.12
265.44
265.47
265.56
265.1
264.44
264.67
263.89
265.165
265.115
264.62
264.11
264.48
264.4
264.25
264.88
264.31
264.38
264.94
264.4
264.4
264.84
265.22
264.52
264.62
264.41
264.41
264.31
263.72
263.72
262.985
263.15
262.725
262.07
262.68
262.41
262.98
262.525
262.66
262.66
262.12
261.39
261.78
261.21
261.38
261.3
261.3
260.66
260.6
259.46
258.0
258.92
259.19
259.33
259.47
259.31
259.21
258.56
258.0
258.0
257.32
257.32
256.5
256.47
256.59
256.15
256.25
255.69
255.43
255.21
255.87
256.32
254.87
254.47
254.45
253.87
253.8
253.71
253.95
254.54
254.3
254.93
254.81
254.02
254.24
254.3
254.1
253.31
254.06
253.73
253.46
253.7
253.88
254.145
253.15
253.7
253.095
253.07
252.4
253.5
253.2
252.56
252.28
252.28
253.31
253.45
254.32
253.7
254.39
254.45
254.1
254.1
253.55
253.82
254.43
253.735
254.42
253.83
253.97
253.08
253.7
253.54
253.48
253.235
252.85
253.11
253.06
253.01
252.79
252.24
252.22
252.48
252.925
253.11
252.675
252.335
252.53
252.52
252.78
252.85
253.08
253.185
253.11
252.87
253.24
253.43
253.195
253.19
253.09
253.13
253.0
252.75
253.05
253.25
253.08
253.08
253.08
252.74
252.25
252.75
252.63
252.45
252.75
251.13
250.96
251.5
251.25
251.1
251.21
251.4
251.72
251.72
251.72
250.58
250.92
250.8
250.1
250.33
250.4
250.205
249.35
249.47
249.76
249.2
250.47
250.3
250.195
249.75
249.865
250.49
250.845
250.97
250.82
251.17
250.82
250.35
249.92
250.04
249.86
249.86
249.4
249.27
249.55
249.945
250.15
249.87
249.6
249.82
249.99
249.75
249.75
249.9
249.51
250.14
250.29
250.6
250.61
250.38
250.31
249.93
250.19
249.81
249.32
249.695
249.6
249.915
250.24
249.965
249.95
249.98
249.75
249.885
249.96
250.04
250.05
249.995
250.315
250.26
250.41
250.19
250.39
250.42
250.5
250.195
250.3
250.13
250.93
251.76
252.05
252.265
252.055
251.88
251.31
251.6
251.6
251.6
251.59
251.55
251.87
252.0
251.84
252.085
252.095
251.68
251.38
251.15
251.5
252.15
252.02
252.0
251.94
251.99
251.86
251.92
251.765
251.87
251.56
251.56
252.02
252.18
251.81
251.93
251.45
251.44
251.48
251.48
251.39
251.3
251.22
250.81
250.76
251.045
250.955
250.81
250.84
250.42
250.25
250.41
250.27
250.3
250.51
250.21
250.43
250.31
250.41
250.275
250.29
250.09
250.19
250.185
250.095
250.18
249.93
250.22
250.255
250.125
250.065
249.76
249.91
250.135
249.99
250.055
249.94
250.18
250.01
249.97
249.94
250.0
250.03
249.55
249.77
249.91
249.91
250.015
250.075
249.92
250.0
251.1
250.7
250.88
250.81
251.335
251.2
250.72
250.8
250.98
251.22
250.8
250.54
250.65
250.69
250.805
250.9
250.75
250.69
250.68
250.525
254.84
253.8
253.645
255.33
256.82
258.0
258.72
257.36
258.5
259.9
258.54
258.18
258.49
257.4
258.515
257.6
257.2
257.9
257.06
256.71
257.43
257.71
256.85
256.25
257.39
256.695
257.67
257.8
257.4
258.78
259.21
259.265
258.74
258.98
260.0
260.04
259.9
260.85
259.31
259.84
259.35
259.725
258.93
258.485
259.085
259.53
259.235
259.36
259.115
258.51
259.155
259.45
260.31
260.11
260.57
260.8
261.725
262.71
263.34
262.485
262.915
263.56
264.51
264.51
264.74
264.385
263.25
263.81
263.7
262.91
263.31
263.11
263.69
263.73
263.8
264.73
264.32
264.25
263.66
263.42
263.98
263.725
263.46
263.095
263.015
263.58
263.35
263.625
263.85
263.225
263.4
262.51
262.0
261.71
261.99
262.1
261.91
261.91
261.26
260.99
260.49
260.15
260.88
261.25
261.25
261.435
261.93
261.96
261.53
261.05
261.05
262.07
262.07
262.03
262.16
262.81
262.765
262.355
262.12
262.09
262.3
262.62
262.8
262.74
262.61
263.345
262.96
263.56
263.28
263.235
263.57
262.92
262.91
262.355
262.935
262.315
262.04
262.04
262.29
262.29
262.97
263.56
263.18
263.36
263.38
263.97
264.13
264.12
264.0
264.0
263.83
264.2
264.44
264.44
263.3
263.3
264.11
264.11
264.11
263.745
263.41
263.56
263.61
263.665
262.575
262.575
262.52
262.365
262.5
262.58
262.575
262.99
262.915
263.145
262.925
262.28
262.61
262.61
262.925
263.24
262.86
263.29
263.5
263.34
263.34
263.34
263.835
263.835
264.675
264.55
264.01
263.96
262.3
262.53
262.53
262.53
262.81
262.665
262.39
262.17
262.62
262.49
262.61
262.25
262.2
262.6
262.64
262.64
262.75
262.75
263.405
263.065
262.78
262.89
262.81
262.69
262.84
262.805
262.99
262.62
262.45
263.44
263.81
263.775
263.61
263.51
264.35
263.9
264.44
264.4
264.05
264.47
264.86
265.45
265.36
265.45
264.7
264.74
264.41
264.175
264.52
264.22
264.77
264.87
264.66
264.57
264.545
264.74
264.71
265.19
265.95
265.8
265.4
265.71
266.62
266.35
265.73
265.9
264.9
265.19
265.0
264.61
264.51
264.51
264.79
265.09
265.45
265.665
265.8
265.35
265.05
265.48
265.36
265.59
265.01
265.17
265.28
265.47
265.15
265.01
264.93
264.93
264.89
264.89
264.89
264.88
263.72
264.15
263.85
263.63
264.01
263.79
263.8
263.8
264.025
263.945
263.92
264.1
264.1
264.03
263.81
263.97
264.0
263.92
263.53
263.57
264.03
264.195
264.21
264.92
264.85
264.92
265.25
265.395
265.06
264.89
264.46
264.45
264.41
264.51
264.29
264.55
264.55
264.24
264.4
264.66
264.66
264.575
264.35
263.945
263.99
264.15
264.0
264.095
263.93
264.16
264.435
264.45
264.33
264.33
264.09
264.255
263.25
262.8
263.22
263.26
263.26
263.27
263.265
263.38
263.38
263.36
263.15
262.58
262.4
262.39
262.3
262.26
262.04
262.05
262.23
262.2
262.0
262.005
261.76
261.79
261.78
261.9
262.0
262.0
261.61
262.0
262.0
261.655
261.265
261.8
262.1
262.1
261.93
261.91
261.66
261.75
261.84
261.69
262.13
262.06
262.41
262.6
262.82
262.9
263.285
263.28
263.28
261.01
260.21
258.165
258.96
259.0
258.2
257.41
257.86
257.94
257.96
257.47
255.76
256.5
255.365
255.15
255.33
254.76
253.68
254.0
253.43
252.54
252.23
251.95
250.77
250.03
250.17
248.065
250.1
249.98
249.92
248.46
248.62
248.99
249.7
249.33
250.69
251.18
250.99
251.03
251.59
253.1
252.81
251.67
251.07
250.0
251.67
252.32
253.02
252.72
252.72
252.23
252.6
252.135
251.71
253.65
253.42
253.45
254.395
253.75
252.82
253.235
252.73
252.625
252.76
253.39
253.12
252.84
252.2
252.2
251.46
251.375
251.99
251.76
252.3
252.3
252.16
250.8
251.66
251.82
251.82
253.04
252.25
251.46
251.08
251.54
251.28
251.78
251.78
251.77
252.47
252.11
252.15
251.83
251.065
251.07
250.95
251.0
250.01
251.13
250.56
250.235
250.58
250.0
250.485
250.05
249.485
249.58
250.19
249.55
249.28
249.67
250.0
250.01
249.91
250.33
250.775
250.765
250.14
250.06
249.785
249.25
249.5
249.8
249.93
249.82
249.89
251.57
251.94
252.44
253.93
253.42
253.17
253.965
255.39
255.9
255.895
258.57
257.53
256.25
256.17
255.55
256.22
255.34
254.99
255.75
255.1
255.17
255.17
255.17
256.195
256.31
256.59
256.59
255.77
255.23
255.32
255.32
254.64
255.625
255.75
255.78
255.82
257.06
257.0
257.46
257.46
258.0
258.36
257.85
257.85
257.97
257.53
257.11
257.11
257.11
257.23
257.02
257.02
255.96
255.96
255.31
255.31
255.31
255.14
254.88
254.36
254.255
254.095
254.17
254.2
254.25
255.07
255.18
255.45
255.45
255.5
255.32
255.32
255.32
255.32
255.72
254.88
254.88
255.29
255.29
254.54
254.595
254.595
253.39
253.39
253.39
253.31
254.29
255.04
255.04
255.5
255.7
256.1
256.64
256.54
257.05
256.96
257.4
257.5
257.46
258.09
258.1
258.02
257.56
257.56
258.1
258.1
257.38
257.33
256.86
256.86
256.63
256.95
256.92
257.25
257.25
260.71
261.29
259.51
259.19
259.78
258.615
258.87
257.87
258.09
257.83
258.085
258.66
258.61
258.89
259.54
259.45
258.86
259.25
259.99
260.01
259.535
259.46
259.27
259.16
258.87
258.85
259.36
258.855
258.07
257.92
257.16
257.16
257.555
257.1
256.98
256.52
258.19
258.31
257.97
258.06
257.83
258.22
258.35
258.68
258.76
258.52
258.21
258.12
258.4
258.4
258.81
259.1
258.89
258.89
259.23
259.21
259.9
260.01
260.22
260.94
261.14
260.18
259.94
259.94
259.31
259.96
259.69
259.71
259.86
259.6
259.16
258.6
258.56
258.93
259.44
259.06
259.28
259.77
259.7
259.7
259.34
259.1
258.415
259.18
258.575
258.3
257.96
257.42
257.255
257.67
257.06
257.22
257.28
256.97
256.16
256.0
255.47
256.01
256.17
256.025
257.05
256.92
257.03
256.94
257.2
257.195
257.54
258.075
257.91
258.37
258.25
257.74
257.66
258.215
258.43
258.88
258.33
258.01
258.385
258.03
257.96
258.145
258.03
258.135
257.48
257.87
257.935
257.265
256.855
257.17
256.99
256.82
257.12
257.71
257.93
258.54
258.26
258.21
258.01
257.79
257.325
257.075
256.09
256.96
256.95
256.7
257.0
259.94
258.8
258.88
258.09
257.57
256.02
256.52
255.95
254.21
253.95
252.26
253.59
253.43
253.8
254.47
255.8
256.2
257.7
258.2
258.485
259.02
260.5
262.0
261.13
260.11
258.135
259.7
260.015
259.995
258.83
257.43
256.535
255.8
254.35
254.69
254.51
255.52
255.69
256.0
256.2
254.05
253.77
254.53
254.31
254.64
253.35
253.35
252.53
252.94
253.775
253.53
253.49
253.01
252.88
252.88
253.31
253.45
254.44
254.0
254.34
254.4
253.9
253.42
253.09
253.92
253.92
253.66
253.075
253.26
252.6
252.945
253.08
252.83
253.02
251.55
251.895
251.895
252.5
252.01
252.9
252.375
252.27
252.125
251.815
251.81
252.36
252.01
252.835
252.43
252.48
252.66
251.98
252.32
251.0
250.64
251.1
252.06
251.34
251.3
250.64
251.02
250.88
250.695
251.14
250.98
251.16
252.685
252.375
252.07
252.72
252.285
252.55
252.635
252.26
252.035
251.2
251.97
251.5
251.96
251.755
251.58
251.76
251.76
251.73
251.54
250.71
251.68
251.5
251.99
252.3
252.55
252.45
252.38
252.59
252.835
254.04
253.99
254.15
255.39
254.77
254.02
254.55
255.34
254.88
254.44
254.9
255.0
254.8
254.72
254.72
254.03
253.5
254.14
253.585
253.71
254.415
254.28
253.85
253.865
254.035
254.035
254.12
254.11
254.41
254.2
253.9
253.9
254.065
254.36
254.77
255.125
254.98
255.0
255.6
255.09
255.82
255.62
255.08
254.5
254.66
254.64
254.4
254.88
254.16
254.44
254.0
253.98
253.51
252.86
253.15
253.455
253.48
253.7
254.1
253.83
254.035
253.59
252.65
252.48
252.11
252.42
252.42
252.385
252.75
252.6
252.6
253.04
253.04
252.36
252.11
252.275
252.0
252.05
251.49
251.49
251.82
252.12
252.12
251.57
251.45
251.85
251.85
251.85
253.14
253.375
253.375
253.47
253.47
253.23
252.78
252.67
253.04
252.79
252.75
252.75
252.75
253.12
253.05
253.05
253.05
254.2
253.5
253.355
253.355
253.0
253.52
253.52
253.29
252.95
253.01
253.01
252.71
252.025
252.28
252.01
251.7
251.87
251.99
252.27
251.59
251.69
251.92
252.2
252.11
252.46
252.1
252.455
252.76
252.825
252.82
252.72
252.45
252.27
252.73
253.09
252.76
252.71
252.71
252.1
251.98
251.815
251.9
251.66
251.66
251.91
251.87
251.78
251.45
251.93
252.11
252.33
252.675
252.15
252.09
251.8
251.65
252.03
252.24
252.46
251.88
251.92
251.3
251.86
251.42
251.2
250.96
251.43
251.36
251.4
251.55
251.15
250.55
250.66
249.69
249.27
249.87
250.67
251.26
250.63
250.6
250.065
251.24
251.26
250.8
250.64
250.23
250.29
250.49
250.49
250.285
250.23
249.74
249.705
250.88
250.99
250.79
251.11
250.77
250.13
250.47
250.49
250.41
251.695
252.26
252.275
252.36
252.155
252.15
252.39
252.1
253.35
253.08
252.63
253.04
252.97
253.0
252.51
252.19
251.8
251.44
251.9
252.81
252.16
251.79
251.14
251.38
251.26
252.3
252.03
251.9
252.12
252.69
252.7
252.345
252.73
253.04
252.87
252.61
252.41
252.125
252.635
252.55
252.9
252.655
253.46
252.7
252.82
253.03
252.22
261.22
260.35
257.95
258.22
258.265
257.22
257.6
258.33
258.51
258.03
258.22
257.71
258.41
258.64
258.26
259.08
258.32
258.5
259.3
259.72
260.0
258.86
258.71
258.24
259.23
260.24
259.74
259.69
260.18
260.18
258.99
259.0
259.55
259.62
259.5
259.09
258.52
258.0
257.85
258.77
258.77
258.77
258.77
257.995
257.6
256.58
257.48
257.34
257.36
257.29
257.49
257.19
257.79
257.79
257.54
257.23
257.17
256.99
257.3
256.84
256.73
256.74
256.56
256.11
257.3
257.185
257.545
257.545
257.63
257.93
257.93
257.5
257.5
257.5
257.5
257.86
257.37
257.33
256.7
256.31
257.11
257.38
257.42
257.46
257.97
257.97
257.36
257.0
256.8
256.8
256.8
257.23
257.105
257.105
256.85
256.32
256.32
256.32
256.85
257.28
257.01
256.74
256.68
256.68
256.17
256.2
256.2
256.175
256.175
256.175
256.175
256.39
256.39
256.71
256.8
257.2
257.2
257.2
256.44
255.97
255.97
256.46
256.46
256.46
256.46
257.39
256.82
256.82
255.695
255.695
255.695
255.695
255.695
255.25
255.06
254.655
254.61
254.44
254.44
255.02
255.02
255.25
255.25
255.25
254.92
254.92
255.23
255.3
255.3
255.3
255.3
254.76
254.76
254.76
254.76
254.55
255.02
254.82
254.93
253.88
254.07
254.07
254.07
254.29
254.29
254.36
254.23
254.23
254.23
254.23
254.17
254.17
254.17
254.42
254.42
254.5
254.5
253.73
253.64
253.64
253.82
253.2
253.86
254.34
254.16
254.01
253.685
253.67
253.05
253.46
253.55
253.28
253.23
253.335
252.93
252.71
252.63
252.63
252.43
252.22
252.39
252.6
252.73
253.07
253.4
253.92
253.85
253.83
254.81
254.66
253.8
253.95
253.78
254.36
255.07
255.36
255.45
255.75
255.38
255.5
255.18
255.04
255.04
254.98
254.68
255.15
254.45
254.45
254.09
253.93
254.52
254.52
254.655
254.88
255.13
255.4
255.4
255.4
254.84
255.01
255.01
255.01
254.71
254.29
254.23
253.89
253.77
254.04
254.27
254.59
254.62
254.62
254.3
254.3
253.82
254.375
254.16
255.16
255.4
255.38
254.85
254.85
255.22
254.53
255.05
254.73
255.02
255.11
255.14
255.01
254.67
254.43
254.36
253.78
253.995
254.33
254.52
254.35
253.61
253.49
253.23
253.15
253.32
254.21
253.61
253.76
253.56
253.56
254.73
254.84
254.58
254.59
254.59
254.45
254.82
254.82
254.65
254.54
254.92
255.55
255.33
255.33
255.04
254.98
254.98
254.89
254.89
254.89
255.26
255.03
255.03
255.03
254.91
254.39
254.65
255.07
255.43
255.3
255.65
255.79
256.12
256.27
256.35
256.51
257.19
257.7
257.1
257.18
256.55
256.75
256.9
257.39
256.84
257.14
256.86
257.41
257.0
257.2
257.725
258.16
258.41
258.26
258.3
258.54
258.56
258.0
257.885
257.5
257.5
257.42
257.64
257.92
257.94
258.0
258.3
258.3
258.81
258.46
258.44
258.31
258.03
258.0
258.03
258.13
258.46
258.2
258.12
258.03
257.97
257.84
258.09
257.91
257.94
257.73
257.91
258.24
257.91
