MAR
121.7
121.7
121.565
121.53
121.57
121.615
121.69
121.68
121.69
121.62
121.63
121.65
121.7
121.65
121.67
121.665
121.665
121.665
121.665
121.59
121.61
121.61
121.61
121.59
121.59
121.59
121.51
121.47
121.47
121.475
121.5
121.5
121.5
121.5
121.44
121.4
121.4
121.55
121.55
121.57
121.57
121.52
121.525
121.525
121.525
121.44
121.44
121.44
121.45
121.45
121.33
121.34
121.34
121.3
121.3
121.19
121.18
121.1
121.13
121.16
121.15
121.14
121.12
121.09
121.1
121.16
121.19
121.17
121.15
121.15
121.23
121.37
121.4
121.42
121.35
121.48
121.53
121.48
121.49
121.5
121.48
121.49
121.51
121.62
121.56
121.53
121.51
121.495
121.48
121.48
121.48
121.615
121.59
121.59
121.58
121.59
121.59
121.59
121.59
121.53
121.6
121.49
121.53
121.55
121.55
121.61
121.46
121.39
121.39
121.32
121.32
121.32
121.35
121.45
121.45
121.46
121.47
121.49
121.53
121.54
121.56
121.535
121.57
121.61
121.61
121.61
121.61
121.64
121.71
121.71
121.75
121.69
121.69
121.69
121.69
121.65
121.65
121.69
121.69
121.7
121.735
121.85
121.89
121.89
122.03
122.06
122.06
122.06
121.98
121.98
122.05
121.97
122.0
122.01
122.01
122.08
122.07
122.1
122.06
122.035
122.035
122.05
122.02
122.015
122.015
121.905
121.955
121.915
121.94
122.01
122.01
121.96
121.84
121.86
121.86
121.83
121.89
121.9
121.89
121.85
121.77
121.77
121.745
121.745
121.76
121.74
121.695
121.69
121.67
121.65
121.72
121.675
121.775
121.805
121.8
121.88
121.99
122.01
122.07
122.13
122.045
122.055
122.085
122.105
122.15
122.21
122.195
122.195
122.175
122.215
122.205
123.26
123.26
122.93
122.93
122.87
122.96
122.975
122.975
123.29
123.29
123.42
123.27
123.13
123.13
123.13
123.13
123.465
123.38
123.38
123.125
123.125
123.125
123.06
123.095
123.095
123.1
123.12
123.17
123.17
123.17
123.15
123.11
123.2
123.11
123.05
123.05
123.25
123.25
123.18
123.18
123.125
123.13
123.13
123.13
123.15
123.16
123.15
123.15
123.08
123.1
123.2
123.2
123.19
123.19
123.23
123.23
123.19
123.17
123.105
123.105
123.085
123.08
123.09
123.045
123.0
123.06
123.035
123.04
123.0
122.81
122.81
122.81
122.82
122.82
122.82
122.82
122.82
122.925
122.89
122.74
122.655
122.655
122.855
122.8
122.8
122.895
122.96
122.93
122.85
122.86
122.845
122.82
122.82
122.82
122.85
122.76
122.64
122.69
122.58
122.58
122.49
122.49
122.49
122.25
122.27
122.12
122.12
122.05
121.99
122.1
122.01
121.895
121.85
121.85
121.975
121.975
121.97
121.97
121.96
121.96
121.96
121.79
121.73
121.79
121.79
121.73
121.83
121.915
121.91
121.885
121.88
121.88
121.8
121.8
121.8
121.8
121.67
121.67
121.66
121.735
121.685
121.59
121.6
121.6
121.42
121.42
121.42
121.42
121.3
121.24
121.24
121.24
121.28
121.305
121.305
121.305
121.305
121.21
121.21
121.21
121.21
121.21
121.09
120.88
120.88
120.88
120.88
120.88
120.88
120.88
121.04
121.04
121.04
121.22
121.22
121.22
121.22
121.325
121.18
121.18
121.12
121.12
120.97
120.94
120.94
120.94
120.94
120.94
120.84
120.82
120.74
120.8
120.8
120.71
120.71
120.75
120.75
120.75
120.75
120.75
120.92
120.92
120.92
121.01
121.01
121.01
121.01
121.01
121.02
120.92
120.92
120.815
120.815
120.815
120.71
120.71
120.71
120.71
120.71
120.71
120.71
120.71
120.41
120.32
120.32
120.485
120.485
120.485
120.485
120.485
120.485
120.485
120.34
120.35
120.37
120.37
120.37
120.36
120.38
120.38
120.38
120.38
120.38
120.38
120.38
120.51
120.52
120.52
120.57
120.635
120.65
120.65
120.775
120.76
120.76
120.76
120.79
120.79
120.87
120.87
120.985
121.0
120.99
121.005
121.015
121.05
121.05
120.99
120.95
121.02
120.97
120.97
120.97
120.99
121.05
121.06
121.06
121.06
120.86
120.86
120.86
120.86
120.86
120.86
120.91
120.91
120.91
120.91
121.05
121.05
121.15
121.15
121.15
121.21
121.22
121.22
121.22
121.17
121.32
121.23
121.31
121.48
121.615
121.66
121.6
121.6
121.6
121.575
121.63
121.69
121.67
121.63
121.63
121.63
121.63
121.63
121.545
121.55
121.53
121.565
121.62
121.91
121.91
121.57
121.62
121.62
121.475
121.475
121.6
121.58
121.58
121.58
121.56
121.56
121.56
121.56
121.56
121.56
121.56
121.56
121.72
121.72
121.72
121.73
121.73
121.73
121.73
121.73
121.73
121.75
121.75
121.75
121.75
121.83
121.83
121.83
121.83
121.83
121.51
121.51
121.51
121.5
121.5
121.5
121.5
121.5
121.35
121.345
121.39
121.27
121.27
121.27
121.31
121.33
121.33
121.59
121.59
121.62
121.6
121.64
121.54
121.53
121.54
121.52
121.525
121.585
121.52
121.41
121.385
121.45
""
""
""
""
""
""
121.41
121.41
121.41
121.41
121.43
121.3
121.3
121.3
121.3
121.3
121.3
121.3
121.3
121.3
121.3
121.51
121.56
121.56
121.56
121.56
121.56
121.56
121.56
121.56
121.46
121.46
121.46
121.46
121.53
121.53
121.53
121.53
121.53
121.53
121.53
121.38
121.38
121.38
121.38
121.32
121.32
121.32
121.32
121.32
121.32
121.385
121.385
121.385
121.385
121.385
121.385
121.385
121.385
121.385
121.46
121.46
121.46
121.375
121.375
121.375
121.375
121.375
121.09
121.09
121.09
121.15
121.11
121.11
121.0
121.0
121.0
121.0
121.0
121.0
121.05
121.05
121.05
121.03
121.02
120.98
120.98
121.025
121.09
121.09
121.085
120.935
120.955
120.955
120.955
120.9
120.9
120.9
120.9
120.75
120.75
120.75
120.74
120.74
120.63
120.56
120.56
120.56
120.38
120.38
120.42
120.42
120.41
120.41
120.41
120.41
120.41
120.41
120.41
120.18
120.18
120.18
119.97
119.99
119.94
119.89
120.1
120.08
120.03
120.03
119.775
119.63
119.775
119.78
119.815
119.81
119.68
119.64
119.72
119.72
119.72
119.72
119.88
119.88
119.88
119.88
119.88
119.8
119.71
119.85
119.85
119.79
119.865
119.88
119.88
120.0
120.02
120.02
119.9
119.9
119.9
119.83
119.83
119.82
119.88
120.01
119.99
119.99
119.78
119.78
119.78
119.88
119.88
119.96
119.96
119.96
120.085
120.085
120.085
120.085
120.085
120.085
120.085
119.92
119.92
119.92
119.96
120.0
120.0
120.0
119.94
119.96
119.96
119.96
119.835
119.86
119.79
119.76
119.76
119.89
119.93
119.93
119.83
119.83
119.83
119.77
119.78
119.78
119.78
119.6
119.67
119.66
119.77
119.77
119.77
119.83
119.79
119.84
119.905
119.98
119.98
119.92
119.92
119.92
119.76
119.76
119.76
119.76
119.5
119.5
119.55
119.55
119.55
119.55
119.63
119.76
119.745
119.79
119.85
119.85
119.85
120.01
120.01
120.01
119.99
119.99
120.135
120.135
120.185
120.185
120.17
120.21
120.18
120.06
120.06
120.025
120.05
120.05
120.03
119.98
119.98
120.01
119.99
119.99
119.99
119.99
119.99
119.93
119.93
119.95
119.96
120.05
120.18
120.18
120.13
120.13
120.205
120.205
120.205
120.2
120.18
120.18
120.16
120.16
120.16
120.17
120.205
120.205
120.205
120.195
120.25
120.35
120.32
120.22
120.22
120.44
120.44
120.45
120.33
120.33
120.49
120.49
120.49
120.49
120.53
120.52
120.52
120.52
120.44
120.48
120.48
120.48
120.52
120.5
120.485
120.475
120.46
120.46
120.55
120.55
120.55
120.61
120.62
120.55
120.48
120.48
120.57
120.52
120.52
120.49
120.51
120.57
120.57
120.59
120.58
120.6
120.57
120.66
120.66
120.64
120.64
120.6
120.635
120.66
120.66
120.685
120.7
120.7
120.74
120.74
120.76
120.76
120.76
120.66
120.66
120.67
120.65
120.57
120.55
120.61
120.55
120.5
120.53
120.53
120.54
120.46
120.485
120.545
120.505
120.52
120.56
120.575
120.54
120.53
120.525
120.61
120.59
120.61
120.63
120.68
120.63
120.57
120.59
120.635
120.62
120.61
120.595
120.61
120.63
120.57
""
""
119.9
120.08
120.52
120.29
120.62
120.82
121.07
120.93
120.675
120.65
120.68
120.68
120.68
120.765
120.395
120.47
120.53
120.55
120.57
120.86
120.86
120.62
120.875
120.885
120.89
120.895
120.895
120.895
121.12
121.12
121.12
120.97
120.81
120.845
120.845
120.845
120.845
120.845
120.84
120.84
120.61
120.61
120.66
120.66
120.66
120.66
120.66
120.66
120.84
120.78
120.82
120.82
120.925
120.925
120.96
120.78
120.855
120.97
120.97
120.875
121.025
121.025
120.98
120.96
121.0
121.0
121.0
121.0
120.91
120.91
120.91
121.11
121.16
121.24
121.16
121.055
121.115
121.115
121.115
121.02
121.02
120.91
120.92
120.92
120.92
120.92
120.92
120.83
120.83
120.84
120.84
120.84
120.8
120.83
120.835
120.77
120.785
120.67
120.67
120.67
120.67
120.67
120.67
120.9
120.9
120.83
120.83
120.83
120.75
120.88
120.97
120.97
120.97
120.97
120.97
120.92
120.94
120.885
120.885
120.725
120.725
120.725
120.745
120.745
120.85
120.88
120.88
120.88
120.88
120.845
120.77
120.77
120.77
120.82
120.805
120.805
120.775
120.84
120.815
120.815
120.95
120.91
120.81
120.83
120.815
120.84
120.85
120.8
120.81
120.82
120.82
120.68
120.68
120.75
120.75
120.75
120.685
120.685
120.765
120.7
120.76
120.71
120.615
120.575
120.575
120.54
120.54
120.54
120.44
120.44
120.44
120.44
120.5
120.5
120.43
120.43
120.43
120.43
120.425
120.48
120.48
120.48
120.485
120.485
120.485
120.485
120.525
120.525
120.525
120.525
120.525
120.525
120.525
120.31
120.29
120.29
120.36
120.36
120.375
120.375
120.375
120.345
120.345
120.345
120.425
120.425
120.4
120.4
120.4
120.305
120.285
120.2
120.23
120.23
120.2
120.25
120.265
120.265
120.205
120.34
120.34
120.34
120.34
120.34
120.45
120.45
120.45
120.39
120.39
120.39
120.39
120.55
120.47
120.48
120.37
120.37
120.41
120.41
120.39
120.39
120.39
120.39
120.39
120.4
120.375
120.375
120.29
120.29
120.29
120.29
120.345
120.33
120.33
120.33
120.33
120.335
120.425
120.41
120.41
120.44
120.44
120.44
120.465
120.465
120.465
120.63
120.71
120.62
120.49
120.49
120.49
120.595
120.62
120.52
120.54
120.53
120.58
120.66
120.57
120.56
120.57
120.585
120.66
120.56
120.515
120.565
120.52
120.39
120.315
120.31
120.195
120.195
120.31
120.31
120.35
120.35
120.41
120.42
120.39
120.39
120.39
120.39
120.38
120.3
120.25
120.25
120.285
120.21
120.21
120.21
120.25
120.32
120.3
120.3
120.3
120.25
120.25
120.25
120.28
120.38
120.47
120.46
120.395
120.395
120.395
120.395
120.515
120.5
120.5
120.5
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.435
120.28
120.28
120.205
120.2
120.15
120.18
120.12
120.09
120.1
120.18
120.18
120.18
120.13
120.1
120.14
120.12
120.085
120.05
120.08
120.055
120.07
120.075
120.165
120.175
120.14
120.195
120.105
120.01
119.92
119.82
119.77
119.815
119.825
119.8
119.78
119.81
119.73
119.3
119.3
118.88
118.88
118.88
118.88
118.88
118.88
118.66
118.705
118.83
118.83
118.83
118.72
118.72
118.72
118.75
118.68
118.68
118.68
118.68
118.77
118.77
118.77
118.77
118.77
118.77
118.77
118.77
118.77
118.77
118.77
118.72
118.34
118.34
118.34
118.34
118.21
118.24
118.24
118.24
118.53
118.53
118.53
118.53
118.53
118.53
118.53
118.34
118.34
118.82
118.82
118.795
118.795
118.795
118.97
118.97
118.97
118.81
118.93
118.93
119.06
118.99
119.03
118.96
119.04
119.04
119.02
119.02
118.87
118.94
118.94
118.94
118.94
118.94
118.89
118.89
118.98
119.04
118.92
119.17
119.09
119.09
119.01
119.0
119.0
119.0
119.0
118.94
118.94
118.96
118.91
119.01
119.01
119.01
119.01
118.83
118.83
118.63
118.63
118.64
118.64
118.88
118.88
118.65
118.65
118.65
118.63
118.51
118.47
118.38
118.32
118.31
118.31
118.475
118.545
118.54
118.58
118.58
118.55
118.55
118.55
118.55
118.55
118.525
118.525
118.485
118.485
118.485
118.365
118.365
118.585
118.585
118.55
118.55
118.58
118.58
118.7
118.7
118.73
118.73
118.73
118.73
118.71
118.71
118.71
118.71
118.71
118.69
118.57
118.57
118.6
118.6
118.6
118.6
118.51
118.51
118.51
118.51
118.51
118.47
118.58
118.67
118.65
118.72
118.8
118.83
118.83
118.85
118.87
118.87
118.87
118.86
118.9
118.95
118.94
119.03
119.05
118.96
118.96
118.91
118.91
118.91
118.785
118.785
118.83
118.745
118.71
118.71
118.71
118.615
118.615
118.615
118.55
118.6
118.78
118.78
118.78
118.78
118.78
118.88
118.875
118.875
118.875
118.875
118.875
118.89
118.89
118.89
118.89
118.89
118.55
118.55
118.55
118.41
118.41
118.41
118.41
118.41
118.41
118.41
118.765
118.765
118.97
118.995
119.0
119.015
119.015
119.015
119.25
119.2
119.02
119.16
119.11
119.065
119.065
119.065
119.065
118.995
118.995
118.995
118.995
118.995
118.995
118.92
118.92
118.92
118.99
118.97
118.98
118.98
118.94
118.94
118.94
118.94
119.05
119.045
119.04
119.1
119.1
119.01
118.96
118.96
118.87
118.87
118.87
118.87
118.83
118.87
118.87
118.89
118.89
118.82
118.78
118.78
118.64
118.64
118.36
118.36
118.34
118.38
118.425
118.425
118.3
118.3
118.3
118.45
118.425
118.39
118.37
118.37
118.37
118.37
118.25
118.25
118.25
118.25
118.25
118.25
118.22
118.22
118.22
118.22
118.22
118.22
118.14
118.01
117.985
117.84
117.81
117.83
117.79
117.79
117.79
117.66
117.65
117.67
117.71
117.8
117.8
117.63
117.6
117.57
117.57
117.55
117.52
117.48
117.48
117.54
117.61
117.39
117.365
117.41
117.5
117.5
117.39
117.5
117.42
117.39
117.46
117.32
117.32
117.35
117.13
117.29
117.2
117.38
117.38
117.38
117.19
117.19
117.19
117.19
117.19
117.49
117.49
117.49
117.49
117.52
117.52
117.52
117.53
117.53
117.37
117.37
117.25
117.25
117.15
117.11
117.05
116.92
116.86
116.85
116.94
116.94
116.93
116.87
117.055
117.22
117.4
117.07
116.95
116.95
116.88
116.84
116.55
116.59
116.53
116.45
116.49
116.38
116.62
116.285
116.29
116.27
116.29
116.29
116.29
116.29
116.21
116.21
116.39
116.39
116.39
116.39
116.22
116.22
116.19
116.19
116.36
116.49
116.49
116.49
116.805
116.91
117.05
117.02
117.02
117.02
117.35
117.1
116.99
116.895
116.895
116.7
116.75
116.91
116.79
116.75
116.83
116.7
116.675
116.675
116.675
116.51
116.25
116.0
116.0
116.0
116.0
116.195
116.45
116.45
116.35
116.27
116.27
116.26
116.26
116.62
116.5
116.5
116.76
116.76
116.76
116.53
116.7
116.65
116.8
116.68
116.5
116.475
116.505
116.505
116.34
116.3
116.28
116.19
116.19
116.3
116.3
116.12
116.12
116.03
115.94
116.0
116.0
116.2
116.2
116.15
116.15
115.99
115.99
115.99
115.99
115.42
115.42
115.53
115.53
115.57
115.54
115.43
115.32
115.22
115.22
115.16
115.16
115.3
115.57
115.57
115.44
115.44
115.44
115.44
115.8
115.8
115.69
115.69
115.69
115.67
115.51
115.5
115.56
115.57
115.57
115.83
115.65
115.65
115.54
115.54
115.48
115.48
115.98
115.86
115.86
115.86
115.86
115.88
116.005
115.97
115.97
115.97
115.97
115.97
116.52
116.32
116.19
116.23
116.23
116.23
116.01
115.93
116.16
116.25
116.02
115.97
115.97
116.03
116.04
116.04
116.1
116.1
116.1
116.1
116.1
116.1
116.21
116.29
116.29
116.29
116.15
116.15
116.15
116.46
116.49
116.49
116.49
116.67
116.59
116.57
116.505
116.5
116.29
116.33
116.325
116.25
116.25
116.25
116.25
116.25
116.06
116.1
116.17
116.17
116.17
116.18
116.14
116.1
116.1
115.96
115.96
115.99
116.02
116.02
116.02
116.02
116.02
116.02
116.02
116.04
116.04
115.94
115.84
115.84
115.75
115.66
115.75
115.7
115.74
115.74
115.79
115.79
115.79
115.88
115.88
116.07
116.07
116.14
116.17
116.14
116.2
116.12
116.15
116.19
116.19
116.0
116.17
116.17
116.07
116.19
116.24
116.43
116.41
116.3
116.3
116.3
116.3
116.3
116.3
116.47
116.5
116.42
116.42
116.36
116.36
116.31
116.37
116.41
116.495
116.42
116.415
116.37
116.265
116.23
116.35
116.0
116.06
116.06
115.94
116.0
116.11
116.1
116.1
115.99
115.99
116.055
116.055
116.055
116.055
116.055
116.055
116.055
116.055
115.73
115.59
115.59
115.71
115.61
115.5
115.45
115.5
115.545
115.545
115.755
115.665
115.53
115.53
115.53
115.59
115.6
115.575
115.575
115.475
115.44
115.44
115.41
115.29
115.17
115.18
115.24
115.24
115.245
115.04
114.75
114.75
114.64
114.14
114.37
114.77
114.6
114.78
114.73
114.63
115.24
115.14
115.07
114.91
114.9
114.745
114.77
115.03
114.865
114.83
114.93
114.93
115.07
115.04
115.015
114.91
114.905
114.825
114.71
114.665
114.65
115.105
115.39
115.26
115.95
115.98
115.98
115.98
115.98
116.16
116.16
115.875
115.785
115.95
115.885
115.77
115.725
115.64
115.55
115.69
115.73
115.71
115.58
115.39
115.23
115.29
115.42
115.45
115.31
115.31
115.37
115.41
115.27
115.29
115.275
115.06
114.97
114.89
114.955
115.155
114.95
115.15
114.975
115.175
115.01
114.89
114.79
114.65
117.16
116.9
116.9
116.9
116.92
116.76
116.77
116.49
116.28
116.47
116.47
116.83
116.83
116.99
116.75
116.77
116.77
116.72
116.84
116.84
116.68
116.49
116.55
116.63
116.63
116.63
116.78
116.83
116.83
116.83
117.125
117.125
117.125
117.24
117.22
117.04
117.04
116.89
117.04
117.155
117.105
117.01
116.99
116.86
116.95
116.86
116.86
116.86
116.87
116.87
116.81
116.81
116.71
116.71
116.81
116.64
116.74
116.77
116.77
116.78
116.82
116.82
116.64
116.64
116.61
116.61
116.82
116.83
117.025
117.015
117.05
117.11
117.11
117.26
117.33
117.26
117.28
117.26
117.21
117.21
117.21
117.28
117.2
117.25
117.34
117.34
117.23
117.255
117.15
117.15
117.07
117.105
117.105
117.105
117.09
117.01
117.01
117.01
117.135
117.22
117.22
117.23
117.235
117.32
117.32
117.25
117.19
117.19
117.17
117.17
117.17
117.21
117.21
117.14
117.105
117.11
117.08
116.985
116.98
116.91
116.94
116.955
116.995
117.02
117.02
117.14
117.01
117.07
117.07
117.07
116.92
116.88
116.88
116.88
116.88
116.57
116.47
116.54
116.69
116.71
116.73
116.78
116.76
116.76
116.76
116.63
116.63
116.82
116.78
116.77
116.58
116.58
116.51
116.58
116.55
116.52
116.58
116.58
116.51
116.56
116.56
116.68
116.68
116.86
116.86
116.81
116.81
116.81
116.69
116.69
116.65
116.65
116.65
116.78
116.78
116.67
116.67
116.67
116.67
116.67
116.67
116.67
116.49
116.41
116.41
116.41
116.3
116.3
116.145
116.06
116.095
116.095
116.095
116.095
116.095
116.095
116.095
116.095
115.9
115.88
115.8
115.87
115.87
115.87
115.87
115.87
116.12
116.12
116.34
116.315
116.27
116.27
116.27
116.27
116.27
116.27
116.27
116.27
116.27
116.27
116.27
116.8
116.8
116.62
116.53
116.56
116.56
116.56
116.36
116.36
116.5
116.5
116.5
116.52
116.79
116.79
116.665
116.585
116.585
116.585
116.24
116.23
116.225
116.23
116.23
116.1
116.025
116.025
116.025
116.18
116.18
116.32
116.27
116.27
116.27
116.27
116.52
116.58
116.58
116.58
116.58
116.58
116.66
116.5
116.65
116.62
116.62
116.62
116.65
116.615
116.47
116.47
116.47
116.41
116.41
116.36
116.5
116.5
116.39
116.39
116.39
116.1
116.18
116.19
116.11
116.11
116.11
116.12
116.245
116.245
116.46
116.46
116.46
116.46
116.46
116.46
116.46
116.31
116.44
116.44
116.64
116.45
116.45
116.34
116.34
116.34
116.33
116.33
116.31
116.31
116.31
116.37
116.42
116.42
116.27
116.27
116.27
116.27
116.27
116.44
116.47
116.54
116.54
116.54
116.79
116.78
116.78
116.78
117.05
117.03
117.03
117.03
117.03
116.87
116.96
117.05
117.04
117.04
117.25
117.33
117.41
117.41
117.29
117.085
117.13
117.09
117.09
117.09
116.955
116.955
117.03
117.015
116.99
117.05
117.0
117.14
117.32
117.32
117.32
117.32
117.18
117.18
117.24
117.23
117.23
117.3
117.23
117.22
117.22
117.17
117.305
117.32
117.32
117.39
117.39
117.64
117.46
117.49
117.55
117.62
117.78
117.84
117.75
